Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
Pre-Staff Draft,2016,144,re-signed as strength coordinator,28,0,0,0,0
Pre-Staff Draft,2016,150,fired as head coach,30,0,0,0,0
Pre-Staff Draft,2016,153,fired as assistant coach,30,0,0,0,0
Pre-Staff Draft,2016,154,fired as strength coordinator,30,0,0,0,0
Pre-Staff Draft,2016,261,fired as defensive coordinator,30,0,0,0,0
Pre-Staff Draft,2016,155,re-signed as head coach,31,0,0,0,0
Pre-Staff Draft,2016,156,re-signed as offensive coordinator,31,0,0,0,0
Staff Draft,2016,125,hired as head coach,25,0,0,0,0
Staff Draft,2016,80,hired as head coach,16,0,0,0,0
Staff Draft,2016,95,hired as head coach,19,0,0,0,0
Staff Draft,2016,222,hired as head coach,0,0,0,0,0
Staff Draft,2016,105,hired as head coach,21,0,0,0,0
Staff Draft,2016,189,hired as head coach,12,0,0,0,0
Staff Draft,2016,82,hired as head coach,4,0,0,0,0
Staff Draft,2016,41,hired as head coach,30,0,0,0,0
Staff Draft,2016,127,hired as head coach,7,0,0,0,0
Staff Draft,2016,35,fired as head coach,7,0,0,0,0
Staff Draft,2016,27,hired as head coach,9,0,0,0,0
Staff Draft,2016,120,hired as head coach,24,0,0,0,0
Staff Draft,2016,32,hired as offensive coordinator,28,0,0,0,0
Staff Draft,2016,296,hired as offensive coordinator,14,0,0,0,0
Staff Draft,2016,0,hired as offensive coordinator,22,0,0,0,0
Staff Draft,2016,126,hired as offensive coordinator,25,0,0,0,0
Staff Draft,2016,35,hired as offensive coordinator,4,0,0,0,0
Staff Draft,2016,45,hired as offensive coordinator,30,0,0,0,0
Staff Draft,2016,271,hired as offensive coordinator,8,0,0,0,0
Staff Draft,2016,48,hired as offensive coordinator,9,0,0,0,0
Staff Draft,2016,6,hired as offensive coordinator,1,0,0,0,0
Staff Draft,2016,261,hired as defensive coordinator,23,0,0,0,0
Staff Draft,2016,92,hired as defensive coordinator,18,0,0,0,0
Staff Draft,2016,289,hired as defensive coordinator,25,0,0,0,0
Staff Draft,2016,83,hired as defensive coordinator,16,0,0,0,0
Staff Draft,2016,2,hired as defensive coordinator,0,0,0,0,0
Staff Draft,2016,17,hired as defensive coordinator,3,0,0,0,0
Staff Draft,2016,53,hired as defensive coordinator,26,0,0,0,0
Staff Draft,2016,241,hired as defensive coordinator,30,0,0,0,0
Staff Draft,2016,184,hired as defensive coordinator,7,0,0,0,0
Staff Draft,2016,279,hired as defensive coordinator,9,0,0,0,0
Staff Draft,2016,33,hired as defensive coordinator,6,0,0,0,0
Staff Draft,2016,260,hired as defensive coordinator,1,0,0,0,0
Staff Draft,2016,118,hired as assistant coach,23,0,0,0,0
Staff Draft,2016,73,hired as assistant coach,28,0,0,0,0
Staff Draft,2016,191,hired as assistant coach,10,0,0,0,0
Staff Draft,2016,163,hired as assistant coach,14,0,0,0,0
Staff Draft,2016,128,hired as assistant coach,25,0,0,0,0
Staff Draft,2016,290,hired as assistant coach,16,0,0,0,0
Staff Draft,2016,98,hired as assistant coach,19,0,0,0,0
Staff Draft,2016,211,hired as assistant coach,21,0,0,0,0
Staff Draft,2016,297,hired as assistant coach,13,0,0,0,0
Staff Draft,2016,162,hired as assistant coach,30,0,0,0,0
Staff Draft,2016,43,hired as assistant coach,8,0,0,0,0
Staff Draft,2016,13,hired as assistant coach,2,0,0,0,0
Staff Draft,2016,178,hired as assistant coach,9,0,0,0,0
Staff Draft,2016,29,hired as strength coordinator,5,0,0,0,0
Staff Draft,2016,39,hired as strength coordinator,17,0,0,0,0
Staff Draft,2016,109,hired as strength coordinator,21,0,0,0,0
Staff Draft,2016,149,hired as strength coordinator,29,0,0,0,0
Staff Draft,2016,159,hired as strength coordinator,26,0,0,0,0
Staff Draft,2016,134,fired as strength coordinator,26,0,0,0,0
Staff Draft,2016,255,hired as strength coordinator,30,0,0,0,0
Staff Draft,2016,154,hired as strength coordinator,31,0,0,0,0
Staff Draft,2016,220,hired as strength coordinator,7,0,0,0,0
FA Stage 1,2016,98,released,0,QB,0,0,0
FA Stage 1,2016,1134,released,6,RB,0,0,0
FA Stage 1,2016,435,released,7,DE,0,0,0
FA Stage 1,2016,190,released,9,DT,0,0,0
FA Stage 1,2016,165,released,12,RB,0,0,0
FA Stage 1,2016,1796,released,24,DE,0,0,0
FA Stage 1,2016,1630,released,31,OLB,0,0,0
FA Stage 1,2016,1546,released,0,WR,0,0,0
FA Stage 1,2016,54,released,0,C,0,0,0
FA Stage 1,2016,995,released,0,OLB,0,0,0
FA Stage 1,2016,1566,released,0,G,0,0,0
FA Stage 1,2016,1570,released,0,DE,0,0,0
FA Stage 1,2016,1225,released,0,OLB,0,0,0
FA Stage 1,2016,831,released,0,RB,0,0,0
FA Stage 1,2016,883,released,0,TE,0,0,0
FA Stage 1,2016,861,released,0,S,0,0,0
FA Stage 1,2016,1489,released,1,T,0,0,0
FA Stage 1,2016,1416,released,1,G,0,0,0
FA Stage 1,2016,143,released,1,K,0,0,0
FA Stage 1,2016,2411,released,1,RB,0,0,0
FA Stage 1,2016,960,released,1,RB,0,0,0
FA Stage 1,2016,3017,released,1,OLB,0,0,0
FA Stage 1,2016,2170,released,1,DT,0,0,0
FA Stage 1,2016,1125,released,1,C,0,0,0
FA Stage 1,2016,436,released,1,S,0,0,0
FA Stage 1,2016,222,released,2,OLB,0,0,0
FA Stage 1,2016,707,released,3,CB,0,0,0
FA Stage 1,2016,2779,released,3,T,0,0,0
FA Stage 1,2016,2889,released,3,DE,0,0,0
FA Stage 1,2016,1470,released,3,DT,0,0,0
FA Stage 1,2016,2574,released,3,WR,0,0,0
FA Stage 1,2016,2294,released,3,ILB,0,0,0
FA Stage 1,2016,1249,released,3,CB,0,0,0
FA Stage 1,2016,688,released,3,OLB,0,0,0
FA Stage 1,2016,1617,released,3,DT,0,0,0
FA Stage 1,2016,503,released,6,C,0,0,0
FA Stage 1,2016,118,released,6,G,0,0,0
FA Stage 1,2016,1677,released,6,DE,0,0,0
FA Stage 1,2016,774,released,6,DT,0,0,0
FA Stage 1,2016,1879,released,6,WR,0,0,0
FA Stage 1,2016,3122,released,6,CB,0,0,0
FA Stage 1,2016,985,released,6,T,0,0,0
FA Stage 1,2016,1672,released,6,C,0,0,0
FA Stage 1,2016,713,released,6,WR,0,0,0
FA Stage 1,2016,316,released,7,S,0,0,0
FA Stage 1,2016,1197,released,7,G,0,0,0
FA Stage 1,2016,171,released,7,DE,0,0,0
FA Stage 1,2016,497,released,7,DE,0,0,0
FA Stage 1,2016,245,released,7,FB,0,0,0
FA Stage 1,2016,22,released,7,K,0,0,0
FA Stage 1,2016,928,released,7,WR,0,0,0
FA Stage 1,2016,947,released,7,RB,0,0,0
FA Stage 1,2016,129,released,8,FB,0,0,0
FA Stage 1,2016,2788,released,8,T,0,0,0
FA Stage 1,2016,992,released,9,T,0,0,0
FA Stage 1,2016,481,released,9,WR,0,0,0
FA Stage 1,2016,750,released,9,TE,0,0,0
FA Stage 1,2016,2308,released,9,CB,0,0,0
FA Stage 1,2016,1758,released,9,DE,0,0,0
FA Stage 1,2016,792,released,9,QB,0,0,0
FA Stage 1,2016,1069,released,9,RB,0,0,0
FA Stage 1,2016,735,released,9,G,0,0,0
FA Stage 1,2016,1829,released,9,RB,0,0,0
FA Stage 1,2016,41,released,10,QB,0,0,0
FA Stage 1,2016,462,released,10,C,0,0,0
FA Stage 1,2016,1605,released,10,WR,0,0,0
FA Stage 1,2016,1698,released,10,RB,0,0,0
FA Stage 1,2016,981,released,10,OLB,0,0,0
FA Stage 1,2016,527,released,10,G,0,0,0
FA Stage 1,2016,411,released,10,TE,0,0,0
FA Stage 1,2016,1845,released,10,RB,0,0,0
FA Stage 1,2016,1834,released,10,ILB,0,0,0
FA Stage 1,2016,275,released,12,T,0,0,0
FA Stage 1,2016,1108,released,12,DE,0,0,0
FA Stage 1,2016,271,released,12,TE,0,0,0
FA Stage 1,2016,255,released,12,WR,0,0,0
FA Stage 1,2016,211,released,13,T,0,0,0
FA Stage 1,2016,1318,released,13,OLB,0,0,0
FA Stage 1,2016,570,released,13,CB,0,0,0
FA Stage 1,2016,1731,released,13,WR,0,0,0
FA Stage 1,2016,114,released,14,C,0,0,0
FA Stage 1,2016,173,released,14,WR,0,0,0
FA Stage 1,2016,2193,released,15,DT,0,0,0
FA Stage 1,2016,115,released,15,WR,0,0,0
FA Stage 1,2016,1808,released,15,RB,0,0,0
FA Stage 1,2016,534,released,15,CB,0,0,0
FA Stage 1,2016,367,released,15,S,0,0,0
FA Stage 1,2016,582,released,15,TE,0,0,0
FA Stage 1,2016,1360,released,15,DE,0,0,0
FA Stage 1,2016,1766,released,15,OLB,0,0,0
FA Stage 1,2016,854,released,15,DT,0,0,0
FA Stage 1,2016,826,released,16,CB,0,0,0
FA Stage 1,2016,1634,released,16,T,0,0,0
FA Stage 1,2016,1462,released,16,ILB,0,0,0
FA Stage 1,2016,640,released,16,OLB,0,0,0
FA Stage 1,2016,286,released,16,TE,0,0,0
FA Stage 1,2016,611,released,16,WR,0,0,0
FA Stage 1,2016,649,released,16,CB,0,0,0
FA Stage 1,2016,1567,released,16,RB,0,0,0
FA Stage 1,2016,1013,released,16,DT,0,0,0
FA Stage 1,2016,1430,released,17,CB,0,0,0
FA Stage 1,2016,487,released,17,OLB,0,0,0
FA Stage 1,2016,1079,released,17,P,0,0,0
FA Stage 1,2016,645,released,17,WR,0,0,0
FA Stage 1,2016,1262,released,17,DT,0,0,0
FA Stage 1,2016,349,released,17,CB,0,0,0
FA Stage 1,2016,264,released,17,T,0,0,0
FA Stage 1,2016,526,released,17,S,0,0,0
FA Stage 1,2016,819,released,17,CB,0,0,0
FA Stage 1,2016,99,released,18,OLB,0,0,0
FA Stage 1,2016,432,released,18,DT,0,0,0
FA Stage 1,2016,598,released,18,CB,0,0,0
FA Stage 1,2016,566,released,18,WR,0,0,0
FA Stage 1,2016,2451,released,18,RB,0,0,0
FA Stage 1,2016,1432,released,18,C,0,0,0
FA Stage 1,2016,389,released,18,S,0,0,0
FA Stage 1,2016,540,released,18,DE,0,0,0
FA Stage 1,2016,1070,released,18,FB,0,0,0
FA Stage 1,2016,1871,released,19,DE,0,0,0
FA Stage 1,2016,554,released,19,DT,0,0,0
FA Stage 1,2016,2608,released,19,WR,0,0,0
FA Stage 1,2016,783,released,19,ILB,0,0,0
FA Stage 1,2016,188,released,19,WR,0,0,0
FA Stage 1,2016,1809,released,19,S,0,0,0
FA Stage 1,2016,550,released,19,QB,0,0,0
FA Stage 1,2016,1581,released,19,CB,0,0,0
FA Stage 1,2016,545,released,19,K,0,0,0
FA Stage 1,2016,348,released,20,DE,0,0,0
FA Stage 1,2016,1149,released,20,DE,0,0,0
FA Stage 1,2016,864,released,20,G,0,0,0
FA Stage 1,2016,2878,released,20,DE,0,0,0
FA Stage 1,2016,641,released,20,G,0,0,0
FA Stage 1,2016,638,released,20,TE,0,0,0
FA Stage 1,2016,657,released,20,WR,0,0,0
FA Stage 1,2016,1585,released,20,WR,0,0,0
FA Stage 1,2016,1377,released,20,C,0,0,0
FA Stage 1,2016,632,released,21,RB,0,0,0
FA Stage 1,2016,878,released,21,DE,0,0,0
FA Stage 1,2016,1280,released,21,WR,0,0,0
FA Stage 1,2016,2950,released,22,DT,0,0,0
FA Stage 1,2016,121,released,23,ILB,0,0,0
FA Stage 1,2016,187,released,23,WR,0,0,0
FA Stage 1,2016,151,released,23,C,0,0,0
FA Stage 1,2016,1220,released,23,RB,0,0,0
FA Stage 1,2016,965,released,23,DT,0,0,0
FA Stage 1,2016,848,released,23,S,0,0,0
FA Stage 1,2016,412,released,23,RB,0,0,0
FA Stage 1,2016,434,released,23,TE,0,0,0
FA Stage 1,2016,2094,released,23,G,0,0,0
FA Stage 1,2016,427,released,24,CB,0,0,0
FA Stage 1,2016,761,released,24,TE,0,0,0
FA Stage 1,2016,210,released,24,G,0,0,0
FA Stage 1,2016,62,released,24,S,0,0,0
FA Stage 1,2016,340,released,24,S,0,0,0
FA Stage 1,2016,236,released,24,WR,0,0,0
FA Stage 1,2016,499,released,24,WR,0,0,0
FA Stage 1,2016,233,released,25,OLB,0,0,0
FA Stage 1,2016,556,released,25,WR,0,0,0
FA Stage 1,2016,1106,released,25,FB,0,0,0
FA Stage 1,2016,1311,released,25,G,0,0,0
FA Stage 1,2016,335,released,25,CB,0,0,0
FA Stage 1,2016,1563,released,25,TE,0,0,0
FA Stage 1,2016,1199,released,25,S,0,0,0
FA Stage 1,2016,2696,released,25,G,0,0,0
FA Stage 1,2016,33,released,25,K,0,0,0
FA Stage 1,2016,616,released,26,G,0,0,0
FA Stage 1,2016,248,released,26,TE,0,0,0
FA Stage 1,2016,899,released,26,DE,0,0,0
FA Stage 1,2016,867,released,26,DT,0,0,0
FA Stage 1,2016,385,released,28,S,0,0,0
FA Stage 1,2016,1434,released,28,TE,0,0,0
FA Stage 1,2016,871,released,28,OLB,0,0,0
FA Stage 1,2016,410,released,28,OLB,0,0,0
FA Stage 1,2016,2929,released,28,DT,0,0,0
FA Stage 1,2016,475,released,29,C,0,0,0
FA Stage 1,2016,1595,released,29,OLB,0,0,0
FA Stage 1,2016,354,released,29,WR,0,0,0
FA Stage 1,2016,1002,released,29,ILB,0,0,0
FA Stage 1,2016,123,released,29,QB,0,0,0
FA Stage 1,2016,1181,released,29,G,0,0,0
FA Stage 1,2016,329,released,29,G,0,0,0
FA Stage 1,2016,1788,released,29,RB,0,0,0
FA Stage 1,2016,464,released,29,WR,0,0,0
FA Stage 1,2016,661,released,30,S,0,0,0
FA Stage 1,2016,182,released,30,CB,0,0,0
FA Stage 1,2016,163,released,30,WR,0,0,0
FA Stage 1,2016,91,released,30,DT,0,0,0
FA Stage 1,2016,694,released,30,CB,0,0,0
FA Stage 1,2016,589,released,30,ILB,0,0,0
FA Stage 1,2016,1819,released,30,WR,0,0,0
FA Stage 1,2016,984,released,30,G,0,0,0
FA Stage 1,2016,486,released,30,T,0,0,0
FA Stage 1,2016,1793,released,31,OLB,0,0,0
FA Stage 1,2016,1216,released,31,WR,0,0,0
FA Stage 1,2016,425,released,31,WR,0,0,0
FA Stage 1,2016,2883,released,31,DE,0,0,0
FA Stage 1,2016,395,released,31,RB,0,0,0
FA Stage 1,2016,583,released,31,S,0,0,0
FA Stage 1,2016,605,released,31,WR,0,0,0
FA Stage 1,2016,1091,released,31,ILB,0,0,0
FA Stage 1,2016,1619,released,31,ILB,0,0,0
FA Stage 1,2016,794,designated as a franchise player,0,ILB,0,0,0
FA Stage 1,2016,36,designated as a franchise player,11,WR,0,0,0
FA Stage 1,2016,29,designated as a franchise player,17,QB,0,0,0
FA Stage 1,2016,73,designated as a franchise player,24,QB,0,0,0
FA Stage 1,2016,53,designated as a franchise player,27,QB,0,0,0
FA Stage 1,2016,164,designated as a franchise player,29,QB,0,0,0
FA Stage 1,2016,593,signed a renegotiated contract,0,C,3220,4,0
FA Stage 1,2016,1515,signed a renegotiated contract,0,G,1518,5,0
FA Stage 1,2016,1864,signed a renegotiated contract,0,RB,2107,4,0
FA Stage 1,2016,1073,signed a renegotiated contract,0,CB,1964,4,0
FA Stage 1,2016,1836,signed a renegotiated contract,0,FB,499,3,0
FA Stage 1,2016,1536,signed a renegotiated contract,0,QB,275,2,0
FA Stage 1,2016,1333,signed a renegotiated contract,0,S,801,5,0
FA Stage 1,2016,1394,signed a renegotiated contract,0,DT,548,3,0
FA Stage 1,2016,1706,signed a renegotiated contract,0,T,337,2,0
FA Stage 1,2016,535,signed a renegotiated contract,0,CB,195,2,0
FA Stage 1,2016,493,signed a renegotiated contract,1,WR,2746,4,0
FA Stage 1,2016,277,signed a renegotiated contract,1,TE,1839,3,0
FA Stage 1,2016,1548,signed a renegotiated contract,1,DT,1374,5,0
FA Stage 1,2016,1095,signed a renegotiated contract,1,T,1527,3,0
FA Stage 1,2016,1697,signed a renegotiated contract,1,G,1725,4,0
FA Stage 1,2016,914,signed a renegotiated contract,1,DE,1309,4,0
FA Stage 1,2016,55,signed a renegotiated contract,1,DT,797,2,0
FA Stage 1,2016,1618,signed a renegotiated contract,1,DE,1021,3,0
FA Stage 1,2016,925,signed a renegotiated contract,1,RB,338,3,0
FA Stage 1,2016,1219,signed a renegotiated contract,1,CB,601,3,0
FA Stage 1,2016,3026,signed a renegotiated contract,1,OLB,265,2,0
FA Stage 1,2016,1300,signed a renegotiated contract,1,TE,289,3,0
FA Stage 1,2016,294,signed a renegotiated contract,1,C,197,2,0
FA Stage 1,2016,1425,signed a renegotiated contract,2,DE,1248,4,0
FA Stage 1,2016,1436,signed a renegotiated contract,2,DT,572,4,0
FA Stage 1,2016,1193,signed a renegotiated contract,2,S,706,4,0
FA Stage 1,2016,542,signed a renegotiated contract,2,S,870,5,0
FA Stage 1,2016,729,signed a renegotiated contract,3,T,2108,4,0
FA Stage 1,2016,571,signed a renegotiated contract,3,WR,2088,4,0
FA Stage 1,2016,2012,signed a renegotiated contract,3,TE,141,2,0
FA Stage 1,2016,2396,signed a renegotiated contract,3,QB,143,2,0
FA Stage 1,2016,176,signed a renegotiated contract,4,DT,1824,3,0
FA Stage 1,2016,1297,signed a renegotiated contract,4,K,1039,5,0
FA Stage 1,2016,363,signed a renegotiated contract,4,QB,2815,5,0
FA Stage 1,2016,606,signed a renegotiated contract,4,TE,1280,4,0
FA Stage 1,2016,1322,signed a renegotiated contract,4,DE,977,4,0
FA Stage 1,2016,1854,signed a renegotiated contract,4,RB,312,2,0
FA Stage 1,2016,2635,signed a renegotiated contract,4,WR,154,2,0
FA Stage 1,2016,903,signed a renegotiated contract,4,TE,168,2,0
FA Stage 1,2016,2403,signed a renegotiated contract,4,QB,143,2,0
FA Stage 1,2016,1520,signed a renegotiated contract,6,T,2083,4,0
FA Stage 1,2016,1824,signed a renegotiated contract,6,S,2008,4,0
FA Stage 1,2016,1591,signed a renegotiated contract,6,OLB,2144,3,0
FA Stage 1,2016,1673,signed a renegotiated contract,6,TE,1666,5,0
FA Stage 1,2016,3016,signed a renegotiated contract,6,OLB,283,2,0
FA Stage 1,2016,1751,signed a renegotiated contract,6,QB,143,2,0
FA Stage 1,2016,2250,signed a renegotiated contract,6,ILB,255,2,0
FA Stage 1,2016,3145,signed a renegotiated contract,6,S,145,2,0
FA Stage 1,2016,584,signed a renegotiated contract,7,DT,2108,4,0
FA Stage 1,2016,1195,signed a renegotiated contract,7,CB,731,5,0
FA Stage 1,2016,128,signed a renegotiated contract,7,G,878,2,0
FA Stage 1,2016,557,signed a renegotiated contract,7,WR,766,2,0
FA Stage 1,2016,660,signed a renegotiated contract,7,T,514,4,0
FA Stage 1,2016,1843,signed a renegotiated contract,8,DE,1734,4,0
FA Stage 1,2016,1625,signed a renegotiated contract,8,DT,888,4,0
FA Stage 1,2016,884,signed a renegotiated contract,8,ILB,806,4,0
FA Stage 1,2016,781,signed a renegotiated contract,8,G,830,5,0
FA Stage 1,2016,2065,signed a renegotiated contract,8,T,393,3,0
FA Stage 1,2016,117,signed a renegotiated contract,8,K,603,3,0
FA Stage 1,2016,1443,signed a renegotiated contract,8,CB,973,5,0
FA Stage 1,2016,2042,signed a renegotiated contract,8,WR,145,2,0
FA Stage 1,2016,47,signed a renegotiated contract,8,P,311,2,0
FA Stage 1,2016,1172,signed a renegotiated contract,9,DE,3322,5,0
FA Stage 1,2016,1269,signed a renegotiated contract,9,CB,1091,4,0
FA Stage 1,2016,1568,signed a renegotiated contract,9,OLB,421,4,0
FA Stage 1,2016,1691,signed a renegotiated contract,9,S,345,4,0
FA Stage 1,2016,1725,signed a renegotiated contract,9,CB,487,3,0
FA Stage 1,2016,1849,signed a renegotiated contract,10,CB,1455,3,0
FA Stage 1,2016,690,signed a renegotiated contract,10,ILB,2564,3,0
FA Stage 1,2016,1423,signed a renegotiated contract,10,DT,1380,5,0
FA Stage 1,2016,511,signed a renegotiated contract,10,CB,1699,4,0
FA Stage 1,2016,724,signed a renegotiated contract,10,T,1554,4,0
FA Stage 1,2016,782,signed a renegotiated contract,10,WR,1069,3,0
FA Stage 1,2016,1550,signed a renegotiated contract,10,RB,1330,4,0
FA Stage 1,2016,1774,signed a renegotiated contract,10,S,321,3,0
FA Stage 1,2016,2925,signed a renegotiated contract,10,DT,735,4,0
FA Stage 1,2016,1841,signed a renegotiated contract,10,T,161,2,0
FA Stage 1,2016,1765,signed a renegotiated contract,10,CB,360,3,0
FA Stage 1,2016,1825,signed a renegotiated contract,10,TE,284,2,0
FA Stage 1,2016,2368,signed a renegotiated contract,10,QB,141,2,0
FA Stage 1,2016,405,signed a renegotiated contract,11,WR,2350,4,0
FA Stage 1,2016,1637,signed a renegotiated contract,11,RB,1240,3,0
FA Stage 1,2016,1882,signed a renegotiated contract,11,C,972,4,0
FA Stage 1,2016,2071,signed a renegotiated contract,11,G,715,3,0
FA Stage 1,2016,1529,signed a renegotiated contract,11,TE,1309,4,0
FA Stage 1,2016,2948,signed a renegotiated contract,11,DT,552,4,0
FA Stage 1,2016,1757,signed a renegotiated contract,11,WR,355,3,0
FA Stage 1,2016,1791,signed a renegotiated contract,11,CB,143,2,0
FA Stage 1,2016,790,signed a renegotiated contract,12,DT,3002,4,0
FA Stage 1,2016,1138,signed a renegotiated contract,12,QB,2990,5,0
FA Stage 1,2016,920,signed a renegotiated contract,12,CB,1159,4,0
FA Stage 1,2016,1309,signed a renegotiated contract,12,CB,1605,5,0
FA Stage 1,2016,979,signed a renegotiated contract,12,C,1135,3,0
FA Stage 1,2016,1773,signed a renegotiated contract,12,G,747,4,0
FA Stage 1,2016,1670,signed a renegotiated contract,12,FB,331,4,0
FA Stage 1,2016,1015,signed a renegotiated contract,12,G,807,4,0
FA Stage 1,2016,2677,signed a renegotiated contract,12,G,269,3,0
FA Stage 1,2016,494,signed a renegotiated contract,12,WR,561,3,0
FA Stage 1,2016,3168,signed a renegotiated contract,12,S,143,2,0
FA Stage 1,2016,341,signed a renegotiated contract,12,P,359,3,0
FA Stage 1,2016,1945,signed a renegotiated contract,12,RB,141,2,0
FA Stage 1,2016,1161,signed a renegotiated contract,13,DE,1813,5,0
FA Stage 1,2016,1121,signed a renegotiated contract,13,ILB,867,3,0
FA Stage 1,2016,991,signed a renegotiated contract,13,DT,438,3,0
FA Stage 1,2016,162,signed a renegotiated contract,13,G,583,2,0
FA Stage 1,2016,2825,signed a renegotiated contract,13,K,145,2,0
FA Stage 1,2016,2804,signed a renegotiated contract,13,P,154,2,0
FA Stage 1,2016,2276,signed a renegotiated contract,13,ILB,265,2,0
FA Stage 1,2016,1291,signed a renegotiated contract,13,QB,197,2,0
FA Stage 1,2016,1314,signed a renegotiated contract,13,T,181,2,0
FA Stage 1,2016,1473,signed a renegotiated contract,13,WR,163,2,0
FA Stage 1,2016,538,signed a renegotiated contract,13,RB,335,3,0
FA Stage 1,2016,1241,signed a renegotiated contract,13,RB,254,2,0
FA Stage 1,2016,3007,signed a renegotiated contract,13,ILB,236,2,0
FA Stage 1,2016,898,signed a renegotiated contract,14,QB,3599,5,0
FA Stage 1,2016,1715,signed a renegotiated contract,14,OLB,894,2,0
FA Stage 1,2016,1544,signed a renegotiated contract,14,WR,1088,4,0
FA Stage 1,2016,769,signed a renegotiated contract,14,DE,1025,4,0
FA Stage 1,2016,1496,signed a renegotiated contract,14,RB,551,3,0
FA Stage 1,2016,1517,signed a renegotiated contract,14,WR,857,3,0
FA Stage 1,2016,1221,signed a renegotiated contract,14,QB,221,2,0
FA Stage 1,2016,1781,signed a renegotiated contract,14,RB,162,2,0
FA Stage 1,2016,2350,signed a renegotiated contract,14,QB,143,2,0
FA Stage 1,2016,916,signed a renegotiated contract,14,TE,168,2,0
FA Stage 1,2016,177,signed a renegotiated contract,15,QB,2821,3,0
FA Stage 1,2016,977,signed a renegotiated contract,15,CB,1617,4,0
FA Stage 1,2016,40,signed a renegotiated contract,15,DT,1687,3,0
FA Stage 1,2016,923,signed a renegotiated contract,15,T,1769,5,0
FA Stage 1,2016,1613,signed a renegotiated contract,15,DE,972,3,0
FA Stage 1,2016,1260,signed a renegotiated contract,15,TE,236,2,0
FA Stage 1,2016,1586,signed a renegotiated contract,16,WR,1958,4,0
FA Stage 1,2016,1037,signed a renegotiated contract,16,DE,1613,5,0
FA Stage 1,2016,524,signed a renegotiated contract,16,FB,546,4,0
FA Stage 1,2016,1692,signed a renegotiated contract,16,DT,1111,5,0
FA Stage 1,2016,1553,signed a renegotiated contract,16,G,1122,4,0
FA Stage 1,2016,301,signed a renegotiated contract,16,C,1493,4,0
