Year,Team_ID,Unit,Games,Rushes,Rushing_Yards,Pass_Attempts,Completions,Passing_Yards,Fumbles_Lost,Intercepted,Third_Down_Conversions,Third_Down_Attempts,Touchdowns,Points_Scored,Penalties,Penalty_Yards,Red_Zone_Visits,Red_Zone_Touchdowns,Red_Zone_Field_Goals,Sacks,Runs_Left,Runs_Left_Yardage,Runs_Center,Runs_Center_Yardage,Runs_Right,Runs_Right_Yardage,Short_Passes,Short_Pass_Completions,Short_Pass_Yardage,Medium_Passes,Medium_Pass_Completions,Medium_Pass_Yardage,Long_Passes,Long_Pass_Completions,Long_Pass_Yardage,Fourth_Down_Attempts,Fourth_Down_Conversions,Third_Down_YtG_Total,Sack_Yardage,Fumbles,Red_Zone_Rushes,Red_Zone_Rushing_Yardage,Red_Zone_Passes,Red_Zone_Pass_Completions,Red_Zone_Passing_Yardage,First_Downs_Rushing,First_Downs_Passing,First_Downs_Penalty,Punts,Punting_Yardage,Punting_Net_Yardage,Punt_Returns,Punt_Return_Yardage,Kickoff_Returns,Kickoff_Return_Yardage,Field_Goals,Field_Goals_Attempted,Points_After_Touchdown,PATs_Attempted,Two-Point_Conversion_Attempts,Two-Point_Conversions,Passes_Defensed,Key_Run_Blocks,Key_Run_Block_Opportunities,Hurries,Blocked_Passes,Run_Plays,Pass_Plays,Touchdowns_Passing,Touchdowns_Rushing,Passes_Dropped,Running_Back_Runs,Running_Back_Run_Yardage
2021,22,Defense,16,441,1920,551,366,4087,8,16,70,204,45,400,85,620,51,35,13,44,114,601,236,980,82,352,321,246,2131,173,105,1550,55,15,406,2,4,1712,270,16,64,172,60,41,292,113,200,23,92,4011,3317,35,215,44,999,22,30,46,47,0,0,67,149,403,96,18,441,595,27,17,21,0,0
2021,23,Offense,16,504,2107,477,321,3378,8,8,76,220,41,373,72,522,44,25,16,47,123,615,229,905,142,599,291,224,1747,134,77,1101,51,20,530,3,9,1684,264,15,80,272,53,31,180,106,168,14,104,4714,3952,37,216,33,768,22,26,41,42,2,0,59,175,476,74,16,504,524,20,19,21,470,1997
2021,23,Defense,16,409,1652,581,354,4120,14,24,78,217,41,355,79,614,46,27,15,41,133,494,238,1015,36,145,318,232,1902,174,92,1352,86,30,866,6,12,1636,247,23,58,143,68,38,272,81,202,18,89,4100,3444,36,259,42,1006,21,26,40,40,1,0,36,108,356,47,13,409,622,26,10,30,0,0
2021,24,Offense,16,427,1938,563,338,3372,13,7,81,228,26,262,69,475,39,18,15,59,128,702,187,793,108,447,295,216,1668,192,105,1276,73,17,428,7,23,1852,393,26,50,188,49,27,128,104,164,20,89,4228,3499,39,360,38,820,26,31,24,24,2,1,51,142,400,57,18,427,622,11,14,29,384,1768
2021,24,Defense,16,512,2155,473,300,3286,4,10,92,229,38,354,93,769,40,22,13,31,89,356,271,1163,147,642,272,209,1790,148,73,998,53,18,498,6,12,1696,206,14,58,198,58,32,239,107,168,14,90,3986,3386,39,441,30,838,27,32,37,37,2,1,71,157,468,62,23,512,504,18,14,20,0,0
2021,25,Offense,16,475,2292,561,365,4167,10,24,95,226,44,406,100,755,55,32,21,41,97,585,304,1452,66,262,346,255,2220,155,91,1405,55,19,542,7,11,1709,255,26,82,208,69,47,364,108,202,25,82,3699,2959,45,402,38,1047,31,33,41,42,3,0,61,169,462,85,20,475,602,25,17,19,448,2222
2021,25,Defense,16,374,1567,611,362,3950,6,18,77,215,46,379,90,695,53,36,12,31,99,397,210,914,63,258,359,261,2204,166,78,1086,82,23,660,9,18,1687,217,21,61,200,79,47,352,91,189,20,93,4200,3511,41,520,62,1429,15,21,44,44,3,1,52,119,331,60,12,374,642,30,16,31,0,0
2021,26,Offense,16,401,1429,566,354,3432,1,25,85,231,31,310,86,622,34,21,9,44,113,408,192,647,95,375,319,242,1767,169,93,1161,75,19,504,7,18,1826,290,13,36,118,65,39,286,71,175,22,93,4236,3597,31,382,38,928,19,27,35,35,1,1,54,120,391,54,20,401,610,21,7,30,364,1284
2021,26,Defense,16,487,2301,522,322,3607,10,17,77,211,35,374,103,775,49,27,21,34,125,630,264,1250,86,435,303,222,1915,163,79,1051,55,21,641,4,6,1748,200,20,70,175,64,39,300,125,180,11,83,3805,3226,37,359,24,572,36,39,34,36,2,1,46,153,421,75,14,487,556,23,12,27,0,0
2021,27,Offense,16,486,1536,527,327,3839,7,16,74,237,37,377,114,788,50,21,25,37,162,511,269,853,52,175,291,214,1879,151,87,1211,85,26,749,1,6,2138,216,19,77,187,64,30,159,70,179,25,112,4819,4158,45,792,23,571,33,38,38,40,0,0,77,107,446,80,17,486,564,21,12,22,438,1335
2021,27,Defense,16,420,1554,586,328,3132,11,17,73,246,20,246,85,627,34,14,14,50,135,510,237,913,40,142,342,231,1601,175,86,1198,69,11,333,4,19,2012,312,20,51,121,36,22,124,78,154,16,119,5250,4075,50,321,43,969,23,29,25,25,0,0,64,120,371,65,17,420,636,12,8,36,0,0
2021,28,Offense,16,543,2373,496,296,2952,11,15,88,249,31,325,111,803,43,22,16,34,110,390,241,1131,179,868,281,212,1620,159,72,997,56,12,335,9,16,1890,209,23,67,174,38,22,182,123,145,19,106,4974,4109,50,248,28,722,29,34,34,34,0,0,73,161,490,98,23,543,530,13,17,22,452,1836
2021,28,Defense,16,375,1242,634,356,3745,10,21,73,238,20,226,79,593,34,14,17,50,107,405,221,780,43,62,355,242,1977,199,101,1362,77,13,406,3,17,2002,311,23,44,134,57,31,207,61,182,22,107,4782,4234,37,305,30,704,24,29,22,22,0,0,53,90,336,63,14,375,684,13,6,32,0,0
2021,29,Offense,16,442,1971,572,351,3926,10,20,70,211,34,346,79,532,48,23,18,41,134,745,285,1130,17,104,302,225,1951,183,105,1429,84,21,546,5,17,1772,248,23,65,136,58,38,273,109,190,26,79,3577,3000,36,323,42,1086,29,36,35,35,2,0,53,137,391,41,12,442,613,25,9,27,380,1655
2021,29,Defense,16,427,1779,541,368,4397,6,18,80,208,47,426,97,686,50,30,19,32,88,474,218,930,103,400,315,247,2173,166,92,1419,59,29,805,3,5,1684,193,11,56,155,56,41,314,100,195,16,81,3601,3018,37,397,33,779,30,32,46,46,2,1,65,139,379,68,13,427,573,33,13,24,0,0
2021,30,Offense,16,415,1759,561,372,4280,7,13,81,218,40,408,123,952,55,29,24,42,152,671,197,798,57,304,333,263,2574,160,91,1211,65,18,495,2,6,1992,242,15,80,210,68,44,277,88,205,13,84,3551,3145,32,91,44,952,33,40,43,43,1,1,65,109,368,79,15,415,603,23,13,16,350,1348
2021,30,Defense,16,430,2061,563,340,3747,12,18,89,213,42,369,82,601,45,29,14,40,87,476,243,1227,91,368,303,226,1950,176,93,1203,83,21,594,1,8,1751,268,22,63,196,59,36,216,105,191,25,84,3679,3288,35,266,22,488,23,27,40,41,2,1,49,143,386,77,7,430,603,23,19,28,0,0
2021,31,Offense,16,430,1810,530,352,3734,6,12,79,219,31,358,72,529,46,25,18,37,77,376,227,861,119,581,295,232,1764,168,98,1327,62,22,643,4,7,1658,201,17,49,230,65,36,231,85,185,15,84,3666,3284,37,404,30,822,38,44,34,35,0,0,54,123,353,65,15,430,567,17,13,22,326,1302
2021,31,Defense,16,408,1953,613,397,4245,13,17,79,213,32,288,87,621,41,23,11,46,115,603,192,990,97,366,371,279,2290,183,101,1512,56,17,443,3,13,1713,275,21,39,114,57,41,273,103,214,20,90,4194,3370,44,202,24,609,21,25,29,30,2,2,50,153,376,57,15,408,659,25,6,27,0,0
2020,0,Offense,16,457,1922,551,351,3431,8,16,78,231,33,310,98,733,31,18,10,39,109,480,298,1283,43,169,359,263,1989,140,76,1001,52,12,441,5,16,1802,226,18,40,168,43,27,153,101,158,23,110,4779,3906,46,470,38,929,20,22,34,34,1,0,75,132,380,66,14,457,590,26,4,28,369,1450
2020,0,Defense,16,434,2048,595,357,3815,16,12,86,232,36,321,101,748,41,23,12,37,143,796,253,1127,31,133,324,233,1749,185,100,1380,84,24,686,3,9,1918,259,26,44,140,42,25,165,103,183,19,105,4835,3982,41,445,37,848,19,25,34,36,1,1,52,137,387,72,15,434,632,25,10,36,0,0
2020,1,Offense,16,351,1296,594,373,4016,14,16,77,237,32,321,86,695,43,21,17,80,99,520,179,559,66,225,373,270,2196,166,84,1255,52,19,565,3,15,2149,497,29,47,150,60,40,254,63,184,24,99,4565,3883,42,295,40,920,28,30,33,33,1,0,49,91,315,78,19,351,674,19,9,33,304,1067
2020,1,Defense,16,467,1990,542,344,3498,10,15,66,226,32,361,96,778,48,25,20,40,125,501,251,1193,83,308,310,239,1909,170,89,1166,61,16,423,4,12,1853,256,14,56,150,54,36,224,101,180,12,94,4188,3614,44,322,22,505,34,41,33,34,3,2,55,143,422,77,19,467,582,20,10,18,0,0
2020,2,Offense,16,421,1660,589,388,4035,5,29,81,225,43,403,103,744,50,31,14,38,123,509,189,824,105,331,351,274,2284,179,100,1367,58,14,384,4,14,1874,252,13,50,102,63,43,282,77,208,21,89,4053,3456,50,277,37,891,21,25,48,48,0,0,81,119,393,66,17,421,627,30,12,19,367,1268
2020,2,Defense,16,391,1443,550,326,3551,10,21,74,224,28,349,89,700,40,18,16,62,116,521,224,750,46,179,306,213,1689,169,91,1325,75,22,537,1,8,1971,391,21,58,148,45,24,197,68,169,31,92,4015,3438,42,337,23,593,35,42,34,34,1,0,62,93,349,43,19,391,612,15,11,28,0,0
2020,3,Offense,16,506,2326,497,295,3604,5,11,83,204,42,410,74,533,50,31,18,21,154,734,309,1482,30,125,279,201,1880,147,76,1215,69,18,509,2,4,1556,136,13,74,238,59,34,273,142,176,15,83,3904,3424,36,245,34,769,29,31,43,44,2,1,51,182,443,62,13,506,518,25,17,34,403,1846
2020,3,Defense,16,423,1984,596,392,4292,5,19,78,214,39,345,93,705,51,33,17,40,142,778,200,823,78,387,342,273,2295,183,97,1376,68,22,621,6,14,1704,237,17,66,200,68,40,304,112,205,18,80,3582,3177,33,180,51,1065,24,28,35,36,3,1,51,149,392,70,12,423,636,24,15,32,0,0
2020,4,Offense,16,532,2006,519,321,3677,16,24,90,243,33,371,115,880,56,24,26,36,181,721,234,915,109,381,263,199,1663,161,94,1257,91,28,757,1,5,1981,225,22,70,124,52,36,309,113,169,14,85,4241,3619,51,522,36,967,43,53,28,28,5,4,69,148,481,71,18,532,555,22,9,24,448,1583
2020,4,Defense,16,408,1395,565,334,3915,12,11,68,230,38,386,80,541,43,23,18,46,119,504,217,634,65,268,330,223,1961,172,95,1496,63,16,458,4,10,1995,294,22,49,120,53,31,189,75,174,23,111,4680,3798,42,322,38,870,28,29,40,40,3,2,57,105,364,57,14,408,611,27,10,26,0,0
2020,5,Offense,16,374,1717,547,281,2957,15,29,63,234,20,203,104,760,25,9,9,69,95,420,193,915,82,388,284,185,1309,170,75,995,92,21,653,7,14,2211,417,29,27,106,32,14,84,74,129,17,123,5189,4532,51,450,41,773,19,22,20,20,0,0,62,105,323,64,16,374,616,10,7,37,312,1425
2020,5,Defense,16,438,1480,575,373,4005,9,14,80,243,38,431,111,758,56,27,24,42,104,383,270,935,57,172,356,269,2259,161,84,1205,58,20,541,4,8,1941,250,20,68,210,70,45,298,78,184,16,105,4570,3732,66,497,34,920,41,44,42,42,2,1,79,97,391,64,21,438,617,29,8,27,0,0
2020,6,Offense,16,418,1504,616,383,4340,14,21,90,222,32,358,93,721,58,25,27,42,140,561,224,758,49,193,354,256,2215,188,110,1648,72,17,477,1,4,1862,251,27,98,217,63,41,264,88,219,22,84,3695,3240,54,573,37,925,35,40,35,35,1,1,62,132,394,68,16,418,658,19,11,37,373,1352
2020,6,Defense,16,411,1633,569,341,3344,8,12,79,233,27,304,95,684,36,19,15,35,126,478,200,837,75,333,332,241,1754,166,81,1127,70,19,463,4,11,1861,207,20,54,122,59,38,267,83,168,15,100,4419,3706,35,246,33,735,31,38,29,30,0,0,67,99,354,66,20,411,604,19,7,41,0,0
