Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards,0,20,273,2017,0,21
Passing Yards,0,21,268,2014,0,25
Passing Yards,0,22,268,2019,0,30
Passing Yards,0,23,267,2020,0,14
Passing Yards,0,24,262,2020,0,24
Passing Yards,0,25,261,2014,0,7
Passing Yards,0,26,261,2021,0,29
Passing Yards,0,27,256,2017,0,25
Passing Yards,0,28,255,2015,0,21
Passing Yards,0,29,254,2016,0,7
Passing Yards,0,30,252,2018,0,13
Passing Yards,0,31,251,2017,0,31
Passing Yards,0,32,249,2017,0,4
Passing Yards,0,33,248,2018,0,26
Passing Yards,0,34,248,2021,0,12
Passing Yards,0,35,247,2021,0,15
Passing Yards,0,36,245,2014,0,29
Passing Yards,0,37,245,2021,0,25
Passing Yards,0,38,242,2019,0,6
Passing Yards,0,39,240,2021,0,26
Passing Yards,0,40,239,2016,0,24
Passing Yards,0,41,235,2016,0,14
Passing Yards,0,42,234,2019,0,25
Passing Yards,0,43,231,2021,0,17
Passing Yards,0,44,230,2015,0,2
Passing Yards,0,45,224,2016,0,16
Passing Yards,0,46,224,2017,0,28
Passing Yards,0,47,220,2021,0,24
Passing Yards,0,48,218,2015,0,17
Passing Yards,0,49,217,2017,0,26
Passing Yards,0,50,215,2014,0,8
Passing Yards,0,51,212,2015,0,6
Passing Yards,0,52,210,2021,0,5
Passing Yards,0,53,208,2014,0,9
Passing Yards,0,54,208,2016,0,26
Passing Yards,0,55,208,2021,0,28
Passing Yards,0,56,207,2017,0,26
Passing Yards,0,57,206,2015,0,10
Passing Yards,0,58,206,2019,0,27
Passing Yards,0,59,205,2017,0,18
Passing Yards,0,60,205,2019,0,26
Passing Yards,0,61,204,2014,0,25
Passing Yards,0,62,204,2019,0,1
Passing Yards,0,63,202,2015,0,25
Passing Yards,0,64,202,2019,0,24
Passing Yards,0,65,201,2020,0,25
Passing Yards,0,66,200,2018,0,5
Passing Yards,0,67,200,2018,0,23
Passing Yards,0,68,199,2015,0,9
Passing Yards,0,69,197,2015,0,24
Passing Yards,0,70,197,2021,0,9
Passing Yards,0,71,196,2018,0,8
Passing Yards,0,72,196,2018,0,10
Passing Yards,0,73,196,2019,0,29
Passing Yards,0,74,195,2020,0,25
Passing Yards,0,75,194,2014,0,26
Passing Yards,0,76,194,2016,0,3
Passing Yards,0,77,194,2020,0,26
Passing Yards,0,78,193,2017,0,24
Passing Yards,0,79,190,2020,0,1
Passing Yards,0,80,189,2018,0,29
Passing Yards,0,81,187,2016,0,1
Passing Yards,0,82,186,2018,0,9
Passing Yards,0,83,185,2018,0,25
Passing Yards,0,84,183,2018,0,15
Passing Yards,0,85,182,2014,0,24
Passing Yards,0,86,182,2015,0,30
Passing Yards,0,87,180,2019,0,9
Passing Yards,0,88,175,2016,0,25
Passing Yards,0,89,175,2020,0,19
Passing Yards,0,90,174,2015,0,15
Passing Yards,0,91,174,2020,0,24
Passing Yards,0,92,173,2017,0,7
Passing Yards,0,93,172,2014,0,1
Passing Yards,0,94,172,2015,0,25
Passing Yards,0,95,172,2017,0,12
Passing Yards,0,96,172,2018,0,24
Passing Yards,0,97,170,2016,0,9
Passing Yards,0,98,170,2020,0,29
Passing Yards,0,99,169,2016,0,4
Passing Yards Allowed,0,0,39,2017,0,24
Passing Yards Allowed,0,1,78,2019,0,24
Passing Yards Allowed,0,2,111,2014,0,20
Passing Yards Allowed,0,3,116,2019,0,24
Passing Yards Allowed,0,4,117,2015,0,24
Passing Yards Allowed,0,5,117,2018,0,25
Passing Yards Allowed,0,6,120,2017,0,12
Passing Yards Allowed,0,7,124,2019,0,26
Passing Yards Allowed,0,8,127,2017,0,11
Passing Yards Allowed,0,9,133,2020,0,26
Passing Yards Allowed,0,10,139,2014,0,8
Passing Yards Allowed,0,11,140,2016,0,1
Passing Yards Allowed,0,12,144,2021,0,11
Passing Yards Allowed,0,13,146,2014,0,21
Passing Yards Allowed,0,14,147,2014,0,13
Passing Yards Allowed,0,15,148,2016,0,16
Passing Yards Allowed,0,16,151,2015,0,9
Passing Yards Allowed,0,17,152,2018,0,9
Passing Yards Allowed,0,18,153,2014,0,23
Passing Yards Allowed,0,19,153,2017,0,26
Passing Yards Allowed,0,20,160,2016,0,4
Passing Yards Allowed,0,21,160,2019,0,30
Passing Yards Allowed,0,22,163,2014,0,24
Passing Yards Allowed,0,23,164,2015,0,2
Passing Yards Allowed,0,24,165,2020,0,26
Passing Yards Allowed,0,25,167,2015,0,15
Passing Yards Allowed,0,26,167,2019,0,9
Passing Yards Allowed,0,27,170,2018,0,29
Passing Yards Allowed,0,28,172,2020,0,25
Passing Yards Allowed,0,29,174,2017,0,29
Passing Yards Allowed,0,30,177,2018,0,8
Passing Yards Allowed,0,31,179,2015,0,22
Passing Yards Allowed,0,32,183,2016,0,17
Passing Yards Allowed,0,33,184,2018,0,26
Passing Yards Allowed,0,34,184,2018,0,25
Passing Yards Allowed,0,35,189,2014,0,24
Passing Yards Allowed,0,36,189,2019,0,6
Passing Yards Allowed,0,37,190,2021,0,28
Passing Yards Allowed,0,38,191,2019,0,25
Passing Yards Allowed,0,39,193,2016,0,7
Passing Yards Allowed,0,40,193,2021,0,26
Passing Yards Allowed,0,41,193,2021,0,31
Passing Yards Allowed,0,42,195,2020,0,3
Passing Yards Allowed,0,43,198,2018,0,24
Passing Yards Allowed,0,44,202,2017,0,31
Passing Yards Allowed,0,45,203,2016,0,25
Passing Yards Allowed,0,46,204,2016,0,9
Passing Yards Allowed,0,47,205,2017,0,26
Passing Yards Allowed,0,48,205,2020,0,21
Passing Yards Allowed,0,49,207,2015,0,26
Passing Yards Allowed,0,50,210,2018,0,15
Passing Yards Allowed,0,51,210,2019,0,2
Passing Yards Allowed,0,52,212,2016,0,26
Passing Yards Allowed,0,53,215,2021,0,5
Passing Yards Allowed,0,54,216,2019,0,25
Passing Yards Allowed,0,55,217,2015,0,21
Passing Yards Allowed,0,56,220,2016,0,3
Passing Yards Allowed,0,57,220,2016,0,25
Passing Yards Allowed,0,58,221,2018,0,26
Passing Yards Allowed,0,59,221,2019,0,1
Passing Yards Allowed,0,60,222,2019,0,17
Passing Yards Allowed,0,61,222,2020,0,18
Passing Yards Allowed,0,62,222,2020,0,24
Passing Yards Allowed,0,63,224,2017,0,25
Passing Yards Allowed,0,64,225,2016,0,27
Passing Yards Allowed,0,65,225,2018,0,23
Passing Yards Allowed,0,66,225,2020,0,24
Passing Yards Allowed,0,67,226,2018,0,5
Passing Yards Allowed,0,68,228,2019,0,22
Passing Yards Allowed,0,69,233,2017,0,4
Passing Yards Allowed,0,70,234,2015,0,10
Passing Yards Allowed,0,71,234,2020,0,25
Passing Yards Allowed,0,72,237,2016,0,19
Passing Yards Allowed,0,73,237,2018,0,13
Passing Yards Allowed,0,74,237,2020,0,7
Passing Yards Allowed,0,75,237,2021,0,29
Passing Yards Allowed,0,76,238,2016,0,24
Passing Yards Allowed,0,77,239,2017,0,24
Passing Yards Allowed,0,78,242,2015,0,6
Passing Yards Allowed,0,79,242,2020,0,5
Passing Yards Allowed,0,80,246,2015,0,30
Passing Yards Allowed,0,81,246,2016,0,14
Passing Yards Allowed,0,82,247,2021,0,24
Passing Yards Allowed,0,83,249,2014,0,9
Passing Yards Allowed,0,84,249,2014,0,26
Passing Yards Allowed,0,85,258,2017,0,7
Passing Yards Allowed,0,86,260,2015,0,25
Passing Yards Allowed,0,87,260,2016,0,24
Passing Yards Allowed,0,88,262,2018,0,24
Passing Yards Allowed,0,89,265,2014,0,1
Passing Yards Allowed,0,90,265,2015,0,24
Passing Yards Allowed,0,91,265,2020,0,1
Passing Yards Allowed,0,92,269,2015,0,26
Passing Yards Allowed,0,93,269,2018,0,10
Passing Yards Allowed,0,94,269,2018,0,1
Passing Yards Allowed,0,95,269,2021,0,9
Passing Yards Allowed,0,96,271,2021,0,26
Passing Yards Allowed,0,97,273,2017,0,25
Passing Yards Allowed,0,98,277,2020,0,14
Passing Yards Allowed,0,99,277,2021,0,24
Rushing Yards,0,0,282,2017,0,25
Rushing Yards,0,1,245,2016,0,17
Rushing Yards,0,2,243,2019,0,26
Rushing Yards,0,3,243,2019,0,17
Rushing Yards,0,4,240,2015,0,17
Rushing Yards,0,5,229,2019,0,22
Rushing Yards,0,6,222,2017,0,24
Rushing Yards,0,7,213,2016,0,25
Rushing Yards,0,8,212,2015,0,22
Rushing Yards,0,9,208,2018,0,25
Rushing Yards,0,10,206,2016,0,1
Rushing Yards,0,11,204,2017,0,18
Rushing Yards,0,12,200,2018,0,29
Rushing Yards,0,13,199,2015,0,6
Rushing Yards,0,14,199,2017,0,26
Rushing Yards,0,15,195,2017,0,21
Rushing Yards,0,16,194,2015,0,25
Rushing Yards,0,17,188,2017,0,12
Rushing Yards,0,18,186,2021,0,17
Rushing Yards,0,19,184,2021,0,12
Rushing Yards,0,20,182,2017,0,11
Rushing Yards,0,21,181,2018,0,15
Rushing Yards,0,22,179,2016,0,24
Rushing Yards,0,23,177,2019,0,25
Rushing Yards,0,24,175,2015,0,15
Rushing Yards,0,25,175,2016,0,16
Rushing Yards,0,26,175,2021,0,24
Rushing Yards,0,27,171,2020,0,26
Rushing Yards,0,28,170,2018,0,20
Rushing Yards,0,29,168,2020,0,3
Rushing Yards,0,30,168,2020,0,26
Rushing Yards,0,31,167,2021,0,5
Rushing Yards,0,32,163,2021,0,26
Rushing Yards,0,33,160,2019,0,1
Rushing Yards,0,34,160,2020,0,1
Rushing Yards,0,35,159,2017,0,26
Rushing Yards,0,36,158,2019,0,27
Rushing Yards,0,37,157,2016,0,3
Rushing Yards,0,38,157,2016,0,19
Rushing Yards,0,39,157,2020,0,18
Rushing Yards,0,40,157,2021,0,24
Rushing Yards,0,41,156,2014,0,8
Rushing Yards,0,42,156,2015,0,2
Rushing Yards,0,43,155,2021,0,29
Rushing Yards,0,44,154,2019,0,24
Rushing Yards,0,45,152,2021,0,26
Rushing Yards,0,46,151,2015,0,26
Rushing Yards,0,47,150,2015,0,9
Rushing Yards,0,48,149,2018,0,13
Rushing Yards,0,49,148,2016,0,26
Rushing Yards,0,50,148,2017,0,10
Rushing Yards,0,51,145,2018,0,24
Rushing Yards,0,52,145,2018,0,26
Rushing Yards,0,53,143,2014,0,18
Rushing Yards,0,54,142,2015,0,10
Rushing Yards,0,55,140,2014,0,7
Rushing Yards,0,56,140,2018,0,9
Rushing Yards,0,57,139,2016,0,9
Rushing Yards,0,58,139,2017,0,7
Rushing Yards,0,59,138,2016,0,7
Rushing Yards,0,60,137,2015,0,5
Rushing Yards,0,61,137,2020,0,19
Rushing Yards,0,62,136,2014,0,26
Rushing Yards,0,63,136,2014,0,25
Rushing Yards,0,64,136,2018,0,8
Rushing Yards,0,65,135,2014,0,1
Rushing Yards,0,66,135,2017,0,29
Rushing Yards,0,67,135,2018,0,25
Rushing Yards,0,68,132,2016,0,4
Rushing Yards,0,69,128,2015,0,30
Rushing Yards,0,70,127,2019,0,29
Rushing Yards,0,71,125,2016,0,26
Rushing Yards,0,72,123,2019,0,9
Rushing Yards,0,73,122,2014,0,9
Rushing Yards,0,74,122,2017,0,4
Rushing Yards,0,75,122,2017,0,31
Rushing Yards,0,76,122,2018,0,5
Rushing Yards,0,77,118,2014,0,13
Rushing Yards,0,78,118,2021,0,25
Rushing Yards,0,79,117,2017,0,28
Rushing Yards,0,80,117,2018,0,1
Rushing Yards,0,81,117,2020,0,29
Rushing Yards,0,82,116,2016,0,27
Rushing Yards,0,83,115,2018,0,26
Rushing Yards,0,84,113,2014,0,25
Rushing Yards,0,85,113,2017,0,25
Rushing Yards,0,86,113,2021,0,25
Rushing Yards,0,87,112,2019,0,30
Rushing Yards,0,88,112,2021,0,10
Rushing Yards,0,89,110,2018,0,10
Rushing Yards,0,90,110,2020,0,16
Rushing Yards,0,91,109,2020,0,25
Rushing Yards,0,92,107,2020,0,14
Rushing Yards,0,93,107,2021,0,9
Rushing Yards,0,94,106,2015,0,21
Rushing Yards,0,95,102,2014,0,20
Rushing Yards,0,96,102,2020,0,24
Rushing Yards,0,97,101,2018,0,24
Rushing Yards,0,98,101,2019,0,2
Rushing Yards,0,99,101,2020,0,24
Rushing Yards Allowed,0,0,30,2014,0,29
Rushing Yards Allowed,0,1,32,2020,0,18
Rushing Yards Allowed,0,2,37,2021,0,26
Rushing Yards Allowed,0,3,38,2015,0,15
Rushing Yards Allowed,0,4,38,2016,0,24
Rushing Yards Allowed,0,5,42,2014,0,26
Rushing Yards Allowed,0,6,43,2019,0,25
Rushing Yards Allowed,0,7,50,2021,0,25
Rushing Yards Allowed,0,8,51,2014,0,9
Rushing Yards Allowed,0,9,51,2017,0,26
Rushing Yards Allowed,0,10,60,2020,0,1
Rushing Yards Allowed,0,11,62,2015,0,22
Rushing Yards Allowed,0,12,62,2016,0,25
Rushing Yards Allowed,0,13,63,2018,0,15
Rushing Yards Allowed,0,14,67,2017,0,25
Rushing Yards Allowed,0,15,69,2020,0,19
Rushing Yards Allowed,0,16,73,2016,0,9
Rushing Yards Allowed,0,17,73,2017,0,25
Rushing Yards Allowed,0,18,73,2020,0,21
Rushing Yards Allowed,0,19,74,2014,0,1
Rushing Yards Allowed,0,20,74,2021,0,24
Rushing Yards Allowed,0,21,76,2021,0,17
Rushing Yards Allowed,0,22,80,2018,0,8
Rushing Yards Allowed,0,23,81,2014,0,23
Rushing Yards Allowed,0,24,81,2019,0,26
Rushing Yards Allowed,0,25,82,2017,0,12
Rushing Yards Allowed,0,26,82,2017,0,4
Rushing Yards Allowed,0,27,84,2015,0,9
Rushing Yards Allowed,0,28,84,2020,0,14
Rushing Yards Allowed,0,29,87,2021,0,11
Rushing Yards Allowed,0,30,89,2018,0,25
Rushing Yards Allowed,0,31,89,2019,0,29
Rushing Yards Allowed,0,32,90,2015,0,17
Rushing Yards Allowed,0,33,91,2017,0,28
Rushing Yards Allowed,0,34,91,2017,0,26
Rushing Yards Allowed,0,35,92,2016,0,17
Rushing Yards Allowed,0,36,92,2019,0,1
Rushing Yards Allowed,0,37,95,2016,0,24
Rushing Yards Allowed,0,38,95,2019,0,9
Rushing Yards Allowed,0,39,96,2017,0,21
Rushing Yards Allowed,0,40,96,2018,0,24
Rushing Yards Allowed,0,41,96,2018,0,20
Rushing Yards Allowed,0,42,96,2019,0,6
Rushing Yards Allowed,0,43,98,2015,0,5
Rushing Yards Allowed,0,44,98,2018,0,25
Rushing Yards Allowed,0,45,98,2021,0,15
Rushing Yards Allowed,0,46,101,2016,0,25
Rushing Yards Allowed,0,47,103,2017,0,10
Rushing Yards Allowed,0,48,103,2021,0,9
Rushing Yards Allowed,0,49,105,2017,0,29
Rushing Yards Allowed,0,50,108,2019,0,2
Rushing Yards Allowed,0,51,109,2015,0,26
Rushing Yards Allowed,0,52,109,2016,0,4
Rushing Yards Allowed,0,53,109,2019,0,17
Rushing Yards Allowed,0,54,110,2019,0,24
Rushing Yards Allowed,0,55,111,2014,0,20
Rushing Yards Allowed,0,56,113,2014,0,26
Rushing Yards Allowed,0,57,113,2016,0,1
Rushing Yards Allowed,0,58,113,2020,0,24
Rushing Yards Allowed,0,59,114,2015,0,10
Rushing Yards Allowed,0,60,114,2016,0,14
Rushing Yards Allowed,0,61,115,2018,0,9
Rushing Yards Allowed,0,62,115,2018,0,13
Rushing Yards Allowed,0,63,115,2019,0,27
Rushing Yards Allowed,0,64,116,2017,0,7
Rushing Yards Allowed,0,65,117,2018,0,5
Rushing Yards Allowed,0,66,117,2018,0,1
Rushing Yards Allowed,0,67,117,2019,0,22
Rushing Yards Allowed,0,68,118,2015,0,25
Rushing Yards Allowed,0,69,118,2021,0,5
Rushing Yards Allowed,0,70,119,2018,0,26
Rushing Yards Allowed,0,71,119,2021,0,12
Rushing Yards Allowed,0,72,121,2016,0,7
Rushing Yards Allowed,0,73,122,2014,0,8
Rushing Yards Allowed,0,74,124,2018,0,29
Rushing Yards Allowed,0,75,125,2015,0,26
Rushing Yards Allowed,0,76,128,2019,0,4
Rushing Yards Allowed,0,77,128,2020,0,24
Rushing Yards Allowed,0,78,129,2018,0,26
Rushing Yards Allowed,0,79,131,2014,0,18
Rushing Yards Allowed,0,80,133,2016,0,27
Rushing Yards Allowed,0,81,134,2016,0,26
Rushing Yards Allowed,0,82,134,2021,0,26
Rushing Yards Allowed,0,83,136,2015,0,6
Rushing Yards Allowed,0,84,141,2014,0,13
Rushing Yards Allowed,0,85,141,2019,0,26
Rushing Yards Allowed,0,86,143,2020,0,7
Rushing Yards Allowed,0,87,144,2018,0,24
Rushing Yards Allowed,0,88,146,2020,0,16
Rushing Yards Allowed,0,89,147,2015,0,24
Rushing Yards Allowed,0,90,147,2021,0,29
Rushing Yards Allowed,0,91,149,2017,0,18
Rushing Yards Allowed,0,92,149,2020,0,26
Rushing Yards Allowed,0,93,151,2015,0,30
Rushing Yards Allowed,0,94,152,2020,0,29
Rushing Yards Allowed,0,95,155,2016,0,26
Rushing Yards Allowed,0,96,157,2020,0,5
Rushing Yards Allowed,0,97,158,2017,0,24
Rushing Yards Allowed,0,98,159,2014,0,25
Rushing Yards Allowed,0,99,160,2020,0,3
Total Yards,0,0,514,2018,0,20
Total Yards,0,1,508,2017,0,10
Total Yards,0,2,496,2020,0,16
Total Yards,0,3,471,2017,0,11
Total Yards,0,4,468,2017,0,21
Total Yards,0,5,458,2014,0,18
Total Yards,0,6,458,2015,0,17
Total Yards,0,7,449,2021,0,31
Total Yards,0,8,448,2019,0,26
Total Yards,0,9,439,2021,0,26
Total Yards,0,10,438,2014,0,13
Total Yards,0,11,432,2021,0,12
Total Yards,0,12,423,2017,0,25
Total Yards,0,13,416,2021,0,29
Total Yards,0,14,416,2021,0,25
Total Yards,0,15,411,2017,0,24
Total Yards,0,16,411,2019,0,25
Total Yards,0,17,403,2017,0,18
Total Yards,0,18,401,2017,0,26
Total Yards,0,19,401,2021,0,17
Total Yards,0,20,395,2016,0,17
Total Yards,0,21,395,2021,0,24
Total Yards,0,22,394,2020,0,5
Total Yards,0,23,393,2014,0,7
Total Yards,0,24,393,2016,0,1
Total Yards,0,25,393,2019,0,17
Total Yards,0,26,392,2021,0,26
Total Yards,0,27,386,2014,0,20
Total Yards,0,28,386,2015,0,6
Total Yards,0,29,386,2018,0,13
Total Yards,0,30,385,2018,0,29
Total Yards,0,31,385,2018,0,24
Total Yards,0,32,382,2016,0,7
Total Yards,0,33,381,2016,0,16
Total Yards,0,34,380,2014,0,21
Total Yards,0,35,376,2015,0,2
Total Yards,0,36,374,2017,0,24
Total Yards,0,37,371,2017,0,26
Total Yards,0,38,367,2020,0,14
Total Yards,0,39,366,2015,0,25
Total Yards,0,40,365,2014,0,25
Total Yards,0,41,364,2017,0,25
Total Yards,0,42,364,2019,0,1
Total Yards,0,43,363,2019,0,30
Total Yards,0,44,359,2018,0,15
Total Yards,0,45,358,2017,0,4
Total Yards,0,46,358,2019,0,4
Total Yards,0,47,358,2019,0,22
Total Yards,0,48,357,2015,0,24
Total Yards,0,49,357,2021,0,25
Total Yards,0,50,356,2021,0,5
Total Yards,0,51,354,2017,0,12
Total Yards,0,52,354,2020,0,26
Total Yards,0,53,353,2014,0,8
