Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
Staff Draft,2021,219,fired as head coach,27,0,0,0,0
Staff Draft,2021,219,hired as head coach,15,0,0,0,0
Staff Draft,2021,198,hired as head coach,11,0,0,0,0
Staff Draft,2021,250,hired as head coach,1,0,0,0,0
Staff Draft,2021,28,fired as head coach,1,0,0,0,0
Staff Draft,2021,28,hired as head coach,2,0,0,0,0
Staff Draft,2021,116,hired as offensive coordinator,10,0,0,0,0
Staff Draft,2021,386,hired as offensive coordinator,16,0,0,0,0
Staff Draft,2021,357,hired as offensive coordinator,23,0,0,0,0
Staff Draft,2021,227,hired as offensive coordinator,4,0,0,0,0
Staff Draft,2021,370,hired as offensive coordinator,11,0,0,0,0
Staff Draft,2021,383,hired as defensive coordinator,11,0,0,0,0
Staff Draft,2021,57,hired as assistant coach,20,0,0,0,0
Staff Draft,2021,381,hired as assistant coach,11,0,0,0,0
Staff Draft,2021,384,hired as strength coordinator,11,0,0,0,0
FA Stage 1,2021,1422,released,22,T,0,0,0
FA Stage 1,2021,1484,released,22,T,0,0,0
FA Stage 1,2021,1403,released,23,TE,0,0,0
FA Stage 1,2021,1321,released,0,DE,0,0,0
FA Stage 1,2021,6466,released,0,S,0,0,0
FA Stage 1,2021,5439,released,0,ILB,0,0,0
FA Stage 1,2021,5928,released,0,WR,0,0,0
FA Stage 1,2021,6165,released,0,DE,0,0,0
FA Stage 1,2021,7056,released,0,DE,0,0,0
FA Stage 1,2021,7216,released,0,OLB,0,0,0
FA Stage 1,2021,1079,released,2,P,0,0,0
FA Stage 1,2021,2644,released,2,C,0,0,0
FA Stage 1,2021,521,released,2,T,0,0,0
FA Stage 1,2021,5602,released,2,S,0,0,0
FA Stage 1,2021,5281,released,2,K,0,0,0
FA Stage 1,2021,1412,released,2,ILB,0,0,0
FA Stage 1,2021,4196,released,2,TE,0,0,0
FA Stage 1,2021,4670,released,2,OLB,0,0,0
FA Stage 1,2021,3286,released,2,RB,0,0,0
FA Stage 1,2021,3864,released,3,OLB,0,0,0
FA Stage 1,2021,1661,released,3,CB,0,0,0
FA Stage 1,2021,1143,released,3,DT,0,0,0
FA Stage 1,2021,601,released,3,DT,0,0,0
FA Stage 1,2021,3145,released,3,S,0,0,0
FA Stage 1,2021,452,released,3,WR,0,0,0
FA Stage 1,2021,3267,released,3,RB,0,0,0
FA Stage 1,2021,3236,released,3,QB,0,0,0
FA Stage 1,2021,3478,released,3,C,0,0,0
FA Stage 1,2021,4165,released,4,TE,0,0,0
FA Stage 1,2021,1022,released,4,WR,0,0,0
FA Stage 1,2021,4807,released,4,S,0,0,0
FA Stage 1,2021,1090,released,4,T,0,0,0
FA Stage 1,2021,1468,released,6,P,0,0,0
FA Stage 1,2021,3541,released,6,G,0,0,0
FA Stage 1,2021,4147,released,6,FB,0,0,0
FA Stage 1,2021,5410,released,6,DT,0,0,0
FA Stage 1,2021,5607,released,6,S,0,0,0
FA Stage 1,2021,4664,released,6,OLB,0,0,0
FA Stage 1,2021,965,released,6,DT,0,0,0
FA Stage 1,2021,5860,released,6,WR,0,0,0
FA Stage 1,2021,5116,released,6,C,0,0,0
FA Stage 1,2021,840,released,8,G,0,0,0
FA Stage 1,2021,5241,released,8,T,0,0,0
FA Stage 1,2021,794,released,8,ILB,0,0,0
FA Stage 1,2021,931,released,8,WR,0,0,0
FA Stage 1,2021,3409,released,8,WR,0,0,0
FA Stage 1,2021,4547,released,8,DT,0,0,0
FA Stage 1,2021,3891,released,8,CB,0,0,0
FA Stage 1,2021,4935,released,8,RB,0,0,0
FA Stage 1,2021,3507,released,8,G,0,0,0
FA Stage 1,2021,1691,released,9,S,0,0,0
FA Stage 1,2021,712,released,9,WR,0,0,0
FA Stage 1,2021,1109,released,9,RB,0,0,0
FA Stage 1,2021,2302,released,9,OLB,0,0,0
FA Stage 1,2021,5100,released,10,WR,0,0,0
FA Stage 1,2021,1068,released,10,G,0,0,0
FA Stage 1,2021,2411,released,10,RB,0,0,0
FA Stage 1,2021,4908,released,10,RB,0,0,0
FA Stage 1,2021,3816,released,10,OLB,0,0,0
FA Stage 1,2021,6018,released,10,G,0,0,0
FA Stage 1,2021,5254,released,10,T,0,0,0
FA Stage 1,2021,884,released,10,ILB,0,0,0
FA Stage 1,2021,3979,released,10,S,0,0,0
FA Stage 1,2021,1482,released,11,DE,0,0,0
FA Stage 1,2021,1674,released,11,RB,0,0,0
FA Stage 1,2021,3883,released,11,CB,0,0,0
FA Stage 1,2021,1517,released,12,WR,0,0,0
FA Stage 1,2021,1333,released,12,S,0,0,0
FA Stage 1,2021,4675,released,12,OLB,0,0,0
FA Stage 1,2021,1015,released,12,G,0,0,0
FA Stage 1,2021,4474,released,12,K,0,0,0
FA Stage 1,2021,2059,released,12,T,0,0,0
FA Stage 1,2021,1670,released,12,FB,0,0,0
FA Stage 1,2021,1026,released,12,WR,0,0,0
FA Stage 1,2021,4152,released,12,TE,0,0,0
FA Stage 1,2021,1799,released,13,WR,0,0,0
FA Stage 1,2021,3500,released,13,C,0,0,0
FA Stage 1,2021,5475,released,13,OLB,0,0,0
FA Stage 1,2021,2756,released,13,T,0,0,0
FA Stage 1,2021,5428,released,13,ILB,0,0,0
FA Stage 1,2021,2627,released,13,WR,0,0,0
FA Stage 1,2021,1765,released,13,CB,0,0,0
FA Stage 1,2021,1604,released,13,RB,0,0,0
FA Stage 1,2021,606,released,13,TE,0,0,0
FA Stage 1,2021,684,released,14,DE,0,0,0
FA Stage 1,2021,1567,released,14,RB,0,0,0
FA Stage 1,2021,4568,released,14,DT,0,0,0
FA Stage 1,2021,1393,released,14,CB,0,0,0
FA Stage 1,2021,4991,released,15,TE,0,0,0
FA Stage 1,2021,3534,released,15,G,0,0,0
FA Stage 1,2021,1225,released,16,OLB,0,0,0
FA Stage 1,2021,992,released,16,T,0,0,0
FA Stage 1,2021,1671,released,16,K,0,0,0
FA Stage 1,2021,6310,released,16,ILB,0,0,0
FA Stage 1,2021,5058,released,16,WR,0,0,0
FA Stage 1,2021,6036,released,16,T,0,0,0
FA Stage 1,2021,6169,released,16,DE,0,0,0
FA Stage 1,2021,6661,released,16,FB,0,0,0
FA Stage 1,2021,1341,released,17,CB,0,0,0
FA Stage 1,2021,782,released,17,WR,0,0,0
FA Stage 1,2021,2949,released,17,DT,0,0,0
FA Stage 1,2021,1797,released,17,RB,0,0,0
FA Stage 1,2021,2324,released,17,S,0,0,0
FA Stage 1,2021,6067,released,17,T,0,0,0
FA Stage 1,2021,1729,released,17,OLB,0,0,0
FA Stage 1,2021,1046,released,17,C,0,0,0
FA Stage 1,2021,5022,released,17,TE,0,0,0
FA Stage 1,2021,1133,released,18,C,0,0,0
FA Stage 1,2021,183,released,18,DT,0,0,0
FA Stage 1,2021,1280,released,18,WR,0,0,0
FA Stage 1,2021,3929,released,18,CB,0,0,0
FA Stage 1,2021,6402,released,18,CB,0,0,0
FA Stage 1,2021,1447,released,18,G,0,0,0
FA Stage 1,2021,2071,released,18,G,0,0,0
FA Stage 1,2021,5635,released,18,S,0,0,0
FA Stage 1,2021,6456,released,18,S,0,0,0
FA Stage 1,2021,6086,released,19,T,0,0,0
FA Stage 1,2021,5920,released,19,WR,0,0,0
FA Stage 1,2021,5947,released,19,C,0,0,0
FA Stage 1,2021,7246,released,19,CB,0,0,0
FA Stage 1,2021,7253,released,19,CB,0,0,0
FA Stage 1,2021,1841,released,20,T,0,0,0
FA Stage 1,2021,731,released,20,RB,0,0,0
FA Stage 1,2021,5469,released,20,OLB,0,0,0
FA Stage 1,2021,1258,released,20,G,0,0,0
FA Stage 1,2021,3933,released,20,CB,0,0,0
FA Stage 1,2021,1819,released,20,WR,0,0,0
FA Stage 1,2021,2132,released,20,K,0,0,0
FA Stage 1,2021,1758,released,20,DE,0,0,0
FA Stage 1,2021,1270,released,20,DE,0,0,0
FA Stage 1,2021,4017,released,21,QB,0,0,0
FA Stage 1,2021,1509,released,21,S,0,0,0
FA Stage 1,2021,4603,released,21,ILB,0,0,0
FA Stage 1,2021,5046,released,21,WR,0,0,0
FA Stage 1,2021,1507,released,21,OLB,0,0,0
FA Stage 1,2021,443,released,21,T,0,0,0
FA Stage 1,2021,4157,released,21,TE,0,0,0
FA Stage 1,2021,3899,released,21,CB,0,0,0
FA Stage 1,2021,2347,released,21,C,0,0,0
FA Stage 1,2021,557,released,22,WR,0,0,0
FA Stage 1,2021,1059,released,22,T,0,0,0
FA Stage 1,2021,5716,released,22,RB,0,0,0
FA Stage 1,2021,2841,released,22,K,0,0,0
FA Stage 1,2021,5631,released,22,S,0,0,0
FA Stage 1,2021,5277,released,22,P,0,0,0
FA Stage 1,2021,1373,released,22,ILB,0,0,0
FA Stage 1,2021,4907,released,22,RB,0,0,0
FA Stage 1,2021,1856,released,22,QB,0,0,0
FA Stage 1,2021,1437,released,23,CB,0,0,0
FA Stage 1,2021,1248,released,23,WR,0,0,0
FA Stage 1,2021,5407,released,24,DT,0,0,0
FA Stage 1,2021,1420,released,24,WR,0,0,0
FA Stage 1,2021,500,released,25,T,0,0,0
FA Stage 1,2021,1627,released,25,S,0,0,0
FA Stage 1,2021,1730,released,26,WR,0,0,0
FA Stage 1,2021,3284,released,26,RB,0,0,0
FA Stage 1,2021,1865,released,26,OLB,0,0,0
FA Stage 1,2021,630,released,26,K,0,0,0
FA Stage 1,2021,1439,released,26,FB,0,0,0
FA Stage 1,2021,3762,released,26,DT,0,0,0
FA Stage 1,2021,5886,released,26,WR,0,0,0
FA Stage 1,2021,5369,released,26,DT,0,0,0
FA Stage 1,2021,1506,released,26,DT,0,0,0
FA Stage 1,2021,3510,released,27,G,0,0,0
FA Stage 1,2021,1532,released,27,RB,0,0,0
FA Stage 1,2021,1343,released,27,CB,0,0,0
FA Stage 1,2021,1166,released,27,ILB,0,0,0
FA Stage 1,2021,4641,released,27,OLB,0,0,0
FA Stage 1,2021,3957,released,27,S,0,0,0
FA Stage 1,2021,1739,released,28,RB,0,0,0
FA Stage 1,2021,445,released,28,S,0,0,0
FA Stage 1,2021,1793,released,28,OLB,0,0,0
FA Stage 1,2021,1318,released,28,OLB,0,0,0
FA Stage 1,2021,1626,released,29,CB,0,0,0
FA Stage 1,2021,1335,released,29,OLB,0,0,0
FA Stage 1,2021,536,released,29,T,0,0,0
FA Stage 1,2021,4340,released,29,G,0,0,0
FA Stage 1,2021,1530,released,30,G,0,0,0
FA Stage 1,2021,3388,released,30,TE,0,0,0
FA Stage 1,2021,4247,released,30,WR,0,0,0
FA Stage 1,2021,2878,released,30,DE,0,0,0
FA Stage 1,2021,3282,released,30,RB,0,0,0
FA Stage 1,2021,4616,released,30,ILB,0,0,0
FA Stage 1,2021,5002,released,31,TE,0,0,0
FA Stage 1,2021,1352,released,31,CB,0,0,0
FA Stage 1,2021,4598,released,31,ILB,0,0,0
FA Stage 1,2021,1377,released,31,C,0,0,0
FA Stage 1,2021,1199,released,31,S,0,0,0
FA Stage 1,2021,637,released,31,S,0,0,0
FA Stage 1,2021,3308,released,31,RB,0,0,0
FA Stage 1,2021,4399,released,31,T,0,0,0
FA Stage 1,2021,1394,released,31,DT,0,0,0
FA Stage 1,2021,4424,designated as a franchise player,30,T,0,0,0
FA Stage 1,2021,1515,signed a renegotiated contract,0,G,1620,4,0
FA Stage 1,2021,1864,signed a renegotiated contract,0,RB,3263,3,0
FA Stage 1,2021,593,signed a renegotiated contract,0,C,1902,3,0
FA Stage 1,2021,5487,signed a renegotiated contract,0,OLB,3978,4,0
FA Stage 1,2021,6489,signed a renegotiated contract,0,S,1243,3,0
FA Stage 1,2021,842,signed a renegotiated contract,0,WR,1203,3,0
FA Stage 1,2021,1073,signed a renegotiated contract,0,CB,749,3,0
FA Stage 1,2021,5696,signed a renegotiated contract,0,QB,187,2,0
FA Stage 1,2021,1536,signed a renegotiated contract,0,QB,2023,3,0
FA Stage 1,2021,587,signed a renegotiated contract,0,CB,863,3,0
FA Stage 1,2021,6361,signed a renegotiated contract,1,OLB,2270,5,0
FA Stage 1,2021,1095,signed a renegotiated contract,1,T,1615,3,0
FA Stage 1,2021,1529,signed a renegotiated contract,1,TE,965,2,0
FA Stage 1,2021,5941,signed a renegotiated contract,1,C,324,3,0
FA Stage 1,2021,6389,signed a renegotiated contract,1,CB,773,5,0
FA Stage 1,2021,2239,signed a renegotiated contract,1,OLB,403,3,0
FA Stage 1,2021,4055,signed a renegotiated contract,1,QB,194,2,0
FA Stage 1,2021,2883,signed a renegotiated contract,1,DE,426,2,0
FA Stage 1,2021,5748,signed a renegotiated contract,1,RB,189,2,0
FA Stage 1,2021,1798,signed a renegotiated contract,2,CB,3453,4,0
FA Stage 1,2021,5050,signed a renegotiated contract,2,WR,3302,3,0
FA Stage 1,2021,3609,signed a renegotiated contract,2,T,3991,4,0
FA Stage 1,2021,4676,signed a renegotiated contract,2,OLB,3701,3,0
FA Stage 1,2021,1425,signed a renegotiated contract,2,DE,2090,4,0
FA Stage 1,2021,1459,signed a renegotiated contract,2,ILB,2052,3,0
FA Stage 1,2021,1833,signed a renegotiated contract,2,DT,640,4,0
FA Stage 1,2021,1768,signed a renegotiated contract,2,G,1146,4,0
FA Stage 1,2021,1375,signed a renegotiated contract,2,TE,1831,3,0
FA Stage 1,2021,742,signed a renegotiated contract,2,WR,1204,3,0
FA Stage 1,2021,1436,signed a renegotiated contract,2,DT,1411,4,0
FA Stage 1,2021,1564,signed a renegotiated contract,2,S,362,2,0
FA Stage 1,2021,6017,signed a renegotiated contract,2,G,346,3,0
FA Stage 1,2021,4847,signed a renegotiated contract,2,QB,220,2,0
FA Stage 1,2021,6439,signed a renegotiated contract,2,CB,187,2,0
FA Stage 1,2021,4310,signed a renegotiated contract,2,C,206,2,0
FA Stage 1,2021,1558,signed a renegotiated contract,3,T,2494,4,0
FA Stage 1,2021,1488,signed a renegotiated contract,3,QB,3365,3,0
FA Stage 1,2021,4511,signed a renegotiated contract,3,DE,3201,3,0
FA Stage 1,2021,1688,signed a renegotiated contract,3,C,2575,3,0
FA Stage 1,2021,1804,signed a renegotiated contract,3,G,2102,4,0
FA Stage 1,2021,3854,signed a renegotiated contract,3,OLB,2953,4,0
FA Stage 1,2021,729,signed a renegotiated contract,3,T,1357,3,0
FA Stage 1,2021,3624,signed a renegotiated contract,3,P,619,4,0
FA Stage 1,2021,1519,signed a renegotiated contract,3,CB,1306,3,0
FA Stage 1,2021,708,signed a renegotiated contract,3,S,1306,3,0
FA Stage 1,2021,1809,signed a renegotiated contract,3,S,1192,4,0
FA Stage 1,2021,5780,signed a renegotiated contract,3,FB,313,3,0
FA Stage 1,2021,5437,signed a renegotiated contract,3,ILB,409,3,0
FA Stage 1,2021,6337,signed a renegotiated contract,3,OLB,199,2,0
FA Stage 1,2021,1681,signed a renegotiated contract,4,CB,3530,4,0
FA Stage 1,2021,6459,signed a renegotiated contract,4,S,1650,4,0
FA Stage 1,2021,5995,signed a renegotiated contract,4,G,1251,5,0
FA Stage 1,2021,1590,signed a renegotiated contract,4,OLB,1497,4,0
FA Stage 1,2021,1823,signed a renegotiated contract,4,C,1387,4,0
FA Stage 1,2021,6177,signed a renegotiated contract,4,DE,210,2,0
FA Stage 1,2021,4366,signed a renegotiated contract,4,G,205,2,0
FA Stage 1,2021,6234,signed a renegotiated contract,4,DT,347,2,0
FA Stage 1,2021,1479,signed a renegotiated contract,4,TE,352,3,0
FA Stage 1,2021,1520,signed a renegotiated contract,6,T,2326,4,0
FA Stage 1,2021,1824,signed a renegotiated contract,6,S,3202,3,0
FA Stage 1,2021,1591,signed a renegotiated contract,6,OLB,3117,4,0
FA Stage 1,2021,1441,signed a renegotiated contract,6,QB,3481,5,0
FA Stage 1,2021,5068,signed a renegotiated contract,6,WR,3005,3,0
FA Stage 1,2021,278,signed a renegotiated contract,6,K,451,2,0
FA Stage 1,2021,6275,signed a renegotiated contract,6,ILB,1434,4,0
FA Stage 1,2021,6610,signed a renegotiated contract,6,RB,373,3,0
FA Stage 1,2021,6197,signed a renegotiated contract,6,DE,665,4,0
FA Stage 1,2021,6299,signed a renegotiated contract,6,ILB,184,2,0
FA Stage 1,2021,5669,signed a renegotiated contract,6,QB,187,2,0
FA Stage 1,2021,3352,signed a renegotiated contract,6,TE,218,2,0
FA Stage 1,2021,4972,signed a renegotiated contract,7,FB,863,5,0
FA Stage 1,2021,5655,signed a renegotiated contract,7,QB,3049,5,0
FA Stage 1,2021,4439,signed a renegotiated contract,7,P,534,4,0
FA Stage 1,2021,999,signed a renegotiated contract,7,S,993,2,0
FA Stage 1,2021,1550,signed a renegotiated contract,7,RB,398,2,0
FA Stage 1,2021,1054,signed a renegotiated contract,7,G,815,3,0
FA Stage 1,2021,6368,signed a renegotiated contract,7,OLB,433,3,0
FA Stage 1,2021,1706,signed a renegotiated contract,7,T,224,2,0
FA Stage 1,2021,5591,signed a renegotiated contract,7,S,324,2,0
FA Stage 1,2021,5735,signed a renegotiated contract,7,RB,373,3,0
FA Stage 1,2021,3289,signed a renegotiated contract,7,RB,220,2,0
FA Stage 1,2021,5867,signed a renegotiated contract,7,WR,498,2,0
FA Stage 1,2021,1825,signed a renegotiated contract,7,TE,382,3,0
FA Stage 1,2021,4312,signed a renegotiated contract,7,C,200,2,0
FA Stage 1,2021,5279,signed a renegotiated contract,8,K,1190,4,0
FA Stage 1,2021,1770,signed a renegotiated contract,8,TE,2362,3,0
FA Stage 1,2021,1246,signed a renegotiated contract,8,DE,2725,3,0
FA Stage 1,2021,1843,signed a renegotiated contract,8,DE,2308,3,0
FA Stage 1,2021,3757,signed a renegotiated contract,8,DT,2113,4,0
FA Stage 1,2021,4262,signed a renegotiated contract,8,WR,1789,4,0
FA Stage 1,2021,1030,signed a renegotiated contract,8,S,1598,3,0
FA Stage 1,2021,4442,signed a renegotiated contract,8,P,405,4,0
FA Stage 1,2021,5893,signed a renegotiated contract,8,WR,1642,4,0
FA Stage 1,2021,6048,signed a renegotiated contract,8,T,1225,5,0
FA Stage 1,2021,864,signed a renegotiated contract,8,G,744,2,0
FA Stage 1,2021,6199,signed a renegotiated contract,8,DE,409,3,0
FA Stage 1,2021,1172,signed a renegotiated contract,9,DE,2460,3,0
FA Stage 1,2021,5882,signed a renegotiated contract,9,WR,1332,4,0
FA Stage 1,2021,5610,signed a renegotiated contract,9,S,350,3,0
FA Stage 1,2021,5322,signed a renegotiated contract,9,DE,499,3,0
FA Stage 1,2021,5968,signed a renegotiated contract,9,C,184,2,0
FA Stage 1,2021,4030,signed a renegotiated contract,9,QB,206,2,0
FA Stage 1,2021,4047,signed a renegotiated contract,9,QB,194,2,0
FA Stage 1,2021,5755,signed a renegotiated contract,9,RB,199,2,0
FA Stage 1,2021,6492,signed a renegotiated contract,9,S,304,2,0
FA Stage 1,2021,1006,signed a renegotiated contract,10,QB,5141,4,0
FA Stage 1,2021,1645,signed a renegotiated contract,10,S,1658,3,0
FA Stage 1,2021,4275,signed a renegotiated contract,10,WR,3406,4,0
FA Stage 1,2021,1849,signed a renegotiated contract,10,CB,2170,4,0
FA Stage 1,2021,3467,signed a renegotiated contract,10,WR,1585,4,0
FA Stage 1,2021,724,signed a renegotiated contract,10,T,1665,3,0
FA Stage 1,2021,1667,signed a renegotiated contract,10,OLB,2605,3,0
FA Stage 1,2021,1774,signed a renegotiated contract,10,S,1287,3,0
FA Stage 1,2021,7001,signed a renegotiated contract,10,K,168,2,0
FA Stage 1,2021,6221,signed a renegotiated contract,10,DT,199,2,0
FA Stage 1,2021,4040,signed a renegotiated contract,10,QB,652,3,0
FA Stage 1,2021,1329,signed a renegotiated contract,11,P,1048,5,0
FA Stage 1,2021,1663,signed a renegotiated contract,11,T,2153,4,0
FA Stage 1,2021,4115,signed a renegotiated contract,11,FB,652,4,0
FA Stage 1,2021,5831,signed a renegotiated contract,11,TE,1882,4,0
FA Stage 1,2021,1882,signed a renegotiated contract,11,C,1208,3,0
FA Stage 1,2021,6315,signed a renegotiated contract,11,OLB,1397,4,0
FA Stage 1,2021,2427,signed a renegotiated contract,11,RB,434,3,0
FA Stage 1,2021,1518,signed a renegotiated contract,11,T,996,3,0
FA Stage 1,2021,2948,signed a renegotiated contract,11,DT,487,3,0
FA Stage 1,2021,5790,signed a renegotiated contract,11,FB,187,2,0
FA Stage 1,2021,6055,signed a renegotiated contract,11,T,405,3,0
FA Stage 1,2021,6023,signed a renegotiated contract,11,G,210,3,0
FA Stage 1,2021,5677,signed a renegotiated contract,11,QB,187,2,0
FA Stage 1,2021,4313,signed a renegotiated contract,11,C,200,2,0
FA Stage 1,2021,1138,signed a renegotiated contract,12,QB,5767,3,0
FA Stage 1,2021,5736,signed a renegotiated contract,12,RB,2503,5,0
FA Stage 1,2021,4621,signed a renegotiated contract,12,ILB,2623,3,0
FA Stage 1,2021,979,signed a renegotiated contract,12,C,1618,3,0
FA Stage 1,2021,6174,signed a renegotiated contract,12,DE,1100,3,0
FA Stage 1,2021,946,signed a renegotiated contract,12,P,752,3,0
FA Stage 1,2021,790,signed a renegotiated contract,12,DT,1035,2,0
FA Stage 1,2021,1773,signed a renegotiated contract,12,G,971,4,0
FA Stage 1,2021,6495,signed a renegotiated contract,12,S,603,3,0
FA Stage 1,2021,5826,signed a renegotiated contract,12,TE,978,3,0
FA Stage 1,2021,4817,signed a renegotiated contract,12,S,324,2,0
FA Stage 1,2021,6370,signed a renegotiated contract,12,OLB,420,3,0
FA Stage 1,2021,6354,signed a renegotiated contract,12,OLB,187,3,0
FA Stage 1,2021,5812,signed a renegotiated contract,12,TE,187,2,0
FA Stage 1,2021,1161,signed a renegotiated contract,13,DE,2344,3,0
FA Stage 1,2021,1327,signed a renegotiated contract,13,DE,4231,3,0
FA Stage 1,2021,1814,signed a renegotiated contract,13,DT,1630,4,0
FA Stage 1,2021,4407,signed a renegotiated contract,13,T,1996,4,0
FA Stage 1,2021,5754,signed a renegotiated contract,13,RB,2182,5,0
