Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Intelligence,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
67,Sutton,Bob,99,None,Linebackers,0,42,51,18,79,27,0,0,19,81,41,75,1,0,37,0,45,46,0
68,Toub,Dave,31,Defensive Coordinator,Secondary,644,96,49,35,10,78,0,0,52,77,14,64,0,2,42,0,68,54,0
69,Rubin,Barry,99,None,Strength,0,0,0,0,0,0,22,51,69,0,0,69,1,0,0,0,0,0,37
70,Philbin,Joe,99,None,Tight Ends,0,30,25,1,45,20,0,0,21,14,1,65,0,0,14,19,0,20,0
71,Lazor,Bill,99,None,Quarterbacks,0,29,39,38,66,31,0,0,58,63,46,54,0,0,39,37,0,39,0
72,Coyle,Kevin,99,None,Secondary,0,97,43,17,50,39,0,0,95,31,31,70,1,0,42,0,49,51,0
73,Rizzi,Darren,1,Defensive Coordinator,Linebackers,217,62,72,10,77,52,0,0,57,74,53,56,0,2,43,0,62,62,0
74,Krein,Darren,28,Strength Coordinator,Strength,213,0,0,0,0,0,45,74,65,0,0,55,0,1,0,0,0,0,59
75,Zimmer,Mike,99,None,Linebackers,0,0,4,10,59,0,0,0,31,11,21,70,1,0,14,0,4,6,0
76,Turner,Norv,99,None,Wide Receivers,0,40,19,46,39,22,0,0,16,53,68,74,1,0,40,31,0,31,0
77,Edwards,George,15,Defensive Coordinator,Linebackers,315,57,49,11,0,43,0,0,11,49,50,59,0,1,26,0,46,43,0
78,Priefer,Mike,15,Assistant Coach,Linebackers,239,28,40,36,77,50,0,0,53,52,57,60,0,3,42,0,41,40,0
79,Marcus,Evan,99,None,Strength,0,0,0,0,0,0,60,3,4,0,0,58,0,0,0,0,0,0,27
80,Belichick,Bill,99,None,Secondary,0,33,52,68,31,46,0,0,51,45,11,74,1,0,42,0,40,39,0
81,McDaniels,Josh,6,Head Coach,Quarterbacks,586,73,87,89,26,81,0,0,68,99,20,50,0,4,63,78,0,71,0
82,Patricia,Matt,27,Head Coach,Linebackers,709,65,98,99,28,66,0,0,66,99,80,52,0,2,74,0,78,80,0
83,O'Brien,Scott,16,Defensive Coordinator,Linebackers,291,39,34,18,6,63,0,0,64,46,92,69,0,4,30,0,44,40,0
84,Nash,Harold,99,None,Strength,0,0,0,0,0,0,23,29,41,0,0,70,1,0,0,0,0,0,26
85,Payton,Sean,99,None,Quarterbacks,0,70,45,42,25,38,0,0,49,19,50,63,0,0,42,42,0,44,0
86,Carmichael,Pete,17,Offensive Coordinator,Quarterbacks,402,62,95,19,21,56,0,0,36,76,67,55,0,4,43,69,0,71,0
87,Ryan,Rob,17,Defensive Coordinator,Linebackers,391,47,75,0,49,36,0,0,69,32,1,64,0,1,27,0,44,51,0
88,McMahon,Greg,99,None,Tight Ends,0,36,68,43,38,30,0,0,88,1,50,66,1,0,42,35,0,49,0
89,Dalrymple,Dan,99,None,Strength,0,0,0,0,0,0,23,45,9,0,0,61,0,0,0,0,0,0,32
90,Coughlin,Tom,99,None,Wide Receivers,0,46,42,30,67,91,0,0,64,33,75,80,1,0,45,51,0,45,0
91,McAdoo,Ben,18,Offensive Coordinator,Wide Receivers,590,62,86,61,43,65,0,0,65,76,28,49,0,3,55,67,0,65,0
92,Fewell,Perry,99,None,Secondary,0,90,62,15,67,25,0,0,46,37,30,64,0,0,44,0,50,56,0
93,Quinn,Tom,28,Head Coach,Linebackers,604,46,72,43,98,76,0,0,88,55,75,58,0,2,58,0,61,63,0
94,Palmieri,Jerry,99,None,Strength,0,0,0,0,0,0,60,66,83,0,0,68,1,0,0,0,0,0,63
95,Ryan,Rex,99,None,Linebackers,0,15,59,48,61,58,0,0,23,26,39,64,1,0,39,0,35,37,0
96,Mornhinweg,Marty,14,Head Coach,Quarterbacks,993,85,80,43,79,35,0,0,94,90,41,64,0,2,60,69,0,74,0
97,Thurman,Dennis,99,None,Secondary,0,58,34,87,20,28,0,0,66,82,18,70,1,0,53,0,46,41,0
98,Lynn,Anthony,99,None,Running Backs,0,44,93,9,16,63,0,0,47,59,27,58,0,0,29,60,0,59,0
99,Galac,Justus,99,None,Strength,0,0,0,0,0,0,62,39,66,0,0,46,0,0,0,0,0,0,50
100,Sparano,Tony,99,None,Offensive Linemen,0,3,26,9,35,13,0,0,47,31,64,65,1,0,19,18,0,24,0
101,Olson,Greg,20,Offensive Coordinator,Quarterbacks,416,46,95,2,17,76,0,0,20,73,28,63,0,3,26,66,0,62,0
102,Tarver,Jason,20,Defensive Coordinator,Linebackers,481,67,48,43,38,55,0,0,43,62,15,52,0,3,41,0,53,46,0
103,April,Bobby,99,None,Wide Receivers,0,34,24,50,65,16,0,0,84,52,4,73,1,0,39,29,0,29,0
104,Grieco,John,20,Strength Coordinator,Strength,191,0,0,0,0,0,70,82,61,0,0,53,0,4,0,0,0,0,74
105,Kelly,Chip,99,None,Running Backs,0,47,35,54,36,37,0,0,58,49,28,63,1,0,41,38,0,37,0
106,Shurmur,Pat,2,Offensive Coordinator,Quarterbacks,291,72,73,42,92,73,0,0,86,93,35,61,0,3,59,73,0,68,0
107,Davis,Billy,21,Defensive Coordinator,Linebackers,228,73,71,7,30,56,0,0,10,36,45,61,0,2,33,0,54,55,0
108,Azzinaro,Jerry,27,Defensive Coordinator,Secondary,282,39,85,45,40,45,0,0,53,57,24,68,0,3,43,0,52,57,0
109,Hingst,Josh,21,Strength Coordinator,Strength,105,0,0,0,0,0,56,86,11,0,0,47,0,2,0,0,0,0,66
110,Tomlin,Mike,4,Defensive Coordinator,Secondary,603,34,98,64,15,70,0,0,77,99,51,54,0,4,51,0,71,70,0
111,Haley,Todd,99,None,Wide Receivers,0,24,25,46,46,52,0,0,34,13,41,59,0,0,32,27,0,25,0
112,LeBeau,Dick,99,None,Secondary,0,96,53,44,47,43,0,0,38,45,57,89,1,0,53,0,56,58,0
113,Mitchell,John,99,None,Defensive Linemen,0,9,57,47,31,22,0,0,47,79,35,75,1,0,34,0,39,40,0
114,Giemont,Garrett,99,None,Strength,0,0,0,0,0,0,18,3,90,0,0,70,1,0,0,0,0,0,14
115,McCoy,Mike,30,Offensive Coordinator,Quarterbacks,342,48,73,15,53,63,0,0,68,80,25,54,0,3,37,62,0,58,0
116,Reich,Frank,10,Offensive Coordinator,Quarterbacks,595,55,65,19,0,41,0,0,83,61,1,65,0,2,29,52,0,50,0
117,Pagano,John,99,None,Linebackers,0,33,71,63,26,55,0,0,59,0,23,59,0,0,41,0,38,44,0
118,Spencer,Kevin,99,None,Linebackers,0,12,49,25,54,47,0,0,81,63,50,73,1,0,34,0,41,40,0
119,Johnson,Kent,99,None,Strength,0,0,0,0,0,0,27,16,34,0,0,70,1,0,0,0,0,0,20
120,Carroll,Pete,99,None,Secondary,0,31,25,42,69,37,0,0,86,27,74,75,1,0,44,0,31,35,0
121,Bevell,Darrell,24,Offensive Coordinator,Quarterbacks,432,28,98,62,42,45,0,0,64,59,55,56,0,2,52,54,0,65,0
122,Quinn,Dan,24,Defensive Coordinator,Defensive Linemen,217,99,30,51,67,51,0,0,36,50,69,56,0,3,60,0,55,52,0
123,Cable,Tom,24,Assistant Coach,Offensive Linemen,182,20,46,23,12,40,0,0,46,70,65,62,0,2,27,42,0,40,0
124,Carlisle,Chris,99,None,Strength,0,0,0,0,0,0,52,17,72,0,0,64,1,0,0,0,0,0,35
125,Harbaugh,Jim,99,None,Quarterbacks,0,47,40,52,47,39,0,0,49,37,82,63,1,0,48,41,0,43,0
126,Roman,Greg,1,Offensive Coordinator,Tight Ends,217,64,86,58,32,53,0,0,30,83,71,54,0,2,56,67,0,69,0
127,Fangio,Vic,99,None,Linebackers,0,25,84,61,80,46,0,0,40,36,9,68,1,0,49,0,44,50,0
128,Seely,Brad,99,None,Offensive Linemen,0,0,8,16,64,0,0,0,76,10,11,70,1,0,18,6,0,10,0
129,Uyeyama,Mark,99,None,Strength,0,0,0,0,0,0,36,56,49,0,0,51,0,0,0,0,0,0,45
130,Fisher,Jeff,99,None,Secondary,0,33,17,70,34,13,0,0,38,15,13,68,1,0,37,0,17,21,0
131,Schottenheimer,Brian,26,Offensive Coordinator,Quarterbacks,331,84,99,40,70,50,0,0,28,55,48,53,0,2,57,68,0,75,0
132,Williams,Gregg,99,None,Linebackers,0,45,11,69,65,64,0,0,23,40,23,68,0,0,45,0,35,23,0
133,Fassel,John,99,None,Tight Ends,0,70,2,58,67,36,0,0,71,47,58,52,0,0,52,37,0,32,0
134,Gullickson,Rock,99,None,Strength,0,0,0,0,0,0,62,20,24,0,0,71,1,0,0,0,0,0,37
135,Smith,Lovie,99,None,Linebackers,0,31,13,16,35,19,0,0,79,21,27,68,1,0,23,0,21,21,0
136,Tedford,Jeff,27,Offensive Coordinator,Quarterbacks,356,19,82,62,0,53,0,0,38,27,28,65,0,2,38,42,0,48,0
137,Frazier,Leslie,99,None,Secondary,0,37,50,44,43,61,0,0,46,86,40,67,1,0,40,0,54,46,0
138,O'Dea,Kevin,99,None,Offensive Linemen,0,0,0,54,29,22,0,0,22,20,29,66,0,0,25,9,0,7,0
139,Kennedy,Dave,99,None,Strength,0,0,0,0,0,0,18,61,97,0,0,66,1,0,0,0,0,0,42
140,Whisenhunt,Ken,99,None,Tight Ends,0,22,31,26,18,33,0,0,45,15,43,64,1,0,23,25,0,25,0
141,Michael,Jason,99,None,Tight Ends,0,60,35,68,82,76,0,0,33,65,30,48,0,0,56,52,0,42,0
142,Horton,Ray,28,Defensive Coordinator,Secondary,432,35,86,0,5,78,0,0,16,70,54,66,0,3,24,0,63,57,0
143,Kaczor,Nate,99,None,Offensive Linemen,0,2,24,45,40,52,0,0,50,51,29,59,0,0,30,30,0,23,0
144,Watterson,Steve,99,None,Strength,0,0,0,0,0,0,67,54,41,0,0,70,1,0,0,0,0,0,57
145,Gruden,Jay,99,None,Quarterbacks,0,16,52,46,7,53,0,0,31,15,23,59,0,0,27,31,0,30,0
146,McVay,Sean,1,Head Coach,Wide Receivers,493,67,45,76,57,56,0,0,52,87,79,40,0,2,64,61,0,56,0
147,Haslett,Jim,29,Defensive Coordinator,Linebackers,244,71,15,49,5,36,0,0,39,70,60,71,0,3,41,0,45,38,0
148,Kotwica,Ben,29,Assistant Coach,Linebackers,269,58,29,24,41,41,0,0,61,75,78,52,0,3,42,0,49,44,0
149,Wright,Ray,5,Strength Coordinator,Strength,110,0,0,0,0,0,95,29,55,0,0,55,0,2,0,0,0,0,58
150,Pettine,Mike,99,None,Linebackers,0,0,23,53,12,40,0,0,60,53,56,60,0,0,31,0,27,25,0
151,Shanahan,Kyle,99,None,Quarterbacks,0,69,40,22,72,42,0,0,40,47,80,47,0,0,45,49,0,49,0
152,O'Neil,Jim,99,None,Secondary,0,57,25,55,40,40,0,0,19,12,50,48,0,0,43,0,31,33,0
153,Tabor,Chris,3,Offensive Coordinator,Running Backs,315,91,93,40,72,71,0,0,47,45,29,55,0,2,56,69,0,72,0
154,Roll,Brad,99,None,Strength,0,0,0,0,0,0,73,40,22,0,0,68,1,0,0,0,0,0,52
155,O'Brien,Bill,99,None,Quarterbacks,0,52,16,75,75,70,0,0,71,57,27,57,0,0,54,45,0,34,0
156,Godsey,George,31,Offensive Coordinator,Quarterbacks,508,60,99,18,56,73,0,0,1,89,87,47,0,4,49,76,0,75,0
157,Crennel,Romeo,99,None,Defensive Linemen,0,51,96,79,69,46,0,0,82,29,47,79,1,0,65,0,55,68,0
158,Ligashesky,Bob,99,None,Tight Ends,0,63,44,41,29,41,0,0,26,91,28,64,1,0,40,55,0,46,0
159,Fitzgerald,Craig,30,Strength Coordinator,Strength,157,0,0,0,0,0,68,68,56,0,0,51,0,3,0,0,0,0,65
160,Ashton,Leo,12,Strength Coordinator,Strength,208,0,0,0,0,0,55,69,78,0,0,58,0,2,0,0,0,0,62
161,Ford,Harvey,99,None,Tight Ends,0,10,30,36,21,25,0,0,53,42,76,68,1,0,32,27,0,32,0
162,Legband,Ezra,2,Assistant Coach,Defensive Linemen,239,30,54,32,54,5,0,0,66,37,39,64,0,3,36,0,30,40,0
163,Brady,Larry,14,Assistant Coach,Running Backs,428,78,83,35,56,45,0,0,60,20,47,56,0,3,50,53,0,65,0
164,Roffmann,Max,99,None,Strength,0,0,0,0,0,0,0,0,17,0,0,66,0,0,0,0,0,0,1
165,Bollinger,Eddie,99,None,Offensive Linemen,0,49,9,85,63,53,0,0,53,73,25,50,0,0,53,42,0,29,0
166,Maness,Lewis,0,Strength Coordinator,Strength,258,0,0,0,0,0,72,92,32,0,0,44,0,3,0,0,0,0,78
167,Winters,Conner,99,None,Quarterbacks,0,74,24,24,36,0,0,0,74,37,46,67,0,0,37,35,0,39,0
168,Lassiter,Dixon,99,None,Quarterbacks,0,25,48,79,40,75,0,0,53,17,63,62,1,0,51,40,0,40,0
169,Ellison,Howard,99,None,Strength,0,0,0,0,0,0,5,66,13,0,0,44,0,0,0,0,0,0,34
170,Wolfe,Gustavo,99,None,Strength,0,0,0,0,0,0,40,72,15,0,0,67,1,0,0,0,0,0,53
171,Houghton,Bryson,19,Offensive Coordinator,Running Backs,704,72,93,60,55,70,0,0,4,75,15,59,0,2,56,70,0,65,0
172,Wiggin,Louis,99,None,Offensive Linemen,0,68,61,70,64,48,0,0,93,78,59,69,1,0,64,61,0,62,0
173,Matthew,Luke,99,None,Offensive Linemen,0,23,42,80,34,17,0,0,58,6,66,46,0,0,49,23,0,36,0
174,Norton,Steven,99,None,Strength,0,0,0,0,0,0,21,45,70,0,0,53,0,0,0,0,0,0,35
175,Eckberg,J.J.,99,None,Tight Ends,0,0,49,33,5,55,0,0,29,31,25,60,1,0,21,31,0,28,0
176,Alexander,Carlton,99,None,Strength,0,0,0,0,0,0,37,61,54,0,0,56,0,0,0,0,0,0,48
177,Masiona,Derrick,99,None,Strength,0,0,0,0,0,0,19,64,18,0,0,50,0,0,0,0,0,0,40
178,Tracy,Jared,9,Assistant Coach,Tight Ends,272,45,84,65,66,17,0,0,77,34,67,52,0,3,61,46,0,62,0
179,Woods,Damon,99,None,Tight Ends,0,18,35,45,36,59,0,0,26,33,45,63,1,0,33,33,0,29,0
180,Eckard,Dennis,24,Strength Coordinator,Strength,100,0,0,0,0,0,28,79,29,0,0,62,0,3,0,0,0,0,52
181,Edwards,Mercury,27,Assistant Coach,Running Backs,334,64,78,26,80,25,0,0,72,64,22,56,0,1,46,55,0,62,0
182,Wooden,Wally,16,Strength Coordinator,Strength,205,0,0,0,0,0,70,56,54,0,0,45,0,3,0,0,0,0,60
183,Walker,Wendell,99,None,Tight Ends,0,25,52,73,28,57,0,0,36,17,35,62,1,0,43,35,0,36,0
184,Sunderland,Jeremy,99,None,Defensive Linemen,0,92,58,0,24,23,0,0,58,62,6,70,1,0,31,0,54,54,0
185,Falcon,Chad,13,Offensive Coordinator,Tight Ends,440,73,87,70,47,61,0,0,74,56,72,53,0,4,65,67,0,74,0
186,Jiminez,Anthony,99,None,Strength,0,0,0,0,0,0,23,0,44,0,0,70,1,0,0,0,0,0,13
187,Olin,Quentin,10,Defensive Coordinator,Defensive Linemen,391,50,85,52,2,71,0,0,16,88,45,55,0,4,44,0,68,62,0
188,Reid,Ezekiel,99,None,Linebackers,0,12,51,58,59,54,0,0,54,20,16,57,0,0,37,0,30,32,0
189,Barrett,Oliver,30,Head Coach,Defensive Linemen,697,74,54,82,42,76,0,0,76,72,75,59,0,4,66,0,66,62,0
190,Kyl,Alfredo,99,None,Linebackers,0,41,38,1,26,25,0,0,57,61,17,69,1,0,21,0,37,36,0
191,Hill,Tucker,16,Head Coach,Offensive Linemen,660,81,80,71,28,26,0,0,76,50,67,50,0,4,65,59,0,71,0
192,Edwards,Jonathan,99,None,Linebackers,0,24,17,38,33,45,0,0,59,46,72,45,0,0,32,0,32,28,0
193,Komrska,Donovan,23,Assistant Coach,Defensive Linemen,263,7,42,54,9,20,0,0,96,22,61,70,0,3,34,0,24,34,0
194,Barber,Ted,99,None,Tight Ends,0,53,40,75,13,23,0,0,43,23,16,67,1,0,42,33,0,35,0
195,Craig,Edgar,99,None,Strength,0,0,0,0,0,0,55,37,40,0,0,44,0,0,0,0,0,0,44
196,Monroe,Trenton,99,None,Strength,0,0,0,0,0,0,18,28,2,0,0,57,0,0,0,0,0,0,20
197,Holleran,Sean,99,None,Tight Ends,0,76,10,12,54,76,0,0,59,62,41,46,0,0,36,51,0,34,0
198,Mahoney,Jorge,11,Head Coach,Offensive Linemen,604,60,68,90,70,52,0,0,42,55,26,49,0,2,65,55,0,56,0
199,Dunn,Matt,99,None,Strength,0,0,0,0,0,0,32,19,18,0,0,69,1,0,0,0,0,0,24
200,Rivers,Paul,99,None,Secondary,0,52,52,27,52,30,0,0,6,27,83,46,0,0,41,0,39,45,0
201,Foreman,Jerry,99,None,Wide Receivers,0,57,26,57,15,79,0,0,43,13,65,57,0,0,42,42,0,34,0
202,Clark,Wyatt,99,None,Secondary,0,10,30,64,7,49,0,0,56,77,76,50,0,0,41,0,39,35,0
203,Knight,Alonzo,99,None,Secondary,0,38,18,21,50,62,0,0,74,31,64,50,0,0,32,0,36,30,0
204,Turnbull,Don,99,None,Tight Ends,0,28,15,75,34,24,0,0,55,40,76,54,0,0,48,26,0,31,0
205,Buckner,Norbert,99,None,Running Backs,0,14,14,59,49,70,0,0,41,61,65,58,0,0,40,38,0,26,0
206,Ward,D.J.,99,None,Offensive Linemen,0,34,11,35,18,43,0,0,30,54,68,64,1,0,31,32,0,26,0
207,Emerson,T.J.,1,Assistant Coach,Running Backs,162,33,76,71,70,43,0,0,45,58,54,50,0,2,57,50,0,57,0
208,Perez,Raymond,99,None,Defensive Linemen,0,62,18,7,30,22,0,0,43,85,38,52,0,0,27,0,42,34,0
209,Williams,Harris,29,Offensive Coordinator,Wide Receivers,320,79,69,25,61,83,0,0,71,33,71,47,0,1,50,65,0,63,0
210,Shannon,Andres,31,Strength Coordinator,Strength,117,0,0,0,0,0,77,43,61,0,0,52,0,1,0,0,0,0,58
211,Drake,Freddie,99,None,Secondary,0,48,17,59,66,11,0,0,87,45,56,68,1,0,49,0,30,34,0
212,Lincoln,Rondell,22,Offensive Coordinator,Quarterbacks,519,43,84,24,46,64,0,0,69,86,19,52,0,3,38,64,0,60,0
213,Benton,Maxwell,99,None,Defensive Linemen,0,38,61,57,31,25,0,0,23,70,59,44,0,0,45,0,45,50,0
214,Middleton,Mario,99,None,Defensive Linemen,0,0,12,0,3,0,0,0,45,34,30,70,1,0,6,0,12,13,0
215,Norton,Junior,0,Offensive Coordinator,Tight Ends,367,92,62,37,76,45,0,0,47,79,50,45,0,4,57,65,0,65,0
216,Kaplan,K.C.,99,None,Defensive Linemen,0,51,37,91,78,70,0,0,28,75,15,46,0,0,60,0,51,40,0
217,Poole,D.J.,99,None,Secondary,0,71,23,46,58,9,0,0,28,44,15,45,0,0,42,0,31,33,0
218,Waldron,Chris,99,None,Wide Receivers,0,9,29,75,39,59,0,0,52,6,57,53,0,0,42,25,0,25,0
