Category,Team/All_Teams,Place,Player,Record,Team,Year
Passing Yards,0,3,4874,3841,0,2021
Passing Yards,0,4,4874,3485,0,2023
Passing Yards,0,5,1536,3431,0,2020
Passing Yards,0,6,4874,3391,0,2024
Passing Yards,0,7,98,3330,0,2014
Passing Yards,0,8,1536,3281,0,2017
Passing Yards,0,9,1536,3218,0,2018
Passing Yards,0,10,1536,3075,0,2019
Passing Yards,0,11,1536,2776,0,2016
Passing Yards,0,12,98,2662,0,2015
Passing Yards,0,13,5696,694,0,2024
Passing Yards,0,14,1536,424,0,2015
Passing Yards,0,15,1536,396,0,2023
Passing Yards,0,16,911,386,0,2014
Passing Yards,0,17,2394,322,0,2017
Passing Yards,0,18,5696,213,0,2019
Passing Yards,0,19,5696,184,0,2023
Passing Yards,0,20,3209,85,0,2017
Passing Yards,0,21,5696,75,0,2025
Passing Yards,0,22,1536,67,0,2014
Passing Yards,0,23,1536,57,0,2021
Passing Yards,0,24,3209,44,0,2018
Passing Yards,0,25,3209,2,0,2016
Yards per Pass Attempt,0,0,1536,812,0,2017
Yards per Pass Attempt,0,1,4874,720,0,2023
Yards per Pass Attempt,0,2,4874,696,0,2021
Yards per Pass Attempt,0,3,4874,691,0,2022
Yards per Pass Attempt,0,4,4874,689,0,2024
Yards per Pass Attempt,0,5,4874,680,0,2025
Yards per Pass Attempt,0,6,1536,676,0,2018
Yards per Pass Attempt,0,7,98,674,0,2014
Yards per Pass Attempt,0,8,98,666,0,2015
Yards per Pass Attempt,0,9,4874,666,0,2026
Yards per Pass Attempt,0,10,1536,623,0,2020
Yards per Pass Attempt,0,11,1536,571,0,2016
Yards per Pass Attempt,0,12,1536,567,0,2019
Passing Touchdowns,0,0,4874,32,0,2026
Passing Touchdowns,0,1,4874,29,0,2021
Passing Touchdowns,0,2,1536,28,0,2017
Passing Touchdowns,0,3,1536,26,0,2020
Passing Touchdowns,0,4,4874,25,0,2023
Passing Touchdowns,0,5,4874,25,0,2025
Passing Touchdowns,0,6,4874,23,0,2022
Passing Touchdowns,0,7,4874,19,0,2024
Passing Touchdowns,0,8,1536,17,0,2016
Passing Touchdowns,0,9,98,16,0,2015
Passing Touchdowns,0,10,1536,16,0,2018
Passing Touchdowns,0,11,1536,16,0,2019
Passing Touchdowns,0,12,98,10,0,2014
Passing Touchdowns,0,13,911,2,0,2014
Passing Touchdowns,0,14,1536,2,0,2015
Passing Touchdowns,0,15,2394,2,0,2017
Passing Touchdowns,0,16,1536,2,0,2023
Passing Touchdowns,0,17,5696,2,0,2024
Passing Touchdowns,0,18,1536,1,0,2014
Passing Touchdowns,0,19,5696,1,0,2019
Passing Touchdowns,0,20,5696,1,0,2025
Times Sacked,0,0,98,43,0,2014
Times Sacked,0,1,1536,39,0,2020
Times Sacked,0,2,98,33,0,2015
Times Sacked,0,3,1536,32,0,2018
Times Sacked,0,4,1536,29,0,2016
Times Sacked,0,5,1536,29,0,2019
Times Sacked,0,6,4874,28,0,2023
Times Sacked,0,7,4874,28,0,2025
Times Sacked,0,8,4874,28,0,2026
Times Sacked,0,9,4874,27,0,2021
Times Sacked,0,10,4874,25,0,2022
Times Sacked,0,11,1536,23,0,2017
Times Sacked,0,12,4874,18,0,2024
Times Sacked,0,13,5696,12,0,2024
Times Sacked,0,14,911,8,0,2014
Times Sacked,0,15,5696,8,0,2023
Times Sacked,0,16,5696,5,0,2019
Times Sacked,0,17,3209,3,0,2017
Times Sacked,0,18,1536,3,0,2023
Times Sacked,0,19,2394,1,0,2017
300 Yards Passing,0,0,4874,6,0,2025
300 Yards Passing,0,1,4874,6,0,2026
300 Yards Passing,0,2,4874,4,0,2023
300 Yards Passing,0,3,4874,4,0,2024
300 Yards Passing,0,4,98,3,0,2014
300 Yards Passing,0,5,4874,3,0,2021
300 Yards Passing,0,6,1536,2,0,2017
300 Yards Passing,0,7,1536,2,0,2018
300 Yards Passing,0,8,1536,2,0,2020
300 Yards Passing,0,9,4874,2,0,2022
Rushing Attempts,0,0,1864,326,0,2016
Rushing Attempts,0,1,1864,324,0,2015
Rushing Attempts,0,2,1864,313,0,2018
Rushing Attempts,0,3,1864,307,0,2021
Rushing Attempts,0,4,1864,297,0,2014
Rushing Attempts,0,5,1864,288,0,2019
Rushing Attempts,0,6,1864,280,0,2022
Rushing Attempts,0,7,7474,274,0,2023
Rushing Attempts,0,8,1864,271,0,2017
Rushing Attempts,0,9,7474,267,0,2024
Rushing Attempts,0,10,1864,248,0,2020
Rushing Attempts,0,11,7474,243,0,2025
Rushing Attempts,0,12,9953,224,0,2026
Rushing Attempts,0,13,2423,118,0,2017
Rushing Attempts,0,14,8309,114,0,2022
Rushing Attempts,0,15,3272,98,0,2015
Rushing Attempts,0,16,9953,96,0,2025
Rushing Attempts,0,17,2411,93,0,2021
Rushing Attempts,0,18,831,92,0,2014
Rushing Attempts,0,19,9971,91,0,2024
Rushing Attempts,0,20,1536,86,0,2020
Rushing Attempts,0,21,2423,85,0,2018
Rushing Attempts,0,22,1536,76,0,2017
Rushing Attempts,0,23,1536,69,0,2019
Rushing Attempts,0,24,4874,68,0,2023
Rushing Attempts,0,25,4874,68,0,2026
Rushing Attempts,0,26,8309,67,0,2023
Rushing Attempts,0,27,4874,65,0,2021
Rushing Attempts,0,28,1536,64,0,2016
Rushing Attempts,0,29,4874,64,0,2025
Rushing Attempts,0,30,12419,64,0,2026
Rushing Attempts,0,31,1951,61,0,2016
Rushing Attempts,0,32,4874,58,0,2022
Rushing Attempts,0,33,1536,57,0,2018
Rushing Attempts,0,34,7486,55,0,2020
Rushing Attempts,0,35,4874,50,0,2024
Rushing Attempts,0,36,6610,49,0,2019
Rushing Attempts,0,37,7484,42,0,2020
Rushing Attempts,0,38,11590,39,0,2026
Rushing Attempts,0,39,1836,34,0,2016
Rushing Attempts,0,40,5734,33,0,2022
Rushing Attempts,0,41,1836,31,0,2019
Rushing Attempts,0,42,1836,30,0,2015
Rushing Attempts,0,43,98,29,0,2015
Rushing Attempts,0,44,1836,29,0,2018
Rushing Attempts,0,45,11590,29,0,2025
Rushing Attempts,0,46,98,28,0,2014
Rushing Attempts,0,47,1836,27,0,2017
Rushing Attempts,0,48,7445,25,0,2020
Rushing Attempts,0,49,4891,21,0,2017
Rushing Attempts,0,50,1836,20,0,2014
Rushing Attempts,0,51,9953,17,0,2024
Rushing Attempts,0,52,4071,14,0,2016
Rushing Attempts,0,53,4115,14,0,2024
Rushing Attempts,0,54,10831,13,0,2025
Rushing Attempts,0,55,3270,10,0,2017
Rushing Attempts,0,56,1536,8,0,2015
Rushing Attempts,0,57,433,7,0,2014
Rushing Attempts,0,58,5696,7,0,2024
Rushing Attempts,0,59,5696,7,0,2025
Rushing Attempts,0,60,911,6,0,2014
Rushing Attempts,0,61,5741,6,0,2018
Rushing Attempts,0,62,9953,6,0,2023
Rushing Attempts,0,63,10065,6,0,2026
Rushing Attempts,0,64,3209,5,0,2018
Rushing Attempts,0,65,10831,5,0,2026
Rushing Attempts,0,66,5741,4,0,2019
Rushing Attempts,0,67,1536,4,0,2023
Rushing Attempts,0,68,5696,4,0,2023
Rushing Attempts,0,69,10959,4,0,2025
Rushing Attempts,0,70,842,3,0,2016
Rushing Attempts,0,71,2394,3,0,2017
Rushing Attempts,0,72,452,3,0,2018
Rushing Attempts,0,73,5696,3,0,2019
Rushing Attempts,0,74,4954,3,0,2022
Rushing Attempts,0,75,5920,3,0,2023
Rushing Attempts,0,76,6758,3,0,2023
Rushing Attempts,0,77,4152,3,0,2024
Rushing Attempts,0,78,6758,3,0,2025
Rushing Attempts,0,79,1771,2,0,2014
Rushing Attempts,0,80,260,2,0,2017
Rushing Attempts,0,81,842,2,0,2018
Rushing Attempts,0,82,4954,2,0,2021
Rushing Attempts,0,83,9250,2,0,2024
Rushing Attempts,0,84,10959,2,0,2026
Rushing Attempts,0,85,2424,1,0,2016
Rushing Attempts,0,86,3370,1,0,2016
Rushing Attempts,0,87,842,1,0,2017
Rushing Attempts,0,88,4255,1,0,2017
Rushing Attempts,0,89,4232,1,0,2018
Rushing Attempts,0,90,5897,1,0,2018
Rushing Attempts,0,91,7501,1,0,2020
Rushing Attempts,0,92,842,1,0,2022
Rushing Attempts,0,93,3409,1,0,2023
Rushing Attempts,0,94,6758,1,0,2024
Rushing Attempts,0,95,10959,1,0,2024
Rushing Attempts,0,96,4152,1,0,2025
Rushing Attempts,0,97,10942,1,0,2025
Rushing Yards,0,0,1864,1675,0,2016
Rushing Yards,0,1,1864,1660,0,2015
Rushing Yards,0,2,1864,1464,0,2019
Rushing Yards,0,3,1864,1456,0,2018
Rushing Yards,0,4,1864,1424,0,2017
Rushing Yards,0,5,1864,1390,0,2021
Rushing Yards,0,6,1864,1254,0,2022
Rushing Yards,0,7,1864,1242,0,2014
Rushing Yards,0,8,7474,1122,0,2024
Rushing Yards,0,9,1864,1099,0,2020
Rushing Yards,0,10,7474,964,0,2023
Rushing Yards,0,11,7474,962,0,2025
Rushing Yards,0,12,9953,715,0,2026
Rushing Yards,0,13,2423,504,0,2017
Rushing Yards,0,14,1536,465,0,2020
Rushing Yards,0,15,4874,462,0,2021
Rushing Yards,0,16,4874,424,0,2022
Rushing Yards,0,17,4874,421,0,2025
Rushing Yards,0,18,1536,416,0,2017
Rushing Yards,0,19,9971,413,0,2024
Rushing Yards,0,20,4874,410,0,2026
Rushing Yards,0,21,1536,399,0,2018
Rushing Yards,0,22,1536,378,0,2016
Rushing Yards,0,23,9953,363,0,2025
Rushing Yards,0,24,4874,350,0,2023
Rushing Yards,0,25,3272,348,0,2015
Rushing Yards,0,26,1536,328,0,2019
Rushing Yards,0,27,8309,312,0,2022
Rushing Yards,0,28,2423,277,0,2018
Rushing Yards,0,29,8309,267,0,2023
Rushing Yards,0,30,2411,264,0,2021
Rushing Yards,0,31,4874,257,0,2024
Rushing Yards,0,32,831,254,0,2014
Rushing Yards,0,33,6610,234,0,2019
Rushing Yards,0,34,1951,205,0,2016
Rushing Yards,0,35,12419,156,0,2026
Rushing Yards,0,36,1836,136,0,2015
Rushing Yards,0,37,7486,135,0,2020
Rushing Yards,0,38,7484,123,0,2020
Rushing Yards,0,39,4891,122,0,2017
Rushing Yards,0,40,98,121,0,2014
Rushing Yards,0,41,1836,116,0,2019
Rushing Yards,0,42,98,109,0,2015
Rushing Yards,0,43,9953,101,0,2024
Rushing Yards,0,44,7445,96,0,2020
Rushing Yards,0,45,1836,86,0,2017
Rushing Yards,0,46,5734,80,0,2022
Rushing Yards,0,47,11590,80,0,2025
Rushing Yards,0,48,1836,78,0,2014
Rushing Yards,0,49,1836,75,0,2016
Rushing Yards,0,50,1836,75,0,2018
Rushing Yards,0,51,6758,65,0,2023
Rushing Yards,0,52,11590,57,0,2026
Rushing Yards,0,53,1536,55,0,2015
Rushing Yards,0,54,4071,54,0,2016
Rushing Yards,0,55,842,54,0,2022
Rushing Yards,0,56,4115,43,0,2024
Rushing Yards,0,57,911,40,0,2014
Rushing Yards,0,58,5696,37,0,2019
Rushing Yards,0,59,3270,36,0,2017
Rushing Yards,0,60,5696,31,0,2024
Rushing Yards,0,61,10831,24,0,2025
Rushing Yards,0,62,842,22,0,2016
Rushing Yards,0,63,1536,21,0,2023
Rushing Yards,0,64,6758,21,0,2025
Rushing Yards,0,65,433,20,0,2014
Rushing Yards,0,66,5741,18,0,2018
Rushing Yards,0,67,5696,17,0,2023
Rushing Yards,0,68,4255,13,0,2017
Rushing Yards,0,69,10831,13,0,2026
Rushing Yards,0,70,260,12,0,2017
Rushing Yards,0,71,2394,12,0,2017
Rushing Yards,0,72,5696,10,0,2025
Rushing Yards,0,73,4232,9,0,2018
Rushing Yards,0,74,842,8,0,2018
Rushing Yards,0,75,10959,8,0,2026
Rushing Yards,0,76,4152,7,0,2024
Rushing Yards,0,77,10942,7,0,2025
Rushing Yards,0,78,452,6,0,2018
Rushing Yards,0,79,5920,6,0,2023
Rushing Yards,0,80,10959,6,0,2024
Rushing Yards,0,81,9953,5,0,2023
Rushing Yards,0,82,6758,5,0,2024
Rushing Yards,0,83,7501,4,0,2020
Rushing Yards,0,84,4152,4,0,2025
Rushing Yards,0,85,1771,3,0,2014
Rushing Yards,0,86,842,2,0,2017
Rushing Yards,0,87,2424,1,0,2016
Rushing Yards,0,88,4954,1,0,2021
Rushing Yards,0,89,10065,1,0,2026
Yards per Carry,0,0,1864,525,0,2017
Yards per Carry,0,1,1864,514,0,2016
Yards per Carry,0,2,1864,512,0,2015
Yards per Carry,0,3,1864,508,0,2019
Yards per Carry,0,4,1864,465,0,2018
Yards per Carry,0,5,1864,453,0,2021
Yards per Carry,0,6,1864,448,0,2022
Yards per Carry,0,7,1864,443,0,2020
Yards per Carry,0,8,2423,427,0,2017
Yards per Carry,0,9,7474,420,0,2024
Yards per Carry,0,10,1864,418,0,2014
Yards per Carry,0,11,7474,396,0,2025
Yards per Carry,0,12,7474,352,0,2023
Yards per Carry,0,13,9953,319,0,2026
Yards per Carry,0,14,8309,274,0,2022
Rushing Touchdowns,0,0,1864,13,0,2016
Rushing Touchdowns,0,1,1864,11,0,2021
Rushing Touchdowns,0,2,1864,10,0,2014
Rushing Touchdowns,0,3,1864,10,0,2015
Rushing Touchdowns,0,4,1864,9,0,2022
Rushing Touchdowns,0,5,1864,7,0,2018
Rushing Touchdowns,0,6,7474,7,0,2024
Rushing Touchdowns,0,7,1864,6,0,2019
Rushing Touchdowns,0,8,9953,5,0,2026
Rushing Touchdowns,0,9,1864,4,0,2017
Rushing Touchdowns,0,10,2423,4,0,2017
Rushing Touchdowns,0,11,1864,4,0,2020
Rushing Touchdowns,0,12,7474,4,0,2025
Rushing Touchdowns,0,13,9953,4,0,2025
Rushing Touchdowns,0,14,98,3,0,2014
Rushing Touchdowns,0,15,4874,3,0,2021
Rushing Touchdowns,0,16,8309,3,0,2022
Rushing Touchdowns,0,17,4874,3,0,2023
Rushing Touchdowns,0,18,4874,3,0,2025
Rushing Touchdowns,0,19,831,2,0,2014
Rushing Touchdowns,0,20,3272,2,0,2015
Rushing Touchdowns,0,21,1836,2,0,2016
Rushing Touchdowns,0,22,1536,2,0,2017
Rushing Touchdowns,0,23,2423,2,0,2018
Rushing Touchdowns,0,24,4874,2,0,2024
Rushing Touchdowns,0,25,9971,2,0,2024
Rushing Touchdowns,0,26,12419,2,0,2026
Rushing Touchdowns,0,27,98,1,0,2015
Rushing Touchdowns,0,28,1836,1,0,2015
Rushing Touchdowns,0,29,1536,1,0,2016
Rushing Touchdowns,0,30,1836,1,0,2018
Rushing Touchdowns,0,31,5741,1,0,2018
Rushing Touchdowns,0,32,1536,1,0,2019
Rushing Touchdowns,0,33,1836,1,0,2019
Rushing Touchdowns,0,34,6610,1,0,2019
Rushing Touchdowns,0,35,842,1,0,2022
Rushing Touchdowns,0,36,4874,1,0,2022
Rushing Touchdowns,0,37,1536,1,0,2023
Rushing Touchdowns,0,38,7474,1,0,2023
Rushing Touchdowns,0,39,8309,1,0,2023
Rushing Touchdowns,0,40,4115,1,0,2024
Rushing Touchdowns,0,41,11590,1,0,2026
100 Yards Rushing,0,0,1864,10,0,2015
100 Yards Rushing,0,1,1864,7,0,2016
100 Yards Rushing,0,2,1864,7,0,2017
100 Yards Rushing,0,3,1864,6,0,2018
100 Yards Rushing,0,4,1864,6,0,2019
100 Yards Rushing,0,5,1864,6,0,2020
100 Yards Rushing,0,6,1864,6,0,2021
100 Yards Rushing,0,7,1864,5,0,2022
100 Yards Rushing,0,8,1864,3,0,2014
100 Yards Rushing,0,9,7474,2,0,2024
100 Yards Rushing,0,10,831,1,0,2014
100 Yards Rushing,0,11,8309,1,0,2022
100 Yards Rushing,0,12,7474,1,0,2023
100 Yards Rushing,0,13,7474,1,0,2025
100 Yards Rushing,0,14,9953,1,0,2026
Receptions,0,0,6758,95,0,2022
Receptions,0,1,6758,91,0,2021
Receptions,0,2,10959,86,0,2025
Receptions,0,3,6758,85,0,2025
Receptions,0,4,6758,84,0,2023
Receptions,0,5,6758,82,0,2026
Receptions,0,6,1546,81,0,2014
Receptions,0,7,7474,81,0,2023
Receptions,0,8,6758,80,0,2020
Receptions,0,9,5920,77,0,2023
Receptions,0,10,10959,77,0,2026
Receptions,0,11,1864,71,0,2019
Receptions,0,12,452,70,0,2018
Receptions,0,13,1864,69,0,2016
Receptions,0,14,6758,69,0,2019
Receptions,0,15,1864,67,0,2018
Receptions,0,16,1022,66,0,2021
Receptions,0,17,842,64,0,2017
Receptions,0,18,10959,64,0,2024
Receptions,0,19,842,63,0,2014
Receptions,0,20,1864,63,0,2020
Receptions,0,21,7474,62,0,2024
Receptions,0,22,842,61,0,2018
Receptions,0,23,842,61,0,2020
Receptions,0,24,7644,61,0,2026
Receptions,0,25,7474,59,0,2025
Receptions,0,26,1864,58,0,2014
Receptions,0,27,842,57,0,2019
Receptions,0,28,1864,56,0,2017
Receptions,0,29,1864,54,0,2015
Receptions,0,30,6788,54,0,2022
Receptions,0,31,883,52,0,2015
Receptions,0,32,1771,49,0,2014
Receptions,0,33,1546,49,0,2015
Receptions,0,34,7644,48,0,2024
Receptions,0,35,1864,47,0,2021
Receptions,0,36,9250,46,0,2024
Receptions,0,37,842,45,0,2015
Receptions,0,38,1836,45,0,2018
Receptions,0,39,1819,44,0,2016
Receptions,0,40,842,44,0,2021
Receptions,0,41,842,42,0,2016
Receptions,0,42,7598,42,0,2020
Receptions,0,43,6758,42,0,2024
Receptions,0,44,1836,41,0,2019
Receptions,0,45,4255,40,0,2017
Receptions,0,46,1836,38,0,2014
Receptions,0,47,7644,38,0,2025
Receptions,0,48,9953,38,0,2026
Receptions,0,49,10942,38,0,2026
Receptions,0,50,260,37,0,2017
Receptions,0,51,1836,36,0,2015
Receptions,0,52,1836,36,0,2016
Receptions,0,53,557,36,0,2017
Receptions,0,54,5928,33,0,2019
Receptions,0,55,12543,32,0,2026
Receptions,0,56,1836,31,0,2017
Receptions,0,57,4246,31,0,2021
Receptions,0,58,5005,31,0,2022
Receptions,0,59,10942,31,0,2025
Receptions,0,60,3380,28,0,2021
Receptions,0,61,1864,28,0,2022
Receptions,0,62,7537,27,0,2020
Receptions,0,63,1288,26,0,2015
Receptions,0,64,1675,26,0,2017
Receptions,0,65,842,26,0,2022
Receptions,0,66,4152,26,0,2022
Receptions,0,67,3409,26,0,2023
Receptions,0,68,1288,25,0,2016
Receptions,0,69,1675,25,0,2016
Receptions,0,70,10102,25,0,2023
Receptions,0,71,10831,25,0,2025
Receptions,0,72,4152,24,0,2023
Receptions,0,73,4115,24,0,2024
Receptions,0,74,10942,23,0,2024
Receptions,0,75,1365,22,0,2014
Receptions,0,76,2589,21,0,2014
Receptions,0,77,4255,21,0,2016
Receptions,0,78,10102,21,0,2026
Receptions,0,79,4232,20,0,2018
Receptions,0,80,5928,20,0,2020
Receptions,0,81,5019,20,0,2024
Receptions,0,82,10831,20,0,2026
Receptions,0,83,5016,19,0,2019
Receptions,0,84,4152,19,0,2021
Receptions,0,85,2566,18,0,2015
Receptions,0,86,7501,18,0,2020
Receptions,0,87,5102,18,0,2022
Receptions,0,88,5878,18,0,2023
Receptions,0,89,4255,17,0,2018
Receptions,0,90,4954,17,0,2021
Receptions,0,91,10065,17,0,2025
Receptions,0,92,5016,16,0,2018
Receptions,0,93,9208,16,0,2025
Receptions,0,94,9971,15,0,2024
Receptions,0,95,7569,14,0,2020
Receptions,0,96,4954,14,0,2023
Receptions,0,97,5895,13,0,2022
Receptions,0,98,9953,13,0,2025
Receptions,0,99,3272,12,0,2015
Receiving Yards,0,0,10959,1341,0,2025
Receiving Yards,0,1,6758,1205,0,2022
Receiving Yards,0,2,6758,1162,0,2021
Receiving Yards,0,3,10959,1082,0,2026
Receiving Yards,0,4,6758,1029,0,2023
Receiving Yards,0,5,1546,1006,0,2014
Receiving Yards,0,6,5920,976,0,2023
Receiving Yards,0,7,6758,966,0,2025
Receiving Yards,0,8,6758,926,0,2020
Receiving Yards,0,9,6758,819,0,2026
Receiving Yards,0,10,7644,817,0,2026
Receiving Yards,0,11,842,807,0,2018
Receiving Yards,0,12,6788,796,0,2022
Receiving Yards,0,13,842,760,0,2017
Receiving Yards,0,14,10959,759,0,2024
Receiving Yards,0,15,842,758,0,2014
Receiving Yards,0,16,842,751,0,2020
Receiving Yards,0,17,452,734,0,2018
Receiving Yards,0,18,6758,731,0,2019
Receiving Yards,0,19,842,702,0,2019
Receiving Yards,0,20,7474,699,0,2023
Receiving Yards,0,21,1022,641,0,2021
Receiving Yards,0,22,7474,633,0,2025
Receiving Yards,0,23,7644,631,0,2024
Receiving Yards,0,24,260,623,0,2017
Receiving Yards,0,25,883,618,0,2015
Receiving Yards,0,26,4255,588,0,2017
Receiving Yards,0,27,1864,588,0,2019
Receiving Yards,0,28,9250,582,0,2024
Receiving Yards,0,29,1864,561,0,2018
Receiving Yards,0,30,6758,551,0,2024
Receiving Yards,0,31,1546,541,0,2015
Receiving Yards,0,32,7474,529,0,2024
Receiving Yards,0,33,842,527,0,2015
Receiving Yards,0,34,842,523,0,2021
Receiving Yards,0,35,1864,517,0,2016
Receiving Yards,0,36,1771,515,0,2014
Receiving Yards,0,37,1819,511,0,2016
Receiving Yards,0,38,1864,509,0,2017
Receiving Yards,0,39,842,487,0,2016
Receiving Yards,0,40,1864,462,0,2015
Receiving Yards,0,41,7598,461,0,2020
Receiving Yards,0,42,1864,442,0,2014
Receiving Yards,0,43,10942,383,0,2026
Receiving Yards,0,44,1864,381,0,2021
Receiving Yards,0,45,4152,379,0,2022
Receiving Yards,0,46,5928,378,0,2019
Receiving Yards,0,47,557,371,0,2017
Receiving Yards,0,48,1864,365,0,2020
Receiving Yards,0,49,1288,348,0,2016
Receiving Yards,0,50,4246,346,0,2021
Receiving Yards,0,51,9953,343,0,2026
Receiving Yards,0,52,1836,323,0,2019
Receiving Yards,0,53,7644,320,0,2025
Receiving Yards,0,54,1836,318,0,2018
Receiving Yards,0,55,10942,316,0,2025
Receiving Yards,0,56,10102,309,0,2026
Receiving Yards,0,57,1288,305,0,2015
Receiving Yards,0,58,1836,300,0,2017
Receiving Yards,0,59,1836,293,0,2014
Receiving Yards,0,60,842,291,0,2022
Receiving Yards,0,61,3380,288,0,2021
Receiving Yards,0,62,5005,282,0,2022
Receiving Yards,0,63,4152,279,0,2021
Receiving Yards,0,64,3409,279,0,2023
Receiving Yards,0,65,10942,267,0,2024
Receiving Yards,0,66,1836,263,0,2016
Receiving Yards,0,67,4255,262,0,2016
Receiving Yards,0,68,10102,262,0,2023
Receiving Yards,0,69,4232,253,0,2018
Receiving Yards,0,70,2589,248,0,2014
Receiving Yards,0,71,1864,246,0,2022
Receiving Yards,0,72,1836,236,0,2015
Receiving Yards,0,73,5878,230,0,2023
Receiving Yards,0,74,1675,226,0,2017
Receiving Yards,0,75,4255,223,0,2018
Receiving Yards,0,76,12543,219,0,2026
Receiving Yards,0,77,7537,218,0,2020
Receiving Yards,0,78,4115,212,0,2024
Receiving Yards,0,79,2566,210,0,2015
Receiving Yards,0,80,1365,208,0,2014
Receiving Yards,0,81,5016,205,0,2019
Receiving Yards,0,82,5102,201,0,2022
Receiving Yards,0,83,5016,196,0,2018
Receiving Yards,0,84,5928,189,0,2020
Receiving Yards,0,85,1675,186,0,2016
Receiving Yards,0,86,7501,181,0,2020
Receiving Yards,0,87,5895,169,0,2022
Receiving Yards,0,88,10831,169,0,2025
Receiving Yards,0,89,4152,158,0,2023
Receiving Yards,0,90,10065,154,0,2025
Receiving Yards,0,91,2634,153,0,2016
Receiving Yards,0,92,7569,150,0,2020
Receiving Yards,0,93,5019,148,0,2024
Receiving Yards,0,94,5019,146,0,2023
Receiving Yards,0,95,4954,133,0,2023
Receiving Yards,0,96,831,129,0,2014
Receiving Yards,0,97,4954,121,0,2021
Receiving Yards,0,98,4152,121,0,2024
Receiving Yards,0,99,10102,116,0,2024
Yards per Reception,0,0,260,1684,0,2017
Yards per Reception,0,1,10959,1559,0,2025
Yards per Reception,0,2,6788,1474,0,2022
Yards per Reception,0,3,4255,1470,0,2017
Yards per Reception,0,4,10959,1405,0,2026
Yards per Reception,0,5,7644,1339,0,2026
Yards per Reception,0,6,842,1323,0,2018
