Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
5649,15,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
5655,16,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
5674,17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
5677,14,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1
5679,17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
5696,16,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
6507,16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
6519,12,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1
6544,14,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
6551,12,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
6566,13,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
7377,11,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
7381,14,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
7385,14,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
7387,10,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1
7390,13,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
7393,15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
7395,15,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
7397,16,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
7401,16,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
7404,16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
7410,13,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
7420,14,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1
7424,13,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
7425,13,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1
8199,15,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
8201,13,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
8203,17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
8205,13,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
8206,13,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1
8209,13,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
8219,14,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
8236,12,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
8240,15,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
8241,13,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1
8246,11,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
8251,10,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1
9015,16,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
9018,14,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
9019,10,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1
9021,9,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
9025,12,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
9037,12,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1
9042,12,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
9047,11,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
9051,14,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
9055,12,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1
9063,13,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
9868,13,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
9876,11,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1
9893,13,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
9896,14,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
9900,12,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1
9905,15,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
10695,13,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
10703,13,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
10706,8,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
10714,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
10715,16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
10719,10,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
10727,10,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1
10735,15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
10738,13,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1
10742,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
11496,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11497,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11498,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11500,8,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1
11503,12,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
11504,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11505,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
11506,11,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1
11507,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
11514,9,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11515,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11517,12,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1
11520,11,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
11521,7,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
11525,11,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1
11526,12,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1
11527,10,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
11528,11,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
11529,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11530,8,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
11531,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11532,7,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
11535,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
11536,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
11538,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11542,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
11543,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
11544,10,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11545,13,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
11546,9,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
11547,9,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1
11548,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
11549,11,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
11553,11,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1
11555,11,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1
11556,11,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1
11557,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
12349,8,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1
12350,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
12351,14,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
12352,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
12353,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
12354,12,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
12355,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
12356,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
12357,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
12358,10,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1
12359,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
12360,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
12361,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
12362,13,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
12363,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
12364,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
12365,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
12366,6,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
12367,10,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
12368,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
12369,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
12370,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
12371,12,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1
12372,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
12373,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
12374,6,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
12375,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
12376,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
12377,13,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
12378,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1
12379,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
12380,12,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1
12381,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
12382,12,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1
12383,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
12384,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12385,14,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1
12386,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
12387,13,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1
12388,6,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
12389,12,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1
12390,8,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
12391,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
12392,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
12393,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
12394,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
12395,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
12396,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
12397,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
12398,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
12399,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
12400,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
12401,9,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
12402,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
12403,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
12404,9,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1
12405,10,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
12406,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
12407,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
