Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Total Yards,0,3,404,2022,0,24
Total Yards,0,4,404,2026,0,27
Total Yards,0,5,369,2017,0,21
Total Yards,0,6,335,2016,0,27
Total Yards,0,7,335,2026,0,1
Total Yards,0,8,291,2022,0,4
Total Yards,0,9,288,2018,0,15
Total Yards,0,10,239,2016,0,4
Total Yards Allowed,0,0,196,2016,0,4
Total Yards Allowed,0,1,217,2022,0,24
Total Yards Allowed,0,2,276,2026,0,27
Total Yards Allowed,0,3,280,2016,0,27
Total Yards Allowed,0,4,298,2022,0,4
Total Yards Allowed,0,5,354,2018,0,15
Total Yards Allowed,0,6,370,2017,0,21
Total Yards Allowed,0,7,375,2017,0,10
Total Yards Allowed,0,8,400,2022,0,29
Total Yards Allowed,0,9,407,2017,0,19
Total Yards Allowed,0,10,521,2026,0,1
Pass Attempts,0,0,40,2018,0,15
Pass Attempts,0,1,36,2017,0,19
Pass Attempts,0,2,35,2026,0,1
Pass Attempts,0,3,33,2022,0,29
Pass Attempts,0,4,32,2026,0,27
Pass Attempts,0,5,31,2016,0,4
Pass Attempts,0,6,31,2022,0,24
Pass Attempts,0,7,27,2016,0,27
Pass Attempts,0,8,23,2017,0,21
Pass Attempts,0,9,18,2022,0,4
Pass Attempts,0,10,15,2017,0,10
Rush Attempts,0,0,42,2017,0,21
Rush Attempts,0,1,42,2017,0,10
Rush Attempts,0,2,42,2022,0,4
Rush Attempts,0,3,41,2016,0,27
Rush Attempts,0,4,40,2017,0,19
Rush Attempts,0,5,39,2016,0,4
Rush Attempts,0,6,35,2022,0,29
Rush Attempts,0,7,33,2022,0,24
Rush Attempts,0,8,33,2026,0,27
Rush Attempts,0,9,24,2026,0,1
Rush Attempts,0,10,22,2018,0,15
Points Scored,1,0,38,2026,1,0
Points Scored,1,1,21,2026,1,18
Points Scored,1,2,17,2017,1,9
Points Scored,1,3,14,2026,1,3
Points Scored,1,4,13,2017,1,10
Points Scored,1,5,6,2020,1,29
Points Allowed,1,0,10,2017,1,9
Points Allowed,1,1,14,2020,1,29
Points Allowed,1,2,17,2026,1,3
Points Allowed,1,3,20,2026,1,18
Points Allowed,1,4,34,2026,1,0
Points Allowed,1,5,40,2017,1,10
Passing Yards,1,0,475,2026,1,0
Passing Yards,1,1,357,2026,1,18
Passing Yards,1,2,276,2020,1,29
Passing Yards,1,3,268,2017,1,9
Passing Yards,1,4,232,2017,1,10
Passing Yards,1,5,194,2026,1,3
Passing Yards Allowed,1,0,138,2020,1,29
Passing Yards Allowed,1,1,193,2026,1,3
Passing Yards Allowed,1,2,241,2026,1,18
Passing Yards Allowed,1,3,268,2017,1,9
Passing Yards Allowed,1,4,272,2017,1,10
Passing Yards Allowed,1,5,296,2026,1,0
Rushing Yards,1,0,81,2017,1,9
Rushing Yards,1,1,68,2026,1,0
Rushing Yards,1,2,57,2020,1,29
Rushing Yards,1,3,50,2026,1,3
Rushing Yards,1,4,46,2017,1,10
Rushing Yards,1,5,38,2026,1,18
Rushing Yards Allowed,1,0,38,2017,1,9
Rushing Yards Allowed,1,1,47,2026,1,0
Rushing Yards Allowed,1,2,85,2026,1,18
Rushing Yards Allowed,1,3,110,2020,1,29
Rushing Yards Allowed,1,4,129,2026,1,3
Rushing Yards Allowed,1,5,141,2017,1,10
Total Yards,1,0,521,2026,1,0
Total Yards,1,1,395,2026,1,18
Total Yards,1,2,331,2017,1,9
Total Yards,1,3,300,2020,1,29
Total Yards,1,4,244,2017,1,10
Total Yards,1,5,221,2026,1,3
Total Yards Allowed,1,0,237,2020,1,29
Total Yards Allowed,1,1,283,2017,1,9
Total Yards Allowed,1,2,289,2026,1,3
Total Yards Allowed,1,3,320,2026,1,18
Total Yards Allowed,1,4,335,2026,1,0
Total Yards Allowed,1,5,413,2017,1,10
Pass Attempts,1,0,50,2020,1,29
Pass Attempts,1,1,49,2026,1,0
Pass Attempts,1,2,49,2026,1,18
Pass Attempts,1,3,39,2017,1,10
Pass Attempts,1,4,39,2026,1,3
Pass Attempts,1,5,36,2017,1,9
Rush Attempts,1,0,25,2026,1,0
Rush Attempts,1,1,24,2017,1,9
Rush Attempts,1,2,23,2026,1,3
Rush Attempts,1,3,22,2026,1,18
Rush Attempts,1,4,18,2017,1,10
Rush Attempts,1,5,16,2020,1,29
Points Scored,2,0,34,2016,2,23
Points Scored,2,1,28,2025,2,20
Points Scored,2,2,27,2024,2,28
Points Scored,2,3,24,2021,2,30
Points Scored,2,4,20,2015,2,20
Points Scored,2,5,16,2016,2,20
Points Scored,2,6,16,2021,2,14
Points Scored,2,7,13,2022,2,22
Points Scored,2,8,10,2017,2,3
Points Allowed,2,0,9,2021,2,30
Points Allowed,2,1,14,2022,2,22
Points Allowed,2,2,21,2015,2,20
Points Allowed,2,3,22,2021,2,14
Points Allowed,2,4,24,2016,2,23
Points Allowed,2,5,27,2017,2,3
Points Allowed,2,6,30,2024,2,28
Points Allowed,2,7,34,2025,2,20
Points Allowed,2,8,37,2016,2,20
Passing Yards,2,0,312,2025,2,20
Passing Yards,2,1,294,2021,2,14
Passing Yards,2,2,260,2017,2,3
Passing Yards,2,3,243,2016,2,20
Passing Yards,2,4,233,2016,2,23
Passing Yards,2,5,224,2015,2,20
Passing Yards,2,6,212,2024,2,28
Passing Yards,2,7,210,2021,2,30
Passing Yards,2,8,144,2022,2,22
Passing Yards Allowed,2,0,137,2017,2,3
Passing Yards Allowed,2,1,177,2015,2,20
Passing Yards Allowed,2,2,182,2016,2,20
Passing Yards Allowed,2,3,210,2016,2,23
Passing Yards Allowed,2,4,230,2024,2,28
Passing Yards Allowed,2,5,240,2022,2,22
Passing Yards Allowed,2,6,287,2021,2,14
Passing Yards Allowed,2,7,302,2025,2,20
Passing Yards Allowed,2,8,315,2021,2,30
Rushing Yards,2,0,179,2021,2,30
Rushing Yards,2,1,172,2016,2,23
Rushing Yards,2,2,161,2015,2,20
Rushing Yards,2,3,127,2022,2,22
Rushing Yards,2,4,90,2024,2,28
Rushing Yards,2,5,88,2016,2,20
Rushing Yards,2,6,87,2017,2,3
Rushing Yards,2,7,85,2025,2,20
Rushing Yards,2,8,63,2021,2,14
Rushing Yards Allowed,2,0,67,2021,2,30
Rushing Yards Allowed,2,1,95,2015,2,20
Rushing Yards Allowed,2,2,96,2022,2,22
Rushing Yards Allowed,2,3,117,2024,2,28
Rushing Yards Allowed,2,4,135,2016,2,23
Rushing Yards Allowed,2,5,135,2021,2,14
Rushing Yards Allowed,2,6,152,2025,2,20
Rushing Yards Allowed,2,7,196,2017,2,3
Rushing Yards Allowed,2,8,211,2016,2,20
Total Yards,2,0,392,2016,2,23
Total Yards,2,1,389,2025,2,20
Total Yards,2,2,385,2021,2,30
Total Yards,2,3,354,2015,2,20
Total Yards,2,4,350,2021,2,14
Total Yards,2,5,324,2017,2,3
Total Yards,2,6,319,2016,2,20
Total Yards,2,7,278,2024,2,28
Total Yards,2,8,249,2022,2,22
Total Yards Allowed,2,0,260,2015,2,20
Total Yards Allowed,2,1,318,2016,2,23
Total Yards Allowed,2,2,320,2022,2,22
Total Yards Allowed,2,3,333,2017,2,3
Total Yards Allowed,2,4,339,2024,2,28
Total Yards Allowed,2,5,382,2016,2,20
Total Yards Allowed,2,6,382,2021,2,30
Total Yards Allowed,2,7,422,2021,2,14
Total Yards Allowed,2,8,454,2025,2,20
Pass Attempts,2,0,46,2017,2,3
Pass Attempts,2,1,43,2015,2,20
Pass Attempts,2,2,39,2016,2,20
Pass Attempts,2,3,39,2021,2,14
Pass Attempts,2,4,35,2024,2,28
Pass Attempts,2,5,35,2025,2,20
Pass Attempts,2,6,30,2021,2,30
Pass Attempts,2,7,26,2016,2,23
Pass Attempts,2,8,26,2022,2,22
Rush Attempts,2,0,39,2021,2,30
Rush Attempts,2,1,35,2016,2,23
Rush Attempts,2,2,25,2015,2,20
Rush Attempts,2,3,24,2016,2,20
Rush Attempts,2,4,24,2022,2,22
Rush Attempts,2,5,23,2024,2,28
Rush Attempts,2,6,19,2017,2,3
Rush Attempts,2,7,19,2025,2,20
Rush Attempts,2,8,14,2021,2,14
Points Scored,3,0,42,2024,3,14
Points Scored,3,1,38,2018,3,12
Points Scored,3,2,38,2024,3,28
Points Scored,3,3,33,2020,3,19
Points Scored,3,4,27,2017,3,2
Points Scored,3,5,27,2017,3,31
Points Scored,3,6,27,2022,3,14
Points Scored,3,7,27,2025,3,12
Points Scored,3,8,27,2026,3,22
Points Scored,3,9,24,2024,3,9
Points Scored,3,10,24,2025,3,28
Points Scored,3,11,24,2026,3,12
Points Scored,3,12,20,2019,3,6
Points Scored,3,13,17,2019,3,31
Points Scored,3,14,17,2019,3,10
Points Scored,3,15,17,2022,3,28
Points Scored,3,16,17,2026,3,1
Points Scored,3,17,13,2018,3,13
Points Scored,3,18,12,2026,3,14
Points Allowed,3,0,6,2018,3,12
Points Allowed,3,1,6,2019,3,6
Points Allowed,3,2,7,2026,3,22
Points Allowed,3,3,10,2017,3,2
Points Allowed,3,4,10,2026,3,12
Points Allowed,3,5,10,2026,3,14
Points Allowed,3,6,13,2019,3,31
Points Allowed,3,7,13,2024,3,28
Points Allowed,3,8,13,2024,3,9
Points Allowed,3,9,14,2026,3,1
Points Allowed,3,10,17,2025,3,12
Points Allowed,3,11,20,2019,3,10
Points Allowed,3,12,21,2018,3,13
Points Allowed,3,13,24,2022,3,14
Points Allowed,3,14,28,2024,3,14
Points Allowed,3,15,30,2022,3,28
Points Allowed,3,16,34,2017,3,31
Points Allowed,3,17,36,2020,3,19
Points Allowed,3,18,38,2025,3,28
Passing Yards,3,0,421,2017,3,31
Passing Yards,3,1,407,2025,3,28
Passing Yards,3,2,362,2022,3,14
Passing Yards,3,3,347,2024,3,28
Passing Yards,3,4,296,2020,3,19
Passing Yards,3,5,268,2024,3,14
Passing Yards,3,6,257,2022,3,28
Passing Yards,3,7,252,2026,3,12
Passing Yards,3,8,236,2019,3,10
Passing Yards,3,9,219,2025,3,12
Passing Yards,3,10,217,2018,3,12
Passing Yards,3,11,214,2026,3,22
Passing Yards,3,12,206,2019,3,31
Passing Yards,3,13,202,2026,3,14
Passing Yards,3,14,201,2018,3,13
Passing Yards,3,15,193,2026,3,1
Passing Yards,3,16,180,2019,3,6
Passing Yards,3,17,144,2024,3,9
Passing Yards,3,18,137,2017,3,2
Passing Yards Allowed,3,0,147,2024,3,28
Passing Yards Allowed,3,1,156,2026,3,14
Passing Yards Allowed,3,2,179,2018,3,12
Passing Yards Allowed,3,3,194,2026,3,1
Passing Yards Allowed,3,4,197,2019,3,6
Passing Yards Allowed,3,5,200,2025,3,12
Passing Yards Allowed,3,6,201,2025,3,28
Passing Yards Allowed,3,7,206,2022,3,14
Passing Yards Allowed,3,8,231,2022,3,28
Passing Yards Allowed,3,9,247,2024,3,9
Passing Yards Allowed,3,10,255,2019,3,10
Passing Yards Allowed,3,11,257,2024,3,14
Passing Yards Allowed,3,12,260,2017,3,2
Passing Yards Allowed,3,13,261,2019,3,31
Passing Yards Allowed,3,14,279,2018,3,13
Passing Yards Allowed,3,15,307,2017,3,31
Passing Yards Allowed,3,16,320,2020,3,19
Passing Yards Allowed,3,17,324,2026,3,22
Passing Yards Allowed,3,18,330,2026,3,12
Rushing Yards,3,0,255,2018,3,12
Rushing Yards,3,1,209,2019,3,6
Rushing Yards,3,2,201,2024,3,14
Rushing Yards,3,3,197,2026,3,14
Rushing Yards,3,4,196,2017,3,2
Rushing Yards,3,5,176,2026,3,22
Rushing Yards,3,6,171,2020,3,19
Rushing Yards,3,7,152,2017,3,31
Rushing Yards,3,8,148,2024,3,9
Rushing Yards,3,9,129,2026,3,1
Rushing Yards,3,10,125,2019,3,31
Rushing Yards,3,11,117,2024,3,28
Rushing Yards,3,12,113,2022,3,14
Rushing Yards,3,13,112,2018,3,13
Rushing Yards,3,14,98,2025,3,12
Rushing Yards,3,15,95,2022,3,28
Rushing Yards,3,16,94,2026,3,12
Rushing Yards,3,17,88,2019,3,10
Rushing Yards,3,18,84,2025,3,28
Rushing Yards Allowed,3,0,31,2026,3,22
Rushing Yards Allowed,3,1,42,2018,3,12
Rushing Yards Allowed,3,2,50,2026,3,1
Rushing Yards Allowed,3,3,60,2019,3,6
Rushing Yards Allowed,3,4,70,2026,3,14
Rushing Yards Allowed,3,5,72,2024,3,9
Rushing Yards Allowed,3,6,75,2025,3,12
Rushing Yards Allowed,3,7,87,2017,3,2
Rushing Yards Allowed,3,8,94,2026,3,12
Rushing Yards Allowed,3,9,95,2020,3,19
Rushing Yards Allowed,3,10,107,2022,3,14
Rushing Yards Allowed,3,11,120,2017,3,31
Rushing Yards Allowed,3,12,122,2019,3,31
Rushing Yards Allowed,3,13,133,2018,3,13
Rushing Yards Allowed,3,14,134,2019,3,10
Rushing Yards Allowed,3,15,140,2022,3,28
Rushing Yards Allowed,3,16,141,2024,3,14
Rushing Yards Allowed,3,17,173,2024,3,28
Rushing Yards Allowed,3,18,269,2025,3,28
Total Yards,3,0,547,2017,3,31
Total Yards,3,1,468,2018,3,12
Total Yards,3,2,466,2022,3,14
Total Yards,3,3,457,2025,3,28
Total Yards,3,4,452,2024,3,28
Total Yards,3,5,448,2024,3,14
Total Yards,3,6,435,2020,3,19
Total Yards,3,7,399,2026,3,14
Total Yards,3,8,389,2019,3,6
Total Yards,3,9,375,2026,3,22
Total Yards,3,10,346,2026,3,12
Total Yards,3,11,333,2017,3,2
Total Yards,3,12,314,2019,3,31
Total Yards,3,13,313,2022,3,28
Total Yards,3,14,307,2025,3,12
Total Yards,3,15,292,2024,3,9
Total Yards,3,16,289,2026,3,1
Total Yards,3,17,287,2018,3,13
Total Yards,3,18,284,2019,3,10
Total Yards Allowed,3,0,215,2018,3,12
Total Yards Allowed,3,1,221,2026,3,1
Total Yards Allowed,3,2,222,2026,3,14
Total Yards Allowed,3,3,239,2019,3,6
Total Yards Allowed,3,4,254,2025,3,12
Total Yards Allowed,3,5,272,2022,3,14
Total Yards Allowed,3,6,297,2024,3,9
Total Yards Allowed,3,7,307,2024,3,28
Total Yards Allowed,3,8,324,2017,3,2
Total Yards Allowed,3,9,347,2026,3,22
Total Yards Allowed,3,10,356,2022,3,28
Total Yards Allowed,3,11,362,2019,3,10
Total Yards Allowed,3,12,371,2019,3,31
Total Yards Allowed,3,13,387,2024,3,14
Total Yards Allowed,3,14,389,2020,3,19
Total Yards Allowed,3,15,394,2026,3,12
Total Yards Allowed,3,16,412,2018,3,13
Total Yards Allowed,3,17,427,2017,3,31
Total Yards Allowed,3,18,451,2025,3,28
Pass Attempts,3,0,51,2022,3,28
Pass Attempts,3,1,48,2017,3,31
Pass Attempts,3,2,37,2025,3,12
Pass Attempts,3,3,36,2020,3,19
Pass Attempts,3,4,36,2022,3,14
Pass Attempts,3,5,33,2026,3,14
Pass Attempts,3,6,32,2019,3,10
Pass Attempts,3,7,32,2025,3,28
Pass Attempts,3,8,31,2026,3,1
Pass Attempts,3,9,30,2019,3,31
Pass Attempts,3,10,30,2024,3,28
Pass Attempts,3,11,27,2026,3,22
Pass Attempts,3,12,24,2018,3,12
Pass Attempts,3,13,22,2018,3,13
Pass Attempts,3,14,22,2026,3,12
Pass Attempts,3,15,21,2024,3,9
Pass Attempts,3,16,20,2017,3,2
Pass Attempts,3,17,20,2024,3,14
Pass Attempts,3,18,19,2019,3,6
Rush Attempts,3,0,47,2018,3,12
Rush Attempts,3,1,44,2017,3,2
Rush Attempts,3,2,42,2024,3,9
Rush Attempts,3,3,39,2019,3,6
Rush Attempts,3,4,39,2024,3,14
Rush Attempts,3,5,39,2026,3,22
Rush Attempts,3,6,38,2026,3,14
Rush Attempts,3,7,35,2025,3,12
Rush Attempts,3,8,34,2022,3,14
Rush Attempts,3,9,32,2026,3,12
Rush Attempts,3,10,31,2019,3,31
Rush Attempts,3,11,31,2026,3,1
Rush Attempts,3,12,30,2020,3,19
Rush Attempts,3,13,29,2024,3,28
Rush Attempts,3,14,26,2018,3,13
Rush Attempts,3,15,25,2019,3,10
Rush Attempts,3,16,24,2017,3,31
Rush Attempts,3,17,21,2025,3,28
Rush Attempts,3,18,19,2022,3,28
Points Scored,4,0,40,2024,4,21
Points Scored,4,1,37,2016,4,10
Points Scored,4,2,34,2021,4,25
Points Scored,4,3,34,2023,4,27
Points Scored,4,4,30,2024,4,18
Points Scored,4,5,27,2018,4,27
Points Scored,4,6,27,2018,4,15
Points Scored,4,7,27,2019,4,9
Points Scored,4,8,22,2016,4,0
Points Scored,4,9,20,2019,4,25
Points Scored,4,10,14,2024,4,9
Points Scored,4,11,13,2016,4,19
Points Scored,4,12,12,2014,4,15
Points Scored,4,13,10,2019,4,10
Points Scored,4,14,9,2021,4,10
Points Scored,4,15,7,2022,4,0
Points Scored,4,16,6,2023,4,7
Points Allowed,4,0,6,2023,4,27
Points Allowed,4,1,7,2019,4,25
Points Allowed,4,2,9,2018,4,27
Points Allowed,4,3,13,2024,4,18
Points Allowed,4,4,14,2019,4,9
Points Allowed,4,5,15,2021,4,25
Points Allowed,4,6,16,2023,4,7
Points Allowed,4,7,20,2024,4,9
Points Allowed,4,8,21,2016,4,0
Points Allowed,4,9,21,2024,4,21
Points Allowed,4,10,23,2016,4,10
Points Allowed,4,11,27,2019,4,10
Points Allowed,4,12,30,2016,4,19
Points Allowed,4,13,30,2018,4,15
Points Allowed,4,14,30,2022,4,0
Points Allowed,4,15,31,2021,4,10
Points Allowed,4,16,37,2014,4,15
Passing Yards,4,0,290,2023,4,27
Passing Yards,4,1,290,2024,4,21
Passing Yards,4,2,286,2024,4,9
Passing Yards,4,3,283,2014,4,15
Passing Yards,4,4,274,2018,4,15
Passing Yards,4,5,241,2021,4,25
Passing Yards,4,6,233,2019,4,10
Passing Yards,4,7,229,2019,4,9
Passing Yards,4,8,226,2022,4,0
Passing Yards,4,9,220,2019,4,25
Passing Yards,4,10,218,2016,4,10
Passing Yards,4,11,218,2024,4,18
Passing Yards,4,12,197,2016,4,19
Passing Yards,4,13,191,2023,4,7
Passing Yards,4,14,144,2016,4,0
Passing Yards,4,15,123,2018,4,27
Passing Yards,4,16,90,2021,4,10
Passing Yards Allowed,4,0,107,2016,4,0
Passing Yards Allowed,4,1,129,2014,4,15
Passing Yards Allowed,4,2,134,2022,4,0
Passing Yards Allowed,4,3,150,2023,4,7
Passing Yards Allowed,4,4,154,2023,4,27
Passing Yards Allowed,4,5,203,2021,4,25
Passing Yards Allowed,4,6,222,2024,4,21
Passing Yards Allowed,4,7,247,2019,4,25
Passing Yards Allowed,4,8,248,2024,4,18
Passing Yards Allowed,4,9,269,2016,4,19
Passing Yards Allowed,4,10,277,2019,4,10
Passing Yards Allowed,4,11,284,2019,4,9
Passing Yards Allowed,4,12,292,2021,4,10
Passing Yards Allowed,4,13,309,2016,4,10
Passing Yards Allowed,4,14,356,2018,4,15
Passing Yards Allowed,4,15,366,2018,4,27
Passing Yards Allowed,4,16,380,2024,4,9
Rushing Yards,4,0,204,2021,4,25
Rushing Yards,4,1,184,2024,4,18
Rushing Yards,4,2,146,2024,4,21
Rushing Yards,4,3,138,2023,4,27
Rushing Yards,4,4,137,2019,4,9
Rushing Yards,4,5,136,2019,4,25
Rushing Yards,4,6,132,2023,4,7
Rushing Yards,4,7,119,2018,4,15
Rushing Yards,4,8,111,2022,4,0
Rushing Yards,4,9,109,2016,4,10
Rushing Yards,4,10,108,2024,4,9
Rushing Yards,4,11,95,2014,4,15
Rushing Yards,4,12,95,2018,4,27
Rushing Yards,4,13,82,2019,4,10
Rushing Yards,4,14,82,2021,4,10
Rushing Yards,4,15,52,2016,4,0
Rushing Yards,4,16,44,2016,4,19
Rushing Yards Allowed,4,0,27,2019,4,9
Rushing Yards Allowed,4,1,42,2024,4,18
Rushing Yards Allowed,4,2,56,2018,4,27
Rushing Yards Allowed,4,3,78,2016,4,10
Rushing Yards Allowed,4,4,81,2019,4,10
Rushing Yards Allowed,4,5,89,2024,4,9
Rushing Yards Allowed,4,6,101,2023,4,27
Rushing Yards Allowed,4,7,110,2024,4,21
Rushing Yards Allowed,4,8,111,2021,4,10
Rushing Yards Allowed,4,9,113,2019,4,25
Rushing Yards Allowed,4,10,118,2016,4,19
Rushing Yards Allowed,4,11,128,2021,4,25
Rushing Yards Allowed,4,12,130,2023,4,7
Rushing Yards Allowed,4,13,142,2014,4,15
Rushing Yards Allowed,4,14,142,2018,4,15
Rushing Yards Allowed,4,15,157,2016,4,0
Rushing Yards Allowed,4,16,161,2022,4,0
Total Yards,4,0,438,2021,4,25
Total Yards,4,1,420,2023,4,27
Total Yards,4,2,420,2024,4,21
Total Yards,4,3,395,2024,4,18
Total Yards,4,4,383,2018,4,15
Total Yards,4,5,380,2024,4,9
Total Yards,4,6,366,2019,4,9
Total Yards,4,7,356,2019,4,25
Total Yards,4,8,348,2014,4,15
Total Yards,4,9,308,2016,4,10
Total Yards,4,10,298,2022,4,0
Total Yards,4,11,296,2019,4,10
Total Yards,4,12,289,2023,4,7
Total Yards,4,13,228,2016,4,19
Total Yards,4,14,205,2018,4,27
Total Yards,4,15,196,2016,4,0
Total Yards,4,16,156,2021,4,10
Total Yards Allowed,4,0,239,2016,4,0
Total Yards Allowed,4,1,240,2023,4,27
Total Yards Allowed,4,2,271,2014,4,15
Total Yards Allowed,4,3,277,2024,4,18
Total Yards Allowed,4,4,280,2023,4,7
Total Yards Allowed,4,5,291,2022,4,0
Total Yards Allowed,4,6,293,2019,4,9
Total Yards Allowed,4,7,306,2024,4,21
Total Yards Allowed,4,8,327,2021,4,25
Total Yards Allowed,4,9,337,2019,4,25
Total Yards Allowed,4,10,347,2016,4,19
Total Yards Allowed,4,11,353,2019,4,10
Total Yards Allowed,4,12,380,2016,4,10
Total Yards Allowed,4,13,395,2018,4,27
Total Yards Allowed,4,14,397,2021,4,10
Total Yards Allowed,4,15,452,2024,4,9
Total Yards Allowed,4,16,492,2018,4,15
Pass Attempts,4,0,46,2019,4,10
Pass Attempts,4,1,45,2022,4,0
Pass Attempts,4,2,44,2014,4,15
Pass Attempts,4,3,44,2024,4,9
Pass Attempts,4,4,41,2016,4,19
Pass Attempts,4,5,37,2018,4,15
Pass Attempts,4,6,35,2019,4,9
Pass Attempts,4,7,32,2024,4,21
Pass Attempts,4,8,31,2016,4,10
Pass Attempts,4,9,27,2021,4,10
Pass Attempts,4,10,26,2016,4,0
Pass Attempts,4,11,26,2018,4,27
Pass Attempts,4,12,26,2023,4,7
Pass Attempts,4,13,24,2021,4,25
Pass Attempts,4,14,24,2023,4,27
Pass Attempts,4,15,22,2024,4,18
Pass Attempts,4,16,19,2019,4,25
Rush Attempts,4,0,41,2024,4,18
Rush Attempts,4,1,39,2019,4,25
Rush Attempts,4,2,38,2019,4,9
Rush Attempts,4,3,38,2023,4,27
Rush Attempts,4,4,35,2024,4,21
Rush Attempts,4,5,34,2021,4,25
Rush Attempts,4,6,32,2018,4,15
Rush Attempts,4,7,32,2023,4,7
Rush Attempts,4,8,28,2016,4,10
Rush Attempts,4,9,28,2018,4,27
Rush Attempts,4,10,26,2016,4,0
Rush Attempts,4,11,23,2014,4,15
Rush Attempts,4,12,22,2021,4,10
Rush Attempts,4,13,22,2024,4,9
Rush Attempts,4,14,19,2016,4,19
Rush Attempts,4,15,19,2022,4,0
Rush Attempts,4,16,18,2019,4,10
Points Scored,6,0,27,2017,6,8
Points Scored,6,1,24,2014,6,19
Points Scored,6,2,24,2019,6,16
Points Scored,6,3,21,2015,6,28
Points Scored,6,4,16,2014,6,22
Points Scored,6,5,13,2017,6,19
Points Scored,6,6,6,2019,6,3
Points Allowed,6,0,12,2014,6,22
Points Allowed,6,1,20,2019,6,3
Points Allowed,6,2,21,2019,6,16
Points Allowed,6,3,23,2017,6,19
Points Allowed,6,4,24,2017,6,8
Points Allowed,6,5,26,2015,6,28
Points Allowed,6,6,34,2014,6,19
Passing Yards,6,0,374,2014,6,19
Passing Yards,6,1,322,2017,6,8
Passing Yards,6,2,256,2014,6,22
Passing Yards,6,3,251,2015,6,28
Passing Yards,6,4,233,2019,6,16
Passing Yards,6,5,215,2017,6,19
Passing Yards,6,6,197,2019,6,3
Passing Yards Allowed,6,0,174,2019,6,16
Passing Yards Allowed,6,1,180,2019,6,3
Passing Yards Allowed,6,2,182,2015,6,28
Passing Yards Allowed,6,3,185,2014,6,22
Passing Yards Allowed,6,4,247,2017,6,19
Passing Yards Allowed,6,5,304,2014,6,19
Passing Yards Allowed,6,6,341,2017,6,8
Rushing Yards,6,0,163,2019,6,16
Rushing Yards,6,1,150,2014,6,22
Rushing Yards,6,2,119,2014,6,19
Rushing Yards,6,3,113,2015,6,28
Rushing Yards,6,4,87,2017,6,8
Rushing Yards,6,5,80,2017,6,19
Rushing Yards,6,6,60,2019,6,3
