Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rush Attempts,6,1,27,2015,6,28
Rush Attempts,6,2,26,2017,6,8
Rush Attempts,6,3,23,2017,6,19
Rush Attempts,6,4,20,2014,6,19
Rush Attempts,6,5,20,2019,6,16
Rush Attempts,6,6,17,2019,6,3
Points Scored,7,0,13,2014,7,25
Points Allowed,7,0,20,2014,7,25
Passing Yards,7,0,248,2014,7,25
Passing Yards Allowed,7,0,261,2014,7,25
Rushing Yards,7,0,105,2014,7,25
Rushing Yards Allowed,7,0,60,2014,7,25
Total Yards,7,0,313,2014,7,25
Total Yards Allowed,7,0,307,2014,7,25
Pass Attempts,7,0,35,2014,7,25
Rush Attempts,7,0,31,2014,7,25
Points Scored,8,0,24,2017,8,6
Points Allowed,8,0,27,2017,8,6
Passing Yards,8,0,341,2017,8,6
Passing Yards Allowed,8,0,322,2017,8,6
Rushing Yards,8,0,135,2017,8,6
Rushing Yards Allowed,8,0,87,2017,8,6
Total Yards,8,0,453,2017,8,6
Total Yards Allowed,8,0,389,2017,8,6
Pass Attempts,8,0,37,2017,8,6
Rush Attempts,8,0,26,2017,8,6
Points Scored,9,0,18,2016,9,18
Points Scored,9,1,14,2019,9,4
Points Scored,9,2,10,2017,9,1
Points Allowed,9,0,17,2017,9,1
Points Allowed,9,1,27,2019,9,4
Points Allowed,9,2,31,2016,9,18
Passing Yards,9,0,348,2016,9,18
Passing Yards,9,1,284,2019,9,4
Passing Yards,9,2,268,2017,9,1
Passing Yards Allowed,9,0,229,2019,9,4
Passing Yards Allowed,9,1,268,2017,9,1
Passing Yards Allowed,9,2,302,2016,9,18
Rushing Yards,9,0,99,2016,9,18
Rushing Yards,9,1,38,2017,9,1
Rushing Yards,9,2,27,2019,9,4
Rushing Yards Allowed,9,0,78,2016,9,18
Rushing Yards Allowed,9,1,81,2017,9,1
Rushing Yards Allowed,9,2,137,2019,9,4
Total Yards,9,0,423,2016,9,18
Total Yards,9,1,293,2019,9,4
Total Yards,9,2,283,2017,9,1
Total Yards Allowed,9,0,331,2017,9,1
Total Yards Allowed,9,1,366,2019,9,4
Total Yards Allowed,9,2,374,2016,9,18
Pass Attempts,9,0,51,2016,9,18
Pass Attempts,9,1,43,2019,9,4
Pass Attempts,9,2,37,2017,9,1
Rush Attempts,9,0,23,2017,9,1
Rush Attempts,9,1,19,2016,9,18
Rush Attempts,9,2,19,2019,9,4
Points Scored,10,0,45,2019,10,17
Points Scored,10,1,40,2017,10,1
Points Scored,10,2,38,2015,10,25
Points Scored,10,3,30,2016,10,18
Points Scored,10,4,27,2019,10,4
Points Scored,10,5,23,2016,10,4
Points Scored,10,6,21,2017,10,0
Points Scored,10,7,20,2019,10,3
Points Scored,10,8,17,2015,10,26
Points Scored,10,9,17,2015,10,20
Points Allowed,10,0,10,2019,10,4
Points Allowed,10,1,13,2017,10,1
Points Allowed,10,2,14,2015,10,26
Points Allowed,10,3,17,2019,10,3
Points Allowed,10,4,20,2019,10,17
Points Allowed,10,5,21,2015,10,20
Points Allowed,10,6,23,2015,10,25
Points Allowed,10,7,27,2016,10,18
Points Allowed,10,8,27,2017,10,0
Points Allowed,10,9,37,2016,10,4
Passing Yards,10,0,309,2016,10,4
Passing Yards,10,1,283,2017,10,0
Passing Yards,10,2,277,2019,10,4
Passing Yards,10,3,272,2017,10,1
Passing Yards,10,4,271,2015,10,20
Passing Yards,10,5,255,2019,10,3
Passing Yards,10,6,254,2015,10,26
Passing Yards,10,7,239,2016,10,18
Passing Yards,10,8,238,2019,10,17
Passing Yards,10,9,205,2015,10,25
Passing Yards Allowed,10,0,179,2015,10,26
Passing Yards Allowed,10,1,191,2015,10,20
Passing Yards Allowed,10,2,218,2016,10,4
Passing Yards Allowed,10,3,230,2019,10,17
Passing Yards Allowed,10,4,232,2017,10,1
Passing Yards Allowed,10,5,233,2019,10,4
Passing Yards Allowed,10,6,236,2019,10,3
Passing Yards Allowed,10,7,241,2017,10,0
Passing Yards Allowed,10,8,368,2015,10,25
Passing Yards Allowed,10,9,389,2016,10,18
Rushing Yards,10,0,207,2016,10,18
Rushing Yards,10,1,197,2019,10,17
Rushing Yards,10,2,153,2015,10,26
Rushing Yards,10,3,141,2017,10,1
Rushing Yards,10,4,134,2019,10,3
Rushing Yards,10,5,103,2017,10,0
Rushing Yards,10,6,81,2019,10,4
Rushing Yards,10,7,78,2016,10,4
Rushing Yards,10,8,77,2015,10,25
Rushing Yards,10,9,72,2015,10,20
Rushing Yards Allowed,10,0,46,2017,10,1
Rushing Yards Allowed,10,1,62,2016,10,18
Rushing Yards Allowed,10,2,73,2015,10,25
Rushing Yards Allowed,10,3,82,2019,10,4
Rushing Yards Allowed,10,4,88,2019,10,3
Rushing Yards Allowed,10,5,105,2019,10,17
Rushing Yards Allowed,10,6,109,2016,10,4
Rushing Yards Allowed,10,7,117,2015,10,26
Rushing Yards Allowed,10,8,127,2015,10,20
Rushing Yards Allowed,10,9,187,2017,10,0
Total Yards,10,0,441,2016,10,18
Total Yards,10,1,435,2019,10,17
Total Yards,10,2,413,2017,10,1
Total Yards,10,3,401,2015,10,26
Total Yards,10,4,380,2016,10,4
Total Yards,10,5,375,2017,10,0
Total Yards,10,6,362,2019,10,3
Total Yards,10,7,353,2019,10,4
Total Yards,10,8,335,2015,10,20
Total Yards,10,9,282,2015,10,25
Total Yards Allowed,10,0,244,2017,10,1
Total Yards Allowed,10,1,284,2015,10,26
Total Yards Allowed,10,2,284,2019,10,3
Total Yards Allowed,10,3,296,2019,10,4
Total Yards Allowed,10,4,308,2016,10,4
Total Yards Allowed,10,5,310,2015,10,20
Total Yards Allowed,10,6,326,2019,10,17
Total Yards Allowed,10,7,422,2015,10,25
Total Yards Allowed,10,8,428,2017,10,0
Total Yards Allowed,10,9,437,2016,10,18
Pass Attempts,10,0,51,2016,10,4
Pass Attempts,10,1,49,2015,10,20
Pass Attempts,10,2,43,2015,10,26
Pass Attempts,10,3,43,2017,10,0
Pass Attempts,10,4,38,2017,10,1
Pass Attempts,10,5,37,2016,10,18
Pass Attempts,10,6,37,2019,10,3
Pass Attempts,10,7,33,2019,10,4
Pass Attempts,10,8,29,2015,10,25
Pass Attempts,10,9,22,2019,10,17
Rush Attempts,10,0,39,2019,10,17
Rush Attempts,10,1,38,2016,10,18
Rush Attempts,10,2,35,2017,10,1
Rush Attempts,10,3,33,2015,10,26
Rush Attempts,10,4,33,2019,10,4
Rush Attempts,10,5,32,2015,10,25
Rush Attempts,10,6,32,2019,10,3
Rush Attempts,10,7,25,2017,10,0
Rush Attempts,10,8,24,2016,10,4
Rush Attempts,10,9,14,2015,10,20
Points Scored,12,0,19,2018,12,28
Points Scored,12,1,6,2018,12,3
Points Allowed,12,0,10,2018,12,28
Points Allowed,12,1,38,2018,12,3
Passing Yards,12,0,279,2018,12,28
Passing Yards,12,1,179,2018,12,3
Passing Yards Allowed,12,0,150,2018,12,28
Passing Yards Allowed,12,1,217,2018,12,3
Rushing Yards,12,0,60,2018,12,28
Rushing Yards,12,1,42,2018,12,3
Rushing Yards Allowed,12,0,122,2018,12,28
Rushing Yards Allowed,12,1,255,2018,12,3
Total Yards,12,0,330,2018,12,28
Total Yards,12,1,215,2018,12,3
Total Yards Allowed,12,0,242,2018,12,28
Total Yards Allowed,12,1,468,2018,12,3
Pass Attempts,12,0,41,2018,12,28
Pass Attempts,12,1,31,2018,12,3
Rush Attempts,12,0,24,2018,12,28
Rush Attempts,12,1,18,2018,12,3
Points Scored,13,0,38,2018,13,16
Points Scored,13,1,27,2019,13,31
Points Scored,13,2,22,2016,13,31
Points Scored,13,3,21,2018,13,3
Points Scored,13,4,17,2018,13,15
Points Scored,13,5,7,2016,13,19
Points Allowed,13,0,3,2016,13,31
Points Allowed,13,1,7,2018,13,16
Points Allowed,13,2,13,2018,13,3
Points Allowed,13,3,27,2016,13,19
Points Allowed,13,4,30,2018,13,15
Points Allowed,13,5,30,2019,13,31
Passing Yards,13,0,364,2018,13,15
Passing Yards,13,1,296,2018,13,16
Passing Yards,13,2,279,2018,13,3
Passing Yards,13,3,201,2019,13,31
Passing Yards,13,4,198,2016,13,31
Passing Yards,13,5,158,2016,13,19
Passing Yards Allowed,13,0,138,2018,13,16
Passing Yards Allowed,13,1,198,2016,13,31
Passing Yards Allowed,13,2,201,2018,13,3
Passing Yards Allowed,13,3,209,2016,13,19
Passing Yards Allowed,13,4,266,2018,13,15
Passing Yards Allowed,13,5,364,2019,13,31
Rushing Yards,13,0,157,2019,13,31
Rushing Yards,13,1,133,2018,13,3
Rushing Yards,13,2,102,2018,13,16
Rushing Yards,13,3,72,2016,13,31
Rushing Yards,13,4,72,2018,13,15
Rushing Yards,13,5,52,2016,13,19
Rushing Yards Allowed,13,0,33,2016,13,31
Rushing Yards Allowed,13,1,88,2018,13,15
Rushing Yards Allowed,13,2,100,2016,13,19
Rushing Yards Allowed,13,3,105,2018,13,16
Rushing Yards Allowed,13,4,109,2019,13,31
Rushing Yards Allowed,13,5,112,2018,13,3
Total Yards,13,0,421,2018,13,15
Total Yards,13,1,412,2018,13,3
Total Yards,13,2,398,2018,13,16
Total Yards,13,3,332,2019,13,31
Total Yards,13,4,259,2016,13,31
Total Yards,13,5,205,2016,13,19
Total Yards Allowed,13,0,202,2018,13,16
Total Yards Allowed,13,1,207,2016,13,31
Total Yards Allowed,13,2,286,2016,13,19
Total Yards Allowed,13,3,287,2018,13,3
Total Yards Allowed,13,4,353,2018,13,15
Total Yards Allowed,13,5,453,2019,13,31
Pass Attempts,13,0,60,2018,13,15
Pass Attempts,13,1,39,2016,13,19
Pass Attempts,13,2,34,2018,13,16
Pass Attempts,13,3,33,2016,13,31
Pass Attempts,13,4,30,2019,13,31
Pass Attempts,13,5,29,2018,13,3
Rush Attempts,13,0,35,2018,13,3
Rush Attempts,13,1,31,2018,13,16
Rush Attempts,13,2,28,2016,13,31
Rush Attempts,13,3,23,2019,13,31
Rush Attempts,13,4,17,2016,13,19
Rush Attempts,13,5,17,2018,13,15
Points Scored,14,0,13,2015,14,20
Points Allowed,14,0,17,2015,14,20
Passing Yards,14,0,303,2015,14,20
Passing Yards Allowed,14,0,302,2015,14,20
Rushing Yards,14,0,44,2015,14,20
Rushing Yards Allowed,14,0,109,2015,14,20
Total Yards,14,0,337,2015,14,20
Total Yards Allowed,14,0,394,2015,14,20
Pass Attempts,14,0,43,2015,14,20
Rush Attempts,14,0,21,2015,14,20
Points Scored,15,0,45,2018,15,18
Points Scored,15,1,37,2014,15,4
Points Scored,15,2,30,2018,15,4
Points Scored,15,3,30,2018,15,13
Points Scored,15,4,28,2018,15,0
Points Scored,15,5,14,2014,15,27
Points Allowed,15,0,12,2014,15,4
Points Allowed,15,1,14,2018,15,0
Points Allowed,15,2,17,2018,15,13
Points Allowed,15,3,21,2014,15,27
Points Allowed,15,4,27,2018,15,4
Points Allowed,15,5,40,2018,15,18
Passing Yards,15,0,356,2018,15,4
Passing Yards,15,1,272,2018,15,0
Passing Yards,15,2,269,2014,15,27
Passing Yards,15,3,266,2018,15,13
Passing Yards,15,4,207,2018,15,18
Passing Yards,15,5,129,2014,15,4
Passing Yards Allowed,15,0,228,2014,15,27
Passing Yards Allowed,15,1,228,2018,15,0
Passing Yards Allowed,15,2,274,2018,15,4
Passing Yards Allowed,15,3,283,2014,15,4
Passing Yards Allowed,15,4,364,2018,15,13
Passing Yards Allowed,15,5,465,2018,15,18
Rushing Yards,15,0,173,2018,15,18
Rushing Yards,15,1,142,2014,15,4
Rushing Yards,15,2,142,2018,15,4
Rushing Yards,15,3,105,2018,15,0
Rushing Yards,15,4,88,2018,15,13
Rushing Yards,15,5,64,2014,15,27
Rushing Yards Allowed,15,0,72,2018,15,13
Rushing Yards Allowed,15,1,79,2018,15,0
Rushing Yards Allowed,15,2,95,2014,15,4
Rushing Yards Allowed,15,3,119,2018,15,4
Rushing Yards Allowed,15,4,122,2018,15,18
Rushing Yards Allowed,15,5,187,2014,15,27
Total Yards,15,0,492,2018,15,4
Total Yards,15,1,370,2018,15,18
Total Yards,15,2,354,2018,15,0
Total Yards,15,3,353,2018,15,13
Total Yards,15,4,303,2014,15,27
Total Yards,15,5,271,2014,15,4
Total Yards Allowed,15,0,288,2018,15,0
Total Yards Allowed,15,1,348,2014,15,4
Total Yards Allowed,15,2,383,2018,15,4
Total Yards Allowed,15,3,395,2014,15,27
Total Yards Allowed,15,4,421,2018,15,13
Total Yards Allowed,15,5,574,2018,15,18
Pass Attempts,15,0,41,2018,15,4
Pass Attempts,15,1,36,2014,15,27
Pass Attempts,15,2,32,2018,15,0
Pass Attempts,15,3,30,2018,15,13
Pass Attempts,15,4,26,2018,15,18
Pass Attempts,15,5,20,2014,15,4
Rush Attempts,15,0,37,2018,15,4
Rush Attempts,15,1,33,2014,15,4
Rush Attempts,15,2,32,2018,15,18
Rush Attempts,15,3,32,2018,15,13
Rush Attempts,15,4,30,2018,15,0
Rush Attempts,15,5,22,2014,15,27
Points Scored,16,0,27,2018,16,22
Points Scored,16,1,21,2019,16,6
Points Scored,16,2,7,2018,16,13
Points Allowed,16,0,20,2018,16,22
Points Allowed,16,1,24,2019,16,6
