Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Intelligence,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
83,O'Brien,Scott,16,Defensive Coordinator,Linebackers,332,43,42,39,36,79,0,0,64,55,98,62,0,4,45,0,53,48,0
84,Nash,Harold,99,None,Strength,0,0,0,0,0,0,30,31,41,0,0,63,0,0,0,0,0,0,30
85,Payton,Sean,11,Head Coach,Quarterbacks,384,85,60,55,44,49,0,0,49,35,68,56,0,3,57,55,0,59,0
86,Carmichael,Pete,17,Offensive Coordinator,Quarterbacks,201,41,66,8,16,52,0,0,36,56,63,48,0,2,29,52,0,52,0
87,Ryan,Rob,17,Defensive Coordinator,Linebackers,238,56,86,9,62,38,0,0,69,35,2,57,0,2,35,0,50,57,0
88,McMahon,Greg,17,Assistant Coach,Tight Ends,212,45,74,42,36,33,0,0,88,8,56,59,0,4,45,40,0,54,0
89,Dalrymple,Dan,99,None,Strength,0,0,0,0,0,0,40,52,9,0,0,54,0,0,0,0,0,0,42
90,Coughlin,Tom,99,None,Wide Receivers,0,46,42,30,67,91,0,0,64,33,75,73,1,0,45,51,0,45,0
91,McAdoo,Ben,18,Offensive Coordinator,Wide Receivers,405,44,75,60,38,75,0,0,65,77,24,42,0,4,48,62,0,56,0
92,Fewell,Perry,18,Defensive Coordinator,Secondary,407,93,67,22,81,41,0,0,46,41,45,57,0,4,51,0,58,62,0
93,Quinn,Tom,22,Defensive Coordinator,Linebackers,245,45,68,35,97,74,0,0,88,52,77,51,0,2,55,0,59,60,0
94,Palmieri,Jerry,3,Strength Coordinator,Strength,245,0,0,0,0,0,75,77,83,0,0,61,0,3,0,0,0,0,75
95,Ryan,Rex,19,Head Coach,Linebackers,618,25,67,46,68,67,0,0,23,28,40,57,0,1,42,0,43,44,0
96,Mornhinweg,Marty,14,Head Coach,Quarterbacks,629,99,97,49,85,45,0,0,94,98,45,57,0,3,68,80,0,85,0
97,Thurman,Dennis,19,Defensive Coordinator,Secondary,462,57,34,89,24,37,0,0,66,85,22,63,0,4,54,0,49,41,0
98,Lynn,Anthony,13,Offensive Coordinator,Running Backs,178,42,90,18,15,71,0,0,47,58,32,51,0,3,31,60,0,58,0
99,Galac,Justus,99,None,Strength,0,0,0,0,0,0,66,37,66,0,0,39,0,0,0,0,0,0,51
100,Sparano,Tony,99,None,Offensive Linemen,0,14,30,7,45,17,0,0,47,36,76,58,0,0,24,24,0,31,0
101,Olson,Greg,20,Offensive Coordinator,Quarterbacks,258,55,99,20,31,88,0,0,20,80,42,56,0,4,39,74,0,69,0
102,Tarver,Jason,20,Defensive Coordinator,Linebackers,405,60,35,44,30,50,0,0,43,51,11,45,0,3,37,0,44,37,0
103,April,Bobby,20,Assistant Coach,Wide Receivers,319,38,30,48,63,21,0,0,84,51,4,66,0,2,40,32,0,33,0
104,Grieco,John,20,Strength Coordinator,Strength,98,0,0,0,0,0,73,73,61,0,0,46,0,2,0,0,0,0,71
105,Kelly,Chip,99,None,Running Backs,0,52,42,57,41,39,0,0,58,51,34,56,0,0,47,42,0,43,0
106,Shurmur,Pat,29,Head Coach,Quarterbacks,447,77,81,43,88,82,0,0,86,90,40,54,0,3,60,78,0,72,0
107,Davis,Billy,21,Defensive Coordinator,Linebackers,407,75,73,9,35,63,0,0,10,37,49,54,0,1,37,0,58,57,0
108,Azzinaro,Jerry,22,Head Coach,Secondary,556,50,99,68,56,56,0,0,53,66,49,61,0,2,60,0,64,71,0
109,Hingst,Josh,21,Strength Coordinator,Strength,107,0,0,0,0,0,44,73,11,0,0,40,0,1,0,0,0,0,54
110,Tomlin,Mike,4,Defensive Coordinator,Secondary,370,29,93,66,10,63,0,0,77,87,56,47,0,2,50,0,65,65,0
111,Haley,Todd,99,None,Wide Receivers,0,34,41,61,41,62,0,0,34,25,58,52,0,0,44,38,0,37,0
112,LeBeau,Dick,99,None,Secondary,0,96,53,44,47,43,0,0,38,45,57,82,1,0,53,0,56,58,0
113,Mitchell,John,22,Assistant Coach,Defensive Linemen,171,13,59,49,33,35,0,0,47,81,55,68,0,3,38,0,43,44,0
114,Giemont,Garrett,99,None,Strength,0,0,0,0,0,0,23,17,90,0,0,63,0,0,0,0,0,0,24
115,McCoy,Mike,30,Offensive Coordinator,Quarterbacks,196,34,60,15,53,55,0,0,68,73,29,47,0,4,31,53,0,48,0
116,Reich,Frank,23,Offensive Coordinator,Quarterbacks,226,52,64,28,16,59,0,0,83,68,16,58,0,2,34,55,0,50,0
117,Pagano,John,99,None,Linebackers,0,52,77,64,23,64,0,0,59,0,28,52,0,0,47,0,46,51,0
118,Spencer,Kevin,99,None,Linebackers,0,12,49,25,54,47,0,0,81,63,50,66,1,0,34,0,41,40,0
119,Johnson,Kent,99,None,Strength,0,0,0,0,0,0,27,16,34,0,0,63,1,0,0,0,0,0,20
120,Carroll,Pete,24,Head Coach,Secondary,364,31,25,42,69,37,0,0,86,27,74,68,0,1,44,0,31,35,0
121,Bevell,Darrell,24,Offensive Coordinator,Quarterbacks,272,22,78,60,44,49,0,0,64,49,60,49,0,3,48,48,0,54,0
122,Quinn,Dan,24,Defensive Coordinator,Defensive Linemen,272,87,31,41,57,45,0,0,36,34,68,49,0,3,51,0,47,47,0
123,Cable,Tom,24,Assistant Coach,Offensive Linemen,162,29,39,29,9,53,0,0,46,76,75,55,0,2,32,46,0,41,0
124,Carlisle,Chris,99,None,Strength,0,0,0,0,0,0,60,27,72,0,0,57,0,0,0,0,0,0,44
125,Harbaugh,Jim,99,None,Quarterbacks,0,57,41,54,58,40,0,0,49,43,83,56,0,0,52,45,0,47,0
126,Roman,Greg,5,Offensive Coordinator,Tight Ends,329,52,71,57,31,44,0,0,30,72,59,47,0,4,50,54,0,58,0
127,Fangio,Vic,26,Head Coach,Linebackers,379,35,89,77,90,61,0,0,40,42,27,61,0,4,60,0,54,59,0
128,Seely,Brad,99,None,Offensive Linemen,0,22,42,37,77,21,0,0,76,28,17,63,0,0,37,27,0,33,0
129,Uyeyama,Mark,99,None,Strength,0,0,0,0,0,0,29,51,49,0,0,44,0,0,0,0,0,0,39
130,Fisher,Jeff,99,None,Secondary,0,47,30,77,39,20,0,0,38,27,18,61,0,0,47,0,27,32,0
131,Schottenheimer,Brian,26,Offensive Coordinator,Quarterbacks,187,73,76,35,62,42,0,0,28,45,44,46,0,3,49,55,0,61,0
132,Williams,Gregg,13,Head Coach,Linebackers,561,72,23,85,89,84,0,0,23,59,37,61,0,3,63,0,52,39,0
133,Fassel,John,26,Assistant Coach,Tight Ends,140,69,1,50,63,40,0,0,71,53,44,45,0,3,48,38,0,31,0
134,Gullickson,Rock,99,None,Strength,0,0,0,0,0,0,62,20,24,0,0,64,1,0,0,0,0,0,37
135,Smith,Lovie,99,None,Linebackers,0,36,20,19,34,21,0,0,79,25,34,61,0,0,28,0,25,26,0
136,Tedford,Jeff,27,Offensive Coordinator,Quarterbacks,286,27,96,71,14,60,0,0,38,36,40,58,0,2,47,53,0,58,0
137,Frazier,Leslie,27,Defensive Coordinator,Secondary,316,43,56,68,74,68,0,0,46,94,59,60,0,3,59,0,60,55,0
138,O'Dea,Kevin,99,None,Offensive Linemen,0,19,9,61,41,33,0,0,22,39,48,59,0,0,35,23,0,18,0
139,Kennedy,Dave,99,None,Strength,0,0,0,0,0,0,18,61,97,0,0,59,1,0,0,0,0,0,42
140,Whisenhunt,Ken,99,None,Tight Ends,0,24,30,28,22,34,0,0,45,15,41,57,0,0,24,25,0,25,0
141,Michael,Jason,99,None,Tight Ends,0,56,38,58,75,57,0,0,33,68,18,41,0,0,50,47,0,40,0
142,Horton,Ray,28,Defensive Coordinator,Secondary,272,43,87,15,28,82,0,0,16,80,62,59,0,4,36,0,68,62,0
143,Kaczor,Nate,99,None,Offensive Linemen,0,19,39,43,47,72,0,0,50,60,31,52,0,0,35,43,0,35,0
144,Watterson,Steve,28,Strength Coordinator,Strength,118,0,0,0,0,0,67,54,41,0,0,63,0,1,0,0,0,0,57
145,Gruden,Jay,99,None,Quarterbacks,0,31,64,55,18,55,0,0,31,29,24,52,0,0,37,42,0,40,0
146,McVay,Sean,28,Head Coach,Wide Receivers,488,62,43,72,58,56,0,0,52,82,79,33,0,3,62,58,0,54,0
147,Haslett,Jim,29,Defensive Coordinator,Linebackers,519,78,31,64,24,57,0,0,39,82,78,64,0,3,55,0,58,50,0
148,Kotwica,Ben,29,Assistant Coach,Linebackers,147,58,22,16,37,41,0,0,61,69,69,45,0,3,35,0,46,39,0
149,Wright,Ray,29,Strength Coordinator,Strength,103,0,0,0,0,0,93,39,55,0,0,48,0,1,0,0,0,0,62
150,Pettine,Mike,99,None,Linebackers,0,19,25,56,11,44,0,0,60,66,71,53,0,0,37,0,37,33,0
151,Shanahan,Kyle,99,None,Quarterbacks,0,64,42,20,71,32,0,0,40,47,73,40,0,0,42,45,0,48,0
152,O'Neil,Jim,99,None,Secondary,0,50,22,41,34,31,0,0,19,10,44,41,0,0,35,0,26,29,0
153,Tabor,Chris,3,Offensive Coordinator,Running Backs,174,77,70,33,65,67,0,0,47,40,25,48,0,3,47,58,0,56,0
154,Roll,Brad,31,Strength Coordinator,Strength,89,0,0,0,0,0,84,48,22,0,0,61,0,1,0,0,0,0,60
155,O'Brien,Bill,31,Head Coach,Quarterbacks,613,47,18,65,66,75,0,0,71,55,24,50,0,1,47,45,0,30,0
156,Godsey,George,31,Offensive Coordinator,Quarterbacks,316,41,89,16,52,59,0,0,1,83,74,40,0,4,40,64,0,65,0
157,Crennel,Romeo,15,Head Coach,Defensive Linemen,925,51,98,80,72,45,0,0,82,30,47,72,0,3,66,0,54,70,0
158,Ligashesky,Bob,31,Assistant Coach,Tight Ends,336,68,42,45,32,43,0,0,26,92,30,57,0,3,43,55,0,46,0
159,Fitzgerald,Craig,30,Strength Coordinator,Strength,91,0,0,0,0,0,53,68,56,0,0,44,0,4,0,0,0,0,59
160,Ashton,Leo,12,Strength Coordinator,Strength,134,0,0,0,0,0,54,71,78,0,0,51,0,3,0,0,0,0,62
161,Ford,Harvey,99,None,Tight Ends,0,10,30,36,21,25,0,0,53,42,76,61,1,0,32,27,0,32,0
162,Legband,Ezra,2,Assistant Coach,Defensive Linemen,133,44,68,33,61,20,0,0,66,42,53,57,0,4,44,0,43,52,0
163,Brady,Larry,14,Assistant Coach,Running Backs,292,76,88,28,55,46,0,0,60,19,48,49,0,4,48,56,0,64,0
164,Roffmann,Max,99,None,Strength,0,0,0,0,0,0,24,17,17,0,0,59,0,0,0,0,0,0,19
165,Bollinger,Eddie,99,None,Offensive Linemen,0,47,14,75,65,39,0,0,53,61,12,43,0,0,49,35,0,29,0
166,Maness,Lewis,4,Strength Coordinator,Strength,181,0,0,0,0,0,61,82,32,0,0,37,0,3,0,0,0,0,68
167,Winters,Conner,13,Assistant Coach,Quarterbacks,133,86,35,31,43,6,0,0,74,43,63,60,0,3,46,42,0,49,0
168,Lassiter,Dixon,99,None,Quarterbacks,0,33,51,79,40,79,0,0,53,21,64,55,0,0,52,44,0,44,0
169,Ellison,Howard,99,None,Strength,0,0,0,0,0,0,6,59,13,0,0,37,0,0,0,0,0,0,30
170,Wolfe,Gustavo,99,None,Strength,0,0,0,0,0,0,39,74,15,0,0,60,0,0,0,0,0,0,54
171,Houghton,Bryson,19,Offensive Coordinator,Running Backs,501,77,89,64,48,83,0,0,4,74,19,52,0,3,56,73,0,66,0
172,Wiggin,Louis,20,Head Coach,Offensive Linemen,816,71,68,73,72,61,0,0,93,83,68,62,0,3,69,69,0,69,0
173,Matthew,Luke,99,None,Offensive Linemen,0,24,46,73,27,18,0,0,58,0,70,39,0,0,47,23,0,38,0
174,Norton,Steven,99,None,Strength,0,0,0,0,0,0,28,35,70,0,0,46,0,0,0,0,0,0,33
175,Eckberg,J.J.,99,None,Tight Ends,0,4,63,40,6,65,0,0,29,33,34,53,0,0,25,37,0,36,0
176,Alexander,Carlton,13,Strength Coordinator,Strength,107,0,0,0,0,0,43,61,54,0,0,49,0,2,0,0,0,0,50
177,Masiona,Derrick,99,None,Strength,0,0,0,0,0,0,18,57,18,0,0,43,0,0,0,0,0,0,35
178,Tracy,Jared,9,Assistant Coach,Tight Ends,160,40,76,62,60,5,0,0,77,26,57,45,0,4,56,38,0,55,0
179,Woods,Damon,99,None,Tight Ends,0,38,51,51,41,72,0,0,26,40,48,56,0,0,42,45,0,42,0
180,Eckard,Dennis,24,Strength Coordinator,Strength,126,0,0,0,0,0,36,91,29,0,0,55,0,3,0,0,0,0,61
181,Edwards,Mercury,27,Assistant Coach,Running Backs,213,62,67,16,72,16,0,0,72,57,28,49,0,2,41,48,0,56,0
182,Wooden,Wally,16,Strength Coordinator,Strength,101,0,0,0,0,0,62,53,54,0,0,38,0,3,0,0,0,0,55
183,Walker,Wendell,99,None,Tight Ends,0,43,58,78,37,71,0,0,36,27,41,55,0,0,51,46,0,45,0
184,Sunderland,Jeremy,30,Defensive Coordinator,Defensive Linemen,196,91,66,10,39,36,0,0,58,75,21,63,0,4,40,0,61,62,0
185,Falcon,Chad,29,Offensive Coordinator,Tight Ends,242,75,76,56,44,66,0,0,74,42,70,46,0,3,59,64,0,67,0
186,Jiminez,Anthony,99,None,Strength,0,0,0,0,0,0,38,10,44,0,0,63,0,0,0,0,0,0,23
187,Olin,Quentin,10,Defensive Coordinator,Defensive Linemen,192,31,66,44,3,66,0,0,16,79,47,48,0,2,35,0,56,48,0
188,Reid,Ezekiel,99,None,Linebackers,0,20,56,66,64,62,0,0,54,36,22,50,0,0,46,0,40,38,0
189,Barrett,Oliver,12,Head Coach,Defensive Linemen,582,70,56,76,43,73,0,0,76,69,67,52,0,4,64,0,66,60,0
190,Kyl,Alfredo,99,None,Linebackers,0,56,44,20,28,34,0,0,57,76,20,62,0,0,32,0,48,43,0
191,Hill,Tucker,10,Assistant Coach,Offensive Linemen,311,76,68,65,13,26,0,0,76,38,58,43,0,4,55,51,0,59,0
192,Edwards,Jonathan,99,None,Linebackers,0,27,26,31,32,48,0,0,59,45,74,38,0,0,32,0,35,31,0
193,Komrska,Donovan,23,Assistant Coach,Defensive Linemen,153,29,65,59,22,25,0,0,96,25,90,63,0,4,49,0,38,52,0
194,Barber,Ted,99,None,Tight Ends,0,52,40,77,16,24,0,0,43,28,16,60,0,0,45,33,0,35,0
195,Craig,Edgar,99,None,Strength,0,0,0,0,0,0,56,41,40,0,0,37,0,0,0,0,0,0,46
196,Monroe,Trenton,99,None,Strength,0,0,0,0,0,0,22,31,2,0,0,50,0,0,0,0,0,0,24
197,Holleran,Sean,99,None,Tight Ends,0,70,15,10,54,72,0,0,59,58,37,39,0,0,34,48,0,34,0
198,Mahoney,Jorge,99,None,Offensive Linemen,0,48,65,82,66,39,0,0,42,43,24,42,0,0,56,46,0,49,0
199,Dunn,Matt,99,None,Strength,0,0,0,0,0,0,42,25,18,0,0,62,0,0,0,0,0,0,31
200,Rivers,Paul,99,None,Secondary,0,54,54,17,48,25,0,0,6,26,85,39,0,0,38,0,39,47,0
201,Foreman,Jerry,99,None,Wide Receivers,0,66,32,61,13,82,0,0,43,19,77,50,0,0,47,49,0,41,0
202,Clark,Wyatt,99,None,Secondary,0,3,30,54,7,30,0,0,56,72,73,43,0,0,34,0,32,32,0
203,Knight,Alonzo,99,None,Secondary,0,34,15,18,40,46,0,0,74,25,65,43,0,0,29,0,30,27,0
204,Turnbull,Don,99,None,Tight Ends,0,19,7,73,28,30,0,0,55,40,70,47,0,0,42,23,0,24,0
205,Buckner,Norbert,99,None,Running Backs,0,12,29,68,53,78,0,0,41,73,70,51,0,0,46,46,0,34,0
206,Ward,D.J.,99,None,Offensive Linemen,0,43,16,40,18,55,0,0,30,58,77,57,0,0,36,40,0,32,0
207,Emerson,T.J.,99,None,Running Backs,0,25,59,69,58,37,0,0,45,54,46,43,0,0,50,41,0,45,0
208,Perez,Raymond,99,None,Defensive Linemen,0,49,14,7,13,11,0,0,43,77,39,45,0,0,21,0,34,29,0
209,Williams,Harris,30,Assistant Coach,Wide Receivers,147,67,58,17,58,68,0,0,71,18,61,40,0,4,41,51,0,52,0
210,Shannon,Andres,99,None,Strength,0,0,0,0,0,0,78,39,61,0,0,45,0,0,0,0,0,0,57
211,Drake,Freddie,21,Assistant Coach,Secondary,172,60,27,55,69,12,0,0,87,53,73,61,0,1,55,0,37,45,0
212,Lincoln,Rondell,22,Offensive Coordinator,Quarterbacks,345,29,70,17,46,52,0,0,69,75,9,45,0,4,29,52,0,49,0
213,Benton,Maxwell,99,None,Defensive Linemen,0,46,59,54,28,30,0,0,23,61,51,37,0,0,45,0,45,49,0
214,Middleton,Mario,99,None,Defensive Linemen,0,8,34,19,20,11,0,0,45,49,47,63,0,0,20,0,24,26,0
