Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
Staff Draft,2019,345,hired as strength coordinator,1,0,0,0,0
Staff Draft,2019,308,hired as strength coordinator,26,0,0,0,0
FA Stage 1,2019,363,released,4,QB,0,0,0
FA Stage 1,2019,898,released,14,QB,0,0,0
FA Stage 1,2019,597,released,16,CB,0,0,0
FA Stage 1,2019,29,released,17,QB,0,0,0
FA Stage 1,2019,28,released,25,QB,0,0,0
FA Stage 1,2019,604,released,0,DT,0,0,0
FA Stage 1,2019,452,released,0,WR,0,0,0
FA Stage 1,2019,1040,released,0,ILB,0,0,0
FA Stage 1,2019,441,released,0,TE,0,0,0
FA Stage 1,2019,4232,released,0,WR,0,0,0
FA Stage 1,2019,912,released,0,CB,0,0,0
FA Stage 1,2019,3209,released,0,QB,0,0,0
FA Stage 1,2019,3152,released,0,S,0,0,0
FA Stage 1,2019,4255,released,0,WR,0,0,0
FA Stage 1,2019,1054,released,1,G,0,0,0
FA Stage 1,2019,914,released,1,DE,0,0,0
FA Stage 1,2019,1106,released,1,FB,0,0,0
FA Stage 1,2019,2197,released,1,DT,0,0,0
FA Stage 1,2019,1194,released,1,CB,0,0,0
FA Stage 1,2019,1125,released,1,C,0,0,0
FA Stage 1,2019,2918,released,1,DT,0,0,0
FA Stage 1,2019,2250,released,1,ILB,0,0,0
FA Stage 1,2019,294,released,1,C,0,0,0
FA Stage 1,2019,917,released,2,RB,0,0,0
FA Stage 1,2019,1193,released,2,S,0,0,0
FA Stage 1,2019,542,released,2,S,0,0,0
FA Stage 1,2019,3284,released,2,RB,0,0,0
FA Stage 1,2019,1823,released,2,C,0,0,0
FA Stage 1,2019,503,released,3,C,0,0,0
FA Stage 1,2019,2629,released,3,WR,0,0,0
FA Stage 1,2019,429,released,3,FB,0,0,0
FA Stage 1,2019,1394,released,3,DT,0,0,0
FA Stage 1,2019,3899,released,3,CB,0,0,0
FA Stage 1,2019,774,released,3,DT,0,0,0
FA Stage 1,2019,649,released,3,CB,0,0,0
FA Stage 1,2019,1080,released,4,T,0,0,0
FA Stage 1,2019,611,released,6,WR,0,0,0
FA Stage 1,2019,301,released,6,C,0,0,0
FA Stage 1,2019,1564,released,6,S,0,0,0
FA Stage 1,2019,350,released,6,C,0,0,0
FA Stage 1,2019,455,released,6,CB,0,0,0
FA Stage 1,2019,826,released,6,CB,0,0,0
FA Stage 1,2019,3431,released,6,WR,0,0,0
FA Stage 1,2019,4626,released,6,ILB,0,0,0
FA Stage 1,2019,645,released,6,WR,0,0,0
FA Stage 1,2019,234,released,7,C,0,0,0
FA Stage 1,2019,614,released,7,WR,0,0,0
FA Stage 1,2019,490,released,7,G,0,0,0
FA Stage 1,2019,2929,released,7,DT,0,0,0
FA Stage 1,2019,2658,released,7,C,0,0,0
FA Stage 1,2019,1415,released,7,DE,0,0,0
FA Stage 1,2019,1109,released,8,RB,0,0,0
FA Stage 1,2019,1443,released,8,CB,0,0,0
FA Stage 1,2019,1134,released,9,RB,0,0,0
FA Stage 1,2019,1517,released,9,WR,0,0,0
FA Stage 1,2019,1216,released,9,WR,0,0,0
FA Stage 1,2019,557,released,9,WR,0,0,0
FA Stage 1,2019,3617,released,9,T,0,0,0
FA Stage 1,2019,1771,released,9,WR,0,0,0
FA Stage 1,2019,1090,released,9,T,0,0,0
FA Stage 1,2019,1709,released,9,DT,0,0,0
FA Stage 1,2019,3619,released,9,P,0,0,0
FA Stage 1,2019,1461,released,10,QB,0,0,0
FA Stage 1,2019,578,released,10,DE,0,0,0
FA Stage 1,2019,839,released,10,T,0,0,0
FA Stage 1,2019,630,released,10,K,0,0,0
FA Stage 1,2019,1438,released,10,CB,0,0,0
FA Stage 1,2019,1274,released,10,P,0,0,0
FA Stage 1,2019,4498,released,10,DE,0,0,0
FA Stage 1,2019,1496,released,10,RB,0,0,0
FA Stage 1,2019,2302,released,10,OLB,0,0,0
FA Stage 1,2019,1529,released,11,TE,0,0,0
FA Stage 1,2019,431,released,11,ILB,0,0,0
FA Stage 1,2019,575,released,11,CB,0,0,0
FA Stage 1,2019,779,released,12,WR,0,0,0
FA Stage 1,2019,1505,released,12,DE,0,0,0
FA Stage 1,2019,3882,released,12,CB,0,0,0
FA Stage 1,2019,1262,released,12,DT,0,0,0
FA Stage 1,2019,2668,released,12,C,0,0,0
FA Stage 1,2019,543,released,13,T,0,0,0
FA Stage 1,2019,769,released,14,DE,0,0,0
FA Stage 1,2019,1680,released,14,DE,0,0,0
FA Stage 1,2019,3692,released,14,DE,0,0,0
FA Stage 1,2019,1788,released,15,RB,0,0,0
FA Stage 1,2019,103,released,15,K,0,0,0
FA Stage 1,2019,992,released,15,T,0,0,0
FA Stage 1,2019,2799,released,15,P,0,0,0
FA Stage 1,2019,1758,released,15,DE,0,0,0
FA Stage 1,2019,3357,released,15,TE,0,0,0
FA Stage 1,2019,2177,released,15,DT,0,0,0
FA Stage 1,2019,4664,released,16,OLB,0,0,0
FA Stage 1,2019,887,released,16,CB,0,0,0
FA Stage 1,2019,1841,released,16,T,0,0,0
FA Stage 1,2019,2907,released,16,DT,0,0,0
FA Stage 1,2019,2688,released,16,G,0,0,0
FA Stage 1,2019,4010,released,16,QB,0,0,0
FA Stage 1,2019,2132,released,16,K,0,0,0
FA Stage 1,2019,2783,released,16,T,0,0,0
FA Stage 1,2019,341,released,16,P,0,0,0
FA Stage 1,2019,3974,released,17,S,0,0,0
FA Stage 1,2019,3307,released,17,RB,0,0,0
FA Stage 1,2019,1225,released,17,OLB,0,0,0
FA Stage 1,2019,940,released,17,CB,0,0,0
FA Stage 1,2019,3944,released,17,S,0,0,0
FA Stage 1,2019,2627,released,17,WR,0,0,0
FA Stage 1,2019,3267,released,17,RB,0,0,0
FA Stage 1,2019,2788,released,17,T,0,0,0
FA Stage 1,2019,494,released,17,WR,0,0,0
FA Stage 1,2019,601,released,18,DT,0,0,0
FA Stage 1,2019,3674,released,18,DE,0,0,0
FA Stage 1,2019,1373,released,18,ILB,0,0,0
FA Stage 1,2019,804,released,18,OLB,0,0,0
FA Stage 1,2019,3666,released,18,DE,0,0,0
FA Stage 1,2019,4674,released,18,OLB,0,0,0
FA Stage 1,2019,1765,released,18,CB,0,0,0
FA Stage 1,2019,3662,released,18,K,0,0,0
FA Stage 1,2019,1365,released,18,TE,0,0,0
FA Stage 1,2019,4158,released,19,TE,0,0,0
FA Stage 1,2019,4200,released,19,WR,0,0,0
FA Stage 1,2019,4631,released,19,ILB,0,0,0
FA Stage 1,2019,5567,released,19,CB,0,0,0
FA Stage 1,2019,5538,released,19,CB,0,0,0
FA Stage 1,2019,1674,released,20,RB,0,0,0
FA Stage 1,2019,1091,released,20,ILB,0,0,0
FA Stage 1,2019,1552,released,20,DE,0,0,0
FA Stage 1,2019,673,released,20,CB,0,0,0
FA Stage 1,2019,4483,released,20,DE,0,0,0
FA Stage 1,2019,1812,released,20,T,0,0,0
FA Stage 1,2019,3544,released,20,G,0,0,0
FA Stage 1,2019,3621,released,20,P,0,0,0
FA Stage 1,2019,3650,released,20,K,0,0,0
FA Stage 1,2019,1258,released,21,G,0,0,0
FA Stage 1,2019,454,released,21,P,0,0,0
FA Stage 1,2019,3308,released,21,RB,0,0,0
FA Stage 1,2019,563,released,21,TE,0,0,0
FA Stage 1,2019,3762,released,21,DT,0,0,0
FA Stage 1,2019,1834,released,21,ILB,0,0,0
FA Stage 1,2019,4768,released,21,S,0,0,0
FA Stage 1,2019,2010,released,21,TE,0,0,0
FA Stage 1,2019,548,released,21,TE,0,0,0
FA Stage 1,2019,276,released,22,DE,0,0,0
FA Stage 1,2019,407,released,22,OLB,0,0,0
FA Stage 1,2019,3418,released,22,WR,0,0,0
FA Stage 1,2019,1361,released,22,DE,0,0,0
FA Stage 1,2019,1865,released,22,OLB,0,0,0
FA Stage 1,2019,380,released,22,ILB,0,0,0
FA Stage 1,2019,753,released,22,TE,0,0,0
FA Stage 1,2019,1854,released,22,RB,0,0,0
FA Stage 1,2019,1616,released,22,RB,0,0,0
FA Stage 1,2019,338,released,23,OLB,0,0,0
FA Stage 1,2019,1089,released,23,WR,0,0,0
FA Stage 1,2019,1550,released,23,RB,0,0,0
FA Stage 1,2019,1199,released,23,S,0,0,0
FA Stage 1,2019,297,released,24,K,0,0,0
FA Stage 1,2019,878,released,25,DE,0,0,0
FA Stage 1,2019,1507,released,25,OLB,0,0,0
FA Stage 1,2019,582,released,25,TE,0,0,0
FA Stage 1,2019,1447,released,25,G,0,0,0
FA Stage 1,2019,287,released,25,WR,0,0,0
FA Stage 1,2019,864,released,25,G,0,0,0
FA Stage 1,2019,2347,released,25,C,0,0,0
FA Stage 1,2019,2368,released,25,QB,0,0,0
FA Stage 1,2019,4152,released,25,TE,0,0,0
FA Stage 1,2019,223,released,26,ILB,0,0,0
FA Stage 1,2019,1737,released,26,OLB,0,0,0
FA Stage 1,2019,1220,released,26,RB,0,0,0
FA Stage 1,2019,1671,released,26,K,0,0,0
FA Stage 1,2019,4111,released,26,RB,0,0,0
FA Stage 1,2019,3627,released,26,P,0,0,0
FA Stage 1,2019,1725,released,26,CB,0,0,0
FA Stage 1,2019,1335,released,26,OLB,0,0,0
FA Stage 1,2019,1133,released,28,C,0,0,0
FA Stage 1,2019,797,released,28,T,0,0,0
FA Stage 1,2019,1519,released,28,CB,0,0,0
FA Stage 1,2019,3417,released,29,WR,0,0,0
FA Stage 1,2019,730,released,29,G,0,0,0
FA Stage 1,2019,3958,released,29,S,0,0,0
FA Stage 1,2019,3380,released,29,TE,0,0,0
FA Stage 1,2019,2773,released,29,T,0,0,0
FA Stage 1,2019,1002,released,29,ILB,0,0,0
FA Stage 1,2019,379,released,29,TE,0,0,0
FA Stage 1,2019,4541,released,29,DT,0,0,0
FA Stage 1,2019,2846,released,29,DE,0,0,0
FA Stage 1,2019,1041,released,30,T,0,0,0
FA Stage 1,2019,2819,released,30,K,0,0,0
FA Stage 1,2019,1377,released,31,C,0,0,0
FA Stage 1,2019,3272,released,31,RB,0,0,0
FA Stage 1,2019,2039,released,31,WR,0,0,0
FA Stage 1,2019,1605,released,31,WR,0,0,0
FA Stage 1,2019,1070,released,31,FB,0,0,0
FA Stage 1,2019,2350,released,31,QB,0,0,0
FA Stage 1,2019,3472,released,31,C,0,0,0
FA Stage 1,2019,3526,released,31,G,0,0,0
FA Stage 1,2019,373,released,31,S,0,0,0
FA Stage 1,2019,1351,designated as a franchise player,30,T,0,0,0
FA Stage 1,2019,593,signed a renegotiated contract,0,C,2130,3,0
FA Stage 1,2019,1515,signed a renegotiated contract,0,G,2033,4,0
FA Stage 1,2019,1864,signed a renegotiated contract,0,RB,3001,3,0
FA Stage 1,2019,1073,signed a renegotiated contract,0,CB,2285,3,0
FA Stage 1,2019,1321,signed a renegotiated contract,0,DE,1912,4,0
FA Stage 1,2019,307,signed a renegotiated contract,0,OLB,2335,3,0
FA Stage 1,2019,1536,signed a renegotiated contract,0,QB,2039,3,0
FA Stage 1,2019,3721,signed a renegotiated contract,0,DT,649,4,0
FA Stage 1,2019,587,signed a renegotiated contract,0,CB,1155,3,0
FA Stage 1,2019,435,signed a renegotiated contract,0,DE,1580,3,0
FA Stage 1,2019,842,signed a renegotiated contract,0,WR,1316,4,0
FA Stage 1,2019,3907,signed a renegotiated contract,1,CB,1648,4,0
FA Stage 1,2019,4460,signed a renegotiated contract,1,K,895,3,0
FA Stage 1,2019,4092,signed a renegotiated contract,1,RB,2247,3,0
FA Stage 1,2019,493,signed a renegotiated contract,1,WR,2001,3,0
FA Stage 1,2019,1548,signed a renegotiated contract,1,DT,1411,4,0
FA Stage 1,2019,1618,signed a renegotiated contract,1,DE,2154,4,0
FA Stage 1,2019,1654,signed a renegotiated contract,1,QB,2482,4,0
FA Stage 1,2019,4645,signed a renegotiated contract,1,OLB,404,4,0
FA Stage 1,2019,1682,signed a renegotiated contract,1,S,345,3,0
FA Stage 1,2019,4208,signed a renegotiated contract,1,WR,439,2,0
FA Stage 1,2019,3362,signed a renegotiated contract,1,TE,188,2,0
FA Stage 1,2019,1798,signed a renegotiated contract,2,CB,3276,4,0
FA Stage 1,2019,1459,signed a renegotiated contract,2,ILB,2846,3,0
FA Stage 1,2019,4676,signed a renegotiated contract,2,OLB,2804,3,0
FA Stage 1,2019,1425,signed a renegotiated contract,2,DE,1647,4,0
FA Stage 1,2019,1375,signed a renegotiated contract,2,TE,1903,4,0
FA Stage 1,2019,1079,signed a renegotiated contract,2,P,631,3,0
FA Stage 1,2019,521,signed a renegotiated contract,2,T,544,3,0
FA Stage 1,2019,1436,signed a renegotiated contract,2,DT,1072,3,0
FA Stage 1,2019,4131,signed a renegotiated contract,2,FB,564,3,0
FA Stage 1,2019,1412,signed a renegotiated contract,2,ILB,395,3,0
FA Stage 1,2019,1925,signed a renegotiated contract,2,QB,214,2,0
FA Stage 1,2019,4196,signed a renegotiated contract,2,TE,356,3,0
FA Stage 1,2019,4356,signed a renegotiated contract,2,G,175,2,0
FA Stage 1,2019,4310,signed a renegotiated contract,2,C,176,3,0
FA Stage 1,2019,1558,signed a renegotiated contract,3,T,2547,5,0
FA Stage 1,2019,1688,signed a renegotiated contract,3,C,1842,3,0
FA Stage 1,2019,4511,signed a renegotiated contract,3,DE,2202,5,0
FA Stage 1,2019,1488,signed a renegotiated contract,3,QB,7061,4,0
FA Stage 1,2019,729,signed a renegotiated contract,3,T,1738,3,0
FA Stage 1,2019,1809,signed a renegotiated contract,3,S,1124,4,0
FA Stage 1,2019,3523,signed a renegotiated contract,3,G,188,2,0
FA Stage 1,2019,4100,signed a renegotiated contract,3,RB,338,2,0
FA Stage 1,2019,3236,signed a renegotiated contract,3,QB,188,2,0
FA Stage 1,2019,2012,signed a renegotiated contract,3,TE,301,2,0
FA Stage 1,2019,3478,signed a renegotiated contract,3,C,188,2,0
FA Stage 1,2019,1681,signed a renegotiated contract,4,CB,3157,4,0
FA Stage 1,2019,1173,signed a renegotiated contract,4,P,805,4,0
FA Stage 1,2019,4537,signed a renegotiated contract,4,DE,1730,4,0
FA Stage 1,2019,1022,signed a renegotiated contract,4,WR,1845,4,0
FA Stage 1,2019,1322,signed a renegotiated contract,4,DE,1388,3,0
FA Stage 1,2019,4165,signed a renegotiated contract,4,TE,1663,4,0
FA Stage 1,2019,4807,signed a renegotiated contract,4,S,1052,4,0
FA Stage 1,2019,1508,signed a renegotiated contract,4,T,419,3,0
FA Stage 1,2019,735,signed a renegotiated contract,4,G,407,2,0
FA Stage 1,2019,4366,signed a renegotiated contract,4,G,175,2,0
FA Stage 1,2019,4056,signed a renegotiated contract,4,RB,393,3,0
FA Stage 1,2019,960,signed a renegotiated contract,4,RB,354,2,0
FA Stage 1,2019,3787,signed a renegotiated contract,4,ILB,296,2,0
FA Stage 1,2019,1520,signed a renegotiated contract,6,T,2446,5,0
FA Stage 1,2019,1591,signed a renegotiated contract,6,OLB,5031,4,0
FA Stage 1,2019,1824,signed a renegotiated contract,6,S,2454,5,0
FA Stage 1,2019,278,signed a renegotiated contract,6,K,716,3,0
FA Stage 1,2019,1441,signed a renegotiated contract,6,QB,5985,4,0
FA Stage 1,2019,1673,signed a renegotiated contract,6,TE,1762,4,0
FA Stage 1,2019,684,signed a renegotiated contract,6,DE,1621,3,0
FA Stage 1,2019,1251,signed a renegotiated contract,6,G,914,4,0
FA Stage 1,2019,4147,signed a renegotiated contract,6,FB,482,3,0
FA Stage 1,2019,4760,signed a renegotiated contract,6,CB,194,2,0
FA Stage 1,2019,1751,signed a renegotiated contract,6,QB,581,2,0
FA Stage 1,2019,999,signed a renegotiated contract,7,S,1151,3,0
FA Stage 1,2019,4217,signed a renegotiated contract,7,WR,1075,4,0
FA Stage 1,2019,584,signed a renegotiated contract,7,DT,1210,3,0
FA Stage 1,2019,660,signed a renegotiated contract,7,T,1099,3,0
FA Stage 1,2019,4439,signed a renegotiated contract,7,P,454,3,0
FA Stage 1,2019,3640,signed a renegotiated contract,7,K,262,4,0
FA Stage 1,2019,4020,signed a renegotiated contract,7,QB,303,2,0
FA Stage 1,2019,3844,signed a renegotiated contract,7,OLB,188,2,0
FA Stage 1,2019,4406,signed a renegotiated contract,7,T,188,2,0
FA Stage 1,2019,1246,signed a renegotiated contract,8,DE,4808,3,0
FA Stage 1,2019,4262,signed a renegotiated contract,8,WR,1945,5,0
FA Stage 1,2019,4442,signed a renegotiated contract,8,P,332,3,0
FA Stage 1,2019,4399,signed a renegotiated contract,8,T,1115,3,0
FA Stage 1,2019,840,signed a renegotiated contract,8,G,935,3,0
FA Stage 1,2019,183,signed a renegotiated contract,8,DT,355,2,0
FA Stage 1,2019,1397,signed a renegotiated contract,8,RB,394,3,0
FA Stage 1,2019,4512,signed a renegotiated contract,8,DE,391,2,0
FA Stage 1,2019,773,signed a renegotiated contract,8,OLB,387,2,0
FA Stage 1,2019,5126,signed a renegotiated contract,8,C,154,2,0
FA Stage 1,2019,1172,signed a renegotiated contract,9,DE,2487,4,0
FA Stage 1,2019,1779,signed a renegotiated contract,9,CB,2382,4,0
FA Stage 1,2019,4630,signed a renegotiated contract,9,ILB,1865,5,0
FA Stage 1,2019,678,signed a renegotiated contract,9,S,1346,3,0
FA Stage 1,2019,1269,signed a renegotiated contract,9,CB,1377,3,0
FA Stage 1,2019,562,signed a renegotiated contract,9,QB,2702,3,0
FA Stage 1,2019,856,signed a renegotiated contract,9,DT,694,4,0
FA Stage 1,2019,1691,signed a renegotiated contract,9,S,1078,4,0
FA Stage 1,2019,1568,signed a renegotiated contract,9,OLB,1558,4,0
FA Stage 1,2019,209,signed a renegotiated contract,9,S,572,2,0
FA Stage 1,2019,4526,signed a renegotiated contract,9,DE,430,2,0
FA Stage 1,2019,4478,signed a renegotiated contract,9,K,321,3,0
FA Stage 1,2019,1761,signed a renegotiated contract,9,ILB,336,2,0
FA Stage 1,2019,3528,signed a renegotiated contract,9,G,365,2,0
FA Stage 1,2019,3688,signed a renegotiated contract,9,DE,406,3,0
FA Stage 1,2019,4030,signed a renegotiated contract,9,QB,176,3,0
FA Stage 1,2019,2344,signed a renegotiated contract,9,C,189,2,0
FA Stage 1,2019,1006,signed a renegotiated contract,10,QB,7813,4,0
FA Stage 1,2019,1423,signed a renegotiated contract,10,DT,975,4,0
FA Stage 1,2019,1645,signed a renegotiated contract,10,S,4004,4,0
FA Stage 1,2019,1849,signed a renegotiated contract,10,CB,3983,4,0
FA Stage 1,2019,4275,signed a renegotiated contract,10,WR,1759,4,0
FA Stage 1,2019,3467,signed a renegotiated contract,10,WR,1747,3,0
FA Stage 1,2019,724,signed a renegotiated contract,10,T,1954,3,0
FA Stage 1,2019,1068,signed a renegotiated contract,10,G,970,3,0
FA Stage 1,2019,4173,signed a renegotiated contract,10,TE,332,3,0
FA Stage 1,2019,4372,signed a renegotiated contract,10,G,175,2,0
FA Stage 1,2019,1329,signed a renegotiated contract,11,P,473,3,0
FA Stage 1,2019,4730,signed a renegotiated contract,11,CB,2285,4,0
FA Stage 1,2019,405,signed a renegotiated contract,11,WR,1353,2,0
FA Stage 1,2019,4115,signed a renegotiated contract,11,FB,624,3,0
FA Stage 1,2019,1882,signed a renegotiated contract,11,C,1418,3,0
FA Stage 1,2019,1482,signed a renegotiated contract,11,DE,919,3,0
FA Stage 1,2019,1561,signed a renegotiated contract,11,DE,902,4,0
FA Stage 1,2019,2948,signed a renegotiated contract,11,DT,479,2,0
FA Stage 1,2019,532,signed a renegotiated contract,11,G,212,2,0
