Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
4008,13,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
4010,14,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
4017,12,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
4020,17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4021,14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
4030,13,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
4040,16,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
4042,14,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
4055,15,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
4833,15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
4847,14,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
4850,12,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
4859,14,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
4874,15,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
4880,14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
5641,15,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
5645,16,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5647,15,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
5649,14,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
5655,13,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
5674,14,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
5677,14,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1
5679,16,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
5683,14,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
5684,10,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1
5696,15,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
6507,16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
6519,12,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
6528,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
6538,16,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
6539,16,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
6544,12,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
6551,11,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1
6566,9,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1
7377,8,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1
7381,13,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
7385,11,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1
7387,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
7390,12,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
7393,12,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1
7395,15,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
7396,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
7397,14,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
7401,15,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
7404,14,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
7405,13,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1
7410,11,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
7411,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
7416,10,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
7420,11,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1
7424,13,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1
7425,12,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1
8198,14,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
8199,14,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
8201,12,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1
8203,15,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
8205,11,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1
8206,11,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1
8209,10,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
8219,13,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1
8232,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
8235,11,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
8236,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
8240,14,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
8241,10,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
8246,9,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1
8251,9,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1
9003,10,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
9004,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
9005,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9011,10,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1
9015,13,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1
9016,8,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9017,13,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
9018,12,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
9019,10,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
9021,8,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
9025,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
9026,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9028,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
9031,11,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1
9033,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
9037,10,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
9038,11,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
9042,10,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1
9043,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
9045,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9047,10,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9050,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
9051,11,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
9053,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
9054,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9055,9,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9059,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9060,14,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
9063,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9867,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
9868,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9869,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
9870,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9871,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9872,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9873,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9874,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9875,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9876,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9877,13,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1
9878,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9879,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9880,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
9881,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9882,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9883,13,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
9884,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9885,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9886,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9887,8,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
9888,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
9889,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
9890,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
9891,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9892,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9893,11,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9894,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9895,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9896,12,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
9897,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9898,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9899,10,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1
9900,9,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
9901,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
9902,10,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1
9903,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9904,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9905,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
9906,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9907,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9908,13,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
9909,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9910,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9911,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9912,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
9913,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9914,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
9915,11,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
9916,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
9917,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9918,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
9919,10,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1
9920,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9921,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
9922,10,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
9923,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9924,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9925,10,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
9926,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
