Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards Allowed,0,81,233,2023,0,25
Passing Yards Allowed,0,82,234,2015,0,10
Passing Yards Allowed,0,83,234,2020,0,25
Passing Yards Allowed,0,84,235,2022,0,27
Passing Yards Allowed,0,85,237,2016,0,19
Passing Yards Allowed,0,86,237,2018,0,13
Passing Yards Allowed,0,87,237,2020,0,7
Passing Yards Allowed,0,88,237,2021,0,29
Passing Yards Allowed,0,89,238,2016,0,24
Passing Yards Allowed,0,90,239,2017,0,24
Passing Yards Allowed,0,91,242,2015,0,6
Passing Yards Allowed,0,92,242,2020,0,5
Passing Yards Allowed,0,93,245,2022,0,17
Passing Yards Allowed,0,94,246,2015,0,30
Passing Yards Allowed,0,95,246,2016,0,14
Passing Yards Allowed,0,96,247,2021,0,24
Passing Yards Allowed,0,97,247,2022,0,26
Passing Yards Allowed,0,98,249,2014,0,9
Passing Yards Allowed,0,99,249,2014,0,26
Rushing Yards,0,0,282,2017,0,25
Rushing Yards,0,1,245,2016,0,17
Rushing Yards,0,2,243,2019,0,26
Rushing Yards,0,3,243,2019,0,17
Rushing Yards,0,4,240,2015,0,17
Rushing Yards,0,5,239,2022,0,1
Rushing Yards,0,6,229,2019,0,22
Rushing Yards,0,7,222,2017,0,24
Rushing Yards,0,8,215,2023,0,24
Rushing Yards,0,9,213,2016,0,25
Rushing Yards,0,10,212,2015,0,22
Rushing Yards,0,11,208,2018,0,25
Rushing Yards,0,12,206,2016,0,1
Rushing Yards,0,13,204,2017,0,18
Rushing Yards,0,14,200,2018,0,29
Rushing Yards,0,15,199,2015,0,6
Rushing Yards,0,16,199,2017,0,26
Rushing Yards,0,17,195,2017,0,21
Rushing Yards,0,18,194,2015,0,25
Rushing Yards,0,19,192,2022,0,24
Rushing Yards,0,20,188,2017,0,12
Rushing Yards,0,21,188,2022,0,26
Rushing Yards,0,22,186,2021,0,17
Rushing Yards,0,23,184,2021,0,12
Rushing Yards,0,24,182,2017,0,11
Rushing Yards,0,25,181,2018,0,15
Rushing Yards,0,26,179,2016,0,24
Rushing Yards,0,27,177,2019,0,25
Rushing Yards,0,28,177,2023,0,25
Rushing Yards,0,29,175,2015,0,15
Rushing Yards,0,30,175,2016,0,16
Rushing Yards,0,31,175,2021,0,24
Rushing Yards,0,32,171,2020,0,26
Rushing Yards,0,33,171,2022,0,17
Rushing Yards,0,34,170,2018,0,20
Rushing Yards,0,35,168,2020,0,3
Rushing Yards,0,36,168,2020,0,26
Rushing Yards,0,37,167,2021,0,5
Rushing Yards,0,38,163,2021,0,26
Rushing Yards,0,39,161,2023,0,26
Rushing Yards,0,40,160,2019,0,1
Rushing Yards,0,41,160,2020,0,1
Rushing Yards,0,42,159,2017,0,26
Rushing Yards,0,43,158,2019,0,27
Rushing Yards,0,44,157,2016,0,3
Rushing Yards,0,45,157,2016,0,19
Rushing Yards,0,46,157,2020,0,18
Rushing Yards,0,47,157,2021,0,24
Rushing Yards,0,48,156,2014,0,8
Rushing Yards,0,49,156,2015,0,2
Rushing Yards,0,50,156,2022,0,23
Rushing Yards,0,51,155,2021,0,29
Rushing Yards,0,52,154,2019,0,24
Rushing Yards,0,53,152,2021,0,26
Rushing Yards,0,54,151,2015,0,26
Rushing Yards,0,55,150,2015,0,9
Rushing Yards,0,56,149,2018,0,13
Rushing Yards,0,57,148,2016,0,26
Rushing Yards,0,58,148,2017,0,10
Rushing Yards,0,59,147,2022,0,26
Rushing Yards,0,60,147,2022,0,13
Rushing Yards,0,61,146,2023,0,27
Rushing Yards,0,62,145,2018,0,24
Rushing Yards,0,63,145,2018,0,26
Rushing Yards,0,64,143,2014,0,18
Rushing Yards,0,65,142,2015,0,10
Rushing Yards,0,66,142,2022,0,25
Rushing Yards,0,67,140,2014,0,7
Rushing Yards,0,68,140,2018,0,9
Rushing Yards,0,69,139,2016,0,9
Rushing Yards,0,70,139,2017,0,7
Rushing Yards,0,71,138,2016,0,7
Rushing Yards,0,72,137,2015,0,5
Rushing Yards,0,73,137,2020,0,19
Rushing Yards,0,74,136,2014,0,26
Rushing Yards,0,75,136,2014,0,25
Rushing Yards,0,76,136,2018,0,8
Rushing Yards,0,77,135,2014,0,1
Rushing Yards,0,78,135,2017,0,29
Rushing Yards,0,79,135,2018,0,25
Rushing Yards,0,80,132,2016,0,4
Rushing Yards,0,81,131,2022,0,8
Rushing Yards,0,82,130,2023,0,26
Rushing Yards,0,83,128,2015,0,30
Rushing Yards,0,84,127,2019,0,29
Rushing Yards,0,85,125,2016,0,26
Rushing Yards,0,86,123,2019,0,9
Rushing Yards,0,87,122,2014,0,9
Rushing Yards,0,88,122,2017,0,4
Rushing Yards,0,89,122,2017,0,31
Rushing Yards,0,90,122,2018,0,5
Rushing Yards,0,91,120,2023,0,7
Rushing Yards,0,92,119,2023,0,18
Rushing Yards,0,93,118,2014,0,13
Rushing Yards,0,94,118,2021,0,25
Rushing Yards,0,95,117,2017,0,28
Rushing Yards,0,96,117,2018,0,1
Rushing Yards,0,97,117,2020,0,29
Rushing Yards,0,98,116,2016,0,27
Rushing Yards,0,99,115,2018,0,26
Rushing Yards Allowed,0,0,30,2014,0,29
Rushing Yards Allowed,0,1,32,2020,0,18
Rushing Yards Allowed,0,2,37,2021,0,26
Rushing Yards Allowed,0,3,38,2015,0,15
Rushing Yards Allowed,0,4,38,2016,0,24
Rushing Yards Allowed,0,5,42,2014,0,26
Rushing Yards Allowed,0,6,43,2019,0,25
Rushing Yards Allowed,0,7,44,2023,0,29
Rushing Yards Allowed,0,8,46,2023,0,9
Rushing Yards Allowed,0,9,49,2023,0,26
Rushing Yards Allowed,0,10,50,2021,0,25
Rushing Yards Allowed,0,11,51,2014,0,9
Rushing Yards Allowed,0,12,51,2017,0,26
Rushing Yards Allowed,0,13,52,2022,0,1
Rushing Yards Allowed,0,14,60,2020,0,1
Rushing Yards Allowed,0,15,61,2023,0,24
Rushing Yards Allowed,0,16,62,2015,0,22
Rushing Yards Allowed,0,17,62,2016,0,25
Rushing Yards Allowed,0,18,63,2018,0,15
Rushing Yards Allowed,0,19,63,2023,0,25
Rushing Yards Allowed,0,20,67,2017,0,25
Rushing Yards Allowed,0,21,69,2020,0,19
Rushing Yards Allowed,0,22,69,2022,0,13
Rushing Yards Allowed,0,23,70,2022,0,25
Rushing Yards Allowed,0,24,73,2016,0,9
Rushing Yards Allowed,0,25,73,2017,0,25
Rushing Yards Allowed,0,26,73,2020,0,21
Rushing Yards Allowed,0,27,74,2014,0,1
Rushing Yards Allowed,0,28,74,2021,0,24
Rushing Yards Allowed,0,29,74,2023,0,7
Rushing Yards Allowed,0,30,76,2021,0,17
Rushing Yards Allowed,0,31,80,2018,0,8
Rushing Yards Allowed,0,32,81,2014,0,23
Rushing Yards Allowed,0,33,81,2019,0,26
Rushing Yards Allowed,0,34,82,2017,0,12
Rushing Yards Allowed,0,35,82,2017,0,4
Rushing Yards Allowed,0,36,84,2015,0,9
Rushing Yards Allowed,0,37,84,2020,0,14
Rushing Yards Allowed,0,38,87,2021,0,11
Rushing Yards Allowed,0,39,89,2018,0,25
Rushing Yards Allowed,0,40,89,2019,0,29
Rushing Yards Allowed,0,41,90,2015,0,17
Rushing Yards Allowed,0,42,91,2017,0,28
Rushing Yards Allowed,0,43,91,2017,0,26
Rushing Yards Allowed,0,44,92,2016,0,17
Rushing Yards Allowed,0,45,92,2019,0,1
Rushing Yards Allowed,0,46,92,2023,0,6
Rushing Yards Allowed,0,47,94,2023,0,25
Rushing Yards Allowed,0,48,95,2016,0,24
Rushing Yards Allowed,0,49,95,2019,0,9
Rushing Yards Allowed,0,50,95,2022,0,9
Rushing Yards Allowed,0,51,95,2022,0,20
Rushing Yards Allowed,0,52,95,2022,0,24
Rushing Yards Allowed,0,53,96,2017,0,21
Rushing Yards Allowed,0,54,96,2018,0,24
Rushing Yards Allowed,0,55,96,2018,0,20
Rushing Yards Allowed,0,56,96,2019,0,6
Rushing Yards Allowed,0,57,98,2015,0,5
Rushing Yards Allowed,0,58,98,2018,0,25
Rushing Yards Allowed,0,59,98,2021,0,15
Rushing Yards Allowed,0,60,101,2016,0,25
Rushing Yards Allowed,0,61,102,2023,0,18
Rushing Yards Allowed,0,62,103,2017,0,10
Rushing Yards Allowed,0,63,103,2021,0,9
Rushing Yards Allowed,0,64,104,2023,0,26
Rushing Yards Allowed,0,65,105,2017,0,29
Rushing Yards Allowed,0,66,108,2019,0,2
Rushing Yards Allowed,0,67,109,2015,0,26
Rushing Yards Allowed,0,68,109,2016,0,4
Rushing Yards Allowed,0,69,109,2019,0,17
Rushing Yards Allowed,0,70,110,2019,0,24
Rushing Yards Allowed,0,71,110,2022,0,24
Rushing Yards Allowed,0,72,111,2014,0,20
Rushing Yards Allowed,0,73,113,2014,0,26
Rushing Yards Allowed,0,74,113,2016,0,1
Rushing Yards Allowed,0,75,113,2020,0,24
Rushing Yards Allowed,0,76,114,2015,0,10
Rushing Yards Allowed,0,77,114,2016,0,14
Rushing Yards Allowed,0,78,115,2018,0,9
Rushing Yards Allowed,0,79,115,2018,0,13
Rushing Yards Allowed,0,80,115,2019,0,27
Rushing Yards Allowed,0,81,116,2017,0,7
Rushing Yards Allowed,0,82,117,2018,0,5
Rushing Yards Allowed,0,83,117,2018,0,1
Rushing Yards Allowed,0,84,117,2019,0,22
Rushing Yards Allowed,0,85,118,2015,0,25
Rushing Yards Allowed,0,86,118,2021,0,5
Rushing Yards Allowed,0,87,118,2023,0,22
Rushing Yards Allowed,0,88,119,2018,0,26
Rushing Yards Allowed,0,89,119,2021,0,12
Rushing Yards Allowed,0,90,121,2016,0,7
Rushing Yards Allowed,0,91,121,2023,0,30
Rushing Yards Allowed,0,92,122,2014,0,8
Rushing Yards Allowed,0,93,124,2018,0,29
Rushing Yards Allowed,0,94,124,2022,0,23
Rushing Yards Allowed,0,95,125,2015,0,26
Rushing Yards Allowed,0,96,128,2019,0,4
Rushing Yards Allowed,0,97,128,2020,0,24
Rushing Yards Allowed,0,98,129,2018,0,26
Rushing Yards Allowed,0,99,130,2022,0,17
Total Yards,0,0,514,2018,0,20
Total Yards,0,1,508,2017,0,10
Total Yards,0,2,496,2020,0,16
Total Yards,0,3,487,2023,0,30
Total Yards,0,4,474,2022,0,25
Total Yards,0,5,471,2017,0,11
Total Yards,0,6,468,2017,0,21
Total Yards,0,7,458,2014,0,18
Total Yards,0,8,458,2015,0,17
Total Yards,0,9,449,2021,0,31
Total Yards,0,10,448,2019,0,26
Total Yards,0,11,445,2022,0,23
Total Yards,0,12,439,2021,0,26
Total Yards,0,13,438,2014,0,13
Total Yards,0,14,435,2023,0,25
Total Yards,0,15,432,2021,0,12
Total Yards,0,16,428,2022,0,1
Total Yards,0,17,426,2022,0,13
Total Yards,0,18,424,2022,0,4
Total Yards,0,19,423,2017,0,25
Total Yards,0,20,420,2023,0,24
Total Yards,0,21,416,2021,0,29
Total Yards,0,22,416,2021,0,25
Total Yards,0,23,412,2023,0,18
Total Yards,0,24,411,2017,0,24
Total Yards,0,25,411,2019,0,25
Total Yards,0,26,410,2023,0,26
Total Yards,0,27,408,2023,0,24
Total Yards,0,28,403,2017,0,18
Total Yards,0,29,401,2017,0,26
Total Yards,0,30,401,2021,0,17
Total Yards,0,31,399,2023,0,29
Total Yards,0,32,395,2016,0,17
Total Yards,0,33,395,2021,0,24
Total Yards,0,34,394,2020,0,5
Total Yards,0,35,393,2014,0,7
Total Yards,0,36,393,2016,0,1
Total Yards,0,37,393,2019,0,17
Total Yards,0,38,392,2021,0,26
Total Yards,0,39,388,2022,0,24
Total Yards,0,40,386,2014,0,20
Total Yards,0,41,386,2015,0,6
Total Yards,0,42,386,2018,0,13
Total Yards,0,43,385,2018,0,29
Total Yards,0,44,385,2018,0,24
Total Yards,0,45,382,2016,0,7
Total Yards,0,46,381,2016,0,16
Total Yards,0,47,381,2022,0,26
Total Yards,0,48,380,2014,0,21
Total Yards,0,49,376,2015,0,2
Total Yards,0,50,376,2022,0,25
Total Yards,0,51,374,2017,0,24
Total Yards,0,52,371,2017,0,26
Total Yards,0,53,368,2022,0,21
