Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Intelligence,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
66,Pederson,Doug,99,None,Quarterbacks,0,11,11,36,53,59,0,0,70,45,72,55,0,0,33,30,0,24,0
67,Sutton,Bob,99,None,Linebackers,0,42,51,18,79,27,0,0,19,81,41,72,1,0,37,0,45,46,0
68,Toub,Dave,31,Defensive Coordinator,Secondary,551,96,50,50,13,83,0,0,52,79,21,61,0,2,49,0,71,56,0
69,Rubin,Barry,99,None,Strength,0,0,0,0,0,0,22,51,69,0,0,66,1,0,0,0,0,0,37
70,Philbin,Joe,99,None,Tight Ends,0,38,32,7,56,36,0,0,21,27,8,62,0,0,21,28,0,26,0
71,Lazor,Bill,99,None,Quarterbacks,0,38,45,40,72,34,0,0,58,65,48,51,0,0,43,43,0,44,0
72,Coyle,Kevin,99,None,Secondary,0,97,43,17,50,39,0,0,95,31,31,67,1,0,42,0,49,51,0
73,Rizzi,Darren,28,Assistant Coach,Linebackers,412,65,70,15,73,55,0,0,57,73,56,53,0,3,45,0,62,62,0
74,Krein,Darren,28,Strength Coordinator,Strength,200,0,0,0,0,0,42,70,65,0,0,52,0,4,0,0,0,0,56
75,Zimmer,Mike,99,None,Linebackers,0,0,4,10,59,0,0,0,31,11,21,67,1,0,14,0,4,6,0
76,Turner,Norv,99,None,Wide Receivers,0,40,19,46,39,22,0,0,16,53,68,71,1,0,40,31,0,31,0
77,Edwards,George,15,Defensive Coordinator,Linebackers,294,54,50,9,4,44,0,0,11,56,56,56,0,4,26,0,47,44,0
78,Priefer,Mike,15,Assistant Coach,Linebackers,186,30,40,37,84,47,0,0,53,54,53,57,0,3,44,0,40,40,0
79,Marcus,Evan,99,None,Strength,0,0,0,0,0,0,59,14,4,0,0,55,0,0,0,0,0,0,31
80,Belichick,Bill,99,None,Secondary,0,33,52,68,31,46,0,0,51,45,11,71,0,0,42,0,40,39,0
81,McDaniels,Josh,16,Head Coach,Quarterbacks,871,71,88,85,24,81,0,0,68,98,23,47,0,2,61,79,0,70,0
82,Patricia,Matt,27,Head Coach,Linebackers,548,63,99,99,23,63,0,0,66,99,74,49,0,2,71,0,76,78,0
83,O'Brien,Scott,16,Defensive Coordinator,Linebackers,419,42,33,25,15,63,0,0,64,49,94,66,0,3,35,0,45,41,0
84,Nash,Harold,99,None,Strength,0,0,0,0,0,0,23,29,41,0,0,67,1,0,0,0,0,0,26
85,Payton,Sean,99,None,Quarterbacks,0,80,58,54,38,47,0,0,49,25,57,60,0,0,53,50,0,54,0
86,Carmichael,Pete,17,Offensive Coordinator,Quarterbacks,325,55,82,15,20,53,0,0,36,67,68,52,0,4,39,61,0,64,0
87,Ryan,Rob,17,Defensive Coordinator,Linebackers,365,57,81,7,55,40,0,0,69,31,0,61,0,4,32,0,49,55,0
88,McMahon,Greg,99,None,Tight Ends,0,36,68,43,38,30,0,0,88,1,50,63,1,0,42,35,0,49,0
89,Dalrymple,Dan,99,None,Strength,0,0,0,0,0,0,36,46,9,0,0,58,0,0,0,0,0,0,37
90,Coughlin,Tom,99,None,Wide Receivers,0,46,42,30,67,91,0,0,64,33,75,77,1,0,45,51,0,45,0
91,McAdoo,Ben,18,Offensive Coordinator,Wide Receivers,500,53,82,57,41,70,0,0,65,77,26,46,0,3,52,65,0,62,0
92,Fewell,Perry,18,Defensive Coordinator,Secondary,502,92,65,23,80,34,0,0,46,39,40,61,0,3,50,0,55,59,0
93,Quinn,Tom,22,Head Coach,Linebackers,946,46,78,41,99,81,0,0,88,54,85,55,0,4,59,0,63,67,0
94,Palmieri,Jerry,3,Strength Coordinator,Strength,294,0,0,0,0,0,60,66,83,0,0,65,0,2,0,0,0,0,63
95,Ryan,Rex,99,None,Linebackers,0,15,59,48,61,58,0,0,23,26,39,61,0,0,39,0,35,37,0
96,Mornhinweg,Marty,14,Head Coach,Quarterbacks,813,91,86,50,84,41,0,0,94,98,42,61,0,2,67,75,0,79,0
97,Thurman,Dennis,99,None,Secondary,0,58,34,87,20,28,0,0,66,82,18,67,1,0,53,0,46,41,0
98,Lynn,Anthony,13,Offensive Coordinator,Running Backs,248,47,99,12,13,74,0,0,47,61,28,55,0,2,30,65,0,64,0
99,Galac,Justus,99,None,Strength,0,0,0,0,0,0,60,33,66,0,0,43,0,0,0,0,0,0,46
100,Sparano,Tony,99,None,Offensive Linemen,0,3,26,9,35,13,0,0,47,31,64,62,1,0,19,18,0,24,0
101,Olson,Greg,20,Offensive Coordinator,Quarterbacks,337,51,97,12,26,83,0,0,20,78,39,60,0,3,34,71,0,65,0
102,Tarver,Jason,20,Defensive Coordinator,Linebackers,500,66,45,46,38,59,0,0,43,59,12,49,0,2,41,0,51,43,0
103,April,Bobby,99,None,Wide Receivers,0,34,24,50,65,16,0,0,84,52,4,70,1,0,39,29,0,29,0
104,Grieco,John,20,Strength Coordinator,Strength,155,0,0,0,0,0,75,74,61,0,0,50,0,4,0,0,0,0,73
105,Kelly,Chip,99,None,Running Backs,0,47,35,54,36,37,0,0,58,49,28,60,1,0,41,38,0,37,0
106,Shurmur,Pat,26,Head Coach,Quarterbacks,415,74,74,44,92,83,0,0,86,92,34,58,0,3,59,76,0,69,0
107,Davis,Billy,21,Defensive Coordinator,Linebackers,302,75,71,9,40,62,0,0,10,40,47,58,0,1,37,0,57,57,0
108,Azzinaro,Jerry,27,Defensive Coordinator,Secondary,213,48,90,57,48,49,0,0,53,60,37,65,0,3,52,0,58,64,0
109,Hingst,Josh,21,Strength Coordinator,Strength,139,0,0,0,0,0,49,77,11,0,0,44,0,1,0,0,0,0,58
110,Tomlin,Mike,4,Defensive Coordinator,Secondary,513,29,99,66,14,62,0,0,77,95,55,51,0,4,51,0,67,69,0
111,Haley,Todd,99,None,Wide Receivers,0,29,34,56,47,61,0,0,34,20,52,56,0,0,41,34,0,32,0
112,LeBeau,Dick,99,None,Secondary,0,96,53,44,47,43,0,0,38,45,57,86,1,0,53,0,56,58,0
113,Mitchell,John,22,Assistant Coach,Defensive Linemen,171,10,57,49,29,27,0,0,47,82,37,72,0,3,36,0,41,42,0
114,Giemont,Garrett,99,None,Strength,0,0,0,0,0,0,18,3,90,0,0,67,1,0,0,0,0,0,14
115,McCoy,Mike,30,Offensive Coordinator,Quarterbacks,269,41,73,20,51,60,0,0,68,79,25,51,0,3,37,60,0,56,0
116,Reich,Frank,10,Offensive Coordinator,Quarterbacks,505,54,66,25,2,51,0,0,83,64,4,62,0,2,30,55,0,50,0
117,Pagano,John,99,None,Linebackers,0,42,72,61,25,62,0,0,59,0,28,56,0,0,43,0,42,47,0
118,Spencer,Kevin,99,None,Linebackers,0,12,49,25,54,47,0,0,81,63,50,70,1,0,34,0,41,40,0
119,Johnson,Kent,99,None,Strength,0,0,0,0,0,0,27,16,34,0,0,67,1,0,0,0,0,0,20
120,Carroll,Pete,99,None,Secondary,0,31,25,42,69,37,0,0,86,27,74,72,1,0,44,0,31,35,0
121,Bevell,Darrell,24,Offensive Coordinator,Quarterbacks,353,29,94,63,45,47,0,0,64,54,55,53,0,2,52,53,0,63,0
122,Quinn,Dan,24,Defensive Coordinator,Defensive Linemen,353,99,31,46,67,52,0,0,36,41,68,53,0,2,57,0,53,51,0
123,Cable,Tom,24,Assistant Coach,Offensive Linemen,218,26,43,25,10,45,0,0,46,71,67,59,0,1,29,43,0,40,0
124,Carlisle,Chris,99,None,Strength,0,0,0,0,0,0,52,17,72,0,0,61,1,0,0,0,0,0,35
125,Harbaugh,Jim,99,None,Quarterbacks,0,47,40,52,47,39,0,0,49,37,82,60,1,0,48,41,0,43,0
126,Roman,Greg,0,Assistant Coach,Tight Ends,378,64,84,57,24,52,0,0,30,77,69,51,0,4,55,65,0,67,0
127,Fangio,Vic,99,None,Linebackers,0,25,84,61,80,46,0,0,40,36,9,65,0,0,49,0,44,50,0
128,Seely,Brad,99,None,Offensive Linemen,0,6,16,19,69,0,0,0,76,14,11,67,0,0,22,10,0,16,0
129,Uyeyama,Mark,99,None,Strength,0,0,0,0,0,0,34,59,49,0,0,48,0,0,0,0,0,0,45
130,Fisher,Jeff,99,None,Secondary,0,33,17,70,34,13,0,0,38,15,13,65,1,0,37,0,17,21,0
131,Schottenheimer,Brian,26,Offensive Coordinator,Quarterbacks,259,79,88,44,72,49,0,0,28,56,48,50,0,2,56,64,0,69,0
132,Williams,Gregg,99,None,Linebackers,0,59,20,75,78,79,0,0,23,56,30,65,0,0,54,0,48,33,0
133,Fassel,John,99,None,Tight Ends,0,73,4,54,70,40,0,0,71,51,51,49,0,0,52,40,0,35,0
134,Gullickson,Rock,99,None,Strength,0,0,0,0,0,0,62,20,24,0,0,68,1,0,0,0,0,0,37
135,Smith,Lovie,99,None,Linebackers,0,31,13,16,35,19,0,0,79,21,27,65,1,0,23,0,21,21,0
136,Tedford,Jeff,27,Offensive Coordinator,Quarterbacks,368,25,92,70,9,55,0,0,38,31,29,62,0,1,44,48,0,55,0
137,Frazier,Leslie,5,Defensive Coordinator,Secondary,223,40,48,56,55,67,0,0,46,89,48,64,0,3,49,0,57,46,0
138,O'Dea,Kevin,99,None,Offensive Linemen,0,11,3,57,41,26,0,0,22,22,37,63,0,0,31,12,0,12,0
139,Kennedy,Dave,99,None,Strength,0,0,0,0,0,0,18,61,97,0,0,63,1,0,0,0,0,0,42
140,Whisenhunt,Ken,99,None,Tight Ends,0,22,31,26,18,33,0,0,45,15,43,61,1,0,23,25,0,25,0
141,Michael,Jason,99,None,Tight Ends,0,55,38,65,82,66,0,0,33,68,24,45,0,0,54,50,0,40,0
142,Horton,Ray,28,Defensive Coordinator,Secondary,353,45,87,10,17,80,0,0,16,73,58,63,0,3,31,0,66,60,0
143,Kaczor,Nate,99,None,Offensive Linemen,0,14,34,48,45,64,0,0,50,58,34,56,0,0,35,39,0,31,0
144,Watterson,Steve,99,None,Strength,0,0,0,0,0,0,67,54,41,0,0,67,1,0,0,0,0,0,57
145,Gruden,Jay,99,None,Quarterbacks,0,21,61,52,18,57,0,0,31,15,22,56,0,0,32,35,0,35,0
146,McVay,Sean,28,Head Coach,Wide Receivers,657,66,41,75,58,57,0,0,52,86,79,37,0,2,64,59,0,55,0
147,Haslett,Jim,29,Defensive Coordinator,Linebackers,627,72,24,55,14,49,0,0,39,74,70,68,0,2,47,0,52,43,0
148,Kotwica,Ben,29,Assistant Coach,Linebackers,214,58,26,21,39,41,0,0,61,72,76,49,0,3,38,0,47,43,0
149,Wright,Ray,5,Strength Coordinator,Strength,118,0,0,0,0,0,97,34,55,0,0,52,0,1,0,0,0,0,61
150,Pettine,Mike,99,None,Linebackers,0,10,22,50,13,40,0,0,60,55,67,57,0,0,34,0,31,28,0
151,Shanahan,Kyle,99,None,Quarterbacks,0,65,34,21,66,30,0,0,40,49,75,44,0,0,43,42,0,44,0
152,O'Neil,Jim,99,None,Secondary,0,47,20,45,34,30,0,0,19,11,45,45,0,0,36,0,25,27,0
153,Tabor,Chris,3,Offensive Coordinator,Running Backs,243,84,81,34,71,71,0,0,47,42,29,52,0,2,50,65,0,65,0
154,Roll,Brad,29,Strength Coordinator,Strength,114,0,0,0,0,0,73,40,22,0,0,65,0,1,0,0,0,0,52
155,O'Brien,Bill,31,Head Coach,Quarterbacks,542,54,19,74,71,69,0,0,71,62,27,54,0,4,54,47,0,36,0
156,Godsey,George,31,Offensive Coordinator,Quarterbacks,401,51,97,14,53,67,0,0,1,88,86,44,0,3,44,72,0,72,0
157,Crennel,Romeo,99,None,Defensive Linemen,0,51,96,79,69,46,0,0,82,29,47,76,1,0,65,0,55,68,0
158,Ligashesky,Bob,99,None,Tight Ends,0,63,44,41,29,41,0,0,26,91,28,61,1,0,40,55,0,46,0
159,Fitzgerald,Craig,30,Strength Coordinator,Strength,124,0,0,0,0,0,63,68,56,0,0,48,0,3,0,0,0,0,63
160,Ashton,Leo,12,Strength Coordinator,Strength,171,0,0,0,0,0,56,69,78,0,0,55,0,2,0,0,0,0,62
161,Ford,Harvey,99,None,Tight Ends,0,10,30,36,21,25,0,0,53,42,76,65,1,0,32,27,0,32,0
162,Legband,Ezra,2,Assistant Coach,Defensive Linemen,186,44,63,32,62,17,0,0,66,37,45,61,0,3,41,0,39,48,0
163,Brady,Larry,14,Assistant Coach,Running Backs,362,80,89,34,60,44,0,0,60,19,49,53,0,3,52,56,0,67,0
164,Roffmann,Max,99,None,Strength,0,0,0,0,0,0,6,0,17,0,0,63,0,0,0,0,0,0,3
165,Bollinger,Eddie,99,None,Offensive Linemen,0,49,9,84,64,46,0,0,53,69,24,47,0,0,52,40,0,27,0
166,Maness,Lewis,0,Strength Coordinator,Strength,218,0,0,0,0,0,66,90,32,0,0,41,0,3,0,0,0,0,75
167,Winters,Conner,13,Assistant Coach,Quarterbacks,186,82,29,24,42,0,0,0,74,41,61,64,0,2,43,39,0,46,0
168,Lassiter,Dixon,99,None,Quarterbacks,0,25,48,79,40,75,0,0,53,17,63,59,1,0,51,40,0,40,0
169,Ellison,Howard,99,None,Strength,0,0,0,0,0,0,5,63,13,0,0,41,0,0,0,0,0,0,32
170,Wolfe,Gustavo,99,None,Strength,0,0,0,0,0,0,40,72,15,0,0,64,1,0,0,0,0,0,53
171,Houghton,Bryson,19,Offensive Coordinator,Running Backs,607,79,96,60,50,76,0,0,4,75,14,56,0,2,56,74,0,69,0
172,Wiggin,Louis,20,Head Coach,Offensive Linemen,1021,68,61,70,64,48,0,0,93,78,59,66,0,2,64,61,0,62,0
173,Matthew,Luke,99,None,Offensive Linemen,0,24,42,79,29,16,0,0,58,1,65,43,0,0,47,22,0,35,0
174,Norton,Steven,99,None,Strength,0,0,0,0,0,0,23,46,70,0,0,50,0,0,0,0,0,0,36
175,Eckberg,J.J.,99,None,Tight Ends,0,2,59,33,4,57,0,0,29,31,29,57,0,0,22,33,0,32,0
176,Alexander,Carlton,13,Strength Coordinator,Strength,141,0,0,0,0,0,44,67,54,0,0,53,0,1,0,0,0,0,54
177,Masiona,Derrick,99,None,Strength,0,0,0,0,0,0,20,64,18,0,0,47,0,0,0,0,0,0,40
178,Tracy,Jared,9,Assistant Coach,Tight Ends,216,42,81,62,64,9,0,0,77,29,59,49,0,3,57,40,0,59,0
179,Woods,Damon,99,None,Tight Ends,0,28,48,50,43,64,0,0,26,34,45,60,0,0,40,41,0,38,0
180,Eckard,Dennis,24,Strength Coordinator,Strength,162,0,0,0,0,0,30,84,29,0,0,59,0,2,0,0,0,0,56
181,Edwards,Mercury,27,Assistant Coach,Running Backs,313,64,73,22,85,22,0,0,72,63,28,53,0,4,46,52,0,61,0
182,Wooden,Wally,16,Strength Coordinator,Strength,168,0,0,0,0,0,68,56,54,0,0,42,0,3,0,0,0,0,59
183,Walker,Wendell,99,None,Tight Ends,0,28,53,78,30,58,0,0,36,20,39,59,0,0,45,37,0,39,0
184,Sunderland,Jeremy,30,Defensive Coordinator,Defensive Linemen,269,90,56,0,26,29,0,0,58,65,13,67,0,3,32,0,55,53,0
185,Falcon,Chad,23,Head Coach,Tight Ends,1050,76,84,60,50,63,0,0,74,50,74,50,0,4,63,67,0,71,0
186,Jiminez,Anthony,99,None,Strength,0,0,0,0,0,0,23,0,44,0,0,67,0,0,0,0,0,0,13
187,Olin,Quentin,10,Defensive Coordinator,Defensive Linemen,314,41,80,53,2,69,0,0,16,86,46,52,0,4,42,0,64,58,0
188,Reid,Ezekiel,99,None,Linebackers,0,18,58,64,59,59,0,0,54,24,18,54,0,0,42,0,36,37,0
189,Barrett,Oliver,30,Head Coach,Defensive Linemen,421,80,51,83,44,74,0,0,76,73,73,56,0,4,68,0,67,61,0
190,Kyl,Alfredo,99,None,Linebackers,0,41,38,1,26,25,0,0,57,61,17,66,1,0,21,0,37,36,0
191,Hill,Tucker,10,Assistant Coach,Offensive Linemen,383,80,77,69,25,24,0,0,76,45,64,47,0,3,61,56,0,67,0
192,Edwards,Jonathan,99,None,Linebackers,0,23,21,35,29,44,0,0,59,44,70,42,0,0,32,0,32,30,0
193,Komrska,Donovan,23,Assistant Coach,Defensive Linemen,209,12,52,61,15,20,0,0,96,19,79,67,0,3,41,0,28,40,0
194,Barber,Ted,99,None,Tight Ends,0,53,40,75,13,23,0,0,43,23,16,64,1,0,42,33,0,35,0
195,Craig,Edgar,99,None,Strength,0,0,0,0,0,0,51,39,40,0,0,41,0,0,0,0,0,0,43
196,Monroe,Trenton,99,None,Strength,0,0,0,0,0,0,22,26,2,0,0,54,0,0,0,0,0,0,21
197,Holleran,Sean,99,None,Tight Ends,0,68,9,11,53,71,0,0,59,58,33,43,0,0,30,46,0,29,0
198,Mahoney,Jorge,11,Head Coach,Offensive Linemen,450,54,65,83,63,42,0,0,42,51,27,46,0,2,60,50,0,52,0
199,Dunn,Matt,99,None,Strength,0,0,0,0,0,0,32,19,18,0,0,66,1,0,0,0,0,0,24
200,Rivers,Paul,99,None,Secondary,0,52,53,21,49,24,0,0,6,29,86,43,0,0,40,0,39,47,0
201,Foreman,Jerry,99,None,Wide Receivers,0,64,28,60,15,80,0,0,43,16,72,54,0,0,46,45,0,38,0
202,Clark,Wyatt,99,None,Secondary,0,8,29,61,5,37,0,0,56,78,76,47,0,0,38,0,37,33,0
203,Knight,Alonzo,99,None,Secondary,0,33,16,19,41,58,0,0,74,28,65,47,0,0,29,0,34,28,0
204,Turnbull,Don,99,None,Tight Ends,0,26,15,75,37,29,0,0,55,41,75,51,0,0,48,27,0,30,0
205,Buckner,Norbert,99,None,Running Backs,0,16,24,64,50,69,0,0,41,67,69,55,0,0,44,42,0,31,0
206,Ward,D.J.,99,None,Offensive Linemen,0,34,11,35,18,43,0,0,30,54,68,61,1,0,31,32,0,26,0
207,Emerson,T.J.,99,None,Running Backs,0,29,69,67,65,41,0,0,45,54,50,47,0,0,52,46,0,52,0
208,Perez,Raymond,99,None,Defensive Linemen,0,57,16,8,26,20,0,0,43,85,42,49,0,0,26,0,42,34,0
209,Williams,Harris,29,Offensive Coordinator,Wide Receivers,299,77,70,26,59,78,0,0,71,26,69,44,0,4,49,61,0,61,0
210,Shannon,Andres,31,Strength Coordinator,Strength,109,0,0,0,0,0,79,37,61,0,0,49,0,4,0,0,0,0,56
211,Drake,Freddie,21,Assistant Coach,Secondary,226,48,17,59,66,11,0,0,87,45,56,65,0,1,49,0,30,34,0
212,Lincoln,Rondell,22,Offensive Coordinator,Quarterbacks,434,35,82,26,45,59,0,0,69,82,12,49,0,3,36,60,0,57,0
213,Benton,Maxwell,99,None,Defensive Linemen,0,43,61,56,31,27,0,0,23,64,56,41,0,0,45,0,45,49,0
214,Middleton,Mario,99,None,Defensive Linemen,0,0,12,0,3,0,0,0,45,34,30,67,0,0,6,0,12,13,0
215,Norton,Junior,0,Offensive Coordinator,Tight Ends,292,86,55,32,72,47,0,0,47,75,49,42,0,4,52,61,0,58,0
216,Kaplan,K.C.,99,None,Defensive Linemen,0,50,38,89,68,66,0,0,28,65,12,43,0,0,58,0,48,39,0
