Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Intelligence,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
36,Callahan,Bill,99,None,Offensive Linemen,0,26,16,31,52,50,0,0,59,16,60,68,1,0,32,27,0,24,0
37,Kiffin,Monte,99,None,Linebackers,0,80,78,85,65,66,0,0,94,42,61,84,1,0,72,0,65,70,0
38,Bisaccia,Rich,15,Offensive Coordinator,Running Backs,514,34,66,47,56,59,0,0,76,35,74,64,0,1,48,47,0,53,0
39,Woicik,Mike,99,None,Strength,0,0,0,0,0,0,56,61,75,0,0,68,1,0,0,0,0,0,58
40,Fox,John,99,None,Secondary,0,9,66,58,28,39,0,0,56,90,21,69,1,0,38,0,47,45,0
41,Gase,Adam,19,Head Coach,Wide Receivers,932,73,71,90,50,43,0,0,22,70,82,46,0,3,69,61,0,67,0
42,Del Rio,Jack,99,None,Linebackers,0,46,38,63,40,25,0,0,34,24,32,61,0,0,44,0,31,35,0
43,Rodgers,Jeff,8,Assistant Coach,Linebackers,213,21,38,74,82,29,0,0,61,59,84,46,0,3,59,0,36,42,0
44,Richesson,Luke,6,Strength Coordinator,Strength,296,0,0,0,0,0,81,80,44,0,0,48,0,4,0,0,0,0,77
45,Caldwell,Jim,99,None,Wide Receivers,0,56,46,16,13,69,0,0,84,29,76,69,1,0,35,49,0,48,0
46,Lombardi,Joe,99,None,Quarterbacks,0,69,65,24,43,54,0,0,7,31,26,53,0,0,38,49,0,50,0
47,Austin,Teryl,99,None,Secondary,0,67,17,41,18,10,0,0,5,0,71,59,0,0,37,0,24,30,0
48,Bonamego,John,9,Offensive Coordinator,Quarterbacks,296,56,79,2,50,57,0,0,13,67,26,61,0,2,31,58,0,56,0
49,Arapoff,Jason,99,None,Strength,0,0,0,0,0,0,27,16,58,0,0,59,1,0,0,0,0,0,22
50,McCarthy,Mike,10,Head Coach,Quarterbacks,1162,51,90,57,35,46,0,0,42,39,29,61,0,2,48,53,0,60,0
51,Clements,Tom,99,None,Quarterbacks,0,47,58,30,28,24,0,0,49,65,34,71,1,0,36,45,0,47,0
52,Capers,Dom,99,None,Secondary,0,83,19,45,45,31,0,0,37,85,24,74,1,0,45,0,49,40,0
53,Moss,Winston,25,Defensive Coordinator,Linebackers,569,33,92,60,53,63,0,0,70,79,6,59,0,2,48,0,62,60,0
54,Lovat,Mark,10,Strength Coordinator,Strength,236,0,0,0,0,0,67,65,67,0,0,55,0,2,0,0,0,0,64
55,Pagano,Chuck,99,None,Secondary,0,52,45,48,21,66,0,0,75,37,40,64,1,0,41,0,48,42,0
56,Hamilton,Pep,5,Assistant Coach,Quarterbacks,170,72,88,13,49,23,0,0,59,26,40,50,0,2,41,51,0,63,0
57,Manusky,Greg,20,Assistant Coach,Linebackers,382,78,94,33,31,34,0,0,36,42,27,58,0,4,45,0,58,67,0
58,McMahon,Tom,13,Defensive Coordinator,Linebackers,356,37,93,62,81,71,0,0,78,96,16,55,0,4,57,0,69,65,0
59,Marandino,Roger,13,Strength Coordinator,Strength,164,0,0,0,0,0,85,89,17,0,0,53,0,4,0,0,0,0,81
60,Bradley,Gus,99,None,Linebackers,0,27,31,34,20,55,0,0,31,29,46,58,0,0,29,0,33,27,0
61,Fisch,Jedd,12,Offensive Coordinator,Quarterbacks,223,99,93,13,35,18,0,0,54,40,59,48,0,4,48,59,0,76,0
62,Babich,Bob,99,None,Linebackers,0,11,31,11,30,40,0,0,9,47,24,63,1,0,15,0,28,21,0
63,Mallory,Mike,99,None,Secondary,0,48,28,68,59,48,0,0,39,14,62,62,0,0,51,0,35,35,0
64,Myslinski,Tom,99,None,Strength,0,0,0,0,0,0,20,12,47,0,0,56,0,0,0,0,0,0,16
65,Reid,Andy,99,None,Quarterbacks,0,28,58,60,18,24,0,0,34,34,56,66,1,0,41,35,0,43,0
66,Pederson,Doug,99,None,Quarterbacks,0,12,12,32,49,57,0,0,70,42,70,56,0,0,31,31,0,24,0
67,Sutton,Bob,99,None,Linebackers,0,42,51,18,79,27,0,0,19,81,41,73,1,0,37,0,45,46,0
68,Toub,Dave,31,Defensive Coordinator,Secondary,616,98,50,43,13,82,0,0,52,76,20,62,0,4,46,0,70,56,0
69,Rubin,Barry,99,None,Strength,0,0,0,0,0,0,22,51,69,0,0,67,1,0,0,0,0,0,37
70,Philbin,Joe,99,None,Tight Ends,0,37,29,6,50,28,0,0,21,21,2,63,0,0,19,25,0,24,0
71,Lazor,Bill,99,None,Quarterbacks,0,37,41,41,70,34,0,0,58,65,45,52,0,0,43,42,0,43,0
72,Coyle,Kevin,99,None,Secondary,0,97,43,17,50,39,0,0,95,31,31,68,1,0,42,0,49,51,0
73,Rizzi,Darren,1,Defensive Coordinator,Linebackers,208,65,67,14,72,56,0,0,57,72,55,54,0,4,44,0,60,61,0
74,Krein,Darren,28,Strength Coordinator,Strength,205,0,0,0,0,0,45,72,65,0,0,53,0,3,0,0,0,0,58
75,Zimmer,Mike,99,None,Linebackers,0,0,4,10,59,0,0,0,31,11,21,68,1,0,14,0,4,6,0
76,Turner,Norv,99,None,Wide Receivers,0,40,19,46,39,22,0,0,16,53,68,72,1,0,40,31,0,31,0
77,Edwards,George,15,Defensive Coordinator,Linebackers,301,55,50,10,6,43,0,0,11,54,58,57,0,3,27,0,46,45,0
78,Priefer,Mike,15,Assistant Coach,Linebackers,190,29,39,35,83,47,0,0,53,53,54,58,0,2,42,0,39,40,0
79,Marcus,Evan,99,None,Strength,0,0,0,0,0,0,59,10,4,0,0,56,0,0,0,0,0,0,29
80,Belichick,Bill,99,None,Secondary,0,33,52,68,31,46,0,0,51,45,11,72,1,0,42,0,40,39,0
81,McDaniels,Josh,16,Head Coach,Quarterbacks,1008,69,86,87,27,79,0,0,68,98,22,48,0,4,62,77,0,69,0
82,Patricia,Matt,27,Head Coach,Linebackers,678,61,97,99,23,65,0,0,66,99,78,50,0,4,72,0,77,78,0
83,O'Brien,Scott,16,Defensive Coordinator,Linebackers,429,41,32,23,10,64,0,0,64,51,94,67,0,2,34,0,47,42,0
84,Nash,Harold,99,None,Strength,0,0,0,0,0,0,23,29,41,0,0,68,1,0,0,0,0,0,26
85,Payton,Sean,99,None,Quarterbacks,0,78,53,52,35,43,0,0,49,21,58,61,0,0,49,46,0,52,0
86,Carmichael,Pete,17,Offensive Coordinator,Quarterbacks,332,57,87,16,22,56,0,0,36,69,65,53,0,3,38,65,0,65,0
87,Ryan,Rob,17,Defensive Coordinator,Linebackers,374,54,82,4,49,35,0,0,69,30,0,62,0,3,30,0,47,55,0
88,McMahon,Greg,99,None,Tight Ends,0,36,68,43,38,30,0,0,88,1,50,64,1,0,42,35,0,49,0
89,Dalrymple,Dan,99,None,Strength,0,0,0,0,0,0,31,47,9,0,0,59,0,0,0,0,0,0,36
90,Coughlin,Tom,99,None,Wide Receivers,0,46,42,30,67,91,0,0,64,33,75,78,1,0,45,51,0,45,0
91,McAdoo,Ben,18,Offensive Coordinator,Wide Receivers,512,57,84,59,42,68,0,0,65,76,26,47,0,2,54,66,0,63,0
92,Fewell,Perry,18,Defensive Coordinator,Secondary,514,89,65,21,79,28,0,0,46,41,36,62,0,2,48,0,53,59,0
93,Quinn,Tom,28,Head Coach,Linebackers,578,45,74,43,99,77,0,0,88,53,81,56,0,4,59,0,61,63,0
94,Palmieri,Jerry,99,None,Strength,0,0,0,0,0,0,60,66,83,0,0,66,1,0,0,0,0,0,63
95,Ryan,Rex,99,None,Linebackers,0,15,59,48,61,58,0,0,23,26,39,62,1,0,39,0,35,37,0
96,Mornhinweg,Marty,14,Head Coach,Quarterbacks,949,89,85,45,80,36,0,0,94,96,43,62,0,4,64,73,0,78,0
97,Thurman,Dennis,99,None,Secondary,0,58,34,87,20,28,0,0,66,82,18,68,1,0,53,0,46,41,0
98,Lynn,Anthony,13,Offensive Coordinator,Running Backs,306,45,97,9,14,70,0,0,47,61,29,56,0,4,30,64,0,62,0
99,Galac,Justus,99,None,Strength,0,0,0,0,0,0,64,37,66,0,0,44,0,0,0,0,0,0,50
100,Sparano,Tony,99,None,Offensive Linemen,0,3,26,9,35,13,0,0,47,31,64,63,1,0,19,18,0,24,0
101,Olson,Greg,20,Offensive Coordinator,Quarterbacks,345,49,98,10,27,83,0,0,20,75,37,61,0,2,33,70,0,65,0
102,Tarver,Jason,20,Defensive Coordinator,Linebackers,512,66,45,45,40,60,0,0,43,61,15,50,0,1,42,0,53,44,0
103,April,Bobby,99,None,Wide Receivers,0,34,24,50,65,16,0,0,84,52,4,71,1,0,39,29,0,29,0
104,Grieco,John,20,Strength Coordinator,Strength,159,0,0,0,0,0,73,77,61,0,0,51,0,3,0,0,0,0,73
105,Kelly,Chip,99,None,Running Backs,0,47,35,54,36,37,0,0,58,49,28,61,1,0,41,38,0,37,0
106,Shurmur,Pat,26,Head Coach,Quarterbacks,424,74,75,45,94,80,0,0,86,91,33,59,0,2,60,75,0,69,0
107,Davis,Billy,21,Defensive Coordinator,Linebackers,218,73,72,10,37,61,0,0,10,38,45,59,0,4,35,0,57,56,0
108,Azzinaro,Jerry,27,Defensive Coordinator,Secondary,218,46,90,55,41,49,0,0,53,61,30,66,0,2,49,0,57,63,0
109,Hingst,Josh,21,Strength Coordinator,Strength,100,0,0,0,0,0,49,81,11,0,0,45,0,4,0,0,0,0,60
110,Tomlin,Mike,4,Defensive Coordinator,Secondary,525,30,99,66,14,64,0,0,77,99,53,52,0,3,52,0,69,69,0
111,Haley,Todd,99,None,Wide Receivers,0,30,33,52,45,57,0,0,34,17,49,57,0,0,38,32,0,30,0
112,LeBeau,Dick,99,None,Secondary,0,96,53,44,47,43,0,0,38,45,57,87,1,0,53,0,56,58,0
113,Mitchell,John,22,Assistant Coach,Defensive Linemen,174,9,57,47,31,22,0,0,47,79,35,73,0,2,34,0,39,40,0
114,Giemont,Garrett,99,None,Strength,0,0,0,0,0,0,18,3,90,0,0,68,1,0,0,0,0,0,14
115,McCoy,Mike,30,Offensive Coordinator,Quarterbacks,275,41,74,18,50,61,0,0,68,79,28,52,0,2,37,60,0,56,0
116,Reich,Frank,10,Offensive Coordinator,Quarterbacks,569,55,64,26,0,50,0,0,83,64,1,63,0,4,31,55,0,50,0
117,Pagano,John,99,None,Linebackers,0,42,73,63,27,58,0,0,59,0,26,57,0,0,46,0,41,48,0
118,Spencer,Kevin,99,None,Linebackers,0,12,49,25,54,47,0,0,81,63,50,71,1,0,34,0,41,40,0
119,Johnson,Kent,99,None,Strength,0,0,0,0,0,0,27,16,34,0,0,68,1,0,0,0,0,0,20
120,Carroll,Pete,99,None,Secondary,0,31,25,42,69,37,0,0,86,27,74,73,1,0,44,0,31,35,0
121,Bevell,Darrell,24,Offensive Coordinator,Quarterbacks,413,28,93,66,46,50,0,0,64,57,57,54,0,4,53,55,0,62,0
122,Quinn,Dan,24,Defensive Coordinator,Defensive Linemen,361,98,30,47,70,51,0,0,36,45,70,54,0,1,57,0,53,51,0
123,Cable,Tom,24,Assistant Coach,Offensive Linemen,174,24,44,22,11,47,0,0,46,73,69,60,0,4,27,46,0,41,0
124,Carlisle,Chris,99,None,Strength,0,0,0,0,0,0,52,17,72,0,0,62,1,0,0,0,0,0,35
125,Harbaugh,Jim,99,None,Quarterbacks,0,47,40,52,47,39,0,0,49,37,82,61,1,0,48,41,0,43,0
126,Roman,Greg,1,Offensive Coordinator,Tight Ends,208,62,82,57,27,52,0,0,30,78,72,52,0,4,56,65,0,66,0
127,Fangio,Vic,99,None,Linebackers,0,25,84,61,80,46,0,0,40,36,9,66,1,0,49,0,44,50,0
128,Seely,Brad,99,None,Offensive Linemen,0,1,16,16,69,0,0,0,76,13,11,68,0,0,20,8,0,15,0
129,Uyeyama,Mark,99,None,Strength,0,0,0,0,0,0,33,57,49,0,0,49,0,0,0,0,0,0,44
130,Fisher,Jeff,99,None,Secondary,0,33,17,70,34,13,0,0,38,15,13,66,1,0,37,0,17,21,0
131,Schottenheimer,Brian,26,Offensive Coordinator,Quarterbacks,317,81,93,41,75,52,0,0,28,57,46,51,0,4,58,66,0,71,0
132,Williams,Gregg,99,None,Linebackers,0,56,17,74,74,74,0,0,23,52,28,66,0,0,53,0,44,32,0
133,Fassel,John,99,None,Tight Ends,0,73,5,57,70,39,0,0,71,52,55,50,0,0,53,40,0,36,0
134,Gullickson,Rock,99,None,Strength,0,0,0,0,0,0,62,20,24,0,0,69,1,0,0,0,0,0,37
135,Smith,Lovie,99,None,Linebackers,0,31,13,16,35,19,0,0,79,21,27,66,1,0,23,0,21,21,0
136,Tedford,Jeff,27,Offensive Coordinator,Quarterbacks,340,23,89,69,4,54,0,0,38,33,27,63,0,4,41,47,0,54,0
137,Frazier,Leslie,5,Defensive Coordinator,Secondary,228,38,48,51,50,65,0,0,46,90,45,65,0,2,45,0,56,47,0
138,O'Dea,Kevin,99,None,Offensive Linemen,0,5,0,55,36,24,0,0,22,22,30,64,0,0,27,11,0,9,0
139,Kennedy,Dave,99,None,Strength,0,0,0,0,0,0,18,61,97,0,0,64,1,0,0,0,0,0,42
140,Whisenhunt,Ken,99,None,Tight Ends,0,22,31,26,18,33,0,0,45,15,43,62,1,0,23,25,0,25,0
141,Michael,Jason,99,None,Tight Ends,0,53,36,66,83,69,0,0,33,68,26,46,0,0,53,51,0,39,0
142,Horton,Ray,28,Defensive Coordinator,Secondary,361,42,85,8,11,77,0,0,16,74,56,64,0,2,28,0,64,59,0
143,Kaczor,Nate,99,None,Offensive Linemen,0,9,34,46,44,61,0,0,50,58,35,57,0,0,33,37,0,29,0
144,Watterson,Steve,99,None,Strength,0,0,0,0,0,0,67,54,41,0,0,68,1,0,0,0,0,0,57
145,Gruden,Jay,99,None,Quarterbacks,0,17,56,51,14,57,0,0,31,15,22,57,0,0,31,33,0,32,0
146,McVay,Sean,1,Head Coach,Wide Receivers,472,68,42,74,57,56,0,0,52,86,77,38,0,4,64,59,0,55,0
147,Haslett,Jim,29,Defensive Coordinator,Linebackers,642,73,21,48,12,45,0,0,39,72,64,69,0,1,43,0,49,42,0
148,Kotwica,Ben,29,Assistant Coach,Linebackers,219,60,30,22,39,43,0,0,61,72,77,50,0,2,40,0,48,46,0
149,Wright,Ray,5,Strength Coordinator,Strength,105,0,0,0,0,0,99,35,55,0,0,53,0,4,0,0,0,0,63
150,Pettine,Mike,99,None,Linebackers,0,7,23,51,14,41,0,0,60,55,63,58,0,0,33,0,31,27,0
151,Shanahan,Kyle,99,None,Quarterbacks,0,68,35,22,70,34,0,0,40,47,77,45,0,0,44,44,0,46,0
152,O'Neil,Jim,99,None,Secondary,0,51,22,47,38,34,0,0,19,9,48,46,0,0,37,0,26,28,0
153,Tabor,Chris,3,Offensive Coordinator,Running Backs,301,84,86,36,69,70,0,0,47,45,29,53,0,4,52,66,0,67,0
154,Roll,Brad,99,None,Strength,0,0,0,0,0,0,73,40,22,0,0,66,1,0,0,0,0,0,52
155,O'Brien,Bill,31,Head Coach,Quarterbacks,554,52,16,77,74,70,0,0,71,63,24,55,0,3,54,46,0,34,0
156,Godsey,George,31,Offensive Coordinator,Quarterbacks,410,56,97,14,52,71,0,0,1,91,85,45,0,2,45,75,0,74,0
157,Crennel,Romeo,99,None,Defensive Linemen,0,51,96,79,69,46,0,0,82,29,47,77,1,0,65,0,55,68,0
158,Ligashesky,Bob,99,None,Tight Ends,0,63,44,41,29,41,0,0,26,91,28,62,1,0,40,55,0,46,0
159,Fitzgerald,Craig,30,Strength Coordinator,Strength,127,0,0,0,0,0,64,69,56,0,0,49,0,2,0,0,0,0,64
160,Ashton,Leo,12,Strength Coordinator,Strength,200,0,0,0,0,0,58,67,78,0,0,56,0,4,0,0,0,0,62
161,Ford,Harvey,99,None,Tight Ends,0,10,30,36,21,25,0,0,53,42,76,66,1,0,32,27,0,32,0
162,Legband,Ezra,2,Assistant Coach,Defensive Linemen,190,44,58,32,58,15,0,0,66,39,43,62,0,2,40,0,38,46,0
163,Brady,Larry,14,Assistant Coach,Running Backs,370,78,90,35,59,46,0,0,60,21,46,54,0,2,50,56,0,68,0
164,Roffmann,Max,99,None,Strength,0,0,0,0,0,0,0,0,17,0,0,64,0,0,0,0,0,0,1
165,Bollinger,Eddie,99,None,Offensive Linemen,0,47,10,86,62,49,0,0,53,71,22,48,0,0,54,39,0,29,0
166,Maness,Lewis,0,Strength Coordinator,Strength,224,0,0,0,0,0,69,92,32,0,0,42,0,2,0,0,0,0,77
167,Winters,Conner,13,Assistant Coach,Quarterbacks,190,75,28,21,43,0,0,0,74,41,59,65,0,1,41,37,0,44,0
168,Lassiter,Dixon,99,None,Quarterbacks,0,25,48,79,40,75,0,0,53,17,63,60,1,0,51,40,0,40,0
169,Ellison,Howard,99,None,Strength,0,0,0,0,0,0,5,64,13,0,0,42,0,0,0,0,0,0,33
170,Wolfe,Gustavo,99,None,Strength,0,0,0,0,0,0,40,72,15,0,0,65,1,0,0,0,0,0,53
171,Houghton,Bryson,19,Offensive Coordinator,Running Backs,673,77,97,61,52,72,0,0,4,76,13,57,0,4,56,72,0,68,0
172,Wiggin,Louis,99,None,Offensive Linemen,0,68,61,70,64,48,0,0,93,78,59,67,1,0,64,61,0,62,0
173,Matthew,Luke,99,None,Offensive Linemen,0,24,40,81,30,14,0,0,58,0,68,44,0,0,49,22,0,35,0
174,Norton,Steven,99,None,Strength,0,0,0,0,0,0,22,42,70,0,0,51,0,0,0,0,0,0,33
175,Eckberg,J.J.,99,None,Tight Ends,0,0,54,34,6,54,0,0,29,31,25,58,0,0,21,31,0,31,0
176,Alexander,Carlton,99,None,Strength,0,0,0,0,0,0,42,65,54,0,0,54,0,0,0,0,0,0,52
177,Masiona,Derrick,99,None,Strength,0,0,0,0,0,0,19,65,18,0,0,48,0,0,0,0,0,0,40
178,Tracy,Jared,9,Assistant Coach,Tight Ends,221,41,81,65,67,11,0,0,77,30,63,50,0,2,59,42,0,61,0
179,Woods,Damon,99,None,Tight Ends,0,25,43,49,42,64,0,0,26,33,45,61,0,0,38,38,0,34,0
180,Eckard,Dennis,24,Strength Coordinator,Strength,166,0,0,0,0,0,31,80,29,0,0,60,0,1,0,0,0,0,54
181,Edwards,Mercury,27,Assistant Coach,Running Backs,320,64,74,25,84,24,0,0,72,63,25,54,0,3,47,53,0,61,0
182,Wooden,Wally,16,Strength Coordinator,Strength,172,0,0,0,0,0,69,54,54,0,0,43,0,2,0,0,0,0,59
183,Walker,Wendell,99,None,Tight Ends,0,27,53,74,32,56,0,0,36,17,37,60,0,0,44,36,0,37,0
184,Sunderland,Jeremy,30,Defensive Coordinator,Defensive Linemen,275,92,58,0,24,23,0,0,58,62,6,68,0,2,31,0,54,54,0
185,Falcon,Chad,23,Head Coach,Tight Ends,1073,74,87,64,49,64,0,0,74,52,75,51,0,3,64,68,0,74,0
186,Jiminez,Anthony,99,None,Strength,0,0,0,0,0,0,23,0,44,0,0,68,1,0,0,0,0,0,13
187,Olin,Quentin,10,Defensive Coordinator,Defensive Linemen,322,42,84,56,4,67,0,0,16,86,44,53,0,3,44,0,64,59,0
188,Reid,Ezekiel,99,None,Linebackers,0,20,57,61,62,58,0,0,54,24,16,55,0,0,42,0,36,37,0
189,Barrett,Oliver,30,Head Coach,Defensive Linemen,430,78,53,82,41,74,0,0,76,74,74,57,0,3,66,0,67,62,0
190,Kyl,Alfredo,99,None,Linebackers,0,41,38,1,26,25,0,0,57,61,17,67,1,0,21,0,37,36,0
191,Hill,Tucker,10,Assistant Coach,Offensive Linemen,391,83,80,67,23,22,0,0,76,47,62,48,0,2,60,58,0,70,0
192,Edwards,Jonathan,99,None,Linebackers,0,20,18,34,32,41,0,0,59,42,70,43,0,0,31,0,30,27,0
193,Komrska,Donovan,23,Assistant Coach,Defensive Linemen,213,10,53,56,11,19,0,0,96,20,72,68,0,2,38,0,28,41,0
194,Barber,Ted,99,None,Tight Ends,0,53,40,75,13,23,0,0,43,23,16,65,1,0,42,33,0,35,0
195,Craig,Edgar,99,None,Strength,0,0,0,0,0,0,52,41,40,0,0,42,0,0,0,0,0,0,44
196,Monroe,Trenton,99,None,Strength,0,0,0,0,0,0,22,27,2,0,0,55,0,0,0,0,0,0,22
197,Holleran,Sean,99,None,Tight Ends,0,72,10,9,51,75,0,0,59,57,34,44,0,0,33,48,0,32,0
198,Mahoney,Jorge,11,Head Coach,Offensive Linemen,578,53,68,87,65,46,0,0,42,53,27,47,0,4,61,52,0,53,0
199,Dunn,Matt,99,None,Strength,0,0,0,0,0,0,32,19,18,0,0,67,1,0,0,0,0,0,24
200,Rivers,Paul,99,None,Secondary,0,50,53,23,51,26,0,0,6,27,85,44,0,0,40,0,38,47,0
201,Foreman,Jerry,99,None,Wide Receivers,0,62,25,63,15,81,0,0,43,14,70,55,0,0,46,44,0,36,0
202,Clark,Wyatt,99,None,Secondary,0,11,27,63,5,41,0,0,56,79,76,48,0,0,39,0,38,33,0
203,Knight,Alonzo,99,None,Secondary,0,33,19,19,45,61,0,0,74,27,63,48,0,0,30,0,34,29,0
204,Turnbull,Don,99,None,Tight Ends,0,27,17,77,36,27,0,0,55,37,75,52,0,0,49,27,0,30,0
205,Buckner,Norbert,99,None,Running Backs,0,16,23,64,51,69,0,0,41,62,66,56,0,0,43,40,0,30,0
206,Ward,D.J.,99,None,Offensive Linemen,0,34,11,35,18,43,0,0,30,54,68,62,1,0,31,32,0,26,0
207,Emerson,T.J.,1,Assistant Coach,Running Backs,155,32,71,69,66,39,0,0,45,58,50,48,0,4,54,47,0,54,0
208,Perez,Raymond,99,None,Defensive Linemen,0,60,18,6,29,23,0,0,43,88,40,50,0,0,27,0,44,34,0
209,Williams,Harris,29,Offensive Coordinator,Wide Receivers,306,81,71,25,61,76,0,0,71,27,73,45,0,3,51,61,0,63,0
210,Shannon,Andres,31,Strength Coordinator,Strength,112,0,0,0,0,0,82,40,61,0,0,50,0,3,0,0,0,0,59
211,Drake,Freddie,99,None,Secondary,0,48,17,59,66,11,0,0,87,45,56,66,1,0,49,0,30,34,0
212,Lincoln,Rondell,22,Offensive Coordinator,Quarterbacks,444,37,82,29,49,63,0,0,69,82,15,50,0,2,38,61,0,58,0
213,Benton,Maxwell,99,None,Defensive Linemen,0,41,63,57,33,28,0,0,23,64,55,42,0,0,45,0,46,50,0
214,Middleton,Mario,99,None,Defensive Linemen,0,0,12,0,3,0,0,0,45,34,30,68,1,0,6,0,12,13,0
215,Norton,Junior,0,Offensive Coordinator,Tight Ends,299,90,55,33,70,45,0,0,47,74,48,43,0,3,53,61,0,59,0
216,Kaplan,K.C.,99,None,Defensive Linemen,0,48,38,89,71,66,0,0,28,69,11,44,0,0,57,0,49,38,0
