Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
9899,10,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1
9900,11,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1
9904,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9905,13,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1
9906,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9912,11,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1
9915,11,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
9919,10,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1
9922,10,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
9924,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9925,10,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
10691,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
10692,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10693,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
10694,10,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1
10695,11,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1
10696,10,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1
10697,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10698,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
10699,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10700,11,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
10701,12,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
10702,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10703,11,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
10704,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10705,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
10706,8,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
10707,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10708,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10709,11,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1
10710,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
10711,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10712,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
10713,10,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
10714,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
10715,14,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
10716,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
10717,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
10718,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10719,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10720,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
10721,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10722,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
10723,11,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1
10724,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
10725,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
10726,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
10727,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
10728,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10729,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10730,11,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
10731,15,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
10732,9,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1
10733,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10734,8,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1
10735,11,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1
10736,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10737,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10738,12,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1
10739,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
10740,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
10741,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
10742,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
10743,10,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
10744,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
10745,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
10746,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
10747,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
10748,10,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1
