Category,Team/All_Teams,Place,Player,Record,Team,Year
Passing Yards,0,14,911,386,0,2014
Passing Yards,0,15,2394,322,0,2017
Passing Yards,0,16,5696,213,0,2019
Passing Yards,0,17,5696,184,0,2023
Passing Yards,0,18,3209,85,0,2017
Passing Yards,0,19,1536,67,0,2014
Passing Yards,0,20,1536,57,0,2021
Passing Yards,0,21,3209,44,0,2018
Passing Yards,0,22,3209,2,0,2016
Yards per Pass Attempt,0,0,1536,812,0,2017
Yards per Pass Attempt,0,1,4874,720,0,2023
Yards per Pass Attempt,0,2,4874,696,0,2021
Yards per Pass Attempt,0,3,4874,691,0,2022
Yards per Pass Attempt,0,4,4874,689,0,2024
Yards per Pass Attempt,0,5,1536,676,0,2018
Yards per Pass Attempt,0,6,98,674,0,2014
Yards per Pass Attempt,0,7,98,666,0,2015
Yards per Pass Attempt,0,8,1536,623,0,2020
Yards per Pass Attempt,0,9,1536,571,0,2016
Yards per Pass Attempt,0,10,1536,567,0,2019
Passing Touchdowns,0,0,4874,29,0,2021
Passing Touchdowns,0,1,1536,28,0,2017
Passing Touchdowns,0,2,1536,26,0,2020
Passing Touchdowns,0,3,4874,25,0,2023
Passing Touchdowns,0,4,4874,23,0,2022
Passing Touchdowns,0,5,4874,19,0,2024
Passing Touchdowns,0,6,1536,17,0,2016
Passing Touchdowns,0,7,98,16,0,2015
Passing Touchdowns,0,8,1536,16,0,2018
Passing Touchdowns,0,9,1536,16,0,2019
Passing Touchdowns,0,10,98,10,0,2014
Passing Touchdowns,0,11,911,2,0,2014
Passing Touchdowns,0,12,1536,2,0,2015
Passing Touchdowns,0,13,2394,2,0,2017
Passing Touchdowns,0,14,1536,2,0,2023
Passing Touchdowns,0,15,5696,2,0,2024
Passing Touchdowns,0,16,1536,1,0,2014
Passing Touchdowns,0,17,5696,1,0,2019
Times Sacked,0,0,98,43,0,2014
Times Sacked,0,1,1536,39,0,2020
Times Sacked,0,2,98,33,0,2015
Times Sacked,0,3,1536,32,0,2018
Times Sacked,0,4,1536,29,0,2016
Times Sacked,0,5,1536,29,0,2019
Times Sacked,0,6,4874,28,0,2023
Times Sacked,0,7,4874,27,0,2021
Times Sacked,0,8,4874,25,0,2022
Times Sacked,0,9,1536,23,0,2017
Times Sacked,0,10,4874,18,0,2024
Times Sacked,0,11,5696,12,0,2024
Times Sacked,0,12,911,8,0,2014
Times Sacked,0,13,5696,8,0,2023
Times Sacked,0,14,5696,5,0,2019
Times Sacked,0,15,3209,3,0,2017
Times Sacked,0,16,1536,3,0,2023
Times Sacked,0,17,2394,1,0,2017
300 Yards Passing,0,0,4874,4,0,2023
300 Yards Passing,0,1,4874,4,0,2024
300 Yards Passing,0,2,98,3,0,2014
300 Yards Passing,0,3,4874,3,0,2021
300 Yards Passing,0,4,1536,2,0,2017
300 Yards Passing,0,5,1536,2,0,2018
300 Yards Passing,0,6,1536,2,0,2020
300 Yards Passing,0,7,4874,2,0,2022
Rushing Attempts,0,0,1864,326,0,2016
Rushing Attempts,0,1,1864,324,0,2015
Rushing Attempts,0,2,1864,313,0,2018
Rushing Attempts,0,3,1864,307,0,2021
Rushing Attempts,0,4,1864,297,0,2014
Rushing Attempts,0,5,1864,288,0,2019
Rushing Attempts,0,6,1864,280,0,2022
Rushing Attempts,0,7,7474,274,0,2023
Rushing Attempts,0,8,1864,271,0,2017
Rushing Attempts,0,9,7474,267,0,2024
Rushing Attempts,0,10,1864,248,0,2020
Rushing Attempts,0,11,2423,118,0,2017
Rushing Attempts,0,12,8309,114,0,2022
Rushing Attempts,0,13,3272,98,0,2015
Rushing Attempts,0,14,2411,93,0,2021
Rushing Attempts,0,15,831,92,0,2014
Rushing Attempts,0,16,9971,91,0,2024
Rushing Attempts,0,17,1536,86,0,2020
Rushing Attempts,0,18,2423,85,0,2018
Rushing Attempts,0,19,1536,76,0,2017
Rushing Attempts,0,20,1536,69,0,2019
Rushing Attempts,0,21,4874,68,0,2023
Rushing Attempts,0,22,8309,67,0,2023
Rushing Attempts,0,23,4874,65,0,2021
Rushing Attempts,0,24,1536,64,0,2016
Rushing Attempts,0,25,1951,61,0,2016
Rushing Attempts,0,26,4874,58,0,2022
Rushing Attempts,0,27,1536,57,0,2018
Rushing Attempts,0,28,7486,55,0,2020
Rushing Attempts,0,29,4874,50,0,2024
Rushing Attempts,0,30,6610,49,0,2019
Rushing Attempts,0,31,7484,42,0,2020
Rushing Attempts,0,32,1836,34,0,2016
Rushing Attempts,0,33,5734,33,0,2022
Rushing Attempts,0,34,1836,31,0,2019
Rushing Attempts,0,35,1836,30,0,2015
Rushing Attempts,0,36,98,29,0,2015
Rushing Attempts,0,37,1836,29,0,2018
Rushing Attempts,0,38,98,28,0,2014
Rushing Attempts,0,39,1836,27,0,2017
Rushing Attempts,0,40,7445,25,0,2020
Rushing Attempts,0,41,4891,21,0,2017
Rushing Attempts,0,42,1836,20,0,2014
Rushing Attempts,0,43,9953,17,0,2024
Rushing Attempts,0,44,4071,14,0,2016
Rushing Attempts,0,45,4115,14,0,2024
Rushing Attempts,0,46,3270,10,0,2017
Rushing Attempts,0,47,1536,8,0,2015
Rushing Attempts,0,48,433,7,0,2014
Rushing Attempts,0,49,5696,7,0,2024
Rushing Attempts,0,50,911,6,0,2014
Rushing Attempts,0,51,5741,6,0,2018
Rushing Attempts,0,52,9953,6,0,2023
Rushing Attempts,0,53,3209,5,0,2018
Rushing Attempts,0,54,5741,4,0,2019
Rushing Attempts,0,55,1536,4,0,2023
Rushing Attempts,0,56,5696,4,0,2023
Rushing Attempts,0,57,842,3,0,2016
Rushing Attempts,0,58,2394,3,0,2017
Rushing Attempts,0,59,452,3,0,2018
Rushing Attempts,0,60,5696,3,0,2019
Rushing Attempts,0,61,4954,3,0,2022
Rushing Attempts,0,62,5920,3,0,2023
Rushing Attempts,0,63,6758,3,0,2023
Rushing Attempts,0,64,4152,3,0,2024
Rushing Attempts,0,65,1771,2,0,2014
Rushing Attempts,0,66,260,2,0,2017
Rushing Attempts,0,67,842,2,0,2018
Rushing Attempts,0,68,4954,2,0,2021
Rushing Attempts,0,69,9250,2,0,2024
Rushing Attempts,0,70,2424,1,0,2016
Rushing Attempts,0,71,3370,1,0,2016
Rushing Attempts,0,72,842,1,0,2017
Rushing Attempts,0,73,4255,1,0,2017
Rushing Attempts,0,74,4232,1,0,2018
Rushing Attempts,0,75,5897,1,0,2018
Rushing Attempts,0,76,7501,1,0,2020
Rushing Attempts,0,77,842,1,0,2022
Rushing Attempts,0,78,3409,1,0,2023
Rushing Attempts,0,79,6758,1,0,2024
Rushing Attempts,0,80,10959,1,0,2024
Rushing Yards,0,0,1864,1675,0,2016
Rushing Yards,0,1,1864,1660,0,2015
Rushing Yards,0,2,1864,1464,0,2019
Rushing Yards,0,3,1864,1456,0,2018
Rushing Yards,0,4,1864,1424,0,2017
Rushing Yards,0,5,1864,1390,0,2021
Rushing Yards,0,6,1864,1254,0,2022
Rushing Yards,0,7,1864,1242,0,2014
Rushing Yards,0,8,7474,1122,0,2024
Rushing Yards,0,9,1864,1099,0,2020
Rushing Yards,0,10,7474,964,0,2023
Rushing Yards,0,11,2423,504,0,2017
Rushing Yards,0,12,1536,465,0,2020
Rushing Yards,0,13,4874,462,0,2021
Rushing Yards,0,14,4874,424,0,2022
Rushing Yards,0,15,1536,416,0,2017
Rushing Yards,0,16,9971,413,0,2024
Rushing Yards,0,17,1536,399,0,2018
Rushing Yards,0,18,1536,378,0,2016
Rushing Yards,0,19,4874,350,0,2023
Rushing Yards,0,20,3272,348,0,2015
Rushing Yards,0,21,1536,328,0,2019
Rushing Yards,0,22,8309,312,0,2022
Rushing Yards,0,23,2423,277,0,2018
Rushing Yards,0,24,8309,267,0,2023
Rushing Yards,0,25,2411,264,0,2021
Rushing Yards,0,26,4874,257,0,2024
Rushing Yards,0,27,831,254,0,2014
Rushing Yards,0,28,6610,234,0,2019
Rushing Yards,0,29,1951,205,0,2016
Rushing Yards,0,30,1836,136,0,2015
Rushing Yards,0,31,7486,135,0,2020
Rushing Yards,0,32,7484,123,0,2020
Rushing Yards,0,33,4891,122,0,2017
Rushing Yards,0,34,98,121,0,2014
Rushing Yards,0,35,1836,116,0,2019
Rushing Yards,0,36,98,109,0,2015
Rushing Yards,0,37,9953,101,0,2024
Rushing Yards,0,38,7445,96,0,2020
Rushing Yards,0,39,1836,86,0,2017
Rushing Yards,0,40,5734,80,0,2022
Rushing Yards,0,41,1836,78,0,2014
Rushing Yards,0,42,1836,75,0,2016
Rushing Yards,0,43,1836,75,0,2018
Rushing Yards,0,44,6758,65,0,2023
Rushing Yards,0,45,1536,55,0,2015
Rushing Yards,0,46,4071,54,0,2016
Rushing Yards,0,47,842,54,0,2022
Rushing Yards,0,48,4115,43,0,2024
Rushing Yards,0,49,911,40,0,2014
Rushing Yards,0,50,5696,37,0,2019
Rushing Yards,0,51,3270,36,0,2017
Rushing Yards,0,52,5696,31,0,2024
Rushing Yards,0,53,842,22,0,2016
Rushing Yards,0,54,1536,21,0,2023
Rushing Yards,0,55,433,20,0,2014
Rushing Yards,0,56,5741,18,0,2018
Rushing Yards,0,57,5696,17,0,2023
Rushing Yards,0,58,4255,13,0,2017
Rushing Yards,0,59,260,12,0,2017
Rushing Yards,0,60,2394,12,0,2017
Rushing Yards,0,61,4232,9,0,2018
Rushing Yards,0,62,842,8,0,2018
Rushing Yards,0,63,4152,7,0,2024
Rushing Yards,0,64,452,6,0,2018
Rushing Yards,0,65,5920,6,0,2023
Rushing Yards,0,66,10959,6,0,2024
Rushing Yards,0,67,9953,5,0,2023
Rushing Yards,0,68,6758,5,0,2024
Rushing Yards,0,69,7501,4,0,2020
Rushing Yards,0,70,1771,3,0,2014
Rushing Yards,0,71,842,2,0,2017
Rushing Yards,0,72,2424,1,0,2016
Rushing Yards,0,73,4954,1,0,2021
Yards per Carry,0,0,1864,525,0,2017
Yards per Carry,0,1,1864,514,0,2016
Yards per Carry,0,2,1864,512,0,2015
Yards per Carry,0,3,1864,508,0,2019
Yards per Carry,0,4,1864,465,0,2018
Yards per Carry,0,5,1864,453,0,2021
Yards per Carry,0,6,1864,448,0,2022
Yards per Carry,0,7,1864,443,0,2020
Yards per Carry,0,8,2423,427,0,2017
Yards per Carry,0,9,7474,420,0,2024
Yards per Carry,0,10,1864,418,0,2014
Yards per Carry,0,11,7474,352,0,2023
Yards per Carry,0,12,8309,274,0,2022
Rushing Touchdowns,0,0,1864,13,0,2016
Rushing Touchdowns,0,1,1864,11,0,2021
Rushing Touchdowns,0,2,1864,10,0,2014
Rushing Touchdowns,0,3,1864,10,0,2015
Rushing Touchdowns,0,4,1864,9,0,2022
Rushing Touchdowns,0,5,1864,7,0,2018
Rushing Touchdowns,0,6,7474,7,0,2024
Rushing Touchdowns,0,7,1864,6,0,2019
Rushing Touchdowns,0,8,1864,4,0,2017
Rushing Touchdowns,0,9,2423,4,0,2017
Rushing Touchdowns,0,10,1864,4,0,2020
Rushing Touchdowns,0,11,98,3,0,2014
Rushing Touchdowns,0,12,4874,3,0,2021
Rushing Touchdowns,0,13,8309,3,0,2022
Rushing Touchdowns,0,14,4874,3,0,2023
Rushing Touchdowns,0,15,831,2,0,2014
Rushing Touchdowns,0,16,3272,2,0,2015
Rushing Touchdowns,0,17,1836,2,0,2016
Rushing Touchdowns,0,18,1536,2,0,2017
Rushing Touchdowns,0,19,2423,2,0,2018
Rushing Touchdowns,0,20,4874,2,0,2024
Rushing Touchdowns,0,21,9971,2,0,2024
Rushing Touchdowns,0,22,98,1,0,2015
Rushing Touchdowns,0,23,1836,1,0,2015
Rushing Touchdowns,0,24,1536,1,0,2016
Rushing Touchdowns,0,25,1836,1,0,2018
Rushing Touchdowns,0,26,5741,1,0,2018
Rushing Touchdowns,0,27,1536,1,0,2019
Rushing Touchdowns,0,28,1836,1,0,2019
Rushing Touchdowns,0,29,6610,1,0,2019
Rushing Touchdowns,0,30,842,1,0,2022
Rushing Touchdowns,0,31,4874,1,0,2022
Rushing Touchdowns,0,32,1536,1,0,2023
Rushing Touchdowns,0,33,7474,1,0,2023
Rushing Touchdowns,0,34,8309,1,0,2023
Rushing Touchdowns,0,35,4115,1,0,2024
100 Yards Rushing,0,0,1864,10,0,2015
100 Yards Rushing,0,1,1864,7,0,2016
100 Yards Rushing,0,2,1864,7,0,2017
100 Yards Rushing,0,3,1864,6,0,2018
100 Yards Rushing,0,4,1864,6,0,2019
100 Yards Rushing,0,5,1864,6,0,2020
100 Yards Rushing,0,6,1864,6,0,2021
100 Yards Rushing,0,7,1864,5,0,2022
100 Yards Rushing,0,8,1864,3,0,2014
100 Yards Rushing,0,9,7474,2,0,2024
100 Yards Rushing,0,10,831,1,0,2014
100 Yards Rushing,0,11,8309,1,0,2022
100 Yards Rushing,0,12,7474,1,0,2023
Receptions,0,0,6758,95,0,2022
Receptions,0,1,6758,91,0,2021
Receptions,0,2,6758,84,0,2023
Receptions,0,3,1546,81,0,2014
Receptions,0,4,7474,81,0,2023
Receptions,0,5,6758,80,0,2020
Receptions,0,6,5920,77,0,2023
Receptions,0,7,1864,71,0,2019
Receptions,0,8,452,70,0,2018
Receptions,0,9,1864,69,0,2016
Receptions,0,10,6758,69,0,2019
Receptions,0,11,1864,67,0,2018
Receptions,0,12,1022,66,0,2021
Receptions,0,13,842,64,0,2017
Receptions,0,14,10959,64,0,2024
Receptions,0,15,842,63,0,2014
Receptions,0,16,1864,63,0,2020
Receptions,0,17,7474,62,0,2024
Receptions,0,18,842,61,0,2018
Receptions,0,19,842,61,0,2020
Receptions,0,20,1864,58,0,2014
Receptions,0,21,842,57,0,2019
Receptions,0,22,1864,56,0,2017
Receptions,0,23,1864,54,0,2015
Receptions,0,24,6788,54,0,2022
Receptions,0,25,883,52,0,2015
Receptions,0,26,1771,49,0,2014
Receptions,0,27,1546,49,0,2015
Receptions,0,28,7644,48,0,2024
Receptions,0,29,1864,47,0,2021
Receptions,0,30,9250,46,0,2024
Receptions,0,31,842,45,0,2015
Receptions,0,32,1836,45,0,2018
Receptions,0,33,1819,44,0,2016
Receptions,0,34,842,44,0,2021
Receptions,0,35,842,42,0,2016
Receptions,0,36,7598,42,0,2020
Receptions,0,37,6758,42,0,2024
Receptions,0,38,1836,41,0,2019
Receptions,0,39,4255,40,0,2017
Receptions,0,40,1836,38,0,2014
Receptions,0,41,260,37,0,2017
Receptions,0,42,1836,36,0,2015
Receptions,0,43,1836,36,0,2016
Receptions,0,44,557,36,0,2017
Receptions,0,45,5928,33,0,2019
Receptions,0,46,1836,31,0,2017
Receptions,0,47,4246,31,0,2021
Receptions,0,48,5005,31,0,2022
Receptions,0,49,3380,28,0,2021
Receptions,0,50,1864,28,0,2022
Receptions,0,51,7537,27,0,2020
Receptions,0,52,1288,26,0,2015
Receptions,0,53,1675,26,0,2017
Receptions,0,54,842,26,0,2022
Receptions,0,55,4152,26,0,2022
Receptions,0,56,3409,26,0,2023
Receptions,0,57,1288,25,0,2016
Receptions,0,58,1675,25,0,2016
Receptions,0,59,10102,25,0,2023
Receptions,0,60,4152,24,0,2023
Receptions,0,61,4115,24,0,2024
Receptions,0,62,10942,23,0,2024
Receptions,0,63,1365,22,0,2014
Receptions,0,64,2589,21,0,2014
Receptions,0,65,4255,21,0,2016
Receptions,0,66,4232,20,0,2018
Receptions,0,67,5928,20,0,2020
Receptions,0,68,5019,20,0,2024
Receptions,0,69,5016,19,0,2019
Receptions,0,70,4152,19,0,2021
Receptions,0,71,2566,18,0,2015
Receptions,0,72,7501,18,0,2020
Receptions,0,73,5102,18,0,2022
Receptions,0,74,5878,18,0,2023
Receptions,0,75,4255,17,0,2018
Receptions,0,76,4954,17,0,2021
Receptions,0,77,5016,16,0,2018
Receptions,0,78,9971,15,0,2024
Receptions,0,79,7569,14,0,2020
Receptions,0,80,4954,14,0,2023
Receptions,0,81,5895,13,0,2022
Receptions,0,82,3272,12,0,2015
Receptions,0,83,5019,12,0,2023
Receptions,0,84,2634,11,0,2016
Receptions,0,85,7484,11,0,2020
Receptions,0,86,831,10,0,2014
Receptions,0,87,2012,10,0,2014
Receptions,0,88,1093,10,0,2017
Receptions,0,89,4255,10,0,2019
Receptions,0,90,5017,10,0,2019
Receptions,0,91,8309,10,0,2023
Receptions,0,92,4152,10,0,2024
Receptions,0,93,6610,9,0,2019
Receptions,0,94,1951,8,0,2016
Receptions,0,95,4954,8,0,2022
Receptions,0,96,8346,8,0,2022
Receptions,0,97,10102,8,0,2024
Receptions,0,98,2512,7,0,2016
Receptions,0,99,1365,6,0,2015
Receiving Yards,0,0,6758,1205,0,2022
Receiving Yards,0,1,6758,1162,0,2021
Receiving Yards,0,2,6758,1029,0,2023
Receiving Yards,0,3,1546,1006,0,2014
Receiving Yards,0,4,5920,976,0,2023
Receiving Yards,0,5,6758,926,0,2020
Receiving Yards,0,6,842,807,0,2018
Receiving Yards,0,7,6788,796,0,2022
Receiving Yards,0,8,842,760,0,2017
Receiving Yards,0,9,10959,759,0,2024
Receiving Yards,0,10,842,758,0,2014
Receiving Yards,0,11,842,751,0,2020
Receiving Yards,0,12,452,734,0,2018
Receiving Yards,0,13,6758,731,0,2019
Receiving Yards,0,14,842,702,0,2019
Receiving Yards,0,15,7474,699,0,2023
Receiving Yards,0,16,1022,641,0,2021
Receiving Yards,0,17,7644,631,0,2024
Receiving Yards,0,18,260,623,0,2017
Receiving Yards,0,19,883,618,0,2015
Receiving Yards,0,20,4255,588,0,2017
Receiving Yards,0,21,1864,588,0,2019
Receiving Yards,0,22,9250,582,0,2024
Receiving Yards,0,23,1864,561,0,2018
Receiving Yards,0,24,6758,551,0,2024
Receiving Yards,0,25,1546,541,0,2015
Receiving Yards,0,26,7474,529,0,2024
Receiving Yards,0,27,842,527,0,2015
Receiving Yards,0,28,842,523,0,2021
Receiving Yards,0,29,1864,517,0,2016
Receiving Yards,0,30,1771,515,0,2014
Receiving Yards,0,31,1819,511,0,2016
Receiving Yards,0,32,1864,509,0,2017
Receiving Yards,0,33,842,487,0,2016
Receiving Yards,0,34,1864,462,0,2015
Receiving Yards,0,35,7598,461,0,2020
Receiving Yards,0,36,1864,442,0,2014
Receiving Yards,0,37,1864,381,0,2021
Receiving Yards,0,38,4152,379,0,2022
Receiving Yards,0,39,5928,378,0,2019
Receiving Yards,0,40,557,371,0,2017
Receiving Yards,0,41,1864,365,0,2020
Receiving Yards,0,42,1288,348,0,2016
Receiving Yards,0,43,4246,346,0,2021
Receiving Yards,0,44,1836,323,0,2019
Receiving Yards,0,45,1836,318,0,2018
Receiving Yards,0,46,1288,305,0,2015
Receiving Yards,0,47,1836,300,0,2017
Receiving Yards,0,48,1836,293,0,2014
Receiving Yards,0,49,842,291,0,2022
Receiving Yards,0,50,3380,288,0,2021
Receiving Yards,0,51,5005,282,0,2022
Receiving Yards,0,52,4152,279,0,2021
Receiving Yards,0,53,3409,279,0,2023
Receiving Yards,0,54,10942,267,0,2024
Receiving Yards,0,55,1836,263,0,2016
Receiving Yards,0,56,4255,262,0,2016
Receiving Yards,0,57,10102,262,0,2023
Receiving Yards,0,58,4232,253,0,2018
Receiving Yards,0,59,2589,248,0,2014
Receiving Yards,0,60,1864,246,0,2022
Receiving Yards,0,61,1836,236,0,2015
Receiving Yards,0,62,5878,230,0,2023
Receiving Yards,0,63,1675,226,0,2017
Receiving Yards,0,64,4255,223,0,2018
Receiving Yards,0,65,7537,218,0,2020
Receiving Yards,0,66,4115,212,0,2024
Receiving Yards,0,67,2566,210,0,2015
Receiving Yards,0,68,1365,208,0,2014
Receiving Yards,0,69,5016,205,0,2019
Receiving Yards,0,70,5102,201,0,2022
Receiving Yards,0,71,5016,196,0,2018
Receiving Yards,0,72,5928,189,0,2020
Receiving Yards,0,73,1675,186,0,2016
Receiving Yards,0,74,7501,181,0,2020
Receiving Yards,0,75,5895,169,0,2022
Receiving Yards,0,76,4152,158,0,2023
Receiving Yards,0,77,2634,153,0,2016
Receiving Yards,0,78,7569,150,0,2020
Receiving Yards,0,79,5019,148,0,2024
Receiving Yards,0,80,5019,146,0,2023
Receiving Yards,0,81,4954,133,0,2023
Receiving Yards,0,82,831,129,0,2014
Receiving Yards,0,83,4954,121,0,2021
Receiving Yards,0,84,4152,121,0,2024
Receiving Yards,0,85,10102,116,0,2024
Receiving Yards,0,86,1365,112,0,2015
Receiving Yards,0,87,1093,111,0,2017
Receiving Yards,0,88,9971,96,0,2024
Receiving Yards,0,89,4255,86,0,2019
Receiving Yards,0,90,3462,80,0,2021
Receiving Yards,0,91,7484,69,0,2020
Receiving Yards,0,92,6610,68,0,2019
Receiving Yards,0,93,2012,66,0,2014
Receiving Yards,0,94,5897,65,0,2018
Receiving Yards,0,95,3272,64,0,2015
Receiving Yards,0,96,5016,64,0,2017
Receiving Yards,0,97,7638,60,0,2020
Receiving Yards,0,98,5856,58,0,2019
Receiving Yards,0,99,582,57,0,2019
Yards per Reception,0,0,260,1684,0,2017
Yards per Reception,0,1,6788,1474,0,2022
Yards per Reception,0,2,4255,1470,0,2017
Yards per Reception,0,3,842,1323,0,2018
Yards per Reception,0,4,7644,1315,0,2024
Yards per Reception,0,5,6758,1312,0,2024
Yards per Reception,0,6,6758,1277,0,2021
Yards per Reception,0,7,6758,1268,0,2022
Yards per Reception,0,8,5920,1268,0,2023
Yards per Reception,0,9,9250,1265,0,2024
Yards per Reception,0,10,1546,1242,0,2014
Yards per Reception,0,11,842,1232,0,2019
Yards per Reception,0,12,842,1231,0,2020
Yards per Reception,0,13,6758,1225,0,2023
Yards per Reception,0,14,842,1203,0,2014
Yards per Reception,0,15,842,1189,0,2021
Yards per Reception,0,16,883,1188,0,2015
Yards per Reception,0,17,842,1188,0,2017
Yards per Reception,0,18,10959,1186,0,2024
Yards per Reception,0,19,842,1171,0,2015
Yards per Reception,0,20,1819,1161,0,2016
Yards per Reception,0,21,842,1160,0,2016
Yards per Reception,0,22,6758,1158,0,2020
Yards per Reception,0,23,5928,1145,0,2019
Yards per Reception,0,24,1546,1104,0,2015
Yards per Reception,0,25,7598,1098,0,2020
Yards per Reception,0,26,6758,1059,0,2019
Yards per Reception,0,27,1771,1051,0,2014
Yards per Reception,0,28,452,1049,0,2018
Yards per Reception,0,29,557,1031,0,2017
Yards per Reception,0,30,1022,971,0,2021
Yards per Reception,0,31,1864,909,0,2017
Yards per Reception,0,32,7474,863,0,2023
Yards per Reception,0,33,1864,856,0,2015
Yards per Reception,0,34,7474,853,0,2024
Yards per Reception,0,35,1864,837,0,2018
Yards per Reception,0,36,1864,828,0,2019
Yards per Reception,0,37,1864,811,0,2021
Yards per Reception,0,38,1836,788,0,2019
Yards per Reception,0,39,1836,771,0,2014
Yards per Reception,0,40,1864,762,0,2014
Yards per Reception,0,41,1864,749,0,2016
Yards per Reception,0,42,1836,731,0,2016
Yards per Reception,0,43,1836,707,0,2018
Yards per Reception,0,44,1836,656,0,2015
Yards per Reception,0,45,1864,579,0,2020
Receiving Touchdowns,0,0,6758,11,0,2021
Receiving Touchdowns,0,1,5920,11,0,2023
Receiving Touchdowns,0,2,4255,8,0,2017
Receiving Touchdowns,0,3,6758,7,0,2020
Receiving Touchdowns,0,4,1546,6,0,2014
Receiving Touchdowns,0,5,842,6,0,2020
Receiving Touchdowns,0,6,6758,6,0,2023
Receiving Touchdowns,0,7,7474,6,0,2023
Receiving Touchdowns,0,8,1864,5,0,2015
Receiving Touchdowns,0,9,842,5,0,2017
Receiving Touchdowns,0,10,842,5,0,2019
Receiving Touchdowns,0,11,7598,5,0,2020
Receiving Touchdowns,0,12,4152,5,0,2022
Receiving Touchdowns,0,13,6758,5,0,2022
Receiving Touchdowns,0,14,6788,5,0,2022
Receiving Touchdowns,0,15,10959,5,0,2024
Receiving Touchdowns,0,16,1546,4,0,2015
Receiving Touchdowns,0,17,1864,4,0,2016
Receiving Touchdowns,0,18,260,4,0,2017
Receiving Touchdowns,0,19,1836,4,0,2017
Receiving Touchdowns,0,20,1864,4,0,2017
Receiving Touchdowns,0,21,452,4,0,2018
Receiving Touchdowns,0,22,1022,4,0,2021
Receiving Touchdowns,0,23,7644,4,0,2024
Receiving Touchdowns,0,24,883,3,0,2015
