Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards Allowed,0,81,225,2020,0,24
Passing Yards Allowed,0,82,226,2018,0,5
Passing Yards Allowed,0,83,226,2022,0,1
Passing Yards Allowed,0,84,226,2024,0,24
Passing Yards Allowed,0,85,228,2019,0,22
Passing Yards Allowed,0,86,232,2024,0,27
Passing Yards Allowed,0,87,233,2017,0,4
Passing Yards Allowed,0,88,233,2023,0,25
Passing Yards Allowed,0,89,234,2015,0,10
Passing Yards Allowed,0,90,234,2020,0,25
Passing Yards Allowed,0,91,234,2024,0,25
Passing Yards Allowed,0,92,235,2022,0,27
Passing Yards Allowed,0,93,237,2016,0,19
Passing Yards Allowed,0,94,237,2018,0,13
Passing Yards Allowed,0,95,237,2020,0,7
Passing Yards Allowed,0,96,237,2021,0,29
Passing Yards Allowed,0,97,238,2016,0,24
Passing Yards Allowed,0,98,239,2017,0,24
Passing Yards Allowed,0,99,240,2024,0,24
Rushing Yards,0,0,282,2017,0,25
Rushing Yards,0,1,245,2016,0,17
Rushing Yards,0,2,243,2019,0,26
Rushing Yards,0,3,243,2019,0,17
Rushing Yards,0,4,240,2015,0,17
Rushing Yards,0,5,239,2022,0,1
Rushing Yards,0,6,229,2019,0,22
Rushing Yards,0,7,223,2024,0,16
Rushing Yards,0,8,222,2017,0,24
Rushing Yards,0,9,215,2023,0,24
Rushing Yards,0,10,213,2016,0,25
Rushing Yards,0,11,212,2015,0,22
Rushing Yards,0,12,208,2018,0,25
Rushing Yards,0,13,206,2016,0,1
Rushing Yards,0,14,204,2017,0,18
Rushing Yards,0,15,200,2018,0,29
Rushing Yards,0,16,199,2015,0,6
Rushing Yards,0,17,199,2017,0,26
Rushing Yards,0,18,195,2017,0,21
Rushing Yards,0,19,194,2015,0,25
Rushing Yards,0,20,192,2022,0,24
Rushing Yards,0,21,188,2017,0,12
Rushing Yards,0,22,188,2022,0,26
Rushing Yards,0,23,186,2021,0,17
Rushing Yards,0,24,184,2021,0,12
Rushing Yards,0,25,182,2017,0,11
Rushing Yards,0,26,182,2024,0,25
Rushing Yards,0,27,181,2018,0,15
Rushing Yards,0,28,179,2016,0,24
Rushing Yards,0,29,177,2019,0,25
Rushing Yards,0,30,177,2023,0,25
Rushing Yards,0,31,175,2015,0,15
Rushing Yards,0,32,175,2016,0,16
Rushing Yards,0,33,175,2021,0,24
Rushing Yards,0,34,171,2020,0,26
Rushing Yards,0,35,171,2022,0,17
Rushing Yards,0,36,170,2018,0,20
Rushing Yards,0,37,168,2020,0,3
Rushing Yards,0,38,168,2020,0,26
Rushing Yards,0,39,167,2021,0,5
Rushing Yards,0,40,163,2021,0,26
Rushing Yards,0,41,161,2023,0,26
Rushing Yards,0,42,160,2019,0,1
Rushing Yards,0,43,160,2020,0,1
Rushing Yards,0,44,160,2024,0,9
Rushing Yards,0,45,159,2017,0,26
Rushing Yards,0,46,159,2024,0,10
Rushing Yards,0,47,158,2019,0,27
Rushing Yards,0,48,157,2016,0,3
Rushing Yards,0,49,157,2016,0,19
Rushing Yards,0,50,157,2020,0,18
Rushing Yards,0,51,157,2021,0,24
Rushing Yards,0,52,156,2014,0,8
Rushing Yards,0,53,156,2015,0,2
Rushing Yards,0,54,156,2022,0,23
Rushing Yards,0,55,155,2021,0,29
Rushing Yards,0,56,154,2019,0,24
Rushing Yards,0,57,153,2024,0,14
Rushing Yards,0,58,152,2021,0,26
Rushing Yards,0,59,151,2015,0,26
Rushing Yards,0,60,150,2015,0,9
Rushing Yards,0,61,149,2018,0,13
Rushing Yards,0,62,148,2016,0,26
Rushing Yards,0,63,148,2017,0,10
Rushing Yards,0,64,147,2022,0,26
Rushing Yards,0,65,147,2022,0,13
Rushing Yards,0,66,146,2023,0,27
Rushing Yards,0,67,145,2018,0,24
Rushing Yards,0,68,145,2018,0,26
Rushing Yards,0,69,143,2014,0,18
Rushing Yards,0,70,142,2015,0,10
Rushing Yards,0,71,142,2022,0,25
Rushing Yards,0,72,142,2024,0,24
Rushing Yards,0,73,142,2024,0,25
Rushing Yards,0,74,140,2014,0,7
Rushing Yards,0,75,140,2018,0,9
Rushing Yards,0,76,139,2016,0,9
Rushing Yards,0,77,139,2017,0,7
Rushing Yards,0,78,138,2016,0,7
Rushing Yards,0,79,137,2015,0,5
Rushing Yards,0,80,137,2020,0,19
Rushing Yards,0,81,136,2014,0,26
Rushing Yards,0,82,136,2014,0,25
Rushing Yards,0,83,136,2018,0,8
Rushing Yards,0,84,135,2014,0,1
Rushing Yards,0,85,135,2017,0,29
Rushing Yards,0,86,135,2018,0,25
Rushing Yards,0,87,132,2016,0,4
Rushing Yards,0,88,131,2022,0,8
Rushing Yards,0,89,130,2023,0,26
Rushing Yards,0,90,128,2015,0,30
Rushing Yards,0,91,127,2019,0,29
Rushing Yards,0,92,125,2016,0,26
Rushing Yards,0,93,125,2024,0,26
Rushing Yards,0,94,123,2019,0,9
Rushing Yards,0,95,122,2014,0,9
Rushing Yards,0,96,122,2017,0,4
Rushing Yards,0,97,122,2017,0,31
Rushing Yards,0,98,122,2018,0,5
Rushing Yards,0,99,120,2023,0,7
Rushing Yards Allowed,0,0,20,2024,0,26
Rushing Yards Allowed,0,1,30,2014,0,29
Rushing Yards Allowed,0,2,32,2020,0,18
Rushing Yards Allowed,0,3,37,2021,0,26
Rushing Yards Allowed,0,4,38,2015,0,15
Rushing Yards Allowed,0,5,38,2016,0,24
Rushing Yards Allowed,0,6,42,2014,0,26
Rushing Yards Allowed,0,7,43,2019,0,25
Rushing Yards Allowed,0,8,44,2023,0,29
Rushing Yards Allowed,0,9,46,2023,0,9
Rushing Yards Allowed,0,10,49,2023,0,26
Rushing Yards Allowed,0,11,49,2024,0,14
Rushing Yards Allowed,0,12,50,2021,0,25
Rushing Yards Allowed,0,13,51,2014,0,9
Rushing Yards Allowed,0,14,51,2017,0,26
Rushing Yards Allowed,0,15,52,2022,0,1
Rushing Yards Allowed,0,16,60,2020,0,1
Rushing Yards Allowed,0,17,60,2024,0,19
Rushing Yards Allowed,0,18,61,2023,0,24
Rushing Yards Allowed,0,19,62,2015,0,22
Rushing Yards Allowed,0,20,62,2016,0,25
Rushing Yards Allowed,0,21,63,2018,0,15
Rushing Yards Allowed,0,22,63,2023,0,25
Rushing Yards Allowed,0,23,67,2017,0,25
Rushing Yards Allowed,0,24,68,2024,0,26
Rushing Yards Allowed,0,25,69,2020,0,19
Rushing Yards Allowed,0,26,69,2022,0,13
Rushing Yards Allowed,0,27,70,2022,0,25
Rushing Yards Allowed,0,28,73,2016,0,9
Rushing Yards Allowed,0,29,73,2017,0,25
Rushing Yards Allowed,0,30,73,2020,0,21
Rushing Yards Allowed,0,31,74,2014,0,1
Rushing Yards Allowed,0,32,74,2021,0,24
Rushing Yards Allowed,0,33,74,2023,0,7
Rushing Yards Allowed,0,34,76,2021,0,17
Rushing Yards Allowed,0,35,77,2024,0,16
Rushing Yards Allowed,0,36,79,2024,0,5
Rushing Yards Allowed,0,37,80,2018,0,8
Rushing Yards Allowed,0,38,81,2014,0,23
Rushing Yards Allowed,0,39,81,2019,0,26
Rushing Yards Allowed,0,40,81,2024,0,29
Rushing Yards Allowed,0,41,82,2017,0,12
Rushing Yards Allowed,0,42,82,2017,0,4
Rushing Yards Allowed,0,43,84,2015,0,9
Rushing Yards Allowed,0,44,84,2020,0,14
Rushing Yards Allowed,0,45,87,2021,0,11
Rushing Yards Allowed,0,46,89,2018,0,25
Rushing Yards Allowed,0,47,89,2019,0,29
Rushing Yards Allowed,0,48,90,2015,0,17
Rushing Yards Allowed,0,49,91,2017,0,28
Rushing Yards Allowed,0,50,91,2017,0,26
Rushing Yards Allowed,0,51,92,2016,0,17
Rushing Yards Allowed,0,52,92,2019,0,1
Rushing Yards Allowed,0,53,92,2023,0,6
Rushing Yards Allowed,0,54,94,2023,0,25
Rushing Yards Allowed,0,55,95,2016,0,24
Rushing Yards Allowed,0,56,95,2019,0,9
Rushing Yards Allowed,0,57,95,2022,0,9
Rushing Yards Allowed,0,58,95,2022,0,20
Rushing Yards Allowed,0,59,95,2022,0,24
Rushing Yards Allowed,0,60,96,2017,0,21
Rushing Yards Allowed,0,61,96,2018,0,24
Rushing Yards Allowed,0,62,96,2018,0,20
Rushing Yards Allowed,0,63,96,2019,0,6
Rushing Yards Allowed,0,64,97,2024,0,3
Rushing Yards Allowed,0,65,98,2015,0,5
Rushing Yards Allowed,0,66,98,2018,0,25
Rushing Yards Allowed,0,67,98,2021,0,15
Rushing Yards Allowed,0,68,98,2024,0,9
Rushing Yards Allowed,0,69,101,2016,0,25
Rushing Yards Allowed,0,70,102,2023,0,18
Rushing Yards Allowed,0,71,103,2017,0,10
Rushing Yards Allowed,0,72,103,2021,0,9
Rushing Yards Allowed,0,73,104,2023,0,26
Rushing Yards Allowed,0,74,105,2017,0,29
Rushing Yards Allowed,0,75,106,2024,0,24
Rushing Yards Allowed,0,76,108,2019,0,2
Rushing Yards Allowed,0,77,109,2015,0,26
Rushing Yards Allowed,0,78,109,2016,0,4
Rushing Yards Allowed,0,79,109,2019,0,17
Rushing Yards Allowed,0,80,110,2019,0,24
Rushing Yards Allowed,0,81,110,2022,0,24
Rushing Yards Allowed,0,82,111,2014,0,20
Rushing Yards Allowed,0,83,113,2014,0,26
Rushing Yards Allowed,0,84,113,2016,0,1
Rushing Yards Allowed,0,85,113,2020,0,24
Rushing Yards Allowed,0,86,114,2015,0,10
Rushing Yards Allowed,0,87,114,2016,0,14
Rushing Yards Allowed,0,88,114,2024,0,15
Rushing Yards Allowed,0,89,115,2018,0,9
Rushing Yards Allowed,0,90,115,2018,0,13
Rushing Yards Allowed,0,91,115,2019,0,27
Rushing Yards Allowed,0,92,116,2017,0,7
Rushing Yards Allowed,0,93,117,2018,0,5
Rushing Yards Allowed,0,94,117,2018,0,1
Rushing Yards Allowed,0,95,117,2019,0,22
Rushing Yards Allowed,0,96,118,2015,0,25
Rushing Yards Allowed,0,97,118,2021,0,5
Rushing Yards Allowed,0,98,118,2023,0,22
Rushing Yards Allowed,0,99,119,2018,0,26
Total Yards,0,0,514,2018,0,20
Total Yards,0,1,513,2024,0,24
Total Yards,0,2,509,2024,0,9
Total Yards,0,3,508,2017,0,10
Total Yards,0,4,496,2020,0,16
Total Yards,0,5,487,2023,0,30
Total Yards,0,6,474,2022,0,25
Total Yards,0,7,471,2017,0,11
Total Yards,0,8,468,2017,0,21
Total Yards,0,9,458,2014,0,18
Total Yards,0,10,458,2015,0,17
Total Yards,0,11,449,2021,0,31
Total Yards,0,12,448,2019,0,26
Total Yards,0,13,445,2022,0,23
Total Yards,0,14,439,2021,0,26
Total Yards,0,15,438,2014,0,13
Total Yards,0,16,435,2023,0,25
Total Yards,0,17,432,2021,0,12
Total Yards,0,18,428,2022,0,1
Total Yards,0,19,426,2022,0,13
Total Yards,0,20,424,2022,0,4
Total Yards,0,21,424,2024,0,25
Total Yards,0,22,423,2017,0,25
Total Yards,0,23,423,2024,0,5
Total Yards,0,24,420,2023,0,24
Total Yards,0,25,416,2021,0,29
Total Yards,0,26,416,2021,0,25
Total Yards,0,27,412,2023,0,18
Total Yards,0,28,411,2017,0,24
Total Yards,0,29,411,2019,0,25
Total Yards,0,30,410,2023,0,26
Total Yards,0,31,408,2023,0,24
Total Yards,0,32,403,2017,0,18
Total Yards,0,33,401,2017,0,26
Total Yards,0,34,401,2021,0,17
Total Yards,0,35,399,2023,0,29
Total Yards,0,36,395,2016,0,17
Total Yards,0,37,395,2021,0,24
Total Yards,0,38,394,2020,0,5
Total Yards,0,39,393,2014,0,7
Total Yards,0,40,393,2016,0,1
Total Yards,0,41,393,2019,0,17
Total Yards,0,42,392,2021,0,26
Total Yards,0,43,388,2022,0,24
Total Yards,0,44,386,2014,0,20
Total Yards,0,45,386,2015,0,6
Total Yards,0,46,386,2018,0,13
Total Yards,0,47,385,2018,0,29
Total Yards,0,48,385,2018,0,24
Total Yards,0,49,382,2016,0,7
Total Yards,0,50,381,2016,0,16
Total Yards,0,51,381,2022,0,26
Total Yards,0,52,380,2014,0,21
Total Yards,0,53,379,2024,0,10
