Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
911,15,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1006,17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1092,16,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1138,14,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1221,14,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
1291,17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1323,15,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
1344,11,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1
1345,17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1441,11,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1
1458,14,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1
1461,15,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
1480,14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1488,15,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
1536,14,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
1557,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1653,15,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
1654,12,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1
1662,11,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1
1751,13,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
1856,12,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
1886,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
1887,15,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
1896,9,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1
1903,11,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1
1905,11,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
1922,12,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1923,16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1925,16,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
1928,13,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
2350,12,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1
2356,13,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1
2361,16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
2368,14,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1
2374,10,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1
2394,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1
2407,11,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
3199,14,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
3201,10,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
3204,12,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
3207,14,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
3209,10,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
3211,16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
3216,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1
3218,10,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
3221,10,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
3226,8,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
3234,12,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1
3235,16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
3236,12,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
3238,11,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
3242,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
3245,13,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
3249,13,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
3250,11,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1
3252,13,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
3999,10,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
4005,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4008,13,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
4010,11,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
4013,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
4014,10,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1
4015,10,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1
4017,12,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
4020,15,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
4021,11,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
4024,11,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1
4025,11,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
4026,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4029,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
4030,11,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1
4034,13,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
4035,13,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1
4036,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4040,13,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1
4042,13,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
4047,12,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
4055,14,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
4826,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4833,11,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1
4834,16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
4835,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
4836,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4840,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
4841,10,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
4843,10,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
4847,12,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1
4848,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
4849,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
4850,12,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
4852,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4859,12,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
4860,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
4861,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
4862,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4863,9,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1
4866,11,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
4868,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
4870,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4874,12,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1
4877,12,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
4879,10,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1
4880,11,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
4883,8,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1
5641,11,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1
5642,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5643,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5644,10,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
5645,14,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
5646,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
5647,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
5648,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
5649,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
5650,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5651,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
5652,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
5653,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5654,11,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1
5655,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
5656,13,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
5657,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
5658,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5659,12,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1
5660,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5661,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
5662,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5663,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
5664,13,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
5665,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
5666,8,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
5667,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
5668,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
5669,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
5670,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5671,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
5672,15,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
5673,10,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1
5674,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
5675,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
5676,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
5677,10,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1
5678,12,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
5679,10,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1
5680,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
5681,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
5682,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
5683,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
5684,8,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1
5685,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
5686,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
5687,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5688,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5689,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
5690,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
5691,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
5692,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
5693,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5694,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5695,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
5696,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5697,10,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1
5698,10,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1
5699,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
5700,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5701,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
5702,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
5703,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
