Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards,0,59,172,2017,0,12
Passing Yards,0,60,172,2018,0,24
Passing Yards,0,61,170,2016,0,9
Passing Yards,0,62,169,2016,0,4
Passing Yards,0,63,168,2018,0,26
Passing Yards,0,64,150,2015,0,26
Passing Yards,0,65,150,2016,0,17
Passing Yards,0,66,147,2017,0,29
Passing Yards,0,67,145,2017,0,25
Passing Yards,0,68,143,2016,0,24
Passing Yards,0,69,141,2015,0,26
Passing Yards,0,70,140,2015,0,22
Passing Yards,0,71,140,2016,0,27
Passing Yards,0,72,130,2016,0,25
Passing Yards,0,73,127,2018,0,1
Passing Yards,0,74,125,2014,0,26
Passing Yards,0,75,122,2014,0,24
Passing Yards,0,76,111,2015,0,5
Passing Yards,0,77,100,2016,0,19
Passing Yards,0,78,100,2018,0,25
Passing Yards,0,79,60,2016,0,26
Passing Yards Allowed,0,0,39,2017,0,24
Passing Yards Allowed,0,1,111,2014,0,20
Passing Yards Allowed,0,2,117,2015,0,24
Passing Yards Allowed,0,3,117,2018,0,25
Passing Yards Allowed,0,4,120,2017,0,12
Passing Yards Allowed,0,5,127,2017,0,11
Passing Yards Allowed,0,6,139,2014,0,8
Passing Yards Allowed,0,7,140,2016,0,1
Passing Yards Allowed,0,8,146,2014,0,21
Passing Yards Allowed,0,9,147,2014,0,13
Passing Yards Allowed,0,10,148,2016,0,16
Passing Yards Allowed,0,11,151,2015,0,9
Passing Yards Allowed,0,12,152,2018,0,9
Passing Yards Allowed,0,13,153,2014,0,23
Passing Yards Allowed,0,14,153,2017,0,26
Passing Yards Allowed,0,15,160,2016,0,4
Passing Yards Allowed,0,16,163,2014,0,24
Passing Yards Allowed,0,17,164,2015,0,2
Passing Yards Allowed,0,18,167,2015,0,15
Passing Yards Allowed,0,19,170,2018,0,29
Passing Yards Allowed,0,20,174,2017,0,29
Passing Yards Allowed,0,21,177,2018,0,8
Passing Yards Allowed,0,22,179,2015,0,22
Passing Yards Allowed,0,23,183,2016,0,17
Passing Yards Allowed,0,24,184,2018,0,26
Passing Yards Allowed,0,25,184,2018,0,25
Passing Yards Allowed,0,26,189,2014,0,24
Passing Yards Allowed,0,27,193,2016,0,7
Passing Yards Allowed,0,28,198,2018,0,24
Passing Yards Allowed,0,29,202,2017,0,31
Passing Yards Allowed,0,30,203,2016,0,25
Passing Yards Allowed,0,31,204,2016,0,9
Passing Yards Allowed,0,32,205,2017,0,26
Passing Yards Allowed,0,33,207,2015,0,26
Passing Yards Allowed,0,34,210,2018,0,15
Passing Yards Allowed,0,35,212,2016,0,26
Passing Yards Allowed,0,36,217,2015,0,21
Passing Yards Allowed,0,37,220,2016,0,3
Passing Yards Allowed,0,38,220,2016,0,25
Passing Yards Allowed,0,39,221,2018,0,26
Passing Yards Allowed,0,40,224,2017,0,25
Passing Yards Allowed,0,41,225,2016,0,27
Passing Yards Allowed,0,42,225,2018,0,23
Passing Yards Allowed,0,43,226,2018,0,5
Passing Yards Allowed,0,44,233,2017,0,4
Passing Yards Allowed,0,45,234,2015,0,10
Passing Yards Allowed,0,46,237,2016,0,19
Passing Yards Allowed,0,47,237,2018,0,13
Passing Yards Allowed,0,48,238,2016,0,24
Passing Yards Allowed,0,49,239,2017,0,24
Passing Yards Allowed,0,50,242,2015,0,6
Passing Yards Allowed,0,51,246,2015,0,30
Passing Yards Allowed,0,52,246,2016,0,14
Passing Yards Allowed,0,53,249,2014,0,9
Passing Yards Allowed,0,54,249,2014,0,26
Passing Yards Allowed,0,55,258,2017,0,7
Passing Yards Allowed,0,56,260,2015,0,25
Passing Yards Allowed,0,57,260,2016,0,24
Passing Yards Allowed,0,58,262,2018,0,24
Passing Yards Allowed,0,59,265,2014,0,1
Passing Yards Allowed,0,60,265,2015,0,24
Passing Yards Allowed,0,61,269,2015,0,26
Passing Yards Allowed,0,62,269,2018,0,10
Passing Yards Allowed,0,63,269,2018,0,1
Passing Yards Allowed,0,64,273,2017,0,25
Passing Yards Allowed,0,65,278,2017,0,21
Passing Yards Allowed,0,66,280,2016,0,26
Passing Yards Allowed,0,67,283,2014,0,25
Passing Yards Allowed,0,68,292,2014,0,7
Passing Yards Allowed,0,69,298,2015,0,25
Passing Yards Allowed,0,70,299,2014,0,26
Passing Yards Allowed,0,71,302,2015,0,5
Passing Yards Allowed,0,72,304,2014,0,29
Passing Yards Allowed,0,73,329,2015,0,17
Passing Yards Allowed,0,74,344,2017,0,18
Passing Yards Allowed,0,75,358,2014,0,25
Passing Yards Allowed,0,76,367,2017,0,10
Passing Yards Allowed,0,77,375,2017,0,28
Passing Yards Allowed,0,78,386,2014,0,18
Passing Yards Allowed,0,79,389,2018,0,20
Rushing Yards,0,0,282,2017,0,25
Rushing Yards,0,1,245,2016,0,17
Rushing Yards,0,2,240,2015,0,17
Rushing Yards,0,3,222,2017,0,24
Rushing Yards,0,4,213,2016,0,25
Rushing Yards,0,5,212,2015,0,22
Rushing Yards,0,6,208,2018,0,25
Rushing Yards,0,7,206,2016,0,1
Rushing Yards,0,8,204,2017,0,18
Rushing Yards,0,9,200,2018,0,29
Rushing Yards,0,10,199,2015,0,6
Rushing Yards,0,11,199,2017,0,26
Rushing Yards,0,12,195,2017,0,21
Rushing Yards,0,13,194,2015,0,25
Rushing Yards,0,14,188,2017,0,12
Rushing Yards,0,15,182,2017,0,11
Rushing Yards,0,16,181,2018,0,15
Rushing Yards,0,17,179,2016,0,24
Rushing Yards,0,18,175,2015,0,15
Rushing Yards,0,19,175,2016,0,16
Rushing Yards,0,20,170,2018,0,20
Rushing Yards,0,21,159,2017,0,26
Rushing Yards,0,22,157,2016,0,3
Rushing Yards,0,23,157,2016,0,19
Rushing Yards,0,24,156,2014,0,8
Rushing Yards,0,25,156,2015,0,2
Rushing Yards,0,26,151,2015,0,26
Rushing Yards,0,27,150,2015,0,9
Rushing Yards,0,28,149,2018,0,13
Rushing Yards,0,29,148,2016,0,26
Rushing Yards,0,30,148,2017,0,10
Rushing Yards,0,31,145,2018,0,24
Rushing Yards,0,32,145,2018,0,26
Rushing Yards,0,33,143,2014,0,18
Rushing Yards,0,34,142,2015,0,10
Rushing Yards,0,35,140,2014,0,7
Rushing Yards,0,36,140,2018,0,9
Rushing Yards,0,37,139,2016,0,9
Rushing Yards,0,38,139,2017,0,7
Rushing Yards,0,39,138,2016,0,7
Rushing Yards,0,40,137,2015,0,5
Rushing Yards,0,41,136,2014,0,26
Rushing Yards,0,42,136,2014,0,25
Rushing Yards,0,43,136,2018,0,8
Rushing Yards,0,44,135,2014,0,1
Rushing Yards,0,45,135,2017,0,29
Rushing Yards,0,46,135,2018,0,25
Rushing Yards,0,47,132,2016,0,4
Rushing Yards,0,48,128,2015,0,30
Rushing Yards,0,49,125,2016,0,26
Rushing Yards,0,50,122,2014,0,9
Rushing Yards,0,51,122,2017,0,4
Rushing Yards,0,52,122,2017,0,31
Rushing Yards,0,53,122,2018,0,5
Rushing Yards,0,54,118,2014,0,13
Rushing Yards,0,55,117,2017,0,28
Rushing Yards,0,56,117,2018,0,1
Rushing Yards,0,57,116,2016,0,27
Rushing Yards,0,58,115,2018,0,26
Rushing Yards,0,59,113,2014,0,25
Rushing Yards,0,60,113,2017,0,25
Rushing Yards,0,61,110,2018,0,10
Rushing Yards,0,62,106,2015,0,21
Rushing Yards,0,63,102,2014,0,20
Rushing Yards,0,64,101,2018,0,24
Rushing Yards,0,65,100,2016,0,25
Rushing Yards,0,66,100,2017,0,24
Rushing Yards,0,67,98,2014,0,24
Rushing Yards,0,68,96,2014,0,24
Rushing Yards,0,69,94,2016,0,14
Rushing Yards,0,70,93,2015,0,25
Rushing Yards,0,71,86,2016,0,24
Rushing Yards,0,72,84,2015,0,24
Rushing Yards,0,73,79,2014,0,26
Rushing Yards,0,74,75,2015,0,24
Rushing Yards,0,75,73,2018,0,23
Rushing Yards,0,76,72,2014,0,29
Rushing Yards,0,77,67,2014,0,23
Rushing Yards,0,78,66,2015,0,26
Rushing Yards,0,79,45,2014,0,21
Rushing Yards Allowed,0,0,30,2014,0,29
Rushing Yards Allowed,0,1,38,2015,0,15
Rushing Yards Allowed,0,2,38,2016,0,24
Rushing Yards Allowed,0,3,42,2014,0,26
Rushing Yards Allowed,0,4,51,2014,0,9
Rushing Yards Allowed,0,5,51,2017,0,26
Rushing Yards Allowed,0,6,62,2015,0,22
Rushing Yards Allowed,0,7,62,2016,0,25
Rushing Yards Allowed,0,8,63,2018,0,15
Rushing Yards Allowed,0,9,67,2017,0,25
Rushing Yards Allowed,0,10,73,2016,0,9
Rushing Yards Allowed,0,11,73,2017,0,25
Rushing Yards Allowed,0,12,74,2014,0,1
Rushing Yards Allowed,0,13,80,2018,0,8
Rushing Yards Allowed,0,14,81,2014,0,23
Rushing Yards Allowed,0,15,82,2017,0,12
Rushing Yards Allowed,0,16,82,2017,0,4
Rushing Yards Allowed,0,17,84,2015,0,9
Rushing Yards Allowed,0,18,89,2018,0,25
Rushing Yards Allowed,0,19,90,2015,0,17
Rushing Yards Allowed,0,20,91,2017,0,28
Rushing Yards Allowed,0,21,91,2017,0,26
Rushing Yards Allowed,0,22,92,2016,0,17
Rushing Yards Allowed,0,23,95,2016,0,24
Rushing Yards Allowed,0,24,96,2017,0,21
Rushing Yards Allowed,0,25,96,2018,0,24
Rushing Yards Allowed,0,26,96,2018,0,20
Rushing Yards Allowed,0,27,98,2015,0,5
Rushing Yards Allowed,0,28,98,2018,0,25
Rushing Yards Allowed,0,29,101,2016,0,25
Rushing Yards Allowed,0,30,103,2017,0,10
Rushing Yards Allowed,0,31,105,2017,0,29
Rushing Yards Allowed,0,32,109,2015,0,26
Rushing Yards Allowed,0,33,109,2016,0,4
Rushing Yards Allowed,0,34,111,2014,0,20
Rushing Yards Allowed,0,35,113,2014,0,26
Rushing Yards Allowed,0,36,113,2016,0,1
Rushing Yards Allowed,0,37,114,2015,0,10
Rushing Yards Allowed,0,38,114,2016,0,14
Rushing Yards Allowed,0,39,115,2018,0,9
Rushing Yards Allowed,0,40,115,2018,0,13
Rushing Yards Allowed,0,41,116,2017,0,7
Rushing Yards Allowed,0,42,117,2018,0,5
Rushing Yards Allowed,0,43,117,2018,0,1
Rushing Yards Allowed,0,44,118,2015,0,25
Rushing Yards Allowed,0,45,119,2018,0,26
Rushing Yards Allowed,0,46,121,2016,0,7
Rushing Yards Allowed,0,47,122,2014,0,8
Rushing Yards Allowed,0,48,124,2018,0,29
Rushing Yards Allowed,0,49,125,2015,0,26
Rushing Yards Allowed,0,50,129,2018,0,26
Rushing Yards Allowed,0,51,131,2014,0,18
Rushing Yards Allowed,0,52,133,2016,0,27
Rushing Yards Allowed,0,53,134,2016,0,26
Rushing Yards Allowed,0,54,136,2015,0,6
Rushing Yards Allowed,0,55,141,2014,0,13
Rushing Yards Allowed,0,56,144,2018,0,24
Rushing Yards Allowed,0,57,147,2015,0,24
Rushing Yards Allowed,0,58,149,2017,0,18
Rushing Yards Allowed,0,59,151,2015,0,30
Rushing Yards Allowed,0,60,155,2016,0,26
Rushing Yards Allowed,0,61,158,2017,0,24
Rushing Yards Allowed,0,62,159,2014,0,25
Rushing Yards Allowed,0,63,163,2014,0,24
Rushing Yards Allowed,0,64,168,2018,0,10
Rushing Yards Allowed,0,65,169,2014,0,24
Rushing Yards Allowed,0,66,170,2014,0,7
Rushing Yards Allowed,0,67,170,2015,0,24
Rushing Yards Allowed,0,68,178,2014,0,25
Rushing Yards Allowed,0,69,185,2017,0,11
Rushing Yards Allowed,0,70,188,2017,0,24
Rushing Yards Allowed,0,71,202,2015,0,25
Rushing Yards Allowed,0,72,212,2018,0,23
Rushing Yards Allowed,0,73,219,2014,0,21
Rushing Yards Allowed,0,74,221,2016,0,19
Rushing Yards Allowed,0,75,228,2015,0,21
Rushing Yards Allowed,0,76,230,2017,0,31
Rushing Yards Allowed,0,77,232,2016,0,3
Rushing Yards Allowed,0,78,232,2016,0,16
Rushing Yards Allowed,0,79,267,2015,0,2
Total Yards,0,0,514,2018,0,20
Total Yards,0,1,508,2017,0,10
Total Yards,0,2,471,2017,0,11
Total Yards,0,3,468,2017,0,21
Total Yards,0,4,458,2014,0,18
Total Yards,0,5,458,2015,0,17
Total Yards,0,6,438,2014,0,13
Total Yards,0,7,423,2017,0,25
Total Yards,0,8,411,2017,0,24
Total Yards,0,9,403,2017,0,18
Total Yards,0,10,401,2017,0,26
Total Yards,0,11,395,2016,0,17
Total Yards,0,12,393,2014,0,7
Total Yards,0,13,393,2016,0,1
Total Yards,0,14,386,2014,0,20
Total Yards,0,15,386,2015,0,6
Total Yards,0,16,386,2018,0,13
Total Yards,0,17,385,2018,0,29
Total Yards,0,18,385,2018,0,24
Total Yards,0,19,382,2016,0,7
Total Yards,0,20,381,2016,0,16
Total Yards,0,21,380,2014,0,21
Total Yards,0,22,376,2015,0,2
Total Yards,0,23,374,2017,0,24
Total Yards,0,24,371,2017,0,26
Total Yards,0,25,366,2015,0,25
Total Yards,0,26,365,2014,0,25
Total Yards,0,27,364,2017,0,25
Total Yards,0,28,359,2018,0,15
Total Yards,0,29,358,2017,0,4
Total Yards,0,30,357,2015,0,24
Total Yards,0,31,354,2017,0,12
Total Yards,0,32,353,2014,0,8
Total Yards,0,33,352,2015,0,22
Total Yards,0,34,347,2015,0,9
Total Yards,0,35,346,2018,0,26
Total Yards,0,36,345,2015,0,21
Total Yards,0,37,343,2016,0,3
Total Yards,0,38,343,2016,0,25
Total Yards,0,39,341,2017,0,28
Total Yards,0,40,333,2014,0,25
Total Yards,0,41,325,2015,0,15
Total Yards,0,42,325,2017,0,31
Total Yards,0,43,322,2018,0,5
Total Yards,0,44,321,2018,0,9
Total Yards,0,45,318,2014,0,23
Total Yards,0,46,318,2014,0,26
Total Yards,0,47,316,2016,0,24
Total Yards,0,48,315,2018,0,8
Total Yards,0,49,314,2015,0,10
Total Yards,0,50,314,2016,0,24
Total Yards,0,51,313,2018,0,26
Total Yards,0,52,312,2014,0,9
Total Yards,0,53,311,2018,0,24
Total Yards,0,54,310,2015,0,30
Total Yards,0,55,310,2016,0,14
Total Yards,0,56,308,2016,0,26
Total Yards,0,57,306,2018,0,25
Total Yards,0,58,305,2018,0,25
Total Yards,0,59,302,2016,0,9
Total Yards,0,60,299,2016,0,4
Total Yards,0,61,291,2017,0,7
Total Yards,0,62,287,2014,0,1
Total Yards,0,63,287,2015,0,26
Total Yards,0,64,285,2014,0,29
Total Yards,0,65,279,2015,0,25
Total Yards,0,66,273,2018,0,23
Total Yards,0,67,271,2017,0,29
Total Yards,0,68,269,2018,0,10
Total Yards,0,69,266,2016,0,25
Total Yards,0,70,263,2015,0,24
Total Yards,0,71,246,2014,0,24
Total Yards,0,72,241,2015,0,5
Total Yards,0,73,235,2016,0,19
Total Yards,0,74,231,2018,0,1
Total Yards,0,75,211,2016,0,27
Total Yards,0,76,205,2014,0,24
Total Yards,0,77,202,2015,0,26
Total Yards,0,78,202,2016,0,26
Total Yards,0,79,187,2014,0,26
Total Yards Allowed,0,0,198,2017,0,12
Total Yards Allowed,0,1,201,2018,0,25
Total Yards Allowed,0,2,203,2017,0,24
Total Yards Allowed,0,3,205,2015,0,15
Total Yards Allowed,0,4,215,2014,0,23
Total Yards Allowed,0,5,220,2018,0,8
Total Yards Allowed,0,6,222,2014,0,20
Total Yards Allowed,0,7,225,2015,0,22
Total Yards Allowed,0,8,226,2015,0,9
Total Yards Allowed,0,9,226,2017,0,26
Total Yards Allowed,0,10,238,2017,0,26
Total Yards Allowed,0,11,240,2018,0,15
Total Yards Allowed,0,12,245,2016,0,1
Total Yards Allowed,0,13,248,2016,0,9
Total Yards Allowed,0,14,252,2016,0,17
Total Yards Allowed,0,15,255,2014,0,8
Total Yards Allowed,0,16,255,2018,0,9
Total Yards Allowed,0,17,256,2018,0,26
Total Yards Allowed,0,18,257,2015,0,24
Total Yards Allowed,0,19,257,2016,0,25
Total Yards Allowed,0,20,258,2016,0,4
Total Yards Allowed,0,21,259,2018,0,25
Total Yards Allowed,0,22,261,2017,0,25
Total Yards Allowed,0,23,265,2016,0,24
Total Yards Allowed,0,24,268,2014,0,13
Total Yards Allowed,0,25,270,2017,0,29
Total Yards Allowed,0,26,282,2016,0,25
Total Yards Allowed,0,27,285,2016,0,7
Total Yards Allowed,0,28,286,2018,0,29
Total Yards Allowed,0,29,295,2014,0,9
Total Yards Allowed,0,30,299,2014,0,26
Total Yards Allowed,0,31,304,2017,0,4
Total Yards Allowed,0,32,305,2017,0,11
Total Yards Allowed,0,33,306,2015,0,26
Total Yards Allowed,0,34,313,2014,0,24
Total Yards Allowed,0,35,314,2018,0,5
Total Yards Allowed,0,36,318,2016,0,24
Total Yards Allowed,0,37,322,2014,0,1
Total Yards Allowed,0,38,323,2014,0,29
Total Yards Allowed,0,39,324,2018,0,26
Total Yards Allowed,0,40,331,2016,0,26
Total Yards Allowed,0,41,335,2017,0,25
Total Yards Allowed,0,42,335,2018,0,24
Total Yards Allowed,0,43,336,2016,0,27
Total Yards Allowed,0,44,339,2015,0,10
Total Yards Allowed,0,45,342,2018,0,24
Total Yards Allowed,0,46,344,2014,0,26
Total Yards Allowed,0,47,345,2016,0,14
Total Yards Allowed,0,48,347,2018,0,13
Total Yards Allowed,0,49,350,2014,0,24
Total Yards Allowed,0,50,353,2017,0,7
Total Yards Allowed,0,51,357,2015,0,25
Total Yards Allowed,0,52,361,2014,0,21
Total Yards Allowed,0,53,362,2016,0,16
Total Yards Allowed,0,54,369,2017,0,21
Total Yards Allowed,0,55,369,2018,0,1
Total Yards Allowed,0,56,373,2015,0,6
Total Yards Allowed,0,57,380,2017,0,24
Total Yards Allowed,0,58,383,2015,0,26
Total Yards Allowed,0,59,384,2015,0,30
Total Yards Allowed,0,60,398,2015,0,17
Total Yards Allowed,0,61,399,2016,0,26
Total Yards Allowed,0,62,400,2015,0,5
Total Yards Allowed,0,63,406,2015,0,24
Total Yards Allowed,0,64,406,2018,0,23
Total Yards Allowed,0,65,411,2017,0,31
Total Yards Allowed,0,66,416,2015,0,2
Total Yards Allowed,0,67,430,2018,0,10
Total Yards Allowed,0,68,431,2016,0,19
Total Yards Allowed,0,69,435,2014,0,7
Total Yards Allowed,0,70,439,2015,0,21
Total Yards Allowed,0,71,446,2016,0,3
Total Yards Allowed,0,72,447,2014,0,25
Total Yards Allowed,0,73,449,2017,0,28
Total Yards Allowed,0,74,464,2017,0,10
Total Yards Allowed,0,75,465,2018,0,20
Total Yards Allowed,0,76,482,2017,0,18
Total Yards Allowed,0,77,491,2014,0,18
Total Yards Allowed,0,78,495,2015,0,25
Total Yards Allowed,0,79,517,2014,0,25
Pass Attempts,0,0,53,2014,0,21
Pass Attempts,0,1,51,2017,0,25
Pass Attempts,0,2,49,2018,0,24
Pass Attempts,0,3,46,2014,0,18
Pass Attempts,0,4,46,2018,0,13
Pass Attempts,0,5,45,2016,0,19
Pass Attempts,0,6,44,2017,0,29
Pass Attempts,0,7,43,2015,0,24
Pass Attempts,0,8,42,2014,0,23
Pass Attempts,0,9,42,2016,0,24
Pass Attempts,0,10,41,2015,0,21
Pass Attempts,0,11,40,2014,0,25
