Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Intelligence,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
66,Pederson,Doug,99,None,Quarterbacks,0,8,19,33,51,64,0,0,70,46,69,50,0,0,32,34,0,26,0
67,Sutton,Bob,99,None,Linebackers,0,42,51,18,79,27,0,0,19,81,41,67,1,0,37,0,45,46,0
68,Toub,Dave,31,Defensive Coordinator,Secondary,437,94,55,58,20,88,0,0,52,82,27,56,0,4,54,0,73,59,0
69,Rubin,Barry,99,None,Strength,0,0,0,0,0,0,22,51,69,0,0,61,1,0,0,0,0,0,37
70,Philbin,Joe,99,None,Tight Ends,0,52,38,8,61,49,0,0,21,48,14,57,0,0,27,40,0,34,0
71,Lazor,Bill,99,None,Quarterbacks,0,34,36,38,62,26,0,0,58,67,41,46,0,0,38,38,0,37,0
72,Coyle,Kevin,14,Defensive Coordinator,Secondary,281,97,43,17,50,39,0,0,95,31,31,62,0,2,42,0,49,51,0
73,Rizzi,Darren,28,Assistant Coach,Linebackers,293,63,70,12,61,46,0,0,57,64,57,48,0,2,42,0,58,59,0
74,Krein,Darren,14,Strength Coordinator,Strength,129,0,0,0,0,0,45,74,65,0,0,47,0,2,0,0,0,0,59
75,Zimmer,Mike,99,None,Linebackers,0,5,30,18,66,17,0,0,31,34,27,62,0,0,24,0,19,22,0
76,Turner,Norv,99,None,Wide Receivers,0,40,19,46,39,22,0,0,16,53,68,66,1,0,40,31,0,31,0
77,Edwards,George,15,Defensive Coordinator,Linebackers,168,50,41,9,12,46,0,0,11,50,62,51,0,3,27,0,45,41,0
78,Priefer,Mike,15,Assistant Coach,Linebackers,121,36,37,44,82,48,0,0,53,57,56,52,0,4,47,0,42,40,0
79,Marcus,Evan,99,None,Strength,0,0,0,0,0,0,61,24,4,0,0,50,0,0,0,0,0,0,37
80,Belichick,Bill,16,Head Coach,Secondary,630,46,73,71,39,59,0,0,51,63,33,66,0,2,53,0,55,57,0
81,McDaniels,Josh,16,Offensive Coordinator,Quarterbacks,521,69,78,83,22,82,0,0,68,85,16,42,0,4,58,72,0,64,0
82,Patricia,Matt,4,Head Coach,Linebackers,453,50,89,96,21,54,0,0,66,91,71,44,0,2,67,0,68,72,0
83,O'Brien,Scott,16,Defensive Coordinator,Linebackers,277,44,46,44,41,79,0,0,64,56,99,61,0,2,48,0,55,50,0
84,Nash,Harold,99,None,Strength,0,0,0,0,0,0,32,31,41,0,0,62,0,0,0,0,0,0,31
85,Payton,Sean,11,Head Coach,Quarterbacks,372,85,64,57,47,53,0,0,49,37,67,55,0,4,60,58,0,61,0
86,Carmichael,Pete,17,Offensive Coordinator,Quarterbacks,195,40,63,7,17,48,0,0,36,55,62,47,0,3,28,50,0,49,0
87,Ryan,Rob,17,Defensive Coordinator,Linebackers,230,58,86,11,65,36,0,0,69,34,4,56,0,3,35,0,50,57,0
88,McMahon,Greg,17,Assistant Coach,Tight Ends,172,48,73,44,39,31,0,0,88,11,60,58,0,2,46,42,0,57,0
89,Dalrymple,Dan,99,None,Strength,0,0,0,0,0,0,42,51,9,0,0,53,0,0,0,0,0,0,42
90,Coughlin,Tom,99,None,Wide Receivers,0,46,42,30,67,91,0,0,64,33,75,72,1,0,45,51,0,45,0
91,McAdoo,Ben,18,Offensive Coordinator,Wide Receivers,348,40,71,58,38,76,0,0,65,73,22,41,0,2,45,60,0,53,0
92,Fewell,Perry,18,Defensive Coordinator,Secondary,350,93,70,24,83,42,0,0,46,42,46,56,0,2,52,0,59,63,0
93,Quinn,Tom,22,Defensive Coordinator,Linebackers,237,46,68,36,94,74,0,0,88,53,77,50,0,3,56,0,59,61,0
94,Palmieri,Jerry,3,Strength Coordinator,Strength,236,0,0,0,0,0,73,80,83,0,0,60,0,4,0,0,0,0,76
95,Ryan,Rex,19,Head Coach,Linebackers,599,25,69,44,67,68,0,0,23,26,42,56,0,2,42,0,43,46,0
96,Mornhinweg,Marty,14,Head Coach,Quarterbacks,609,99,99,50,85,43,0,0,94,96,47,56,0,4,69,80,0,86,0
97,Thurman,Dennis,19,Defensive Coordinator,Secondary,404,56,33,92,30,43,0,0,66,88,21,62,0,2,56,0,50,41,0
98,Lynn,Anthony,13,Offensive Coordinator,Running Backs,173,41,86,21,14,70,0,0,47,58,34,50,0,4,33,59,0,57,0
99,Galac,Justus,99,None,Strength,0,0,0,0,0,0,65,35,66,0,0,38,0,0,0,0,0,0,49
100,Sparano,Tony,99,None,Offensive Linemen,0,16,33,8,43,19,0,0,47,38,75,57,0,0,25,27,0,32,0
101,Olson,Greg,20,Offensive Coordinator,Quarterbacks,206,53,99,22,30,86,0,0,20,82,42,55,0,2,39,74,0,68,0
102,Tarver,Jason,20,Defensive Coordinator,Linebackers,392,58,35,46,28,51,0,0,43,51,11,44,0,4,37,0,44,36,0
103,April,Bobby,20,Assistant Coach,Wide Receivers,310,38,32,51,67,25,0,0,84,50,10,65,0,3,43,34,0,36,0
104,Grieco,John,20,Strength Coordinator,Strength,94,0,0,0,0,0,71,70,61,0,0,45,0,3,0,0,0,0,69
105,Kelly,Chip,21,Head Coach,Running Backs,509,56,43,60,40,42,0,0,58,54,37,55,0,2,49,44,0,44,0
106,Shurmur,Pat,29,Head Coach,Quarterbacks,433,75,81,41,90,84,0,0,86,89,42,53,0,4,60,78,0,72,0
107,Davis,Billy,21,Defensive Coordinator,Linebackers,395,73,71,8,35,65,0,0,10,37,47,53,0,2,34,0,57,56,0
108,Azzinaro,Jerry,22,Head Coach,Secondary,539,54,99,69,57,56,0,0,53,67,48,60,0,3,60,0,65,71,0
109,Hingst,Josh,21,Strength Coordinator,Strength,103,0,0,0,0,0,45,72,11,0,0,39,0,2,0,0,0,0,54
110,Tomlin,Mike,4,Defensive Coordinator,Secondary,359,25,91,68,9,64,0,0,77,86,58,46,0,3,51,0,63,65,0
111,Haley,Todd,99,None,Wide Receivers,0,36,39,60,40,66,0,0,34,26,57,51,0,0,45,39,0,36,0
112,LeBeau,Dick,99,None,Secondary,0,96,53,44,47,43,0,0,38,45,57,81,1,0,53,0,56,58,0
113,Mitchell,John,22,Assistant Coach,Defensive Linemen,166,19,63,48,37,34,0,0,47,81,58,67,0,4,40,0,46,49,0
114,Giemont,Garrett,99,None,Strength,0,0,0,0,0,0,23,19,90,0,0,62,0,0,0,0,0,0,25
115,McCoy,Mike,99,None,Quarterbacks,0,33,58,11,50,57,0,0,68,69,30,46,0,0,29,51,0,46,0
116,Reich,Frank,23,Offensive Coordinator,Quarterbacks,219,53,66,27,15,60,0,0,83,66,17,57,0,3,35,57,0,52,0
117,Pagano,John,99,None,Linebackers,0,55,78,66,25,62,0,0,59,3,26,51,0,0,49,0,46,53,0
118,Spencer,Kevin,23,Assistant Coach,Linebackers,351,12,49,25,54,47,0,0,81,63,50,65,0,2,34,0,41,40,0
119,Johnson,Kent,99,None,Strength,0,0,0,0,0,0,27,16,34,0,0,62,1,0,0,0,0,0,20
120,Carroll,Pete,24,Head Coach,Secondary,352,31,30,47,68,42,0,0,86,29,80,67,0,2,47,0,35,38,0
121,Bevell,Darrell,24,Offensive Coordinator,Quarterbacks,264,17,73,62,41,46,0,0,64,50,60,48,0,4,49,46,0,52,0
122,Quinn,Dan,24,Defensive Coordinator,Defensive Linemen,264,82,27,40,53,41,0,0,36,33,69,48,0,4,48,0,44,44,0
123,Cable,Tom,24,Assistant Coach,Offensive Linemen,157,27,36,31,9,56,0,0,46,72,72,54,0,3,30,46,0,37,0
124,Carlisle,Chris,99,None,Strength,0,0,0,0,0,0,64,30,72,0,0,56,0,0,0,0,0,0,47
125,Harbaugh,Jim,25,Head Coach,Quarterbacks,660,58,45,54,61,44,0,0,49,41,83,55,0,2,53,47,0,48,0
126,Roman,Greg,25,Offensive Coordinator,Tight Ends,290,50,66,53,30,40,0,0,30,72,60,46,0,2,49,53,0,56,0
127,Fangio,Vic,7,Head Coach,Linebackers,413,38,92,77,88,63,0,0,40,42,25,60,0,2,61,0,55,61,0
128,Seely,Brad,25,Assistant Coach,Offensive Linemen,217,27,42,41,75,22,0,0,76,26,18,62,0,2,39,27,0,34,0
129,Uyeyama,Mark,99,None,Strength,0,0,0,0,0,0,26,52,49,0,0,43,0,0,0,0,0,0,39
130,Fisher,Jeff,99,None,Secondary,0,50,32,75,39,24,0,0,38,29,20,60,0,0,47,0,32,34,0
131,Schottenheimer,Brian,26,Offensive Coordinator,Quarterbacks,182,71,72,37,64,43,0,0,28,43,43,45,0,4,49,54,0,58,0
132,Williams,Gregg,13,Head Coach,Linebackers,544,76,27,85,90,83,0,0,23,57,39,60,0,4,64,0,54,41,0
133,Fassel,John,26,Assistant Coach,Tight Ends,136,68,3,47,60,42,0,0,71,53,43,44,0,4,46,39,0,31,0
134,Gullickson,Rock,99,None,Strength,0,0,0,0,0,0,62,20,24,0,0,63,1,0,0,0,0,0,37
135,Smith,Lovie,99,None,Linebackers,0,37,23,23,36,20,0,0,79,24,36,60,0,0,28,0,25,29,0
136,Tedford,Jeff,27,Offensive Coordinator,Quarterbacks,277,25,99,73,18,64,0,0,38,37,39,57,0,3,47,53,0,59,0
137,Frazier,Leslie,27,Defensive Coordinator,Secondary,306,41,57,67,75,66,0,0,46,94,57,59,0,4,57,0,60,55,0
138,O'Dea,Kevin,99,None,Offensive Linemen,0,24,10,65,42,38,0,0,22,40,47,58,0,0,39,25,0,21,0
139,Kennedy,Dave,99,None,Strength,0,0,0,0,0,0,18,61,97,0,0,58,0,0,0,0,0,0,42
140,Whisenhunt,Ken,99,None,Tight Ends,0,27,35,29,23,37,0,0,45,18,40,56,0,0,25,28,0,27,0
141,Michael,Jason,99,None,Tight Ends,0,56,38,59,75,59,0,0,33,70,18,40,0,0,51,48,0,41,0
142,Horton,Ray,28,Defensive Coordinator,Secondary,219,44,86,19,31,80,0,0,16,81,64,58,0,2,37,0,68,61,0
143,Kaczor,Nate,99,None,Offensive Linemen,0,21,37,44,44,71,0,0,50,60,29,51,0,0,35,43,0,34,0
144,Watterson,Steve,28,Strength Coordinator,Strength,114,0,0,0,0,0,68,54,41,0,0,62,0,2,0,0,0,0,57
145,Gruden,Jay,99,None,Quarterbacks,0,35,68,55,19,53,0,0,31,33,26,51,0,0,39,44,0,44,0
146,McVay,Sean,28,Head Coach,Wide Receivers,473,64,45,74,58,56,0,0,52,83,77,32,0,4,63,59,0,56,0
147,Haslett,Jim,29,Defensive Coordinator,Linebackers,503,80,35,70,31,57,0,0,39,83,84,63,0,4,60,0,61,54,0
148,Kotwica,Ben,29,Assistant Coach,Linebackers,142,55,24,13,37,38,0,0,61,67,69,44,0,4,34,0,44,40,0
149,Wright,Ray,29,Strength Coordinator,Strength,99,0,0,0,0,0,91,38,55,0,0,47,0,2,0,0,0,0,61
150,Pettine,Mike,99,None,Linebackers,0,22,29,55,10,43,0,0,60,66,71,52,0,0,38,0,39,34,0
151,Shanahan,Kyle,99,None,Quarterbacks,0,62,44,18,71,33,0,0,40,45,75,39,0,0,43,45,0,49,0
152,O'Neil,Jim,99,None,Secondary,0,51,20,40,33,33,0,0,19,12,41,40,0,0,33,0,27,26,0
153,Tabor,Chris,3,Offensive Coordinator,Running Backs,168,75,64,29,62,66,0,0,47,39,23,47,0,4,44,57,0,52,0
154,Roll,Brad,31,Strength Coordinator,Strength,85,0,0,0,0,0,84,49,22,0,0,60,0,2,0,0,0,0,61
155,O'Brien,Bill,31,Head Coach,Quarterbacks,594,47,18,63,62,77,0,0,71,52,25,49,0,2,47,44,0,31,0
156,Godsey,George,31,Offensive Coordinator,Quarterbacks,261,36,88,13,50,57,0,0,1,82,73,39,0,2,38,63,0,62,0
157,Crennel,Romeo,15,Head Coach,Defensive Linemen,897,57,97,85,72,50,0,0,82,32,46,71,0,4,68,0,59,70,0
158,Ligashesky,Bob,31,Assistant Coach,Tight Ends,327,72,46,43,35,46,0,0,26,95,33,56,0,4,45,58,0,50,0
159,Fitzgerald,Craig,26,Strength Coordinator,Strength,89,0,0,0,0,0,53,69,56,0,0,43,0,2,0,0,0,0,59
160,Ashton,Leo,12,Strength Coordinator,Strength,129,0,0,0,0,0,57,68,78,0,0,50,0,4,0,0,0,0,63
161,Ford,Harvey,99,None,Tight Ends,0,10,30,36,21,25,0,0,53,42,76,60,0,0,32,27,0,32,0
162,Legband,Ezra,30,Assistant Coach,Defensive Linemen,142,44,68,35,59,21,0,0,66,43,53,56,0,2,43,0,43,53,0
163,Brady,Larry,14,Assistant Coach,Running Backs,250,73,84,29,51,47,0,0,60,19,49,48,0,2,46,54,0,62,0
164,Roffmann,Max,99,None,Strength,0,0,0,0,0,0,26,19,17,0,0,58,0,0,0,0,0,0,21
165,Bollinger,Eddie,99,None,Offensive Linemen,0,46,15,75,67,40,0,0,53,63,11,42,0,0,50,35,0,30,0
166,Maness,Lewis,4,Strength Coordinator,Strength,174,0,0,0,0,0,60,79,32,0,0,36,0,4,0,0,0,0,66
167,Winters,Conner,13,Assistant Coach,Quarterbacks,129,85,39,31,46,6,0,0,74,43,63,59,0,4,47,43,0,51,0
168,Lassiter,Dixon,99,None,Quarterbacks,0,37,49,76,38,83,0,0,53,19,64,54,0,0,51,46,0,43,0
169,Ellison,Howard,99,None,Strength,0,0,0,0,0,0,8,59,13,0,0,36,0,0,0,0,0,0,31
170,Wolfe,Gustavo,22,Strength Coordinator,Strength,81,0,0,0,0,0,39,75,15,0,0,59,0,1,0,0,0,0,54
171,Houghton,Bryson,19,Offensive Coordinator,Running Backs,486,72,86,63,49,82,0,0,4,75,17,51,0,4,56,71,0,63,0
172,Wiggin,Louis,20,Head Coach,Offensive Linemen,791,71,69,74,71,61,0,0,93,82,67,61,0,4,70,69,0,70,0
173,Matthew,Luke,99,None,Offensive Linemen,0,25,46,75,28,17,0,0,58,0,72,38,0,0,49,23,0,38,0
174,Norton,Steven,99,None,Strength,0,0,0,0,0,0,27,34,70,0,0,45,0,0,0,0,0,0,31
175,Eckberg,J.J.,99,None,Tight Ends,0,8,66,37,3,65,0,0,29,31,31,52,0,0,25,38,0,38,0
176,Alexander,Carlton,13,Strength Coordinator,Strength,103,0,0,0,0,0,41,61,54,0,0,48,0,3,0,0,0,0,50
177,Masiona,Derrick,99,None,Strength,0,0,0,0,0,0,16,55,18,0,0,42,0,0,0,0,0,0,34
178,Tracy,Jared,9,Assistant Coach,Tight Ends,122,37,72,62,58,7,0,0,77,22,55,44,0,2,52,35,0,53,0
179,Woods,Damon,99,None,Tight Ends,0,37,53,49,45,77,0,0,26,42,49,55,0,0,41,48,0,43,0
180,Eckard,Dennis,24,Strength Coordinator,Strength,121,0,0,0,0,0,35,91,29,0,0,54,0,4,0,0,0,0,61
181,Edwards,Mercury,27,Assistant Coach,Running Backs,207,61,69,18,70,18,0,0,72,56,30,48,0,3,42,49,0,57,0
182,Wooden,Wally,16,Strength Coordinator,Strength,97,0,0,0,0,0,62,55,54,0,0,37,0,4,0,0,0,0,56
183,Walker,Wendell,99,None,Tight Ends,0,42,59,79,40,75,0,0,36,28,44,54,0,0,53,48,0,46,0
184,Sunderland,Jeremy,7,Defensive Coordinator,Defensive Linemen,182,91,64,16,46,39,0,0,58,76,28,62,0,2,44,0,62,62,0
185,Falcon,Chad,29,Offensive Coordinator,Tight Ends,235,76,71,57,42,68,0,0,74,42,66,45,0,4,57,62,0,64,0
186,Jiminez,Anthony,99,None,Strength,0,0,0,0,0,0,38,18,44,0,0,62,0,0,0,0,0,0,27
187,Olin,Quentin,10,Defensive Coordinator,Defensive Linemen,186,28,63,44,3,68,0,0,16,79,45,47,0,3,33,0,54,46,0
188,Reid,Ezekiel,99,None,Linebackers,0,18,54,68,61,59,0,0,54,36,23,49,0,0,45,0,38,37,0
189,Barrett,Oliver,12,Head Coach,Defensive Linemen,463,73,58,73,45,71,0,0,76,70,68,51,0,2,63,0,65,63,0
190,Kyl,Alfredo,99,None,Linebackers,0,62,45,20,27,34,0,0,57,80,23,61,0,0,33,0,51,45,0
191,Hill,Tucker,10,Assistant Coach,Offensive Linemen,268,74,67,62,14,25,0,0,76,37,60,42,0,2,55,51,0,60,0
192,Edwards,Jonathan,99,None,Linebackers,0,26,25,31,30,50,0,0,59,44,74,37,0,0,32,0,35,31,0
193,Komrska,Donovan,7,Assistant Coach,Defensive Linemen,272,29,69,59,27,30,0,0,96,23,91,62,0,4,49,0,40,54,0
194,Barber,Ted,99,None,Tight Ends,0,51,39,81,17,23,0,0,43,30,20,59,0,0,47,33,0,37,0
195,Craig,Edgar,99,None,Strength,0,0,0,0,0,0,55,41,40,0,0,36,0,0,0,0,0,0,46
196,Monroe,Trenton,99,None,Strength,0,0,0,0,0,0,23,32,2,0,0,49,0,0,0,0,0,0,25
197,Holleran,Sean,99,None,Tight Ends,0,70,15,12,54,70,0,0,59,59,39,38,0,0,35,48,0,34,0
198,Mahoney,Jorge,99,None,Offensive Linemen,0,48,68,80,68,41,0,0,42,41,21,41,0,0,57,48,0,51,0
199,Dunn,Matt,99,None,Strength,0,0,0,0,0,0,50,30,18,0,0,61,0,0,0,0,0,0,37
200,Rivers,Paul,99,None,Secondary,0,53,56,18,49,28,0,0,6,26,82,38,0,0,39,0,41,47,0
201,Foreman,Jerry,99,None,Wide Receivers,0,67,30,60,11,81,0,0,43,17,79,49,0,0,47,46,0,40,0
202,Clark,Wyatt,99,None,Secondary,0,1,33,54,6,31,0,0,56,74,71,42,0,0,33,0,34,33,0
203,Knight,Alonzo,99,None,Secondary,0,37,13,17,41,47,0,0,74,28,67,42,0,0,30,0,32,28,0
204,Turnbull,Don,99,None,Tight Ends,0,20,7,69,27,31,0,0,55,40,67,46,0,0,42,23,0,24,0
205,Buckner,Norbert,99,None,Running Backs,0,12,28,66,55,77,0,0,41,75,68,50,0,0,47,45,0,33,0
206,Ward,D.J.,99,None,Offensive Linemen,0,42,17,39,20,58,0,0,30,61,78,56,0,0,37,41,0,33,0
207,Emerson,T.J.,99,None,Running Backs,0,24,57,68,60,40,0,0,45,52,47,42,0,0,50,41,0,45,0
208,Perez,Raymond,99,None,Defensive Linemen,0,46,12,4,13,9,0,0,43,77,41,44,0,0,20,0,33,28,0
209,Williams,Harris,99,None,Wide Receivers,0,67,56,17,59,69,0,0,71,21,63,39,0,0,41,53,0,52,0
210,Shannon,Andres,99,None,Strength,0,0,0,0,0,0,74,36,61,0,0,44,0,0,0,0,0,0,53
211,Drake,Freddie,21,Assistant Coach,Secondary,167,60,31,58,72,15,0,0,87,53,74,60,0,2,57,0,39,47,0
212,Lincoln,Rondell,99,None,Quarterbacks,0,28,66,16,43,52,0,0,69,71,7,44,0,0,27,50,0,47,0
213,Benton,Maxwell,99,None,Defensive Linemen,0,47,62,54,30,30,0,0,23,60,49,36,0,0,44,0,46,50,0
