Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards,1,15,176,2014,1,18
Passing Yards Allowed,1,0,139,2014,1,4
Passing Yards Allowed,1,1,172,2014,1,0
Passing Yards Allowed,1,2,194,2014,1,30
Passing Yards Allowed,1,3,203,2014,1,15
Passing Yards Allowed,1,4,203,2014,1,17
Passing Yards Allowed,1,5,213,2014,1,4
Passing Yards Allowed,1,6,223,2014,1,2
Passing Yards Allowed,1,7,233,2014,1,9
Passing Yards Allowed,1,8,250,2014,1,17
Passing Yards Allowed,1,9,257,2014,1,5
Passing Yards Allowed,1,10,274,2014,1,27
Passing Yards Allowed,1,11,290,2014,1,10
Passing Yards Allowed,1,12,291,2014,1,22
Passing Yards Allowed,1,13,294,2014,1,27
Passing Yards Allowed,1,14,311,2014,1,18
Passing Yards Allowed,1,15,326,2014,1,6
Rushing Yards,1,0,136,2014,1,30
Rushing Yards,1,1,105,2014,1,5
Rushing Yards,1,2,96,2014,1,4
Rushing Yards,1,3,88,2014,1,6
Rushing Yards,1,4,86,2014,1,17
Rushing Yards,1,5,74,2014,1,0
Rushing Yards,1,6,67,2014,1,15
Rushing Yards,1,7,67,2014,1,18
Rushing Yards,1,8,52,2014,1,27
Rushing Yards,1,9,45,2014,1,22
Rushing Yards,1,10,44,2014,1,27
Rushing Yards,1,11,34,2014,1,17
Rushing Yards,1,12,34,2014,1,2
Rushing Yards,1,13,31,2014,1,10
Rushing Yards,1,14,17,2014,1,9
Rushing Yards,1,15,5,2014,1,4
Rushing Yards Allowed,1,0,77,2014,1,17
Rushing Yards Allowed,1,1,85,2014,1,30
Rushing Yards Allowed,1,2,134,2014,1,2
Rushing Yards Allowed,1,3,135,2014,1,0
Rushing Yards Allowed,1,4,152,2014,1,4
Rushing Yards Allowed,1,5,153,2014,1,6
Rushing Yards Allowed,1,6,154,2014,1,18
Rushing Yards Allowed,1,7,154,2014,1,4
Rushing Yards Allowed,1,8,155,2014,1,9
Rushing Yards Allowed,1,9,160,2014,1,10
Rushing Yards Allowed,1,10,166,2014,1,22
Rushing Yards Allowed,1,11,174,2014,1,27
Rushing Yards Allowed,1,12,176,2014,1,27
Rushing Yards Allowed,1,13,186,2014,1,17
Rushing Yards Allowed,1,14,186,2014,1,5
Rushing Yards Allowed,1,15,243,2014,1,15
Total Yards,1,0,403,2014,1,30
Total Yards,1,1,362,2014,1,6
Total Yards,1,2,349,2014,1,27
Total Yards,1,3,334,2014,1,5
Total Yards,1,4,323,2014,1,17
Total Yards,1,5,322,2014,1,0
Total Yards,1,6,297,2014,1,4
Total Yards,1,7,290,2014,1,2
Total Yards,1,8,286,2014,1,10
Total Yards,1,9,256,2014,1,17
Total Yards,1,10,248,2014,1,22
Total Yards,1,11,244,2014,1,15
Total Yards,1,12,241,2014,1,27
Total Yards,1,13,233,2014,1,18
Total Yards,1,14,213,2014,1,4
Total Yards,1,15,196,2014,1,9
Total Yards Allowed,1,0,253,2014,1,30
Total Yards Allowed,1,1,271,2014,1,17
Total Yards Allowed,1,2,275,2014,1,4
Total Yards Allowed,1,3,287,2014,1,0
Total Yards Allowed,1,4,357,2014,1,2
Total Yards Allowed,1,5,358,2014,1,4
Total Yards Allowed,1,6,378,2014,1,9
Total Yards Allowed,1,7,427,2014,1,17
Total Yards Allowed,1,8,438,2014,1,5
Total Yards Allowed,1,9,441,2014,1,10
Total Yards Allowed,1,10,442,2014,1,15
Total Yards Allowed,1,11,443,2014,1,27
Total Yards Allowed,1,12,449,2014,1,27
Total Yards Allowed,1,13,453,2014,1,22
Total Yards Allowed,1,14,465,2014,1,18
Total Yards Allowed,1,15,468,2014,1,6
Pass Attempts,1,0,62,2014,1,4
Pass Attempts,1,1,56,2014,1,2
Pass Attempts,1,2,52,2014,1,10
Pass Attempts,1,3,46,2014,1,22
Pass Attempts,1,4,45,2014,1,17
Pass Attempts,1,5,44,2014,1,27
Pass Attempts,1,6,43,2014,1,17
Pass Attempts,1,7,42,2014,1,27
Pass Attempts,1,8,41,2014,1,9
Pass Attempts,1,9,39,2014,1,30
Pass Attempts,1,10,37,2014,1,6
Pass Attempts,1,11,37,2014,1,18
Pass Attempts,1,12,37,2014,1,5
Pass Attempts,1,13,35,2014,1,15
Pass Attempts,1,14,35,2014,1,0
Pass Attempts,1,15,34,2014,1,4
Rush Attempts,1,0,27,2014,1,30
Rush Attempts,1,1,26,2014,1,0
Rush Attempts,1,2,26,2014,1,17
Rush Attempts,1,3,22,2014,1,6
Rush Attempts,1,4,21,2014,1,5
Rush Attempts,1,5,18,2014,1,15
Rush Attempts,1,6,18,2014,1,9
Rush Attempts,1,7,17,2014,1,27
Rush Attempts,1,8,17,2014,1,4
Rush Attempts,1,9,15,2014,1,18
Rush Attempts,1,10,15,2014,1,27
Rush Attempts,1,11,14,2014,1,17
Rush Attempts,1,12,13,2014,1,10
Rush Attempts,1,13,12,2014,1,2
Rush Attempts,1,14,10,2014,1,22
Rush Attempts,1,15,8,2014,1,4
Points Scored,2,0,34,2014,2,1
Points Scored,2,1,27,2014,2,6
Points Scored,2,2,25,2014,2,22
Points Scored,2,3,24,2014,2,4
Points Scored,2,4,23,2014,2,30
Points Scored,2,5,21,2014,2,11
Points Scored,2,6,21,2014,2,27
Points Scored,2,7,21,2014,2,31
Points Scored,2,8,19,2014,2,23
Points Scored,2,9,17,2014,2,6
Points Scored,2,10,16,2014,2,17
Points Scored,2,11,10,2014,2,30
Points Scored,2,12,10,2014,2,22
Points Scored,2,13,10,2014,2,14
Points Scored,2,14,6,2014,2,28
Points Scored,2,15,6,2014,2,12
Points Allowed,2,0,9,2014,2,14
Points Allowed,2,1,17,2014,2,1
Points Allowed,2,2,17,2014,2,23
Points Allowed,2,3,19,2014,2,17
Points Allowed,2,4,20,2014,2,4
Points Allowed,2,5,20,2014,2,27
Points Allowed,2,6,23,2014,2,28
Points Allowed,2,7,27,2014,2,30
Points Allowed,2,8,27,2014,2,12
Points Allowed,2,9,28,2014,2,11
Points Allowed,2,10,29,2014,2,31
Points Allowed,2,11,29,2014,2,30
Points Allowed,2,12,31,2014,2,6
Points Allowed,2,13,33,2014,2,22
Points Allowed,2,14,34,2014,2,6
Points Allowed,2,15,38,2014,2,22
Passing Yards,2,0,395,2014,2,22
Passing Yards,2,1,327,2014,2,6
Passing Yards,2,2,302,2014,2,30
Passing Yards,2,3,298,2014,2,17
Passing Yards,2,4,285,2014,2,30
Passing Yards,2,5,255,2014,2,14
Passing Yards,2,6,234,2014,2,27
Passing Yards,2,7,223,2014,2,1
Passing Yards,2,8,219,2014,2,6
Passing Yards,2,9,208,2014,2,31
Passing Yards,2,10,196,2014,2,4
Passing Yards,2,11,195,2014,2,23
Passing Yards,2,12,192,2014,2,28
Passing Yards,2,13,183,2014,2,12
Passing Yards,2,14,162,2014,2,11
Passing Yards,2,15,119,2014,2,22
Passing Yards Allowed,2,0,113,2014,2,30
Passing Yards Allowed,2,1,138,2014,2,14
Passing Yards Allowed,2,2,142,2014,2,28
Passing Yards Allowed,2,3,159,2014,2,27
Passing Yards Allowed,2,4,161,2014,2,17
Passing Yards Allowed,2,5,169,2014,2,6
Passing Yards Allowed,2,6,185,2014,2,23
Passing Yards Allowed,2,7,189,2014,2,22
Passing Yards Allowed,2,8,214,2014,2,6
Passing Yards Allowed,2,9,225,2014,2,22
Passing Yards Allowed,2,10,258,2014,2,31
Passing Yards Allowed,2,11,260,2014,2,11
Passing Yards Allowed,2,12,264,2014,2,12
Passing Yards Allowed,2,13,285,2014,2,4
Passing Yards Allowed,2,14,286,2014,2,1
Passing Yards Allowed,2,15,287,2014,2,30
Rushing Yards,2,0,200,2014,2,30
Rushing Yards,2,1,140,2014,2,23
Rushing Yards,2,2,134,2014,2,1
Rushing Yards,2,3,133,2014,2,22
Rushing Yards,2,4,130,2014,2,17
Rushing Yards,2,5,121,2014,2,4
Rushing Yards,2,6,111,2014,2,11
Rushing Yards,2,7,110,2014,2,6
Rushing Yards,2,8,102,2014,2,14
Rushing Yards,2,9,83,2014,2,27
Rushing Yards,2,10,82,2014,2,31
Rushing Yards,2,11,70,2014,2,30
Rushing Yards,2,12,45,2014,2,22
Rushing Yards,2,13,30,2014,2,12
Rushing Yards,2,14,22,2014,2,6
Rushing Yards,2,15,19,2014,2,28
Rushing Yards Allowed,2,0,34,2014,2,1
Rushing Yards Allowed,2,1,45,2014,2,4
Rushing Yards Allowed,2,2,60,2014,2,30
Rushing Yards Allowed,2,3,65,2014,2,22
Rushing Yards Allowed,2,4,82,2014,2,27
Rushing Yards Allowed,2,5,88,2014,2,11
Rushing Yards Allowed,2,6,88,2014,2,17
Rushing Yards Allowed,2,7,107,2014,2,14
Rushing Yards Allowed,2,8,107,2014,2,31
Rushing Yards Allowed,2,9,111,2014,2,6
Rushing Yards Allowed,2,10,139,2014,2,22
Rushing Yards Allowed,2,11,139,2014,2,28
Rushing Yards Allowed,2,12,145,2014,2,30
Rushing Yards Allowed,2,13,148,2014,2,23
Rushing Yards Allowed,2,14,165,2014,2,6
Rushing Yards Allowed,2,15,169,2014,2,12
Total Yards,2,0,463,2014,2,30
Total Yards,2,1,425,2014,2,22
Total Yards,2,2,408,2014,2,17
Total Yards,2,3,357,2014,2,1
Total Yards,2,4,338,2014,2,14
Total Yards,2,5,330,2014,2,30
Total Yards,2,6,323,2014,2,6
Total Yards,2,7,322,2014,2,23
Total Yards,2,8,318,2014,2,6
Total Yards,2,9,313,2014,2,4
Total Yards,2,10,287,2014,2,27
Total Yards,2,11,281,2014,2,31
Total Yards,2,12,273,2014,2,11
Total Yards,2,13,242,2014,2,22
Total Yards,2,14,208,2014,2,12
Total Yards,2,15,180,2014,2,28
Total Yards Allowed,2,0,202,2014,2,27
Total Yards Allowed,2,1,236,2014,2,17
Total Yards Allowed,2,2,240,2014,2,14
Total Yards Allowed,2,3,255,2014,2,30
Total Yards Allowed,2,4,272,2014,2,28
Total Yards Allowed,2,5,284,2014,2,22
Total Yards Allowed,2,6,290,2014,2,1
Total Yards Allowed,2,7,292,2014,2,4
Total Yards Allowed,2,8,307,2014,2,23
Total Yards Allowed,2,9,314,2014,2,6
Total Yards Allowed,2,10,315,2014,2,22
Total Yards Allowed,2,11,319,2014,2,30
Total Yards Allowed,2,12,329,2014,2,6
Total Yards Allowed,2,13,337,2014,2,11
Total Yards Allowed,2,14,354,2014,2,31
Total Yards Allowed,2,15,407,2014,2,12
Pass Attempts,2,0,58,2014,2,22
Pass Attempts,2,1,55,2014,2,6
Pass Attempts,2,2,52,2014,2,30
Pass Attempts,2,3,51,2014,2,14
Pass Attempts,2,4,48,2014,2,12
Pass Attempts,2,5,46,2014,2,27
Pass Attempts,2,6,43,2014,2,31
Pass Attempts,2,7,39,2014,2,6
Pass Attempts,2,8,39,2014,2,30
Pass Attempts,2,9,38,2014,2,28
Pass Attempts,2,10,38,2014,2,17
Pass Attempts,2,11,37,2014,2,22
Pass Attempts,2,12,36,2014,2,23
Pass Attempts,2,13,32,2014,2,1
Pass Attempts,2,14,28,2014,2,11
Pass Attempts,2,15,24,2014,2,4
Rush Attempts,2,0,39,2014,2,1
Rush Attempts,2,1,34,2014,2,4
Rush Attempts,2,2,32,2014,2,23
Rush Attempts,2,3,31,2014,2,17
Rush Attempts,2,4,30,2014,2,11
Rush Attempts,2,5,29,2014,2,6
Rush Attempts,2,6,26,2014,2,22
Rush Attempts,2,7,26,2014,2,30
Rush Attempts,2,8,23,2014,2,27
Rush Attempts,2,9,23,2014,2,14
Rush Attempts,2,10,22,2014,2,30
Rush Attempts,2,11,20,2014,2,28
Rush Attempts,2,12,20,2014,2,31
Rush Attempts,2,13,19,2014,2,22
Rush Attempts,2,14,16,2014,2,6
Rush Attempts,2,15,16,2014,2,12
Points Scored,3,0,37,2014,3,23
Points Scored,3,1,36,2014,3,30
Points Scored,3,2,25,2014,3,31
Points Scored,3,3,24,2014,3,9
Points Scored,3,4,23,2014,3,15
Points Scored,3,5,22,2014,3,19
Points Scored,3,6,21,2014,3,20
Points Scored,3,7,20,2014,3,13
Points Scored,3,8,19,2014,3,16
Points Scored,3,9,17,2014,3,10
Points Scored,3,10,14,2014,3,5
Points Scored,3,11,14,2014,3,14
Points Scored,3,12,10,2014,3,19
Points Scored,3,13,10,2014,3,8
Points Scored,3,14,10,2014,3,16
Points Scored,3,15,7,2014,3,14
Points Allowed,3,0,3,2014,3,14
Points Allowed,3,1,7,2014,3,16
Points Allowed,3,2,7,2014,3,8
Points Allowed,3,3,10,2014,3,15
Points Allowed,3,4,10,2014,3,13
Points Allowed,3,5,13,2014,3,30
Points Allowed,3,6,16,2014,3,23
Points Allowed,3,7,17,2014,3,5
Points Allowed,3,8,20,2014,3,9
Points Allowed,3,9,24,2014,3,19
Points Allowed,3,10,24,2014,3,20
Points Allowed,3,11,28,2014,3,31
Points Allowed,3,12,30,2014,3,14
Points Allowed,3,13,36,2014,3,16
Points Allowed,3,14,39,2014,3,10
Points Allowed,3,15,41,2014,3,19
Passing Yards,3,0,277,2014,3,8
Passing Yards,3,1,267,2014,3,20
Passing Yards,3,2,241,2014,3,13
Passing Yards,3,3,232,2014,3,19
Passing Yards,3,4,229,2014,3,19
Passing Yards,3,5,227,2014,3,31
Passing Yards,3,6,195,2014,3,16
Passing Yards,3,7,181,2014,3,30
Passing Yards,3,8,175,2014,3,14
Passing Yards,3,9,168,2014,3,15
Passing Yards,3,10,159,2014,3,10
Passing Yards,3,11,151,2014,3,9
Passing Yards,3,12,149,2014,3,23
Passing Yards,3,13,133,2014,3,16
Passing Yards,3,14,132,2014,3,5
Passing Yards,3,15,70,2014,3,14
Passing Yards Allowed,3,0,145,2014,3,5
Passing Yards Allowed,3,1,148,2014,3,13
Passing Yards Allowed,3,2,154,2014,3,8
Passing Yards Allowed,3,3,184,2014,3,20
Passing Yards Allowed,3,4,199,2014,3,10
Passing Yards Allowed,3,5,202,2014,3,16
Passing Yards Allowed,3,6,210,2014,3,14
Passing Yards Allowed,3,7,212,2014,3,30
Passing Yards Allowed,3,8,223,2014,3,23
Passing Yards Allowed,3,9,237,2014,3,9
Passing Yards Allowed,3,10,242,2014,3,15
Passing Yards Allowed,3,11,246,2014,3,31
Passing Yards Allowed,3,12,257,2014,3,14
Passing Yards Allowed,3,13,279,2014,3,19
Passing Yards Allowed,3,14,303,2014,3,19
Passing Yards Allowed,3,15,305,2014,3,16
Rushing Yards,3,0,204,2014,3,14
Rushing Yards,3,1,198,2014,3,15
Rushing Yards,3,2,198,2014,3,30
Rushing Yards,3,3,176,2014,3,31
Rushing Yards,3,4,175,2014,3,16
Rushing Yards,3,5,162,2014,3,19
Rushing Yards,3,6,161,2014,3,5
Rushing Yards,3,7,160,2014,3,9
Rushing Yards,3,8,155,2014,3,8
Rushing Yards,3,9,123,2014,3,23
Rushing Yards,3,10,113,2014,3,13
Rushing Yards,3,11,105,2014,3,10
Rushing Yards,3,12,104,2014,3,19
Rushing Yards,3,13,89,2014,3,16
Rushing Yards,3,14,79,2014,3,20
Rushing Yards,3,15,70,2014,3,14
Rushing Yards Allowed,3,0,42,2014,3,15
Rushing Yards Allowed,3,1,50,2014,3,30
Rushing Yards Allowed,3,2,62,2014,3,14
Rushing Yards Allowed,3,3,79,2014,3,16
Rushing Yards Allowed,3,4,88,2014,3,13
Rushing Yards Allowed,3,5,90,2014,3,23
Rushing Yards Allowed,3,6,96,2014,3,14
Rushing Yards Allowed,3,7,105,2014,3,31
Rushing Yards Allowed,3,8,113,2014,3,19
Rushing Yards Allowed,3,9,128,2014,3,8
Rushing Yards Allowed,3,10,130,2014,3,5
Rushing Yards Allowed,3,11,138,2014,3,9
Rushing Yards Allowed,3,12,149,2014,3,19
Rushing Yards Allowed,3,13,159,2014,3,20
Rushing Yards Allowed,3,14,161,2014,3,16
Rushing Yards Allowed,3,15,206,2014,3,10
Total Yards,3,0,432,2014,3,8
Total Yards,3,1,403,2014,3,31
Total Yards,3,2,379,2014,3,19
Total Yards,3,3,379,2014,3,30
Total Yards,3,4,370,2014,3,16
Total Yards,3,5,360,2014,3,15
Total Yards,3,6,354,2014,3,13
Total Yards,3,7,338,2014,3,20
Total Yards,3,8,317,2014,3,19
Total Yards,3,9,293,2014,3,5
Total Yards,3,10,278,2014,3,9
Total Yards,3,11,262,2014,3,14
Total Yards,3,12,260,2014,3,23
Total Yards,3,13,254,2014,3,10
Total Yards,3,14,218,2014,3,14
Total Yards,3,15,213,2014,3,16
Total Yards Allowed,3,0,221,2014,3,13
Total Yards Allowed,3,1,249,2014,3,5
Total Yards Allowed,3,2,254,2014,3,30
Total Yards Allowed,3,3,259,2014,3,15
Total Yards Allowed,3,4,267,2014,3,16
Total Yards Allowed,3,5,267,2014,3,8
Total Yards Allowed,3,6,268,2014,3,14
Total Yards Allowed,3,7,281,2014,3,23
Total Yards Allowed,3,8,325,2014,3,20
Total Yards Allowed,3,9,345,2014,3,31
Total Yards Allowed,3,10,347,2014,3,14
Total Yards Allowed,3,11,375,2014,3,9
Total Yards Allowed,3,12,394,2014,3,19
Total Yards Allowed,3,13,394,2014,3,10
Total Yards Allowed,3,14,418,2014,3,19
Total Yards Allowed,3,15,453,2014,3,16
Pass Attempts,3,0,44,2014,3,8
Pass Attempts,3,1,37,2014,3,19
Pass Attempts,3,2,33,2014,3,31
Pass Attempts,3,3,33,2014,3,13
Pass Attempts,3,4,33,2014,3,10
Pass Attempts,3,5,33,2014,3,20
Pass Attempts,3,6,32,2014,3,14
Pass Attempts,3,7,30,2014,3,19
Pass Attempts,3,8,27,2014,3,5
Pass Attempts,3,9,23,2014,3,30
Pass Attempts,3,10,22,2014,3,23
Pass Attempts,3,11,22,2014,3,15
Pass Attempts,3,12,22,2014,3,16
Pass Attempts,3,13,20,2014,3,16
Pass Attempts,3,14,18,2014,3,9
Pass Attempts,3,15,15,2014,3,14
Rush Attempts,3,0,46,2014,3,16
Rush Attempts,3,1,46,2014,3,30
Rush Attempts,3,2,45,2014,3,14
Rush Attempts,3,3,42,2014,3,13
Rush Attempts,3,4,40,2014,3,15
Rush Attempts,3,5,39,2014,3,31
Rush Attempts,3,6,35,2014,3,23
Rush Attempts,3,7,35,2014,3,19
Rush Attempts,3,8,34,2014,3,5
Rush Attempts,3,9,34,2014,3,9
Rush Attempts,3,10,33,2014,3,8
Rush Attempts,3,11,27,2014,3,19
Rush Attempts,3,12,22,2014,3,10
Rush Attempts,3,13,21,2014,3,14
Rush Attempts,3,14,21,2014,3,16
Rush Attempts,3,15,17,2014,3,20
Points Scored,4,0,38,2014,4,10
Points Scored,4,1,38,2014,4,17
Points Scored,4,2,34,2014,4,30
Points Scored,4,3,31,2014,4,5
Points Scored,4,4,30,2014,4,22
Points Scored,4,5,30,2014,4,24
Points Scored,4,6,29,2014,4,9
Points Scored,4,7,28,2014,4,1
Points Scored,4,8,27,2014,4,27
Points Scored,4,9,23,2014,4,1
Points Scored,4,10,20,2014,4,2
Points Scored,4,11,17,2014,4,15
Points Scored,4,12,14,2014,4,21
Points Scored,4,13,13,2014,4,17
Points Scored,4,14,6,2014,4,27
Points Scored,4,15,6,2014,4,6
Points Allowed,4,0,0,2014,4,1
