Player_ID,Last_Name,First_Name,Junior_Flag,Nickname,Position,Player_of_Game_Count,Championship_Rings,Player_of_the_Week_Count,Player_of_the_Week_Win,Height,Weight,Hall_of_Fame_Flag,Year_Inducted,Percentage_of_Vote,Chosen_Team,Year_Born,Month_Born,Day_Born,College,Draft_Round,Drafted_Position,Drafted_By,Draft_Year,4th_Quarter_Comebacks,Quarterback_Wins,Quarterback_Losses,Quarterback_Ties,Home_Town,Home_State,Career_Games_Played,Number_of_Seasons,Season_1_Pointer_to_Player_Year_Data,SP_2,SP_3,SP_4,SP_5,SP_6,SP_7,SP_8,SP_9,SP_10,SP_11,SP_12,SP_13,SP_14,SP_15,SP_16,SP_17,SP_18,SP_19,SP_20,Season_1_Year,SY_2,SY_3,SY_4,SY_5,SY_6,SY_7,SY_8,SY_9,SY_10,SY_11,SY_12,SY_13,SY_14,SY_15,SY_16,SY_17,SY_18,SY_19,SY_20
16,Witt,Antonio,0,,FL,0,0,7,0,68,184,0,0,0,0,1980,8,24,82,1,15,22,2014,0,0,0,0,11852,43,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Sellers,Dalton,0,,C,0,0,0,0,76,332,0,0,0,0,1980,2,10,30,16,27,27,2014,0,0,0,0,10146,37,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Zorich,Brad,0,,LS,0,0,0,0,74,238,0,0,0,0,1983,9,1,133,0,0,0,0,0,0,0,0,4658,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Heinrich,Matt,0,,C,0,0,1,0,73,280,0,0,0,0,1980,8,21,68,18,22,31,2014,0,0,0,0,5535,22,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Garrison,Kody,0,,QB,0,0,0,0,73,201,0,0,0,0,1978,12,30,16,44,20,20,2014,0,0,0,0,2429,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Winslett,Lenny,0,,C,0,0,0,0,72,282,0,0,0,0,1980,5,13,364,35,1,29,2014,0,0,0,0,4441,17,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Iafigliola,Colin,0,,K,0,0,5,0,71,194,0,0,0,0,1982,5,30,34,36,20,20,2014,0,0,0,0,8997,34,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Owens,Billy,0,,SE,0,0,4,0,72,200,0,0,0,0,1980,8,5,74,13,31,6,2014,0,0,0,0,12202,43,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Bronson,Gabriel,0,,FL,0,0,0,0,68,189,0,0,0,0,1979,7,13,10,0,0,0,0,0,0,0,0,2434,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,David,Andrew,0,,QB,0,0,0,0,74,220,0,0,0,0,1982,11,15,15,34,1,24,2014,0,0,0,0,10376,38,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Austin,Alex,0,,RDE,1,0,3,0,74,273,0,0,0,0,1981,11,7,123,15,3,3,2014,0,0,0,0,9598,35,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Hochstetler,Ty,0,,FS,0,0,4,0,73,218,0,0,0,0,1979,5,14,31,12,13,21,2014,0,0,0,0,13867,51,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Burnett,Kendrick,0,,QB,4,0,10,2,70,204,0,0,0,0,1982,9,6,78,8,5,25,2014,3,12,6,0,8233,32,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Cobb,Ross,0,,QB,2,0,4,0,73,214,0,0,0,0,1984,4,22,85,14,8,17,2014,2,7,9,0,5499,22,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Palmer,Marc,0,,WLB,0,0,0,0,70,226,0,0,0,0,1981,5,12,27,30,4,7,2014,0,0,0,0,6301,23,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Prince,Levi,0,,WLB,0,0,1,0,73,245,0,0,0,0,1980,3,10,33,20,4,7,2014,0,0,0,0,897,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Ferrett,Conrad,0,,LS,0,0,0,0,74,248,0,0,0,0,1982,10,6,27,0,0,0,0,0,0,0,0,10474,38,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Honaker,Colin,0,,K,1,0,6,0,73,230,0,0,0,0,1981,4,10,67,32,1,24,2014,0,0,0,0,9783,36,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Clements,Neal,0,,QB,0,0,0,0,74,221,0,0,0,0,1980,2,11,74,33,2,4,2014,0,0,0,0,11545,43,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Herriman,Tito,0,,RCB,0,0,2,0,70,183,0,0,0,0,1983,1,22,110,5,13,20,2014,0,0,0,0,6095,23,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Coxwell,Bryson,0,,FL,1,0,3,0,73,212,0,0,0,0,1982,3,12,9,1,21,11,2014,0,0,0,0,2183,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Spencer,Dustin,0,,SLB,0,0,0,0,71,225,0,0,0,0,1981,3,26,52,0,0,0,0,0,0,0,0,1596,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Meadows,Ronald,0,,WILB,0,0,0,0,69,230,0,0,0,0,1980,3,10,108,30,5,25,2014,0,0,0,0,1104,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Evans,Claude,0,,TE,0,0,0,0,75,245,0,0,0,0,1982,6,1,62,0,0,0,0,0,0,0,0,5254,21,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Billmaier,Brian,0,,LDT,0,0,4,0,74,277,0,0,0,0,1979,4,6,192,2,19,15,2014,0,0,0,0,6718,25,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Sanford,Broderick,0,,QB,5,0,4,0,74,223,0,0,0,0,1980,3,11,29,35,9,10,2014,2,10,6,0,902,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Creamer,Winfred,0,,P,0,0,0,0,71,205,0,0,0,0,1981,4,14,306,47,3,3,2014,0,0,0,0,1309,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Sampson,Harvey,0,,LS,0,0,0,0,74,251,0,0,0,0,1981,11,19,4,0,0,0,0,0,0,0,0,11802,43,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Barraza,Donte,0,,LDT,0,0,1,0,75,296,0,0,0,0,1982,3,7,4,18,27,27,2014,0,0,0,0,12702,46,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Hansen,Ed,0,,LCB,0,0,0,0,70,187,0,0,0,0,1981,5,31,99,1,26,26,2014,0,0,0,0,4786,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Albany,Martin,0,,SE,0,0,4,0,71,187,0,0,0,0,1977,1,20,92,10,24,10,2014,0,0,0,0,5064,20,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Spillman,Gino,0,,P,0,0,0,0,71,197,0,0,0,0,1982,1,4,17,51,20,21,2014,0,0,0,0,5410,21,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Lyle,Daniel,0,,WLB,0,0,1,0,75,250,0,0,0,0,1983,7,8,71,22,15,12,2014,0,0,0,0,1019,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Moss,Winston,0,,SLB,0,0,2,0,73,227,0,0,0,0,1982,9,9,24,8,24,10,2014,0,0,0,0,9342,35,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Bullock,Ethan,0,,RDE,0,0,2,0,73,262,0,0,0,0,1980,12,27,69,11,32,24,2014,0,0,0,0,1035,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Irwin,Dwight,0,,TE,0,0,0,0,76,255,0,0,0,0,1981,12,4,104,20,9,14,2014,0,0,0,0,9764,36,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Carlisle,Joe,0,,RDE,0,0,0,0,75,259,0,0,0,0,1983,4,7,22,38,11,16,2014,0,0,0,0,10994,40,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Blackwell,Norman,0,,QB,0,0,0,0,74,224,0,0,0,0,1983,12,5,77,33,24,14,2014,0,0,0,0,8020,32,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Hickman,Gino,0,,C,0,0,1,0,72,279,0,0,0,0,1983,2,2,16,22,14,8,2014,0,0,0,0,8770,33,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Provance,Brent,0,,LDT,0,0,4,0,74,289,0,0,0,0,1984,1,20,28,2,17,1,2014,0,0,0,0,911,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Wells,Rich,0,,LS,0,0,0,0,72,238,0,0,0,0,1982,9,26,77,0,0,0,0,0,0,0,0,7225,27,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Willard,Abraham,0,,RB,1,0,8,0,70,203,0,0,0,0,1985,9,16,40,7,6,27,2014,0,0,0,0,290,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Linquist,Emmanuel,0,,LCB,0,0,3,0,75,203,0,0,0,0,1982,2,22,84,7,15,22,2014,0,0,0,0,1299,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Hughes,Lamar,0,,SLB,0,0,1,0,75,248,0,0,0,0,1982,11,16,17,12,4,7,2014,0,0,0,0,2922,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Ingoglia,Samuel,0,,LS,0,0,0,0,74,238,0,0,0,0,1983,12,10,75,0,0,0,0,0,0,0,0,3129,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Razwick,Jameson,0,,FS,0,0,2,0,71,195,0,0,0,0,1985,12,8,25,22,30,3,2014,0,0,0,0,2473,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Keith,Jason,0,,SS,0,0,2,0,71,207,0,0,0,0,1981,2,26,29,13,32,24,2014,0,0,0,0,11532,43,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Terrell,Earnest,0,,SS,0,0,1,0,72,204,0,0,0,0,1982,12,29,18,15,19,8,2014,0,0,0,0,1467,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Knight,Grant,0,,LG,0,0,2,0,75,308,0,0,0,0,1982,2,3,13,6,7,26,2014,0,0,0,0,4636,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Pitre,Marquis,0,,FL,0,0,0,0,72,191,0,0,0,0,1984,4,30,67,46,9,14,2014,0,0,0,0,4655,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Younger,Rick,0,,SLB,0,0,0,0,71,226,0,0,0,0,1982,4,18,86,13,2,4,2014,0,0,0,0,2489,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Price,Vinny,0,,RDT,0,0,0,0,75,314,0,0,0,0,1982,9,8,257,29,12,5,2014,0,0,0,0,1479,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Culbertson,Burt,0,,RDE,0,0,0,0,76,282,0,0,0,0,1984,6,30,66,0,0,0,0,0,0,0,0,5554,22,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Brewer,Harold,0,,QB,0,0,0,0,70,210,0,0,0,0,1982,8,27,75,29,26,26,2014,0,0,0,0,2683,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Wingo,Eugene,0,,LCB,0,0,2,0,69,182,0,0,0,0,1983,2,24,178,11,13,20,2014,0,0,0,0,11264,42,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Davis,Ronald,0,,FL,0,0,0,0,70,194,0,0,0,0,1982,10,26,130,0,0,0,0,0,0,0,0,1425,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Welker,Darius,0,,SE,0,0,5,0,71,182,0,0,0,0,1982,9,11,11,4,19,15,2014,0,0,0,0,906,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Crane,Terry,0,,QB,3,0,4,0,73,206,0,0,0,0,1982,6,19,30,16,1,24,2014,4,9,7,0,9545,35,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Cummins,Keith,0,,SLB,0,0,1,0,70,238,0,0,0,0,1982,11,18,10,17,10,19,2014,0,0,0,0,10649,38,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Rossum,Rob,0,,LS,0,0,0,0,71,230,0,0,0,0,1982,5,5,181,0,0,0,0,0,0,0,0,10541,38,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
