Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
1856,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
1859,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
1883,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
1884,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
1885,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
1886,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
1887,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
1888,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
1889,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
1890,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1891,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
1892,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
1893,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1894,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
1895,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
1896,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1897,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
1898,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
1899,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
1900,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
1901,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
1902,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
1903,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
1904,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
1905,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
1906,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
1907,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
1908,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
1909,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1910,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
1911,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
1912,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1913,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
1914,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
1915,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
1916,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
1917,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1918,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
1919,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1920,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
1921,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
1922,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1923,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
1924,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
1925,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
1926,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1927,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
1928,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
1929,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1930,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
1931,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2348,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
2349,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2350,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2351,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
2352,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2353,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2354,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2355,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2356,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2357,14,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
2358,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
2359,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2360,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
2361,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2362,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
2363,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2364,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
2365,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2366,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
2367,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2368,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2369,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
2370,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2371,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
2372,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
2373,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
2374,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
2375,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
2376,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
2377,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2378,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
2379,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2380,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
2381,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
2382,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
2383,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2384,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2385,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2386,14,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
2387,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
2388,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
2389,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
2390,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
2391,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2392,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
2393,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2394,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
2395,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
2396,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2397,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2398,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
2399,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
2400,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
2401,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
2402,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
2403,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
2404,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2405,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
2406,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
2407,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
