Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Rushing Attempts,0,43,433,2,2014,0,26
Rushing Attempts,0,44,1836,2,2014,0,26
Rushing Attempts,0,45,831,2,2014,0,24
Rushing Attempts,0,46,911,2,2014,0,25
Rushing Attempts,0,47,1836,1,2014,0,23
Rushing Attempts,0,48,98,1,2014,0,25
Rushing Attempts,0,49,433,1,2014,0,29
Rushing Attempts,0,50,1771,1,2014,0,29
Rushing Attempts,0,51,98,1,2014,0,20
Rushing Attempts,0,52,1836,1,2014,0,20
Rushing Attempts,0,53,1836,1,2014,0,7
Rushing Attempts,0,54,1836,1,2014,0,26
Rushing Attempts,0,55,1771,1,2014,0,9
Rushing Attempts,0,56,1836,1,2014,0,24
Rushing Attempts,0,57,433,1,2014,0,1
Rushing Attempts,0,58,1836,1,2014,0,13
Rushing Attempts,0,59,98,1,2014,0,26
Rushing Attempts,0,60,831,1,2014,0,26
Rushing Attempts,0,61,433,1,2014,0,24
Rushing Attempts,0,62,1836,1,2014,0,24
Rushing Attempts,0,63,1836,1,2014,0,25
Rushing Yards,0,0,1864,128,2014,0,25
Rushing Yards,0,1,1864,118,2014,0,26
Rushing Yards,0,2,831,108,2014,0,7
Rushing Yards,0,3,1864,105,2014,0,13
Rushing Yards,0,4,1864,98,2014,0,8
Rushing Yards,0,5,1864,97,2014,0,24
Rushing Yards,0,6,1864,93,2014,0,25
Rushing Yards,0,7,1864,90,2014,0,1
Rushing Yards,0,8,1864,87,2014,0,20
Rushing Yards,0,9,1864,85,2014,0,18
Rushing Yards,0,10,1864,80,2014,0,9
Rushing Yards,0,11,1864,62,2014,0,26
Rushing Yards,0,12,1864,59,2014,0,23
Rushing Yards,0,13,1864,59,2014,0,24
Rushing Yards,0,14,1864,51,2014,0,29
Rushing Yards,0,15,1836,39,2014,0,8
Rushing Yards,0,16,831,33,2014,0,9
Rushing Yards,0,17,911,33,2014,0,24
Rushing Yards,0,18,98,30,2014,0,18
Rushing Yards,0,19,1864,30,2014,0,21
Rushing Yards,0,20,831,28,2014,0,18
Rushing Yards,0,21,98,22,2014,0,8
Rushing Yards,0,22,98,18,2014,0,1
Rushing Yards,0,23,98,16,2014,0,20
Rushing Yards,0,24,433,16,2014,0,7
Rushing Yards,0,25,831,14,2014,0,26
Rushing Yards,0,26,98,13,2014,0,7
Rushing Yards,0,27,1836,13,2014,0,9
Rushing Yards,0,28,831,12,2014,0,1
Rushing Yards,0,29,1836,12,2014,0,1
Rushing Yards,0,30,831,11,2014,0,25
Rushing Yards,0,31,831,10,2014,0,13
Rushing Yards,0,32,98,9,2014,0,25
Rushing Yards,0,33,831,9,2014,0,29
Rushing Yards,0,34,831,9,2014,0,21
Rushing Yards,0,35,831,8,2014,0,23
Rushing Yards,0,36,1836,8,2014,0,29
Rushing Yards,0,37,831,8,2014,0,24
Rushing Yards,0,38,911,7,2014,0,25
Rushing Yards,0,39,98,6,2014,0,21
Rushing Yards,0,40,1836,6,2014,0,26
Rushing Yards,0,41,831,5,2014,0,26
Rushing Yards,0,42,98,4,2014,0,26
Rushing Yards,0,43,1836,3,2014,0,7
Rushing Yards,0,44,98,3,2014,0,26
Rushing Yards,0,45,433,3,2014,0,1
Rushing Yards,0,46,98,3,2014,0,13
Rushing Yards,0,47,433,2,2014,0,29
Rushing Yards,0,48,1771,2,2014,0,29
Rushing Yards,0,49,98,2,2014,0,24
Rushing Yards,0,50,831,2,2014,0,24
Rushing Yards,0,51,433,2,2014,0,26
Rushing Yards,0,52,1836,1,2014,0,26
Rushing Yards,0,53,1771,1,2014,0,9
Rushing Yards,0,54,1836,1,2014,0,25
Yards per Carry,0,0,1864,753,2014,0,25
Yards per Carry,0,1,1864,656,2014,0,26
Yards per Carry,0,2,1864,500,2014,0,18
Yards per Carry,0,3,1864,500,2014,0,1
Yards per Carry,0,4,1864,467,2014,0,8
Yards per Carry,0,5,1864,462,2014,0,24
Yards per Carry,0,6,1864,438,2014,0,13
Yards per Carry,0,7,1864,423,2014,0,25
Yards per Carry,0,8,831,415,2014,0,7
Yards per Carry,0,9,1864,393,2014,0,24
Yards per Carry,0,10,1864,311,2014,0,20
Yards per Carry,0,11,1864,296,2014,0,9
Yards per Carry,0,12,1864,268,2014,0,29
Yards per Carry,0,13,1864,219,2014,0,23
Rushing Touchdowns,0,0,1864,2,2014,0,20
Rushing Touchdowns,0,1,1864,1,2014,0,18
Rushing Touchdowns,0,2,1864,1,2014,0,25
Rushing Touchdowns,0,3,1864,1,2014,0,8
Rushing Touchdowns,0,4,1864,1,2014,0,29
Rushing Touchdowns,0,5,98,1,2014,0,7
Rushing Touchdowns,0,6,831,1,2014,0,7
Rushing Touchdowns,0,7,98,1,2014,0,26
Rushing Touchdowns,0,8,1864,1,2014,0,9
Rushing Touchdowns,0,9,1864,1,2014,0,24
Rushing Touchdowns,0,10,1864,1,2014,0,1
Rushing Touchdowns,0,11,98,1,2014,0,13
Rushing Touchdowns,0,12,831,1,2014,0,13
Rushing Touchdowns,0,13,1864,1,2014,0,25
Receptions,0,0,1546,9,2014,0,18
Receptions,0,1,1864,9,2014,0,8
Receptions,0,2,1546,9,2014,0,13
Receptions,0,3,842,8,2014,0,23
Receptions,0,4,1546,8,2014,0,20
Receptions,0,5,1546,8,2014,0,26
Receptions,0,6,842,7,2014,0,18
Receptions,0,7,1864,7,2014,0,21
Receptions,0,8,1836,7,2014,0,26
Receptions,0,9,1546,6,2014,0,25
Receptions,0,10,1771,6,2014,0,21
Receptions,0,11,1546,6,2014,0,7
Receptions,0,12,1771,6,2014,0,7
Receptions,0,13,842,6,2014,0,13
Receptions,0,14,1771,6,2014,0,13
Receptions,0,15,1771,6,2014,0,24
Receptions,0,16,842,6,2014,0,25
Receptions,0,17,1546,5,2014,0,23
Receptions,0,18,1864,5,2014,0,23
Receptions,0,19,1864,5,2014,0,18
Receptions,0,20,842,5,2014,0,25
Receptions,0,21,1546,5,2014,0,8
Receptions,0,22,842,5,2014,0,29
Receptions,0,23,842,5,2014,0,20
Receptions,0,24,1864,5,2014,0,20
Receptions,0,25,842,5,2014,0,7
Receptions,0,26,1546,5,2014,0,9
Receptions,0,27,1546,5,2014,0,25
Receptions,0,28,1836,4,2014,0,18
Receptions,0,29,1864,4,2014,0,25
Receptions,0,30,1836,4,2014,0,20
Receptions,0,31,2589,4,2014,0,20
Receptions,0,32,831,4,2014,0,7
Receptions,0,33,1546,4,2014,0,24
Receptions,0,34,1771,4,2014,0,1
Receptions,0,35,1864,4,2014,0,1
Receptions,0,36,1864,4,2014,0,13
Receptions,0,37,1771,4,2014,0,25
Receptions,0,38,842,3,2014,0,8
Receptions,0,39,1546,3,2014,0,29
Receptions,0,40,1836,3,2014,0,29
Receptions,0,41,831,3,2014,0,21
Receptions,0,42,842,3,2014,0,21
Receptions,0,43,1365,3,2014,0,21
Receptions,0,44,1836,3,2014,0,21
Receptions,0,45,1836,3,2014,0,7
Receptions,0,46,2589,3,2014,0,7
Receptions,0,47,1864,3,2014,0,26
Receptions,0,48,842,3,2014,0,9
Receptions,0,49,1771,3,2014,0,9
Receptions,0,50,1836,3,2014,0,9
Receptions,0,51,1546,3,2014,0,1
Receptions,0,52,842,3,2014,0,26
Receptions,0,53,1365,3,2014,0,26
Receptions,0,54,1771,3,2014,0,26
Receptions,0,55,1864,3,2014,0,26
Receptions,0,56,1546,3,2014,0,24
Receptions,0,57,2012,3,2014,0,25
Receptions,0,58,1771,2,2014,0,23
Receptions,0,59,1836,2,2014,0,23
Receptions,0,60,1365,2,2014,0,18
Receptions,0,61,2589,2,2014,0,18
Receptions,0,62,1365,2,2014,0,25
Receptions,0,63,1365,2,2014,0,8
Receptions,0,64,1771,2,2014,0,8
Receptions,0,65,1836,2,2014,0,8
Receptions,0,66,1365,2,2014,0,29
Receptions,0,67,1771,2,2014,0,29
Receptions,0,68,1864,2,2014,0,29
Receptions,0,69,2589,2,2014,0,29
Receptions,0,70,1546,2,2014,0,21
Receptions,0,71,2012,2,2014,0,21
Receptions,0,72,2589,2,2014,0,21
Receptions,0,73,842,2,2014,0,26
Receptions,0,74,1864,2,2014,0,9
Receptions,0,75,2589,2,2014,0,9
Receptions,0,76,1771,2,2014,0,24
Receptions,0,77,1864,2,2014,0,24
Receptions,0,78,2589,2,2014,0,24
Receptions,0,79,369,2,2014,0,1
Receptions,0,80,1836,2,2014,0,1
Receptions,0,81,842,2,2014,0,24
Receptions,0,82,1864,2,2014,0,24
Receptions,0,83,831,1,2014,0,23
Receptions,0,84,1365,1,2014,0,23
Receptions,0,85,2012,1,2014,0,23
Receptions,0,86,1771,1,2014,0,18
Receptions,0,87,2012,1,2014,0,18
Receptions,0,88,1464,1,2014,0,25
Receptions,0,89,1836,1,2014,0,25
Receptions,0,90,2012,1,2014,0,25
Receptions,0,91,2589,1,2014,0,25
Receptions,0,92,2589,1,2014,0,8
Receptions,0,93,1365,1,2014,0,20
Receptions,0,94,1771,1,2014,0,20
Receptions,0,95,1365,1,2014,0,7
Receptions,0,96,1464,1,2014,0,7
Receptions,0,97,1365,1,2014,0,26
Receptions,0,98,1371,1,2014,0,26
Receptions,0,99,1771,1,2014,0,26
Receiving Yards,0,0,1546,132,2014,0,18
Receiving Yards,0,1,1546,131,2014,0,13
Receiving Yards,0,2,1546,122,2014,0,25
Receiving Yards,0,3,842,113,2014,0,23
Receiving Yards,0,4,842,108,2014,0,13
Receiving Yards,0,5,842,86,2014,0,25
Receiving Yards,0,6,1771,85,2014,0,24
Receiving Yards,0,7,842,83,2014,0,20
Receiving Yards,0,8,1546,80,2014,0,24
Receiving Yards,0,9,1546,76,2014,0,26
Receiving Yards,0,10,1546,70,2014,0,9
Receiving Yards,0,11,1546,69,2014,0,21
Receiving Yards,0,12,842,66,2014,0,25
Receiving Yards,0,13,1546,66,2014,0,7
Receiving Yards,0,14,1864,64,2014,0,8
Receiving Yards,0,15,1771,64,2014,0,21
Receiving Yards,0,16,1836,63,2014,0,20
Receiving Yards,0,17,1771,58,2014,0,13
Receiving Yards,0,18,1836,54,2014,0,29
Receiving Yards,0,19,842,53,2014,0,29
Receiving Yards,0,20,1771,52,2014,0,23
Receiving Yards,0,21,1864,52,2014,0,18
Receiving Yards,0,22,1771,51,2014,0,9
Receiving Yards,0,23,1365,50,2014,0,8
Receiving Yards,0,24,1864,49,2014,0,20
Receiving Yards,0,25,1864,47,2014,0,21
Receiving Yards,0,26,1864,47,2014,0,26
Receiving Yards,0,27,2589,46,2014,0,29
Receiving Yards,0,28,1771,46,2014,0,7
Receiving Yards,0,29,1836,45,2014,0,18
Receiving Yards,0,30,1546,44,2014,0,20
Receiving Yards,0,31,842,44,2014,0,21
Receiving Yards,0,32,2589,44,2014,0,7
Receiving Yards,0,33,842,43,2014,0,7
Receiving Yards,0,34,1836,43,2014,0,26
Receiving Yards,0,35,1546,42,2014,0,8
Receiving Yards,0,36,831,42,2014,0,7
Receiving Yards,0,37,842,42,2014,0,26
Receiving Yards,0,38,1546,41,2014,0,24
Receiving Yards,0,39,831,40,2014,0,21
Receiving Yards,0,40,1546,40,2014,0,25
Receiving Yards,0,41,842,39,2014,0,18
Receiving Yards,0,42,2589,39,2014,0,20
Receiving Yards,0,43,2589,38,2014,0,21
Receiving Yards,0,44,1771,38,2014,0,25
Receiving Yards,0,45,1546,37,2014,0,23
Receiving Yards,0,46,1864,37,2014,0,23
Receiving Yards,0,47,1864,36,2014,0,24
Receiving Yards,0,48,1771,35,2014,0,1
Receiving Yards,0,49,1464,34,2014,0,25
Receiving Yards,0,50,842,33,2014,0,9
Receiving Yards,0,51,1365,32,2014,0,21
Receiving Yards,0,52,369,31,2014,0,1
Receiving Yards,0,53,1864,30,2014,0,29
Receiving Yards,0,54,1546,28,2014,0,29
Receiving Yards,0,55,1546,28,2014,0,1
Receiving Yards,0,56,1771,27,2014,0,29
Receiving Yards,0,57,1836,26,2014,0,1
Receiving Yards,0,58,2589,24,2014,0,18
Receiving Yards,0,59,1365,24,2014,0,20
Receiving Yards,0,60,842,23,2014,0,26
Receiving Yards,0,61,1771,22,2014,0,8
Receiving Yards,0,62,1365,22,2014,0,26
Receiving Yards,0,63,1771,21,2014,0,26
Receiving Yards,0,64,831,18,2014,0,23
Receiving Yards,0,65,842,18,2014,0,8
Receiving Yards,0,66,2012,17,2014,0,18
Receiving Yards,0,67,1836,17,2014,0,21
Receiving Yards,0,68,1864,16,2014,0,26
Receiving Yards,0,69,2589,16,2014,0,1
Receiving Yards,0,70,831,15,2014,0,26
Receiving Yards,0,71,2012,15,2014,0,25
Receiving Yards,0,72,2012,14,2014,0,23
Receiving Yards,0,73,1365,14,2014,0,25
Receiving Yards,0,74,831,14,2014,0,9
Receiving Yards,0,75,1864,14,2014,0,1
Receiving Yards,0,76,369,13,2014,0,24
Receiving Yards,0,77,1864,12,2014,0,25
Receiving Yards,0,78,2589,12,2014,0,8
Receiving Yards,0,79,1365,12,2014,0,7
Receiving Yards,0,80,2589,12,2014,0,9
Receiving Yards,0,81,1864,12,2014,0,24
Receiving Yards,0,82,1365,12,2014,0,1
Receiving Yards,0,83,1365,11,2014,0,18
Receiving Yards,0,84,1836,11,2014,0,9
Receiving Yards,0,85,1836,11,2014,0,24
Receiving Yards,0,86,1864,11,2014,0,13
Receiving Yards,0,87,2012,10,2014,0,25
Receiving Yards,0,88,1371,10,2014,0,1
Receiving Yards,0,89,369,10,2014,0,13
Receiving Yards,0,90,2012,9,2014,0,21
Receiving Yards,0,91,1365,9,2014,0,26
Receiving Yards,0,92,1864,9,2014,0,9
Receiving Yards,0,93,1771,9,2014,0,24
Receiving Yards,0,94,1371,9,2014,0,25
Receiving Yards,0,95,1365,8,2014,0,9
Receiving Yards,0,96,1771,7,2014,0,18
Receiving Yards,0,97,2589,7,2014,0,25
Receiving Yards,0,98,1836,7,2014,0,8
Receiving Yards,0,99,1365,7,2014,0,29
Yards per Reception,0,0,1546,2033,2014,0,25
Yards per Reception,0,1,842,1800,2014,0,13
Yards per Reception,0,2,842,1660,2014,0,20
Yards per Reception,0,3,1546,1467,2014,0,18
Yards per Reception,0,4,1546,1456,2014,0,13
Yards per Reception,0,5,842,1433,2014,0,25
Yards per Reception,0,6,1771,1417,2014,0,24
Yards per Reception,0,7,842,1413,2014,0,23
Yards per Reception,0,8,1546,1400,2014,0,9
Yards per Reception,0,9,842,1320,2014,0,25
Yards per Reception,0,10,1546,1100,2014,0,7
Yards per Reception,0,11,1771,1067,2014,0,21
Yards per Reception,0,12,842,1060,2014,0,29
Yards per Reception,0,13,1864,1040,2014,0,18
Yards per Reception,0,14,1864,980,2014,0,20
Yards per Reception,0,15,1771,967,2014,0,13
Yards per Reception,0,16,1546,950,2014,0,26
Yards per Reception,0,17,842,860,2014,0,7
Yards per Reception,0,18,1546,840,2014,0,8
Yards per Reception,0,19,1546,800,2014,0,25
Yards per Reception,0,20,1771,767,2014,0,7
Yards per Reception,0,21,1546,740,2014,0,23
Yards per Reception,0,22,1864,740,2014,0,23
Yards per Reception,0,23,1864,711,2014,0,8
Yards per Reception,0,24,1864,671,2014,0,21
Yards per Reception,0,25,1836,614,2014,0,26
Yards per Reception,0,26,842,557,2014,0,18
Yards per Reception,0,27,1546,550,2014,0,20
Receiving Touchdowns,0,0,1864,1,2014,0,23
Receiving Touchdowns,0,1,1546,1,2014,0,18
Receiving Touchdowns,0,2,1365,1,2014,0,25
Receiving Touchdowns,0,3,1546,1,2014,0,25
Receiving Touchdowns,0,4,1864,1,2014,0,8
Receiving Touchdowns,0,5,1836,1,2014,0,29
Receiving Touchdowns,0,6,1546,1,2014,0,21
Receiving Touchdowns,0,7,1771,1,2014,0,21
Receiving Touchdowns,0,8,1546,1,2014,0,26
Receiving Touchdowns,0,9,1836,1,2014,0,26
Receiving Touchdowns,0,10,1546,1,2014,0,24
Receiving Touchdowns,0,11,1771,1,2014,0,24
Receiving Touchdowns,0,12,1546,1,2014,0,25
Targeted Passes,0,0,1546,14,2014,0,18
Targeted Passes,0,1,842,14,2014,0,25
Targeted Passes,0,2,842,13,2014,0,23
Targeted Passes,0,3,1864,12,2014,0,8
Targeted Passes,0,4,1546,12,2014,0,20
Targeted Passes,0,5,1546,11,2014,0,26
Targeted Passes,0,6,1546,10,2014,0,8
Targeted Passes,0,7,1771,10,2014,0,21
Targeted Passes,0,8,1546,10,2014,0,13
Targeted Passes,0,9,842,9,2014,0,18
Targeted Passes,0,10,1546,9,2014,0,25
Targeted Passes,0,11,1546,9,2014,0,29
Targeted Passes,0,12,842,9,2014,0,21
Targeted Passes,0,13,1864,9,2014,0,21
Targeted Passes,0,14,1771,9,2014,0,1
Targeted Passes,0,15,1546,9,2014,0,25
Targeted Passes,0,16,1546,8,2014,0,23
Targeted Passes,0,17,842,8,2014,0,7
Targeted Passes,0,18,1546,8,2014,0,7
Targeted Passes,0,19,1771,8,2014,0,7
Targeted Passes,0,20,1836,8,2014,0,26
Targeted Passes,0,21,1771,8,2014,0,9
Targeted Passes,0,22,842,8,2014,0,13
Targeted Passes,0,23,1771,8,2014,0,26
Targeted Passes,0,24,1546,8,2014,0,24
Targeted Passes,0,25,1771,8,2014,0,24
Targeted Passes,0,26,1864,7,2014,0,23
Targeted Passes,0,27,842,7,2014,0,29
Targeted Passes,0,28,842,7,2014,0,20
Targeted Passes,0,29,1546,7,2014,0,21
Targeted Passes,0,30,1771,7,2014,0,13
Targeted Passes,0,31,1864,7,2014,0,13
Targeted Passes,0,32,1836,6,2014,0,29
Targeted Passes,0,33,2589,6,2014,0,29
Targeted Passes,0,34,1546,6,2014,0,9
Targeted Passes,0,35,1546,6,2014,0,1
Targeted Passes,0,36,1864,6,2014,0,1
Targeted Passes,0,37,1864,6,2014,0,26
Targeted Passes,0,38,1771,5,2014,0,23
Targeted Passes,0,39,1771,5,2014,0,18
Targeted Passes,0,40,1864,5,2014,0,18
Targeted Passes,0,41,842,5,2014,0,25
Targeted Passes,0,42,842,5,2014,0,8
Targeted Passes,0,43,1864,5,2014,0,20
Targeted Passes,0,44,1365,5,2014,0,21
Targeted Passes,0,45,2589,5,2014,0,7
Targeted Passes,0,46,842,5,2014,0,26
Targeted Passes,0,47,1864,5,2014,0,26
Targeted Passes,0,48,842,5,2014,0,26
Targeted Passes,0,49,1365,5,2014,0,26
Targeted Passes,0,50,842,5,2014,0,24
Targeted Passes,0,51,1836,4,2014,0,18
Targeted Passes,0,52,1864,4,2014,0,25
Targeted Passes,0,53,1864,4,2014,0,29
Targeted Passes,0,54,1836,4,2014,0,20
Targeted Passes,0,55,2589,4,2014,0,20
Targeted Passes,0,56,2589,4,2014,0,21
Targeted Passes,0,57,831,4,2014,0,7
Targeted Passes,0,58,1836,4,2014,0,7
Targeted Passes,0,59,1836,4,2014,0,9
Targeted Passes,0,60,2589,4,2014,0,9
Targeted Passes,0,61,1546,4,2014,0,24
Targeted Passes,0,62,1836,4,2014,0,1
Targeted Passes,0,63,2589,4,2014,0,1
Targeted Passes,0,64,1771,4,2014,0,25
Targeted Passes,0,65,2012,4,2014,0,25
Targeted Passes,0,66,1365,3,2014,0,18
Targeted Passes,0,67,2589,3,2014,0,18
Targeted Passes,0,68,1836,3,2014,0,8
Targeted Passes,0,69,1365,3,2014,0,29
Targeted Passes,0,70,1771,3,2014,0,29
Targeted Passes,0,71,831,3,2014,0,21
Targeted Passes,0,72,1836,3,2014,0,21
Targeted Passes,0,73,2012,3,2014,0,21
Targeted Passes,0,74,842,3,2014,0,9
Targeted Passes,0,75,1864,3,2014,0,9
Targeted Passes,0,76,1771,3,2014,0,24
Targeted Passes,0,77,1864,3,2014,0,24
Targeted Passes,0,78,369,3,2014,0,13
Targeted Passes,0,79,1836,3,2014,0,26
Targeted Passes,0,80,1864,3,2014,0,24
Targeted Passes,0,81,369,3,2014,0,25
Targeted Passes,0,82,831,2,2014,0,23
Targeted Passes,0,83,1365,2,2014,0,23
Targeted Passes,0,84,1836,2,2014,0,23
