Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
10747,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
10748,10,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1
11496,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11497,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11498,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11499,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
11500,8,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1
11501,14,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
11502,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
11503,12,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
11504,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11505,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
11506,9,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
11507,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
11508,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11509,12,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
11510,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
11511,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11512,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
11513,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11514,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11515,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11516,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11517,11,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
11518,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11519,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11520,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11521,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11522,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
11523,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11524,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
11525,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
11526,10,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11527,9,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
11528,11,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
11529,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11530,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
11531,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11532,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
11533,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
11534,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
11535,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
11536,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
11537,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11538,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11539,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11540,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
11541,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11542,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
11543,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
11544,10,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
11545,13,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
11546,8,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
11547,7,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
11548,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
11549,11,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
11550,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
11551,10,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1
11552,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
11553,10,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
11554,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
11555,11,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1
11556,11,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1
11557,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
