Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
Pre-Staff Draft,2025,1770,retired,8,TE,0,0,0
Pre-Staff Draft,2025,1779,retired,9,CB,0,0,0
Pre-Staff Draft,2025,1793,retired,24,OLB,0,0,0
Pre-Staff Draft,2025,1799,retired,18,WR,0,0,0
Pre-Staff Draft,2025,1806,retired,27,DT,0,0,0
Pre-Staff Draft,2025,1836,retired,31,FB,0,0,0
Pre-Staff Draft,2025,1843,retired,8,DE,0,0,0
Pre-Staff Draft,2025,1850,retired,20,WR,0,0,0
Pre-Staff Draft,2025,1875,retired,26,T,0,0,0
Pre-Staff Draft,2025,2509,retired,18,C,0,0,0
Pre-Staff Draft,2025,2536,retired,14,C,0,0,0
Pre-Staff Draft,2025,3256,retired,3,RB,0,0,0
Pre-Staff Draft,2025,3370,retired,11,TE,0,0,0
Pre-Staff Draft,2025,3382,retired,19,C,0,0,0
Pre-Staff Draft,2025,3431,retired,6,WR,0,0,0
Pre-Staff Draft,2025,3507,retired,18,G,0,0,0
Pre-Staff Draft,2025,3548,retired,24,G,0,0,0
Pre-Staff Draft,2025,3692,retired,18,DE,0,0,0
Pre-Staff Draft,2025,3933,retired,2,CB,0,0,0
Pre-Staff Draft,2025,4092,retired,1,RB,0,0,0
Pre-Staff Draft,2025,4115,retired,0,FB,0,0,0
Pre-Staff Draft,2025,4262,retired,8,WR,0,0,0
Pre-Staff Draft,2025,4645,retired,29,OLB,0,0,0
Pre-Staff Draft,2025,4896,retired,25,RB,0,0,0
Pre-Staff Draft,2025,5149,retired,25,G,0,0,0
Pre-Staff Draft,2025,5683,retired,13,QB,0,0,0
Pre-Staff Draft,2025,5947,retired,4,C,0,0,0
Pre-Staff Draft,2025,6049,retired,28,T,0,0,0
Pre-Staff Draft,2025,6821,retired,6,C,0,0,0
Pre-Staff Draft,2025,113,retired as assistant coach,22,0,0,0,0
Pre-Staff Draft,2025,184,retired as defensive coordinator,30,0,0,0,0
Pre-Staff Draft,2025,2,re-signed as defensive coordinator,0,0,0,0,0
Pre-Staff Draft,2025,166,re-signed as strength coordinator,0,0,0,0,0
Pre-Staff Draft,2025,162,re-signed as assistant coach,2,0,0,0,0
Pre-Staff Draft,2025,387,re-signed as strength coordinator,4,0,0,0,0
Pre-Staff Draft,2025,353,re-signed as offensive coordinator,7,0,0,0,0
Pre-Staff Draft,2025,289,re-signed as defensive coordinator,7,0,0,0,0
Pre-Staff Draft,2025,344,re-signed as assistant coach,7,0,0,0,0
Pre-Staff Draft,2025,267,re-signed as strength coordinator,7,0,0,0,0
Pre-Staff Draft,2025,271,re-signed as offensive coordinator,8,0,0,0,0
Pre-Staff Draft,2025,241,re-signed as defensive coordinator,8,0,0,0,0
Pre-Staff Draft,2025,48,re-signed as offensive coordinator,9,0,0,0,0
Pre-Staff Draft,2025,279,re-signed as defensive coordinator,9,0,0,0,0
Pre-Staff Draft,2025,178,re-signed as assistant coach,9,0,0,0,0
Pre-Staff Draft,2025,191,re-signed as assistant coach,10,0,0,0,0
Pre-Staff Draft,2025,54,re-signed as strength coordinator,10,0,0,0,0
Pre-Staff Draft,2025,399,re-signed as assistant coach,11,0,0,0,0
Pre-Staff Draft,2025,296,re-signed as offensive coordinator,14,0,0,0,0
Pre-Staff Draft,2025,338,re-signed as defensive coordinator,14,0,0,0,0
Pre-Staff Draft,2025,163,re-signed as assistant coach,14,0,0,0,0
Pre-Staff Draft,2025,78,re-signed as assistant coach,15,0,0,0,0
Pre-Staff Draft,2025,290,re-signed as assistant coach,16,0,0,0,0
Pre-Staff Draft,2025,182,re-signed as strength coordinator,16,0,0,0,0
Pre-Staff Draft,2025,91,re-signed as offensive coordinator,18,0,0,0,0
Pre-Staff Draft,2025,389,re-signed as defensive coordinator,19,0,0,0,0
Pre-Staff Draft,2025,101,re-signed as offensive coordinator,20,0,0,0,0
Pre-Staff Draft,2025,212,re-signed as offensive coordinator,22,0,0,0,0
Pre-Staff Draft,2025,337,re-signed as strength coordinator,22,0,0,0,0
Pre-Staff Draft,2025,261,re-signed as defensive coordinator,23,0,0,0,0
Pre-Staff Draft,2025,193,re-signed as assistant coach,23,0,0,0,0
Pre-Staff Draft,2025,230,re-signed as head coach,25,0,0,0,0
Pre-Staff Draft,2025,53,re-signed as defensive coordinator,25,0,0,0,0
Pre-Staff Draft,2025,350,re-signed as assistant coach,25,0,0,0,0
Pre-Staff Draft,2025,347,re-signed as strength coordinator,25,0,0,0,0
Pre-Staff Draft,2025,108,re-signed as defensive coordinator,27,0,0,0,0
Pre-Staff Draft,2025,32,re-signed as offensive coordinator,28,0,0,0,0
Pre-Staff Draft,2025,142,re-signed as defensive coordinator,28,0,0,0,0
Pre-Staff Draft,2025,22,re-signed as head coach,29,0,0,0,0
Pre-Staff Draft,2025,148,re-signed as assistant coach,29,0,0,0,0
Pre-Staff Draft,2025,115,re-signed as offensive coordinator,30,0,0,0,0
Pre-Staff Draft,2025,159,re-signed as strength coordinator,30,0,0,0,0
Staff Draft,2025,27,hired as head coach,31,0,0,0,0
Staff Draft,2025,155,fired as head coach,31,0,0,0,0
Staff Draft,2025,453,hired as head coach,17,0,0,0,0
Staff Draft,2025,381,fired as head coach,17,0,0,0,0
Staff Draft,2025,381,hired as head coach,26,0,0,0,0
Staff Draft,2025,106,fired as head coach,26,0,0,0,0
Staff Draft,2025,106,hired as offensive coordinator,2,0,0,0,0
Staff Draft,2025,450,hired as offensive coordinator,6,0,0,0,0
Staff Draft,2025,38,hired as offensive coordinator,15,0,0,0,0
Staff Draft,2025,102,hired as defensive coordinator,20,0,0,0,0
Staff Draft,2025,260,hired as defensive coordinator,6,0,0,0,0
Staff Draft,2025,18,hired as defensive coordinator,3,0,0,0,0
Staff Draft,2025,147,hired as defensive coordinator,29,0,0,0,0
Staff Draft,2025,380,hired as defensive coordinator,30,0,0,0,0
Staff Draft,2025,122,hired as defensive coordinator,24,0,0,0,0
Staff Draft,2025,228,hired as defensive coordinator,26,0,0,0,0
Staff Draft,2025,56,hired as assistant coach,31,0,0,0,0
Staff Draft,2025,248,hired as assistant coach,19,0,0,0,0
Staff Draft,2025,167,hired as assistant coach,13,0,0,0,0
Staff Draft,2025,444,hired as assistant coach,0,0,0,0,0
Staff Draft,2025,5,hired as assistant coach,6,0,0,0,0
Staff Draft,2025,410,hired as assistant coach,5,0,0,0,0
Staff Draft,2025,448,hired as assistant coach,22,0,0,0,0
Staff Draft,2025,247,hired as strength coordinator,19,0,0,0,0
Staff Draft,2025,445,hired as strength coordinator,15,0,0,0,0
Staff Draft,2025,180,hired as strength coordinator,24,0,0,0,0
FA Stage 1,2025,1733,released,7,DT,0,0,0
FA Stage 1,2025,4008,released,15,QB,0,0,0
FA Stage 1,2025,741,released,23,QB,0,0,0
FA Stage 1,2025,5641,released,27,QB,0,0,0
FA Stage 1,2025,7425,released,28,QB,0,0,0
FA Stage 1,2025,6239,released,0,DT,0,0,0
FA Stage 1,2025,4635,released,0,ILB,0,0,0
FA Stage 1,2025,9603,released,0,DT,0,0,0
FA Stage 1,2025,5204,released,0,T,0,0,0
FA Stage 1,2025,8810,released,0,ILB,0,0,0
FA Stage 1,2025,4152,released,0,TE,0,0,0
FA Stage 1,2025,7896,released,0,DE,0,0,0
FA Stage 1,2025,5019,released,0,TE,0,0,0
FA Stage 1,2025,8037,released,0,OLB,0,0,0
FA Stage 1,2025,3976,released,1,S,0,0,0
FA Stage 1,2025,9075,released,2,RB,0,0,0
FA Stage 1,2025,8814,released,2,ILB,0,0,0
FA Stage 1,2025,8164,released,2,S,0,0,0
FA Stage 1,2025,6610,released,2,RB,0,0,0
FA Stage 1,2025,9508,released,2,DE,0,0,0
FA Stage 1,2025,7231,released,2,OLB,0,0,0
FA Stage 1,2025,4331,released,2,G,0,0,0
FA Stage 1,2025,3944,released,2,S,0,0,0
FA Stage 1,2025,5927,released,2,WR,0,0,0
FA Stage 1,2025,5575,released,3,CB,0,0,0
FA Stage 1,2025,5071,released,3,WR,0,0,0
FA Stage 1,2025,3624,released,3,P,0,0,0
FA Stage 1,2025,7754,released,3,T,0,0,0
FA Stage 1,2025,4594,released,3,ILB,0,0,0
FA Stage 1,2025,7867,released,3,DE,0,0,0
FA Stage 1,2025,5780,released,3,FB,0,0,0
FA Stage 1,2025,7789,released,3,T,0,0,0
FA Stage 1,2025,9093,released,3,RB,0,0,0
FA Stage 1,2025,7567,released,4,TE,0,0,0
FA Stage 1,2025,1590,released,4,OLB,0,0,0
FA Stage 1,2025,7503,released,4,FB,0,0,0
FA Stage 1,2025,5322,released,4,DE,0,0,0
FA Stage 1,2025,7785,released,4,T,0,0,0
FA Stage 1,2025,4920,released,4,RB,0,0,0
FA Stage 1,2025,7170,released,4,ILB,0,0,0
FA Stage 1,2025,7366,released,4,S,0,0,0
FA Stage 1,2025,9197,released,4,TE,0,0,0
FA Stage 1,2025,1137,released,6,DE,0,0,0
FA Stage 1,2025,8601,released,6,T,0,0,0
FA Stage 1,2025,1122,released,6,DT,0,0,0
FA Stage 1,2025,9806,released,6,CB,0,0,0
FA Stage 1,2025,6813,released,6,C,0,0,0
FA Stage 1,2025,9031,released,6,QB,0,0,0
FA Stage 1,2025,9187,released,6,TE,0,0,0
FA Stage 1,2025,9467,released,6,P,0,0,0
FA Stage 1,2025,9662,released,6,ILB,0,0,0
FA Stage 1,2025,3525,released,7,G,0,0,0
FA Stage 1,2025,5450,released,7,ILB,0,0,0
FA Stage 1,2025,6805,released,7,C,0,0,0
FA Stage 1,2025,1436,released,8,DT,0,0,0
FA Stage 1,2025,8274,released,8,RB,0,0,0
FA Stage 1,2025,7030,released,8,DE,0,0,0
FA Stage 1,2025,3788,released,8,ILB,0,0,0
FA Stage 1,2025,7657,released,8,C,0,0,0
FA Stage 1,2025,5208,released,8,T,0,0,0
FA Stage 1,2025,4158,released,8,TE,0,0,0
FA Stage 1,2025,5174,released,8,G,0,0,0
FA Stage 1,2025,9692,released,8,OLB,0,0,0
FA Stage 1,2025,8259,released,9,RB,0,0,0
FA Stage 1,2025,4526,released,9,DE,0,0,0
FA Stage 1,2025,678,released,9,S,0,0,0
FA Stage 1,2025,8266,released,9,RB,0,0,0
FA Stage 1,2025,9371,released,9,G,0,0,0
FA Stage 1,2025,1212,released,9,DT,0,0,0
FA Stage 1,2025,6975,released,9,P,0,0,0
FA Stage 1,2025,9255,released,9,WR,0,0,0
FA Stage 1,2025,7834,released,9,K,0,0,0
FA Stage 1,2025,1849,released,10,CB,0,0,0
FA Stage 1,2025,8851,released,10,OLB,0,0,0
FA Stage 1,2025,9383,released,10,G,0,0,0
FA Stage 1,2025,5389,released,10,DT,0,0,0
FA Stage 1,2025,3388,released,10,TE,0,0,0
FA Stage 1,2025,3957,released,10,S,0,0,0
FA Stage 1,2025,9626,released,10,ILB,0,0,0
FA Stage 1,2025,8622,released,10,P,0,0,0
FA Stage 1,2025,9150,released,10,FB,0,0,0
FA Stage 1,2025,4247,released,11,WR,0,0,0
FA Stage 1,2025,1882,released,11,C,0,0,0
FA Stage 1,2025,5002,released,11,TE,0,0,0
FA Stage 1,2025,4798,released,11,S,0,0,0
FA Stage 1,2025,7276,released,11,CB,0,0,0
FA Stage 1,2025,5677,released,11,QB,0,0,0
FA Stage 1,2025,6055,released,11,T,0,0,0
FA Stage 1,2025,6429,released,11,CB,0,0,0
FA Stage 1,2025,6046,released,11,T,0,0,0
FA Stage 1,2025,8031,released,12,OLB,0,0,0
FA Stage 1,2025,979,released,12,C,0,0,0
FA Stage 1,2025,8275,released,12,RB,0,0,0
FA Stage 1,2025,5818,released,12,TE,0,0,0
FA Stage 1,2025,8338,released,12,FB,0,0,0
FA Stage 1,2025,8379,released,12,TE,0,0,0
FA Stage 1,2025,9254,released,12,WR,0,0,0
FA Stage 1,2025,9305,released,12,C,0,0,0
FA Stage 1,2025,9518,released,12,DE,0,0,0
FA Stage 1,2025,1600,released,13,OLB,0,0,0
FA Stage 1,2025,8470,released,14,WR,0,0,0
FA Stage 1,2025,6479,released,14,S,0,0,0
FA Stage 1,2025,7100,released,14,DT,0,0,0
FA Stage 1,2025,9710,released,14,OLB,0,0,0
FA Stage 1,2025,8888,released,14,CB,0,0,0
FA Stage 1,2025,8542,released,14,G,0,0,0
FA Stage 1,2025,7888,released,14,DE,0,0,0
FA Stage 1,2025,8047,released,14,OLB,0,0,0
FA Stage 1,2025,8556,released,14,G,0,0,0
FA Stage 1,2025,2929,released,15,DT,0,0,0
FA Stage 1,2025,7337,released,15,S,0,0,0
FA Stage 1,2025,4484,released,15,DE,0,0,0
FA Stage 1,2025,7693,released,15,G,0,0,0
FA Stage 1,2025,9764,released,16,CB,0,0,0
FA Stage 1,2025,1614,released,16,G,0,0,0
FA Stage 1,2025,8260,released,16,RB,0,0,0
FA Stage 1,2025,6337,released,16,OLB,0,0,0
FA Stage 1,2025,1694,released,16,S,0,0,0
FA Stage 1,2025,9475,released,16,P,0,0,0
FA Stage 1,2025,9655,released,16,ILB,0,0,0
FA Stage 1,2025,9712,released,16,OLB,0,0,0
FA Stage 1,2025,10386,released,16,DE,0,0,0
FA Stage 1,2025,8473,released,17,C,0,0,0
FA Stage 1,2025,1530,released,18,G,0,0,0
FA Stage 1,2025,1871,released,18,DE,0,0,0
FA Stage 1,2025,9783,released,18,CB,0,0,0
FA Stage 1,2025,1671,released,18,K,0,0,0
FA Stage 1,2025,7454,released,18,RB,0,0,0
FA Stage 1,2025,7223,released,18,OLB,0,0,0
FA Stage 1,2025,2668,released,18,C,0,0,0
FA Stage 1,2025,4131,released,18,FB,0,0,0
FA Stage 1,2025,7978,released,18,ILB,0,0,0
FA Stage 1,2025,5826,released,19,TE,0,0,0
FA Stage 1,2025,8371,released,19,TE,0,0,0
FA Stage 1,2025,1768,released,19,G,0,0,0
FA Stage 1,2025,4670,released,19,OLB,0,0,0
FA Stage 1,2025,9624,released,19,ILB,0,0,0
FA Stage 1,2025,10244,released,19,T,0,0,0
FA Stage 1,2025,1571,released,20,DT,0,0,0
FA Stage 1,2025,1562,released,20,WR,0,0,0
FA Stage 1,2025,6021,released,20,G,0,0,0
FA Stage 1,2025,5116,released,20,C,0,0,0
FA Stage 1,2025,9813,released,20,S,0,0,0
FA Stage 1,2025,9656,released,21,ILB,0,0,0
FA Stage 1,2025,10367,released,21,DE,0,0,0
FA Stage 1,2025,10603,released,21,CB,0,0,0
FA Stage 1,2025,1872,released,22,G,0,0,0
FA Stage 1,2025,6580,released,22,RB,0,0,0
FA Stage 1,2025,1639,released,22,WR,0,0,0
FA Stage 1,2025,1699,released,22,CB,0,0,0
FA Stage 1,2025,3423,released,22,WR,0,0,0
FA Stage 1,2025,8620,released,22,T,0,0,0
FA Stage 1,2025,9109,released,22,RB,0,0,0
FA Stage 1,2025,5755,released,22,RB,0,0,0
FA Stage 1,2025,8681,released,22,DE,0,0,0
FA Stage 1,2025,6183,released,23,DE,0,0,0
FA Stage 1,2025,7851,released,23,K,0,0,0
FA Stage 1,2025,7296,released,23,CB,0,0,0
FA Stage 1,2025,4547,released,23,DT,0,0,0
FA Stage 1,2025,9719,released,23,OLB,0,0,0
FA Stage 1,2025,7299,released,23,CB,0,0,0
FA Stage 1,2025,6209,released,23,DT,0,0,0
FA Stage 1,2025,2344,released,23,C,0,0,0
FA Stage 1,2025,6929,released,23,T,0,0,0
FA Stage 1,2025,5368,released,25,DT,0,0,0
FA Stage 1,2025,1468,released,25,P,0,0,0
FA Stage 1,2025,8096,released,25,CB,0,0,0
FA Stage 1,2025,7093,released,25,DT,0,0,0
FA Stage 1,2025,1459,released,25,ILB,0,0,0
FA Stage 1,2025,5819,released,25,TE,0,0,0
FA Stage 1,2025,6691,released,25,TE,0,0,0
FA Stage 1,2025,7559,released,25,TE,0,0,0
FA Stage 1,2025,7704,released,25,G,0,0,0
FA Stage 1,2025,3511,released,26,G,0,0,0
FA Stage 1,2025,5545,released,26,CB,0,0,0
FA Stage 1,2025,1613,released,27,DE,0,0,0
FA Stage 1,2025,7679,released,27,C,0,0,0
FA Stage 1,2025,4921,released,27,RB,0,0,0
FA Stage 1,2025,8027,released,27,OLB,0,0,0
FA Stage 1,2025,6169,released,27,DE,0,0,0
FA Stage 1,2025,8293,released,27,RB,0,0,0
FA Stage 1,2025,7743,released,27,G,0,0,0
FA Stage 1,2025,9754,released,27,CB,0,0,0
FA Stage 1,2025,6642,released,27,FB,0,0,0
FA Stage 1,2025,1359,released,28,S,0,0,0
FA Stage 1,2025,4165,released,28,TE,0,0,0
FA Stage 1,2025,5121,released,29,C,0,0,0
FA Stage 1,2025,6062,released,29,T,0,0,0
FA Stage 1,2025,1773,released,29,G,0,0,0
FA Stage 1,2025,7613,released,29,WR,0,0,0
FA Stage 1,2025,5606,released,29,S,0,0,0
FA Stage 1,2025,7461,released,29,RB,0,0,0
FA Stage 1,2025,4582,released,29,DT,0,0,0
FA Stage 1,2025,3415,released,30,WR,0,0,0
FA Stage 1,2025,8469,released,30,WR,0,0,0
FA Stage 1,2025,6003,released,30,G,0,0,0
FA Stage 1,2025,3824,released,30,OLB,0,0,0
FA Stage 1,2025,5535,released,30,CB,0,0,0
FA Stage 1,2025,4495,released,31,DE,0,0,0
FA Stage 1,2025,6304,released,31,ILB,0,0,0
FA Stage 1,2025,8400,released,31,WR,0,0,0
FA Stage 1,2025,8798,released,31,ILB,0,0,0
FA Stage 1,2025,6015,released,31,G,0,0,0
FA Stage 1,2025,2658,released,31,C,0,0,0
FA Stage 1,2025,5022,released,31,TE,0,0,0
FA Stage 1,2025,6671,released,31,TE,0,0,0
FA Stage 1,2025,9450,released,31,T,0,0,0
FA Stage 1,2025,8682,received in trade,21,DE,0,0,29
FA Stage 1,2025,5,received draft pick in trade,21,2025,0,0,29
FA Stage 1,2025,6507,received in trade,29,QB,0,0,21
FA Stage 1,2025,7023,received in trade,9,DE,0,0,29
FA Stage 1,2025,7,received draft pick in trade,9,2025,0,0,29
FA Stage 1,2025,9632,received in trade,29,ILB,0,0,9
FA Stage 1,2025,1751,designated as a franchise player,19,QB,0,0,0
FA Stage 1,2025,5679,designated as a franchise player,29,QB,0,0,0
FA Stage 1,2025,4874,signed a renegotiated contract,0,QB,7588,4,0
FA Stage 1,2025,6758,signed a renegotiated contract,0,WR,1519,4,0
FA Stage 1,2025,7474,signed a renegotiated contract,0,RB,2816,3,0
FA Stage 1,2025,8084,signed a renegotiated contract,0,CB,1488,4,0
FA Stage 1,2025,1515,signed a renegotiated contract,0,G,885,2,0
FA Stage 1,2025,3721,signed a renegotiated contract,0,DT,1212,3,0
FA Stage 1,2025,8719,signed a renegotiated contract,0,DE,1688,3,0
FA Stage 1,2025,6489,signed a renegotiated contract,0,S,1034,3,0
FA Stage 1,2025,8547,signed a renegotiated contract,0,G,218,3,0
FA Stage 1,2025,5696,signed a renegotiated contract,0,QB,619,2,0
FA Stage 1,2025,7377,signed a renegotiated contract,1,QB,3443,5,0
FA Stage 1,2025,6361,signed a renegotiated contract,1,OLB,3330,4,0
FA Stage 1,2025,9563,signed a renegotiated contract,1,DE,2442,5,0
FA Stage 1,2025,3907,signed a renegotiated contract,1,CB,1580,2,0
FA Stage 1,2025,7872,signed a renegotiated contract,1,DE,2064,4,0
FA Stage 1,2025,6389,signed a renegotiated contract,1,CB,1532,4,0
FA Stage 1,2025,9067,signed a renegotiated contract,1,RB,418,2,0
FA Stage 1,2025,9699,signed a renegotiated contract,1,OLB,383,2,0
FA Stage 1,2025,7759,signed a renegotiated contract,1,T,513,3,0
FA Stage 1,2025,5137,signed a renegotiated contract,1,C,260,2,0
FA Stage 1,2025,1798,signed a renegotiated contract,2,CB,3363,3,0
FA Stage 1,2025,8892,signed a renegotiated contract,2,CB,3044,5,0
FA Stage 1,2025,5050,signed a renegotiated contract,2,WR,3585,3,0
FA Stage 1,2025,3609,signed a renegotiated contract,2,T,2448,3,0
FA Stage 1,2025,4676,signed a renegotiated contract,2,OLB,3040,3,0
FA Stage 1,2025,9416,signed a renegotiated contract,2,T,1770,5,0
FA Stage 1,2025,7003,signed a renegotiated contract,2,K,873,5,0
FA Stage 1,2025,1425,signed a renegotiated contract,2,DE,1660,2,0
FA Stage 1,2025,7830,signed a renegotiated contract,2,P,728,4,0
FA Stage 1,2025,1833,signed a renegotiated contract,2,DT,1259,3,0
FA Stage 1,2025,9151,signed a renegotiated contract,2,FB,256,3,0
FA Stage 1,2025,9295,signed a renegotiated contract,2,WR,206,2,0
FA Stage 1,2025,9326,signed a renegotiated contract,2,C,207,2,0
FA Stage 1,2025,9742,signed a renegotiated contract,3,CB,3129,4,0
FA Stage 1,2025,1688,signed a renegotiated contract,3,C,2319,3,0
FA Stage 1,2025,1488,signed a renegotiated contract,3,QB,4937,3,0
FA Stage 1,2025,1804,signed a renegotiated contract,3,G,1651,3,0
FA Stage 1,2025,1558,signed a renegotiated contract,3,T,2149,3,0
FA Stage 1,2025,3854,signed a renegotiated contract,3,OLB,2513,3,0
FA Stage 1,2025,6999,signed a renegotiated contract,3,K,915,5,0
FA Stage 1,2025,7957,signed a renegotiated contract,3,DT,474,2,0
FA Stage 1,2025,9018,signed a renegotiated contract,3,QB,207,2,0
FA Stage 1,2025,9355,signed a renegotiated contract,3,G,418,2,0
FA Stage 1,2025,9617,signed a renegotiated contract,3,DT,218,2,0
FA Stage 1,2025,10173,signed a renegotiated contract,3,C,179,2,0
FA Stage 1,2025,3218,signed a renegotiated contract,4,QB,2811,3,0
FA Stage 1,2025,6459,signed a renegotiated contract,4,S,1880,4,0
FA Stage 1,2025,1681,signed a renegotiated contract,4,CB,1581,2,0
FA Stage 1,2025,8797,signed a renegotiated contract,4,ILB,1563,4,0
FA Stage 1,2025,5995,signed a renegotiated contract,4,G,1709,3,0
FA Stage 1,2025,1297,signed a renegotiated contract,4,K,1017,3,0
FA Stage 1,2025,4537,signed a renegotiated contract,4,DE,1741,3,0
FA Stage 1,2025,9805,signed a renegotiated contract,4,CB,1471,4,0
FA Stage 1,2025,4020,signed a renegotiated contract,4,QB,706,3,0
FA Stage 1,2025,5846,signed a renegotiated contract,4,TE,408,3,0
FA Stage 1,2025,7713,signed a renegotiated contract,4,G,213,2,0
FA Stage 1,2025,1520,signed a renegotiated contract,6,T,1986,3,0
FA Stage 1,2025,5068,signed a renegotiated contract,6,WR,2666,3,0
FA Stage 1,2025,1824,signed a renegotiated contract,6,S,1530,2,0
FA Stage 1,2025,6275,signed a renegotiated contract,6,ILB,1780,4,0
FA Stage 1,2025,1591,signed a renegotiated contract,6,OLB,1838,3,0
FA Stage 1,2025,5390,signed a renegotiated contract,6,DT,1167,3,0
FA Stage 1,2025,5989,signed a renegotiated contract,6,G,971,4,0
FA Stage 1,2025,5655,signed a renegotiated contract,7,QB,3785,4,0
FA Stage 1,2025,9260,signed a renegotiated contract,7,WR,2451,5,0
FA Stage 1,2025,4972,signed a renegotiated contract,7,FB,767,3,0
FA Stage 1,2025,7839,signed a renegotiated contract,7,K,773,4,0
FA Stage 1,2025,856,signed a renegotiated contract,7,DT,1455,2,0
FA Stage 1,2025,6726,signed a renegotiated contract,7,WR,2127,4,0
FA Stage 1,2025,7194,signed a renegotiated contract,7,OLB,1257,3,0
FA Stage 1,2025,6048,signed a renegotiated contract,7,T,1026,3,0
FA Stage 1,2025,8885,signed a renegotiated contract,7,CB,229,2,0
FA Stage 1,2025,8209,signed a renegotiated contract,7,QB,586,3,0
FA Stage 1,2025,4444,signed a renegotiated contract,7,P,260,2,0
FA Stage 1,2025,8389,signed a renegotiated contract,7,TE,218,2,0
FA Stage 1,2025,4312,signed a renegotiated contract,7,C,269,2,0
FA Stage 1,2025,5279,signed a renegotiated contract,8,K,1681,3,0
FA Stage 1,2025,5525,signed a renegotiated contract,8,CB,2507,3,0
FA Stage 1,2025,6753,signed a renegotiated contract,8,WR,1265,3,0
FA Stage 1,2025,1480,signed a renegotiated contract,8,QB,2232,3,0
FA Stage 1,2025,9074,signed a renegotiated contract,8,RB,1662,3,0
FA Stage 1,2025,9771,signed a renegotiated contract,8,CB,1481,4,0
FA Stage 1,2025,10234,signed a renegotiated contract,8,G,495,3,0
FA Stage 1,2025,10176,signed a renegotiated contract,8,C,179,2,0
FA Stage 1,2025,9169,signed a renegotiated contract,8,TE,392,3,0
FA Stage 1,2025,8436,signed a renegotiated contract,8,WR,241,2,0
FA Stage 1,2025,7272,signed a renegotiated contract,9,CB,2508,4,0
FA Stage 1,2025,7781,signed a renegotiated contract,9,T,2583,5,0
FA Stage 1,2025,6860,signed a renegotiated contract,9,G,2583,3,0
FA Stage 1,2025,4630,signed a renegotiated contract,9,ILB,1977,3,0
FA Stage 1,2025,5882,signed a renegotiated contract,9,WR,1945,3,0
FA Stage 1,2025,8026,signed a renegotiated contract,9,OLB,3332,4,0
FA Stage 1,2025,9021,signed a renegotiated contract,9,QB,206,2,0
FA Stage 1,2025,7023,signed a renegotiated contract,9,DE,488,3,0
FA Stage 1,2025,6190,signed a renegotiated contract,9,DE,593,3,0
FA Stage 1,2025,9265,signed a renegotiated contract,9,WR,697,3,0
FA Stage 1,2025,4275,signed a renegotiated contract,10,WR,3295,3,0
FA Stage 1,2025,9446,signed a renegotiated contract,10,T,1961,4,0
FA Stage 1,2025,5109,signed a renegotiated contract,10,C,1871,3,0
FA Stage 1,2025,7756,signed a renegotiated contract,10,T,1565,5,0
