Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards Allowed,0,81,221,2019,0,1
Passing Yards Allowed,0,82,222,2019,0,17
Passing Yards Allowed,0,83,222,2020,0,18
Passing Yards Allowed,0,84,222,2020,0,24
Passing Yards Allowed,0,85,224,2017,0,25
Passing Yards Allowed,0,86,225,2016,0,27
Passing Yards Allowed,0,87,225,2018,0,23
Passing Yards Allowed,0,88,225,2020,0,24
Passing Yards Allowed,0,89,226,2018,0,5
Passing Yards Allowed,0,90,226,2022,0,1
Passing Yards Allowed,0,91,226,2024,0,24
Passing Yards Allowed,0,92,227,2025,0,25
Passing Yards Allowed,0,93,228,2019,0,22
Passing Yards Allowed,0,94,232,2024,0,27
Passing Yards Allowed,0,95,232,2025,0,27
Passing Yards Allowed,0,96,233,2017,0,4
Passing Yards Allowed,0,97,233,2023,0,25
Passing Yards Allowed,0,98,234,2015,0,10
Passing Yards Allowed,0,99,234,2020,0,25
Rushing Yards,0,0,282,2017,0,25
Rushing Yards,0,1,245,2016,0,17
Rushing Yards,0,2,243,2019,0,26
Rushing Yards,0,3,243,2019,0,17
Rushing Yards,0,4,240,2015,0,17
Rushing Yards,0,5,239,2022,0,1
Rushing Yards,0,6,229,2019,0,22
Rushing Yards,0,7,223,2024,0,16
Rushing Yards,0,8,222,2017,0,24
Rushing Yards,0,9,215,2023,0,24
Rushing Yards,0,10,213,2016,0,25
Rushing Yards,0,11,212,2015,0,22
Rushing Yards,0,12,208,2018,0,25
Rushing Yards,0,13,206,2016,0,1
Rushing Yards,0,14,204,2017,0,18
Rushing Yards,0,15,200,2018,0,29
Rushing Yards,0,16,199,2015,0,6
Rushing Yards,0,17,199,2017,0,26
Rushing Yards,0,18,195,2017,0,21
Rushing Yards,0,19,195,2025,0,28
Rushing Yards,0,20,194,2015,0,25
Rushing Yards,0,21,192,2022,0,24
Rushing Yards,0,22,188,2017,0,12
Rushing Yards,0,23,188,2022,0,26
Rushing Yards,0,24,186,2021,0,17
Rushing Yards,0,25,184,2021,0,12
Rushing Yards,0,26,182,2017,0,11
Rushing Yards,0,27,182,2024,0,25
Rushing Yards,0,28,181,2018,0,15
Rushing Yards,0,29,179,2016,0,24
Rushing Yards,0,30,177,2019,0,25
Rushing Yards,0,31,177,2023,0,25
Rushing Yards,0,32,175,2015,0,15
Rushing Yards,0,33,175,2016,0,16
Rushing Yards,0,34,175,2021,0,24
Rushing Yards,0,35,171,2020,0,26
Rushing Yards,0,36,171,2022,0,17
Rushing Yards,0,37,170,2018,0,20
Rushing Yards,0,38,168,2020,0,3
Rushing Yards,0,39,168,2020,0,26
Rushing Yards,0,40,167,2021,0,5
Rushing Yards,0,41,163,2021,0,26
Rushing Yards,0,42,161,2023,0,26
Rushing Yards,0,43,161,2025,0,31
Rushing Yards,0,44,160,2019,0,1
Rushing Yards,0,45,160,2020,0,1
Rushing Yards,0,46,160,2024,0,9
Rushing Yards,0,47,159,2017,0,26
Rushing Yards,0,48,159,2024,0,10
Rushing Yards,0,49,158,2019,0,27
Rushing Yards,0,50,157,2016,0,3
Rushing Yards,0,51,157,2016,0,19
Rushing Yards,0,52,157,2020,0,18
Rushing Yards,0,53,157,2021,0,24
Rushing Yards,0,54,156,2014,0,8
Rushing Yards,0,55,156,2015,0,2
Rushing Yards,0,56,156,2022,0,23
Rushing Yards,0,57,155,2021,0,29
Rushing Yards,0,58,154,2019,0,24
Rushing Yards,0,59,153,2024,0,14
Rushing Yards,0,60,152,2021,0,26
Rushing Yards,0,61,151,2015,0,26
Rushing Yards,0,62,150,2015,0,9
Rushing Yards,0,63,149,2018,0,13
Rushing Yards,0,64,148,2016,0,26
Rushing Yards,0,65,148,2017,0,10
Rushing Yards,0,66,147,2022,0,26
Rushing Yards,0,67,147,2022,0,13
Rushing Yards,0,68,147,2025,0,1
Rushing Yards,0,69,146,2023,0,27
Rushing Yards,0,70,145,2018,0,24
Rushing Yards,0,71,145,2018,0,26
Rushing Yards,0,72,143,2014,0,18
Rushing Yards,0,73,142,2015,0,10
Rushing Yards,0,74,142,2022,0,25
Rushing Yards,0,75,142,2024,0,24
Rushing Yards,0,76,142,2024,0,25
Rushing Yards,0,77,140,2014,0,7
Rushing Yards,0,78,140,2018,0,9
Rushing Yards,0,79,139,2016,0,9
Rushing Yards,0,80,139,2017,0,7
Rushing Yards,0,81,138,2016,0,7
Rushing Yards,0,82,138,2025,0,27
Rushing Yards,0,83,138,2025,0,25
Rushing Yards,0,84,137,2015,0,5
Rushing Yards,0,85,137,2020,0,19
Rushing Yards,0,86,136,2014,0,26
Rushing Yards,0,87,136,2014,0,25
Rushing Yards,0,88,136,2018,0,8
Rushing Yards,0,89,135,2014,0,1
Rushing Yards,0,90,135,2017,0,29
Rushing Yards,0,91,135,2018,0,25
Rushing Yards,0,92,132,2016,0,4
Rushing Yards,0,93,131,2022,0,8
Rushing Yards,0,94,131,2025,0,17
Rushing Yards,0,95,130,2023,0,26
Rushing Yards,0,96,128,2015,0,30
Rushing Yards,0,97,127,2019,0,29
Rushing Yards,0,98,125,2016,0,26
Rushing Yards,0,99,125,2024,0,26
Rushing Yards Allowed,0,0,20,2024,0,26
Rushing Yards Allowed,0,1,30,2014,0,29
Rushing Yards Allowed,0,2,30,2025,0,17
Rushing Yards Allowed,0,3,32,2020,0,18
Rushing Yards Allowed,0,4,37,2021,0,26
Rushing Yards Allowed,0,5,38,2015,0,15
Rushing Yards Allowed,0,6,38,2016,0,24
Rushing Yards Allowed,0,7,42,2014,0,26
Rushing Yards Allowed,0,8,43,2019,0,25
Rushing Yards Allowed,0,9,44,2023,0,29
Rushing Yards Allowed,0,10,46,2023,0,9
Rushing Yards Allowed,0,11,49,2023,0,26
Rushing Yards Allowed,0,12,49,2024,0,14
Rushing Yards Allowed,0,13,50,2021,0,25
Rushing Yards Allowed,0,14,50,2025,0,31
Rushing Yards Allowed,0,15,51,2014,0,9
Rushing Yards Allowed,0,16,51,2017,0,26
Rushing Yards Allowed,0,17,52,2022,0,1
Rushing Yards Allowed,0,18,60,2020,0,1
Rushing Yards Allowed,0,19,60,2024,0,19
Rushing Yards Allowed,0,20,61,2023,0,24
Rushing Yards Allowed,0,21,62,2015,0,22
Rushing Yards Allowed,0,22,62,2016,0,25
Rushing Yards Allowed,0,23,63,2018,0,15
Rushing Yards Allowed,0,24,63,2023,0,25
Rushing Yards Allowed,0,25,64,2025,0,12
Rushing Yards Allowed,0,26,67,2017,0,25
Rushing Yards Allowed,0,27,68,2024,0,26
Rushing Yards Allowed,0,28,69,2020,0,19
Rushing Yards Allowed,0,29,69,2022,0,13
Rushing Yards Allowed,0,30,70,2022,0,25
Rushing Yards Allowed,0,31,73,2016,0,9
Rushing Yards Allowed,0,32,73,2017,0,25
Rushing Yards Allowed,0,33,73,2020,0,21
Rushing Yards Allowed,0,34,74,2014,0,1
Rushing Yards Allowed,0,35,74,2021,0,24
Rushing Yards Allowed,0,36,74,2023,0,7
Rushing Yards Allowed,0,37,74,2025,0,26
Rushing Yards Allowed,0,38,76,2021,0,17
Rushing Yards Allowed,0,39,77,2024,0,16
Rushing Yards Allowed,0,40,79,2024,0,5
Rushing Yards Allowed,0,41,80,2018,0,8
Rushing Yards Allowed,0,42,80,2025,0,26
Rushing Yards Allowed,0,43,81,2014,0,23
Rushing Yards Allowed,0,44,81,2019,0,26
Rushing Yards Allowed,0,45,81,2024,0,29
Rushing Yards Allowed,0,46,82,2017,0,12
Rushing Yards Allowed,0,47,82,2017,0,4
Rushing Yards Allowed,0,48,84,2015,0,9
Rushing Yards Allowed,0,49,84,2020,0,14
Rushing Yards Allowed,0,50,85,2025,0,1
Rushing Yards Allowed,0,51,87,2021,0,11
Rushing Yards Allowed,0,52,88,2025,0,24
Rushing Yards Allowed,0,53,89,2018,0,25
Rushing Yards Allowed,0,54,89,2019,0,29
Rushing Yards Allowed,0,55,90,2015,0,17
Rushing Yards Allowed,0,56,91,2017,0,28
Rushing Yards Allowed,0,57,91,2017,0,26
Rushing Yards Allowed,0,58,92,2016,0,17
Rushing Yards Allowed,0,59,92,2019,0,1
Rushing Yards Allowed,0,60,92,2023,0,6
Rushing Yards Allowed,0,61,94,2023,0,25
Rushing Yards Allowed,0,62,95,2016,0,24
Rushing Yards Allowed,0,63,95,2019,0,9
Rushing Yards Allowed,0,64,95,2022,0,9
Rushing Yards Allowed,0,65,95,2022,0,20
Rushing Yards Allowed,0,66,95,2022,0,24
Rushing Yards Allowed,0,67,96,2017,0,21
Rushing Yards Allowed,0,68,96,2018,0,24
Rushing Yards Allowed,0,69,96,2018,0,20
Rushing Yards Allowed,0,70,96,2019,0,6
Rushing Yards Allowed,0,71,97,2024,0,3
Rushing Yards Allowed,0,72,97,2025,0,25
Rushing Yards Allowed,0,73,98,2015,0,5
Rushing Yards Allowed,0,74,98,2018,0,25
Rushing Yards Allowed,0,75,98,2021,0,15
Rushing Yards Allowed,0,76,98,2024,0,9
Rushing Yards Allowed,0,77,101,2016,0,25
Rushing Yards Allowed,0,78,102,2023,0,18
Rushing Yards Allowed,0,79,103,2017,0,10
Rushing Yards Allowed,0,80,103,2021,0,9
Rushing Yards Allowed,0,81,103,2025,0,25
Rushing Yards Allowed,0,82,104,2023,0,26
Rushing Yards Allowed,0,83,105,2017,0,29
Rushing Yards Allowed,0,84,106,2024,0,24
Rushing Yards Allowed,0,85,107,2025,0,27
Rushing Yards Allowed,0,86,108,2019,0,2
Rushing Yards Allowed,0,87,109,2015,0,26
Rushing Yards Allowed,0,88,109,2016,0,4
Rushing Yards Allowed,0,89,109,2019,0,17
Rushing Yards Allowed,0,90,110,2019,0,24
Rushing Yards Allowed,0,91,110,2022,0,24
Rushing Yards Allowed,0,92,111,2014,0,20
Rushing Yards Allowed,0,93,113,2014,0,26
Rushing Yards Allowed,0,94,113,2016,0,1
Rushing Yards Allowed,0,95,113,2020,0,24
Rushing Yards Allowed,0,96,114,2015,0,10
Rushing Yards Allowed,0,97,114,2016,0,14
Rushing Yards Allowed,0,98,114,2024,0,15
Rushing Yards Allowed,0,99,115,2018,0,9
Total Yards,0,0,514,2018,0,20
Total Yards,0,1,513,2024,0,24
Total Yards,0,2,509,2024,0,9
Total Yards,0,3,508,2017,0,10
Total Yards,0,4,496,2020,0,16
Total Yards,0,5,487,2023,0,30
Total Yards,0,6,474,2022,0,25
Total Yards,0,7,474,2025,0,24
Total Yards,0,8,471,2017,0,11
Total Yards,0,9,468,2017,0,21
Total Yards,0,10,458,2014,0,18
Total Yards,0,11,458,2015,0,17
Total Yards,0,12,458,2025,0,4
Total Yards,0,13,449,2021,0,31
Total Yards,0,14,448,2019,0,26
Total Yards,0,15,445,2022,0,23
Total Yards,0,16,439,2021,0,26
Total Yards,0,17,438,2014,0,13
Total Yards,0,18,435,2023,0,25
Total Yards,0,19,435,2025,0,17
Total Yards,0,20,434,2025,0,25
Total Yards,0,21,432,2021,0,12
Total Yards,0,22,428,2022,0,1
Total Yards,0,23,426,2022,0,13
Total Yards,0,24,424,2022,0,4
Total Yards,0,25,424,2024,0,25
Total Yards,0,26,423,2017,0,25
Total Yards,0,27,423,2024,0,5
Total Yards,0,28,420,2023,0,24
Total Yards,0,29,416,2021,0,29
Total Yards,0,30,416,2021,0,25
Total Yards,0,31,412,2023,0,18
Total Yards,0,32,411,2017,0,24
Total Yards,0,33,411,2019,0,25
Total Yards,0,34,410,2023,0,26
Total Yards,0,35,408,2023,0,24
Total Yards,0,36,403,2017,0,18
Total Yards,0,37,401,2017,0,26
Total Yards,0,38,401,2021,0,17
Total Yards,0,39,399,2023,0,29
Total Yards,0,40,395,2016,0,17
Total Yards,0,41,395,2021,0,24
Total Yards,0,42,394,2020,0,5
Total Yards,0,43,393,2014,0,7
Total Yards,0,44,393,2016,0,1
Total Yards,0,45,393,2019,0,17
Total Yards,0,46,393,2025,0,29
Total Yards,0,47,392,2021,0,26
Total Yards,0,48,389,2025,0,12
Total Yards,0,49,388,2022,0,24
Total Yards,0,50,386,2014,0,20
Total Yards,0,51,386,2015,0,6
Total Yards,0,52,386,2018,0,13
Total Yards,0,53,385,2018,0,29
