Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards,0,20,262,2020,0,24
Passing Yards,0,21,261,2014,0,7
Passing Yards,0,22,256,2017,0,25
Passing Yards,0,23,255,2015,0,21
Passing Yards,0,24,254,2016,0,7
Passing Yards,0,25,252,2018,0,13
Passing Yards,0,26,251,2017,0,31
Passing Yards,0,27,249,2017,0,4
Passing Yards,0,28,248,2018,0,26
Passing Yards,0,29,245,2014,0,29
Passing Yards,0,30,242,2019,0,6
Passing Yards,0,31,239,2016,0,24
Passing Yards,0,32,235,2016,0,14
Passing Yards,0,33,234,2019,0,25
Passing Yards,0,34,230,2015,0,2
Passing Yards,0,35,224,2016,0,16
Passing Yards,0,36,224,2017,0,28
Passing Yards,0,37,218,2015,0,17
Passing Yards,0,38,217,2017,0,26
Passing Yards,0,39,215,2014,0,8
Passing Yards,0,40,212,2015,0,6
Passing Yards,0,41,208,2014,0,9
Passing Yards,0,42,208,2016,0,26
Passing Yards,0,43,207,2017,0,26
Passing Yards,0,44,206,2015,0,10
Passing Yards,0,45,206,2019,0,27
Passing Yards,0,46,205,2017,0,18
Passing Yards,0,47,205,2019,0,26
Passing Yards,0,48,204,2014,0,25
Passing Yards,0,49,204,2019,0,1
Passing Yards,0,50,202,2015,0,25
Passing Yards,0,51,202,2019,0,24
Passing Yards,0,52,201,2020,0,25
Passing Yards,0,53,200,2018,0,5
Passing Yards,0,54,200,2018,0,23
Passing Yards,0,55,199,2015,0,9
Passing Yards,0,56,197,2015,0,24
Passing Yards,0,57,196,2018,0,8
Passing Yards,0,58,196,2018,0,10
Passing Yards,0,59,196,2019,0,29
Passing Yards,0,60,195,2020,0,25
Passing Yards,0,61,194,2014,0,26
Passing Yards,0,62,194,2016,0,3
Passing Yards,0,63,194,2020,0,26
Passing Yards,0,64,193,2017,0,24
Passing Yards,0,65,190,2020,0,1
Passing Yards,0,66,189,2018,0,29
Passing Yards,0,67,187,2016,0,1
Passing Yards,0,68,186,2018,0,9
Passing Yards,0,69,185,2018,0,25
Passing Yards,0,70,183,2018,0,15
Passing Yards,0,71,182,2014,0,24
Passing Yards,0,72,182,2015,0,30
Passing Yards,0,73,180,2019,0,9
Passing Yards,0,74,175,2016,0,25
Passing Yards,0,75,175,2020,0,19
Passing Yards,0,76,174,2015,0,15
Passing Yards,0,77,174,2020,0,24
Passing Yards,0,78,173,2017,0,7
Passing Yards,0,79,172,2014,0,1
Passing Yards,0,80,172,2015,0,25
Passing Yards,0,81,172,2017,0,12
Passing Yards,0,82,172,2018,0,24
Passing Yards,0,83,170,2016,0,9
Passing Yards,0,84,170,2020,0,29
Passing Yards,0,85,169,2016,0,4
Passing Yards,0,86,168,2018,0,26
Passing Yards,0,87,167,2019,0,26
Passing Yards,0,88,166,2020,0,18
Passing Yards,0,89,166,2020,0,21
Passing Yards,0,90,162,2020,0,3
Passing Yards,0,91,160,2019,0,17
Passing Yards,0,92,154,2019,0,2
Passing Yards,0,93,153,2019,0,24
Passing Yards,0,94,150,2015,0,26
Passing Yards,0,95,150,2016,0,17
Passing Yards,0,96,147,2017,0,29
Passing Yards,0,97,145,2017,0,25
Passing Yards,0,98,143,2016,0,24
Passing Yards,0,99,141,2015,0,26
Passing Yards Allowed,0,0,39,2017,0,24
Passing Yards Allowed,0,1,78,2019,0,24
Passing Yards Allowed,0,2,111,2014,0,20
Passing Yards Allowed,0,3,116,2019,0,24
Passing Yards Allowed,0,4,117,2015,0,24
Passing Yards Allowed,0,5,117,2018,0,25
Passing Yards Allowed,0,6,120,2017,0,12
Passing Yards Allowed,0,7,124,2019,0,26
Passing Yards Allowed,0,8,127,2017,0,11
Passing Yards Allowed,0,9,133,2020,0,26
Passing Yards Allowed,0,10,139,2014,0,8
Passing Yards Allowed,0,11,140,2016,0,1
Passing Yards Allowed,0,12,146,2014,0,21
Passing Yards Allowed,0,13,147,2014,0,13
Passing Yards Allowed,0,14,148,2016,0,16
Passing Yards Allowed,0,15,151,2015,0,9
Passing Yards Allowed,0,16,152,2018,0,9
Passing Yards Allowed,0,17,153,2014,0,23
Passing Yards Allowed,0,18,153,2017,0,26
Passing Yards Allowed,0,19,160,2016,0,4
Passing Yards Allowed,0,20,160,2019,0,30
Passing Yards Allowed,0,21,163,2014,0,24
Passing Yards Allowed,0,22,164,2015,0,2
Passing Yards Allowed,0,23,165,2020,0,26
Passing Yards Allowed,0,24,167,2015,0,15
Passing Yards Allowed,0,25,167,2019,0,9
Passing Yards Allowed,0,26,170,2018,0,29
Passing Yards Allowed,0,27,172,2020,0,25
Passing Yards Allowed,0,28,174,2017,0,29
Passing Yards Allowed,0,29,177,2018,0,8
Passing Yards Allowed,0,30,179,2015,0,22
Passing Yards Allowed,0,31,183,2016,0,17
Passing Yards Allowed,0,32,184,2018,0,26
Passing Yards Allowed,0,33,184,2018,0,25
Passing Yards Allowed,0,34,189,2014,0,24
Passing Yards Allowed,0,35,189,2019,0,6
Passing Yards Allowed,0,36,191,2019,0,25
Passing Yards Allowed,0,37,193,2016,0,7
Passing Yards Allowed,0,38,195,2020,0,3
Passing Yards Allowed,0,39,198,2018,0,24
Passing Yards Allowed,0,40,202,2017,0,31
Passing Yards Allowed,0,41,203,2016,0,25
Passing Yards Allowed,0,42,204,2016,0,9
Passing Yards Allowed,0,43,205,2017,0,26
Passing Yards Allowed,0,44,205,2020,0,21
Passing Yards Allowed,0,45,207,2015,0,26
Passing Yards Allowed,0,46,210,2018,0,15
Passing Yards Allowed,0,47,210,2019,0,2
Passing Yards Allowed,0,48,212,2016,0,26
Passing Yards Allowed,0,49,216,2019,0,25
Passing Yards Allowed,0,50,217,2015,0,21
Passing Yards Allowed,0,51,220,2016,0,3
Passing Yards Allowed,0,52,220,2016,0,25
Passing Yards Allowed,0,53,221,2018,0,26
Passing Yards Allowed,0,54,221,2019,0,1
Passing Yards Allowed,0,55,222,2019,0,17
Passing Yards Allowed,0,56,222,2020,0,18
Passing Yards Allowed,0,57,222,2020,0,24
Passing Yards Allowed,0,58,224,2017,0,25
Passing Yards Allowed,0,59,225,2016,0,27
Passing Yards Allowed,0,60,225,2018,0,23
Passing Yards Allowed,0,61,225,2020,0,24
Passing Yards Allowed,0,62,226,2018,0,5
Passing Yards Allowed,0,63,228,2019,0,22
Passing Yards Allowed,0,64,233,2017,0,4
Passing Yards Allowed,0,65,234,2015,0,10
Passing Yards Allowed,0,66,234,2020,0,25
Passing Yards Allowed,0,67,237,2016,0,19
Passing Yards Allowed,0,68,237,2018,0,13
Passing Yards Allowed,0,69,237,2020,0,7
Passing Yards Allowed,0,70,238,2016,0,24
Passing Yards Allowed,0,71,239,2017,0,24
Passing Yards Allowed,0,72,242,2015,0,6
Passing Yards Allowed,0,73,242,2020,0,5
Passing Yards Allowed,0,74,246,2015,0,30
Passing Yards Allowed,0,75,246,2016,0,14
Passing Yards Allowed,0,76,249,2014,0,9
Passing Yards Allowed,0,77,249,2014,0,26
Passing Yards Allowed,0,78,258,2017,0,7
Passing Yards Allowed,0,79,260,2015,0,25
Passing Yards Allowed,0,80,260,2016,0,24
Passing Yards Allowed,0,81,262,2018,0,24
Passing Yards Allowed,0,82,265,2014,0,1
Passing Yards Allowed,0,83,265,2015,0,24
Passing Yards Allowed,0,84,265,2020,0,1
Passing Yards Allowed,0,85,269,2015,0,26
Passing Yards Allowed,0,86,269,2018,0,10
Passing Yards Allowed,0,87,269,2018,0,1
Passing Yards Allowed,0,88,273,2017,0,25
Passing Yards Allowed,0,89,277,2020,0,14
Passing Yards Allowed,0,90,278,2017,0,21
Passing Yards Allowed,0,91,279,2019,0,27
Passing Yards Allowed,0,92,280,2016,0,26
Passing Yards Allowed,0,93,281,2019,0,26
Passing Yards Allowed,0,94,283,2014,0,25
Passing Yards Allowed,0,95,292,2014,0,7
Passing Yards Allowed,0,96,298,2015,0,25
Passing Yards Allowed,0,97,299,2014,0,26
Passing Yards Allowed,0,98,300,2019,0,29
Passing Yards Allowed,0,99,302,2015,0,5
Rushing Yards,0,0,282,2017,0,25
Rushing Yards,0,1,245,2016,0,17
Rushing Yards,0,2,243,2019,0,26
Rushing Yards,0,3,243,2019,0,17
Rushing Yards,0,4,240,2015,0,17
Rushing Yards,0,5,229,2019,0,22
Rushing Yards,0,6,222,2017,0,24
Rushing Yards,0,7,213,2016,0,25
Rushing Yards,0,8,212,2015,0,22
Rushing Yards,0,9,208,2018,0,25
Rushing Yards,0,10,206,2016,0,1
Rushing Yards,0,11,204,2017,0,18
Rushing Yards,0,12,200,2018,0,29
Rushing Yards,0,13,199,2015,0,6
Rushing Yards,0,14,199,2017,0,26
Rushing Yards,0,15,195,2017,0,21
Rushing Yards,0,16,194,2015,0,25
Rushing Yards,0,17,188,2017,0,12
Rushing Yards,0,18,182,2017,0,11
Rushing Yards,0,19,181,2018,0,15
Rushing Yards,0,20,179,2016,0,24
Rushing Yards,0,21,177,2019,0,25
Rushing Yards,0,22,175,2015,0,15
Rushing Yards,0,23,175,2016,0,16
Rushing Yards,0,24,171,2020,0,26
Rushing Yards,0,25,170,2018,0,20
Rushing Yards,0,26,168,2020,0,3
Rushing Yards,0,27,168,2020,0,26
Rushing Yards,0,28,160,2019,0,1
Rushing Yards,0,29,160,2020,0,1
Rushing Yards,0,30,159,2017,0,26
Rushing Yards,0,31,158,2019,0,27
Rushing Yards,0,32,157,2016,0,3
Rushing Yards,0,33,157,2016,0,19
Rushing Yards,0,34,157,2020,0,18
Rushing Yards,0,35,156,2014,0,8
Rushing Yards,0,36,156,2015,0,2
Rushing Yards,0,37,154,2019,0,24
Rushing Yards,0,38,151,2015,0,26
Rushing Yards,0,39,150,2015,0,9
Rushing Yards,0,40,149,2018,0,13
Rushing Yards,0,41,148,2016,0,26
Rushing Yards,0,42,148,2017,0,10
Rushing Yards,0,43,145,2018,0,24
Rushing Yards,0,44,145,2018,0,26
Rushing Yards,0,45,143,2014,0,18
Rushing Yards,0,46,142,2015,0,10
Rushing Yards,0,47,140,2014,0,7
Rushing Yards,0,48,140,2018,0,9
Rushing Yards,0,49,139,2016,0,9
Rushing Yards,0,50,139,2017,0,7
Rushing Yards,0,51,138,2016,0,7
Rushing Yards,0,52,137,2015,0,5
Rushing Yards,0,53,137,2020,0,19
Rushing Yards,0,54,136,2014,0,26
Rushing Yards,0,55,136,2014,0,25
Rushing Yards,0,56,136,2018,0,8
Rushing Yards,0,57,135,2014,0,1
Rushing Yards,0,58,135,2017,0,29
Rushing Yards,0,59,135,2018,0,25
Rushing Yards,0,60,132,2016,0,4
Rushing Yards,0,61,128,2015,0,30
Rushing Yards,0,62,127,2019,0,29
Rushing Yards,0,63,125,2016,0,26
Rushing Yards,0,64,123,2019,0,9
Rushing Yards,0,65,122,2014,0,9
Rushing Yards,0,66,122,2017,0,4
Rushing Yards,0,67,122,2017,0,31
Rushing Yards,0,68,122,2018,0,5
Rushing Yards,0,69,118,2014,0,13
Rushing Yards,0,70,117,2017,0,28
Rushing Yards,0,71,117,2018,0,1
Rushing Yards,0,72,117,2020,0,29
Rushing Yards,0,73,116,2016,0,27
Rushing Yards,0,74,115,2018,0,26
Rushing Yards,0,75,113,2014,0,25
Rushing Yards,0,76,113,2017,0,25
Rushing Yards,0,77,112,2019,0,30
Rushing Yards,0,78,110,2018,0,10
Rushing Yards,0,79,110,2020,0,16
Rushing Yards,0,80,109,2020,0,25
Rushing Yards,0,81,107,2020,0,14
Rushing Yards,0,82,106,2015,0,21
Rushing Yards,0,83,102,2014,0,20
Rushing Yards,0,84,102,2020,0,24
Rushing Yards,0,85,101,2018,0,24
Rushing Yards,0,86,101,2019,0,2
Rushing Yards,0,87,101,2020,0,24
Rushing Yards,0,88,100,2016,0,25
Rushing Yards,0,89,100,2017,0,24
Rushing Yards,0,90,98,2014,0,24
Rushing Yards,0,91,96,2014,0,24
Rushing Yards,0,92,94,2016,0,14
Rushing Yards,0,93,93,2015,0,25
Rushing Yards,0,94,91,2020,0,5
Rushing Yards,0,95,89,2019,0,26
Rushing Yards,0,96,86,2016,0,24
Rushing Yards,0,97,86,2020,0,7
Rushing Yards,0,98,84,2015,0,24
Rushing Yards,0,99,79,2014,0,26
Rushing Yards Allowed,0,0,30,2014,0,29
Rushing Yards Allowed,0,1,32,2020,0,18
Rushing Yards Allowed,0,2,38,2015,0,15
Rushing Yards Allowed,0,3,38,2016,0,24
Rushing Yards Allowed,0,4,42,2014,0,26
Rushing Yards Allowed,0,5,43,2019,0,25
Rushing Yards Allowed,0,6,51,2014,0,9
Rushing Yards Allowed,0,7,51,2017,0,26
Rushing Yards Allowed,0,8,60,2020,0,1
Rushing Yards Allowed,0,9,62,2015,0,22
Rushing Yards Allowed,0,10,62,2016,0,25
Rushing Yards Allowed,0,11,63,2018,0,15
Rushing Yards Allowed,0,12,67,2017,0,25
Rushing Yards Allowed,0,13,69,2020,0,19
Rushing Yards Allowed,0,14,73,2016,0,9
Rushing Yards Allowed,0,15,73,2017,0,25
Rushing Yards Allowed,0,16,73,2020,0,21
Rushing Yards Allowed,0,17,74,2014,0,1
Rushing Yards Allowed,0,18,80,2018,0,8
Rushing Yards Allowed,0,19,81,2014,0,23
Rushing Yards Allowed,0,20,81,2019,0,26
Rushing Yards Allowed,0,21,82,2017,0,12
Rushing Yards Allowed,0,22,82,2017,0,4
Rushing Yards Allowed,0,23,84,2015,0,9
Rushing Yards Allowed,0,24,84,2020,0,14
Rushing Yards Allowed,0,25,89,2018,0,25
Rushing Yards Allowed,0,26,89,2019,0,29
Rushing Yards Allowed,0,27,90,2015,0,17
Rushing Yards Allowed,0,28,91,2017,0,28
Rushing Yards Allowed,0,29,91,2017,0,26
Rushing Yards Allowed,0,30,92,2016,0,17
Rushing Yards Allowed,0,31,92,2019,0,1
Rushing Yards Allowed,0,32,95,2016,0,24
Rushing Yards Allowed,0,33,95,2019,0,9
Rushing Yards Allowed,0,34,96,2017,0,21
Rushing Yards Allowed,0,35,96,2018,0,24
Rushing Yards Allowed,0,36,96,2018,0,20
Rushing Yards Allowed,0,37,96,2019,0,6
Rushing Yards Allowed,0,38,98,2015,0,5
Rushing Yards Allowed,0,39,98,2018,0,25
Rushing Yards Allowed,0,40,101,2016,0,25
Rushing Yards Allowed,0,41,103,2017,0,10
Rushing Yards Allowed,0,42,105,2017,0,29
Rushing Yards Allowed,0,43,108,2019,0,2
Rushing Yards Allowed,0,44,109,2015,0,26
Rushing Yards Allowed,0,45,109,2016,0,4
Rushing Yards Allowed,0,46,109,2019,0,17
Rushing Yards Allowed,0,47,110,2019,0,24
Rushing Yards Allowed,0,48,111,2014,0,20
Rushing Yards Allowed,0,49,113,2014,0,26
Rushing Yards Allowed,0,50,113,2016,0,1
Rushing Yards Allowed,0,51,113,2020,0,24
Rushing Yards Allowed,0,52,114,2015,0,10
Rushing Yards Allowed,0,53,114,2016,0,14
Rushing Yards Allowed,0,54,115,2018,0,9
Rushing Yards Allowed,0,55,115,2018,0,13
Rushing Yards Allowed,0,56,115,2019,0,27
Rushing Yards Allowed,0,57,116,2017,0,7
Rushing Yards Allowed,0,58,117,2018,0,5
Rushing Yards Allowed,0,59,117,2018,0,1
Rushing Yards Allowed,0,60,117,2019,0,22
Rushing Yards Allowed,0,61,118,2015,0,25
Rushing Yards Allowed,0,62,119,2018,0,26
Rushing Yards Allowed,0,63,121,2016,0,7
Rushing Yards Allowed,0,64,122,2014,0,8
Rushing Yards Allowed,0,65,124,2018,0,29
Rushing Yards Allowed,0,66,125,2015,0,26
Rushing Yards Allowed,0,67,128,2019,0,4
Rushing Yards Allowed,0,68,128,2020,0,24
Rushing Yards Allowed,0,69,129,2018,0,26
Rushing Yards Allowed,0,70,131,2014,0,18
Rushing Yards Allowed,0,71,133,2016,0,27
Rushing Yards Allowed,0,72,134,2016,0,26
Rushing Yards Allowed,0,73,136,2015,0,6
Rushing Yards Allowed,0,74,141,2014,0,13
Rushing Yards Allowed,0,75,141,2019,0,26
Rushing Yards Allowed,0,76,143,2020,0,7
Rushing Yards Allowed,0,77,144,2018,0,24
Rushing Yards Allowed,0,78,146,2020,0,16
Rushing Yards Allowed,0,79,147,2015,0,24
Rushing Yards Allowed,0,80,149,2017,0,18
Rushing Yards Allowed,0,81,149,2020,0,26
Rushing Yards Allowed,0,82,151,2015,0,30
Rushing Yards Allowed,0,83,152,2020,0,29
Rushing Yards Allowed,0,84,155,2016,0,26
Rushing Yards Allowed,0,85,157,2020,0,5
Rushing Yards Allowed,0,86,158,2017,0,24
Rushing Yards Allowed,0,87,159,2014,0,25
Rushing Yards Allowed,0,88,160,2020,0,3
Rushing Yards Allowed,0,89,163,2014,0,24
Rushing Yards Allowed,0,90,167,2019,0,25
Rushing Yards Allowed,0,91,168,2018,0,10
Rushing Yards Allowed,0,92,169,2014,0,24
Rushing Yards Allowed,0,93,170,2014,0,7
Rushing Yards Allowed,0,94,170,2015,0,24
Rushing Yards Allowed,0,95,178,2014,0,25
Rushing Yards Allowed,0,96,179,2019,0,30
Rushing Yards Allowed,0,97,180,2020,0,25
Rushing Yards Allowed,0,98,185,2017,0,11
Rushing Yards Allowed,0,99,188,2017,0,24
Total Yards,0,0,514,2018,0,20
Total Yards,0,1,508,2017,0,10
Total Yards,0,2,496,2020,0,16
Total Yards,0,3,471,2017,0,11
Total Yards,0,4,468,2017,0,21
Total Yards,0,5,458,2014,0,18
Total Yards,0,6,458,2015,0,17
Total Yards,0,7,448,2019,0,26
Total Yards,0,8,438,2014,0,13
Total Yards,0,9,423,2017,0,25
Total Yards,0,10,411,2017,0,24
Total Yards,0,11,411,2019,0,25
Total Yards,0,12,403,2017,0,18
Total Yards,0,13,401,2017,0,26
Total Yards,0,14,395,2016,0,17
Total Yards,0,15,394,2020,0,5
Total Yards,0,16,393,2014,0,7
Total Yards,0,17,393,2016,0,1
Total Yards,0,18,393,2019,0,17
Total Yards,0,19,386,2014,0,20
Total Yards,0,20,386,2015,0,6
Total Yards,0,21,386,2018,0,13
Total Yards,0,22,385,2018,0,29
Total Yards,0,23,385,2018,0,24
Total Yards,0,24,382,2016,0,7
Total Yards,0,25,381,2016,0,16
Total Yards,0,26,380,2014,0,21
Total Yards,0,27,376,2015,0,2
Total Yards,0,28,374,2017,0,24
Total Yards,0,29,371,2017,0,26
Total Yards,0,30,367,2020,0,14
Total Yards,0,31,366,2015,0,25
Total Yards,0,32,365,2014,0,25
Total Yards,0,33,364,2017,0,25
Total Yards,0,34,364,2019,0,1
Total Yards,0,35,363,2019,0,30
Total Yards,0,36,359,2018,0,15
Total Yards,0,37,358,2017,0,4
Total Yards,0,38,358,2019,0,4
Total Yards,0,39,358,2019,0,22
Total Yards,0,40,357,2015,0,24
Total Yards,0,41,354,2017,0,12
Total Yards,0,42,354,2020,0,26
Total Yards,0,43,353,2014,0,8
Total Yards,0,44,352,2015,0,22
Total Yards,0,45,347,2015,0,9
Total Yards,0,46,346,2018,0,26
Total Yards,0,47,345,2015,0,21
Total Yards,0,48,345,2020,0,7
Total Yards,0,49,343,2016,0,3
Total Yards,0,50,343,2016,0,25
Total Yards,0,51,343,2019,0,25
Total Yards,0,52,342,2019,0,27
Total Yards,0,53,341,2017,0,28
