Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Points Scored,2,4,16,2021,2,14
Points Scored,2,5,13,2022,2,22
Points Scored,2,6,10,2017,2,3
Points Allowed,2,0,9,2021,2,30
Points Allowed,2,1,14,2022,2,22
Points Allowed,2,2,21,2015,2,20
Points Allowed,2,3,22,2021,2,14
Points Allowed,2,4,24,2016,2,23
Points Allowed,2,5,27,2017,2,3
Points Allowed,2,6,37,2016,2,20
Passing Yards,2,0,294,2021,2,14
Passing Yards,2,1,260,2017,2,3
Passing Yards,2,2,243,2016,2,20
Passing Yards,2,3,233,2016,2,23
Passing Yards,2,4,224,2015,2,20
Passing Yards,2,5,210,2021,2,30
Passing Yards,2,6,144,2022,2,22
Passing Yards Allowed,2,0,137,2017,2,3
Passing Yards Allowed,2,1,177,2015,2,20
Passing Yards Allowed,2,2,182,2016,2,20
Passing Yards Allowed,2,3,210,2016,2,23
Passing Yards Allowed,2,4,240,2022,2,22
Passing Yards Allowed,2,5,287,2021,2,14
Passing Yards Allowed,2,6,315,2021,2,30
Rushing Yards,2,0,179,2021,2,30
Rushing Yards,2,1,172,2016,2,23
Rushing Yards,2,2,161,2015,2,20
Rushing Yards,2,3,127,2022,2,22
Rushing Yards,2,4,88,2016,2,20
Rushing Yards,2,5,87,2017,2,3
Rushing Yards,2,6,63,2021,2,14
Rushing Yards Allowed,2,0,67,2021,2,30
Rushing Yards Allowed,2,1,95,2015,2,20
Rushing Yards Allowed,2,2,96,2022,2,22
Rushing Yards Allowed,2,3,135,2016,2,23
Rushing Yards Allowed,2,4,135,2021,2,14
Rushing Yards Allowed,2,5,196,2017,2,3
Rushing Yards Allowed,2,6,211,2016,2,20
Total Yards,2,0,392,2016,2,23
Total Yards,2,1,385,2021,2,30
Total Yards,2,2,354,2015,2,20
Total Yards,2,3,350,2021,2,14
Total Yards,2,4,324,2017,2,3
Total Yards,2,5,319,2016,2,20
Total Yards,2,6,249,2022,2,22
Total Yards Allowed,2,0,260,2015,2,20
Total Yards Allowed,2,1,318,2016,2,23
Total Yards Allowed,2,2,320,2022,2,22
Total Yards Allowed,2,3,333,2017,2,3
Total Yards Allowed,2,4,382,2016,2,20
Total Yards Allowed,2,5,382,2021,2,30
Total Yards Allowed,2,6,422,2021,2,14
Pass Attempts,2,0,46,2017,2,3
Pass Attempts,2,1,43,2015,2,20
Pass Attempts,2,2,39,2016,2,20
Pass Attempts,2,3,39,2021,2,14
Pass Attempts,2,4,30,2021,2,30
Pass Attempts,2,5,26,2016,2,23
Pass Attempts,2,6,26,2022,2,22
Rush Attempts,2,0,39,2021,2,30
Rush Attempts,2,1,35,2016,2,23
Rush Attempts,2,2,25,2015,2,20
Rush Attempts,2,3,24,2016,2,20
Rush Attempts,2,4,24,2022,2,22
Rush Attempts,2,5,19,2017,2,3
Rush Attempts,2,6,14,2021,2,14
Points Scored,3,0,38,2018,3,12
Points Scored,3,1,33,2020,3,19
Points Scored,3,2,27,2017,3,2
Points Scored,3,3,27,2017,3,31
Points Scored,3,4,27,2022,3,14
Points Scored,3,5,20,2019,3,6
Points Scored,3,6,17,2019,3,31
Points Scored,3,7,17,2019,3,10
Points Scored,3,8,17,2022,3,28
Points Scored,3,9,13,2018,3,13
Points Allowed,3,0,6,2018,3,12
Points Allowed,3,1,6,2019,3,6
Points Allowed,3,2,10,2017,3,2
Points Allowed,3,3,13,2019,3,31
Points Allowed,3,4,20,2019,3,10
Points Allowed,3,5,21,2018,3,13
Points Allowed,3,6,24,2022,3,14
Points Allowed,3,7,30,2022,3,28
Points Allowed,3,8,34,2017,3,31
Points Allowed,3,9,36,2020,3,19
Passing Yards,3,0,421,2017,3,31
Passing Yards,3,1,362,2022,3,14
Passing Yards,3,2,296,2020,3,19
Passing Yards,3,3,257,2022,3,28
Passing Yards,3,4,236,2019,3,10
Passing Yards,3,5,217,2018,3,12
Passing Yards,3,6,206,2019,3,31
Passing Yards,3,7,201,2018,3,13
Passing Yards,3,8,180,2019,3,6
Passing Yards,3,9,137,2017,3,2
Passing Yards Allowed,3,0,179,2018,3,12
Passing Yards Allowed,3,1,197,2019,3,6
Passing Yards Allowed,3,2,206,2022,3,14
Passing Yards Allowed,3,3,231,2022,3,28
Passing Yards Allowed,3,4,255,2019,3,10
Passing Yards Allowed,3,5,260,2017,3,2
Passing Yards Allowed,3,6,261,2019,3,31
Passing Yards Allowed,3,7,279,2018,3,13
Passing Yards Allowed,3,8,307,2017,3,31
Passing Yards Allowed,3,9,320,2020,3,19
Rushing Yards,3,0,255,2018,3,12
Rushing Yards,3,1,209,2019,3,6
Rushing Yards,3,2,196,2017,3,2
Rushing Yards,3,3,171,2020,3,19
Rushing Yards,3,4,152,2017,3,31
Rushing Yards,3,5,125,2019,3,31
Rushing Yards,3,6,113,2022,3,14
Rushing Yards,3,7,112,2018,3,13
Rushing Yards,3,8,95,2022,3,28
Rushing Yards,3,9,88,2019,3,10
Rushing Yards Allowed,3,0,42,2018,3,12
Rushing Yards Allowed,3,1,60,2019,3,6
Rushing Yards Allowed,3,2,87,2017,3,2
Rushing Yards Allowed,3,3,95,2020,3,19
Rushing Yards Allowed,3,4,107,2022,3,14
Rushing Yards Allowed,3,5,120,2017,3,31
Rushing Yards Allowed,3,6,122,2019,3,31
Rushing Yards Allowed,3,7,133,2018,3,13
Rushing Yards Allowed,3,8,134,2019,3,10
Rushing Yards Allowed,3,9,140,2022,3,28
Total Yards,3,0,547,2017,3,31
Total Yards,3,1,468,2018,3,12
Total Yards,3,2,466,2022,3,14
Total Yards,3,3,435,2020,3,19
Total Yards,3,4,389,2019,3,6
Total Yards,3,5,333,2017,3,2
Total Yards,3,6,314,2019,3,31
Total Yards,3,7,313,2022,3,28
Total Yards,3,8,287,2018,3,13
Total Yards,3,9,284,2019,3,10
Total Yards Allowed,3,0,215,2018,3,12
Total Yards Allowed,3,1,239,2019,3,6
Total Yards Allowed,3,2,272,2022,3,14
Total Yards Allowed,3,3,324,2017,3,2
Total Yards Allowed,3,4,356,2022,3,28
Total Yards Allowed,3,5,362,2019,3,10
Total Yards Allowed,3,6,371,2019,3,31
Total Yards Allowed,3,7,389,2020,3,19
Total Yards Allowed,3,8,412,2018,3,13
Total Yards Allowed,3,9,427,2017,3,31
Pass Attempts,3,0,51,2022,3,28
Pass Attempts,3,1,48,2017,3,31
Pass Attempts,3,2,36,2020,3,19
Pass Attempts,3,3,36,2022,3,14
Pass Attempts,3,4,32,2019,3,10
Pass Attempts,3,5,30,2019,3,31
Pass Attempts,3,6,24,2018,3,12
Pass Attempts,3,7,22,2018,3,13
Pass Attempts,3,8,20,2017,3,2
Pass Attempts,3,9,19,2019,3,6
Rush Attempts,3,0,47,2018,3,12
Rush Attempts,3,1,44,2017,3,2
Rush Attempts,3,2,39,2019,3,6
Rush Attempts,3,3,34,2022,3,14
Rush Attempts,3,4,31,2019,3,31
Rush Attempts,3,5,30,2020,3,19
Rush Attempts,3,6,26,2018,3,13
Rush Attempts,3,7,25,2019,3,10
Rush Attempts,3,8,24,2017,3,31
Rush Attempts,3,9,19,2022,3,28
Points Scored,4,0,37,2016,4,10
Points Scored,4,1,34,2021,4,25
Points Scored,4,2,27,2018,4,27
Points Scored,4,3,27,2018,4,15
Points Scored,4,4,27,2019,4,9
Points Scored,4,5,22,2016,4,0
Points Scored,4,6,20,2019,4,25
Points Scored,4,7,13,2016,4,19
Points Scored,4,8,12,2014,4,15
Points Scored,4,9,10,2019,4,10
Points Scored,4,10,9,2021,4,10
Points Scored,4,11,7,2022,4,0
Points Allowed,4,0,7,2019,4,25
Points Allowed,4,1,9,2018,4,27
Points Allowed,4,2,14,2019,4,9
Points Allowed,4,3,15,2021,4,25
Points Allowed,4,4,21,2016,4,0
Points Allowed,4,5,23,2016,4,10
Points Allowed,4,6,27,2019,4,10
Points Allowed,4,7,30,2016,4,19
Points Allowed,4,8,30,2018,4,15
Points Allowed,4,9,30,2022,4,0
Points Allowed,4,10,31,2021,4,10
Points Allowed,4,11,37,2014,4,15
Passing Yards,4,0,283,2014,4,15
Passing Yards,4,1,274,2018,4,15
Passing Yards,4,2,241,2021,4,25
Passing Yards,4,3,233,2019,4,10
Passing Yards,4,4,229,2019,4,9
Passing Yards,4,5,226,2022,4,0
Passing Yards,4,6,220,2019,4,25
Passing Yards,4,7,218,2016,4,10
Passing Yards,4,8,197,2016,4,19
Passing Yards,4,9,144,2016,4,0
Passing Yards,4,10,123,2018,4,27
Passing Yards,4,11,90,2021,4,10
Passing Yards Allowed,4,0,107,2016,4,0
Passing Yards Allowed,4,1,129,2014,4,15
Passing Yards Allowed,4,2,134,2022,4,0
Passing Yards Allowed,4,3,203,2021,4,25
Passing Yards Allowed,4,4,247,2019,4,25
Passing Yards Allowed,4,5,269,2016,4,19
Passing Yards Allowed,4,6,277,2019,4,10
Passing Yards Allowed,4,7,284,2019,4,9
Passing Yards Allowed,4,8,292,2021,4,10
Passing Yards Allowed,4,9,309,2016,4,10
Passing Yards Allowed,4,10,356,2018,4,15
Passing Yards Allowed,4,11,366,2018,4,27
Rushing Yards,4,0,204,2021,4,25
Rushing Yards,4,1,137,2019,4,9
Rushing Yards,4,2,136,2019,4,25
Rushing Yards,4,3,119,2018,4,15
Rushing Yards,4,4,111,2022,4,0
Rushing Yards,4,5,109,2016,4,10
Rushing Yards,4,6,95,2014,4,15
Rushing Yards,4,7,95,2018,4,27
Rushing Yards,4,8,82,2019,4,10
Rushing Yards,4,9,82,2021,4,10
Rushing Yards,4,10,52,2016,4,0
Rushing Yards,4,11,44,2016,4,19
Rushing Yards Allowed,4,0,27,2019,4,9
Rushing Yards Allowed,4,1,56,2018,4,27
Rushing Yards Allowed,4,2,78,2016,4,10
Rushing Yards Allowed,4,3,81,2019,4,10
Rushing Yards Allowed,4,4,111,2021,4,10
Rushing Yards Allowed,4,5,113,2019,4,25
Rushing Yards Allowed,4,6,118,2016,4,19
Rushing Yards Allowed,4,7,128,2021,4,25
Rushing Yards Allowed,4,8,142,2014,4,15
Rushing Yards Allowed,4,9,142,2018,4,15
Rushing Yards Allowed,4,10,157,2016,4,0
Rushing Yards Allowed,4,11,161,2022,4,0
Total Yards,4,0,438,2021,4,25
Total Yards,4,1,383,2018,4,15
Total Yards,4,2,366,2019,4,9
Total Yards,4,3,356,2019,4,25
Total Yards,4,4,348,2014,4,15
Total Yards,4,5,308,2016,4,10
Total Yards,4,6,298,2022,4,0
Total Yards,4,7,296,2019,4,10
Total Yards,4,8,228,2016,4,19
Total Yards,4,9,205,2018,4,27
Total Yards,4,10,196,2016,4,0
Total Yards,4,11,156,2021,4,10
Total Yards Allowed,4,0,239,2016,4,0
Total Yards Allowed,4,1,271,2014,4,15
Total Yards Allowed,4,2,291,2022,4,0
Total Yards Allowed,4,3,293,2019,4,9
Total Yards Allowed,4,4,327,2021,4,25
Total Yards Allowed,4,5,337,2019,4,25
Total Yards Allowed,4,6,347,2016,4,19
Total Yards Allowed,4,7,353,2019,4,10
Total Yards Allowed,4,8,380,2016,4,10
Total Yards Allowed,4,9,395,2018,4,27
Total Yards Allowed,4,10,397,2021,4,10
Total Yards Allowed,4,11,492,2018,4,15
Pass Attempts,4,0,46,2019,4,10
Pass Attempts,4,1,45,2022,4,0
Pass Attempts,4,2,44,2014,4,15
Pass Attempts,4,3,41,2016,4,19
Pass Attempts,4,4,37,2018,4,15
Pass Attempts,4,5,35,2019,4,9
Pass Attempts,4,6,31,2016,4,10
Pass Attempts,4,7,27,2021,4,10
Pass Attempts,4,8,26,2016,4,0
Pass Attempts,4,9,26,2018,4,27
Pass Attempts,4,10,24,2021,4,25
Pass Attempts,4,11,19,2019,4,25
Rush Attempts,4,0,39,2019,4,25
Rush Attempts,4,1,38,2019,4,9
Rush Attempts,4,2,34,2021,4,25
Rush Attempts,4,3,32,2018,4,15
Rush Attempts,4,4,28,2016,4,10
Rush Attempts,4,5,28,2018,4,27
Rush Attempts,4,6,26,2016,4,0
Rush Attempts,4,7,23,2014,4,15
Rush Attempts,4,8,22,2021,4,10
Rush Attempts,4,9,19,2016,4,19
Rush Attempts,4,10,19,2022,4,0
Rush Attempts,4,11,18,2019,4,10
Points Scored,6,0,27,2017,6,8
Points Scored,6,1,24,2014,6,19
Points Scored,6,2,24,2019,6,16
Points Scored,6,3,21,2015,6,28
Points Scored,6,4,16,2014,6,22
Points Scored,6,5,13,2017,6,19
Points Scored,6,6,6,2019,6,3
Points Allowed,6,0,12,2014,6,22
Points Allowed,6,1,20,2019,6,3
Points Allowed,6,2,21,2019,6,16
Points Allowed,6,3,23,2017,6,19
Points Allowed,6,4,24,2017,6,8
Points Allowed,6,5,26,2015,6,28
Points Allowed,6,6,34,2014,6,19
Passing Yards,6,0,374,2014,6,19
Passing Yards,6,1,322,2017,6,8
Passing Yards,6,2,256,2014,6,22
Passing Yards,6,3,251,2015,6,28
Passing Yards,6,4,233,2019,6,16
Passing Yards,6,5,215,2017,6,19
Passing Yards,6,6,197,2019,6,3
Passing Yards Allowed,6,0,174,2019,6,16
Passing Yards Allowed,6,1,180,2019,6,3
Passing Yards Allowed,6,2,182,2015,6,28
Passing Yards Allowed,6,3,185,2014,6,22
Passing Yards Allowed,6,4,247,2017,6,19
Passing Yards Allowed,6,5,304,2014,6,19
Passing Yards Allowed,6,6,341,2017,6,8
Rushing Yards,6,0,163,2019,6,16
Rushing Yards,6,1,150,2014,6,22
Rushing Yards,6,2,119,2014,6,19
Rushing Yards,6,3,113,2015,6,28
Rushing Yards,6,4,87,2017,6,8
Rushing Yards,6,5,80,2017,6,19
Rushing Yards,6,6,60,2019,6,3
Rushing Yards Allowed,6,0,78,2014,6,22
Rushing Yards Allowed,6,1,87,2014,6,19
Rushing Yards Allowed,6,2,106,2015,6,28
Rushing Yards Allowed,6,3,125,2017,6,19
Rushing Yards Allowed,6,4,134,2019,6,16
Rushing Yards Allowed,6,5,135,2017,6,8
Rushing Yards Allowed,6,6,209,2019,6,3
Total Yards,6,0,461,2014,6,19
Total Yards,6,1,406,2014,6,22
Total Yards,6,2,389,2017,6,8
Total Yards,6,3,381,2019,6,16
Total Yards,6,4,356,2015,6,28
Total Yards,6,5,273,2017,6,19
Total Yards,6,6,239,2019,6,3
Total Yards Allowed,6,0,263,2014,6,22
Total Yards Allowed,6,1,271,2019,6,16
Total Yards Allowed,6,2,277,2015,6,28
Total Yards Allowed,6,3,345,2017,6,19
Total Yards Allowed,6,4,386,2014,6,19
Total Yards Allowed,6,5,389,2019,6,3
Total Yards Allowed,6,6,453,2017,6,8
Pass Attempts,6,0,52,2017,6,8
Pass Attempts,6,1,45,2014,6,19
Pass Attempts,6,2,41,2019,6,16
Pass Attempts,6,3,39,2015,6,28
Pass Attempts,6,4,35,2019,6,3
Pass Attempts,6,5,32,2017,6,19
Pass Attempts,6,6,27,2014,6,22
Rush Attempts,6,0,32,2014,6,22
Rush Attempts,6,1,27,2015,6,28
Rush Attempts,6,2,26,2017,6,8
Rush Attempts,6,3,23,2017,6,19
Rush Attempts,6,4,20,2014,6,19
Rush Attempts,6,5,20,2019,6,16
Rush Attempts,6,6,17,2019,6,3
Points Scored,7,0,26,2021,7,9
Points Scored,7,1,13,2014,7,25
Points Allowed,7,0,20,2014,7,25
Points Allowed,7,1,27,2021,7,9
Passing Yards,7,0,276,2021,7,9
Passing Yards,7,1,248,2014,7,25
Passing Yards Allowed,7,0,216,2021,7,9
Passing Yards Allowed,7,1,261,2014,7,25
Rushing Yards,7,0,105,2014,7,25
Rushing Yards,7,1,80,2021,7,9
Rushing Yards Allowed,7,0,60,2014,7,25
Rushing Yards Allowed,7,1,142,2021,7,9
Total Yards,7,0,346,2021,7,9
Total Yards,7,1,313,2014,7,25
Total Yards Allowed,7,0,307,2014,7,25
Total Yards Allowed,7,1,358,2021,7,9
Pass Attempts,7,0,41,2021,7,9
Pass Attempts,7,1,35,2014,7,25
Rush Attempts,7,0,31,2014,7,25
Rush Attempts,7,1,22,2021,7,9
Points Scored,8,0,24,2017,8,6
Points Scored,8,1,9,2021,8,23
Points Allowed,8,0,23,2021,8,23
Points Allowed,8,1,27,2017,8,6
Passing Yards,8,0,341,2017,8,6
Passing Yards,8,1,212,2021,8,23
Passing Yards Allowed,8,0,111,2021,8,23
Passing Yards Allowed,8,1,322,2017,8,6
Rushing Yards,8,0,135,2017,8,6
Rushing Yards,8,1,14,2021,8,23
Rushing Yards Allowed,8,0,87,2017,8,6
Rushing Yards Allowed,8,1,252,2021,8,23
Total Yards,8,0,453,2017,8,6
Total Yards,8,1,184,2021,8,23
Total Yards Allowed,8,0,359,2021,8,23
Total Yards Allowed,8,1,389,2017,8,6
Pass Attempts,8,0,37,2017,8,6
Pass Attempts,8,1,35,2021,8,23
Rush Attempts,8,0,26,2017,8,6
Rush Attempts,8,1,17,2021,8,23
Points Scored,9,0,27,2021,9,7
Points Scored,9,1,24,2021,9,10
Points Scored,9,2,18,2016,9,18
Points Scored,9,3,14,2019,9,4
Points Scored,9,4,12,2022,9,24
Points Scored,9,5,10,2017,9,1
Points Allowed,9,0,14,2022,9,24
Points Allowed,9,1,17,2017,9,1
Points Allowed,9,2,26,2021,9,7
Points Allowed,9,3,27,2019,9,4
Points Allowed,9,4,27,2021,9,10
Points Allowed,9,5,31,2016,9,18
Passing Yards,9,0,348,2016,9,18
Passing Yards,9,1,284,2019,9,4
Passing Yards,9,2,269,2022,9,24
Passing Yards,9,3,268,2017,9,1
Passing Yards,9,4,267,2021,9,10
Passing Yards,9,5,216,2021,9,7
Passing Yards Allowed,9,0,162,2022,9,24
Passing Yards Allowed,9,1,229,2019,9,4
Passing Yards Allowed,9,2,268,2017,9,1
Passing Yards Allowed,9,3,268,2021,9,10
Passing Yards Allowed,9,4,276,2021,9,7
Passing Yards Allowed,9,5,302,2016,9,18
Rushing Yards,9,0,142,2021,9,7
Rushing Yards,9,1,107,2021,9,10
Rushing Yards,9,2,105,2022,9,24
Rushing Yards,9,3,99,2016,9,18
Rushing Yards,9,4,38,2017,9,1
Rushing Yards,9,5,27,2019,9,4
Rushing Yards Allowed,9,0,10,2022,9,24
Rushing Yards Allowed,9,1,78,2016,9,18
Rushing Yards Allowed,9,2,80,2021,9,7
Rushing Yards Allowed,9,3,81,2017,9,1
Rushing Yards Allowed,9,4,104,2021,9,10
Rushing Yards Allowed,9,5,137,2019,9,4
Total Yards,9,0,423,2016,9,18
Total Yards,9,1,374,2022,9,24
Total Yards,9,2,366,2021,9,10
Total Yards,9,3,358,2021,9,7
Total Yards,9,4,293,2019,9,4
Total Yards,9,5,283,2017,9,1
Total Yards Allowed,9,0,168,2022,9,24
Total Yards Allowed,9,1,331,2017,9,1
Total Yards Allowed,9,2,346,2021,9,7
Total Yards Allowed,9,3,366,2019,9,4
Total Yards Allowed,9,4,367,2021,9,10
Total Yards Allowed,9,5,374,2016,9,18
Pass Attempts,9,0,51,2016,9,18
Pass Attempts,9,1,43,2019,9,4
Pass Attempts,9,2,42,2022,9,24
Pass Attempts,9,3,39,2021,9,10
Pass Attempts,9,4,37,2017,9,1
Pass Attempts,9,5,30,2021,9,7
Rush Attempts,9,0,36,2021,9,7
Rush Attempts,9,1,31,2021,9,10
Rush Attempts,9,2,25,2022,9,24
Rush Attempts,9,3,23,2017,9,1
Rush Attempts,9,4,19,2016,9,18
Rush Attempts,9,5,19,2019,9,4
Points Scored,10,0,45,2019,10,17
Points Scored,10,1,40,2017,10,1
Points Scored,10,2,38,2015,10,25
Points Scored,10,3,31,2020,10,29
Points Scored,10,4,31,2021,10,4
Points Scored,10,5,30,2016,10,18
Points Scored,10,6,30,2020,10,21
Points Scored,10,7,27,2019,10,4
Points Scored,10,8,27,2021,10,9
Points Scored,10,9,24,2021,10,14
Points Scored,10,10,23,2016,10,4
Points Scored,10,11,23,2020,10,13
Points Scored,10,12,21,2017,10,0
Points Scored,10,13,20,2019,10,3
Points Scored,10,14,17,2015,10,26
Points Scored,10,15,17,2015,10,20
Points Allowed,10,0,9,2021,10,4
Points Allowed,10,1,10,2019,10,4
Points Allowed,10,2,13,2017,10,1
Points Allowed,10,3,13,2020,10,13
Points Allowed,10,4,14,2015,10,26
Points Allowed,10,5,17,2019,10,3
Points Allowed,10,6,17,2021,10,14
Points Allowed,10,7,20,2019,10,17
Points Allowed,10,8,21,2015,10,20
Points Allowed,10,9,23,2015,10,25
Points Allowed,10,10,23,2020,10,29
Points Allowed,10,11,24,2021,10,9
Points Allowed,10,12,27,2016,10,18
Points Allowed,10,13,27,2017,10,0
Points Allowed,10,14,27,2020,10,21
Points Allowed,10,15,37,2016,10,4
Passing Yards,10,0,328,2020,10,21
Passing Yards,10,1,325,2021,10,14
Passing Yards,10,2,309,2016,10,4
Passing Yards,10,3,292,2021,10,4
Passing Yards,10,4,283,2017,10,0
Passing Yards,10,5,277,2019,10,4
Passing Yards,10,6,277,2020,10,29
Passing Yards,10,7,272,2017,10,1
Passing Yards,10,8,271,2015,10,20
Passing Yards,10,9,268,2021,10,9
Passing Yards,10,10,264,2020,10,13
Passing Yards,10,11,255,2019,10,3
Passing Yards,10,12,254,2015,10,26
Passing Yards,10,13,239,2016,10,18
Passing Yards,10,14,238,2019,10,17
Passing Yards,10,15,205,2015,10,25
Passing Yards Allowed,10,0,90,2021,10,4
Passing Yards Allowed,10,1,132,2021,10,14
Passing Yards Allowed,10,2,179,2015,10,26
Passing Yards Allowed,10,3,186,2020,10,13
Passing Yards Allowed,10,4,191,2015,10,20
Passing Yards Allowed,10,5,218,2016,10,4
Passing Yards Allowed,10,6,230,2019,10,17
Passing Yards Allowed,10,7,232,2017,10,1
Passing Yards Allowed,10,8,233,2019,10,4
Passing Yards Allowed,10,9,236,2019,10,3
Passing Yards Allowed,10,10,241,2017,10,0
Passing Yards Allowed,10,11,267,2021,10,9
Passing Yards Allowed,10,12,288,2020,10,21
Passing Yards Allowed,10,13,311,2020,10,29
Passing Yards Allowed,10,14,368,2015,10,25
Passing Yards Allowed,10,15,389,2016,10,18
Rushing Yards,10,0,207,2016,10,18
Rushing Yards,10,1,197,2019,10,17
Rushing Yards,10,2,161,2020,10,29
Rushing Yards,10,3,153,2015,10,26
Rushing Yards,10,4,141,2017,10,1
Rushing Yards,10,5,134,2019,10,3
Rushing Yards,10,6,119,2020,10,21
Rushing Yards,10,7,114,2021,10,14
Rushing Yards,10,8,111,2021,10,4
Rushing Yards,10,9,104,2021,10,9
Rushing Yards,10,10,103,2017,10,0
Rushing Yards,10,11,81,2019,10,4
