Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards Allowed,0,81,237,2018,0,13
Passing Yards Allowed,0,82,237,2020,0,7
Passing Yards Allowed,0,83,237,2021,0,29
Passing Yards Allowed,0,84,238,2016,0,24
Passing Yards Allowed,0,85,239,2017,0,24
Passing Yards Allowed,0,86,242,2015,0,6
Passing Yards Allowed,0,87,242,2020,0,5
Passing Yards Allowed,0,88,245,2022,0,17
Passing Yards Allowed,0,89,246,2015,0,30
Passing Yards Allowed,0,90,246,2016,0,14
Passing Yards Allowed,0,91,247,2021,0,24
Passing Yards Allowed,0,92,247,2022,0,26
Passing Yards Allowed,0,93,249,2014,0,9
Passing Yards Allowed,0,94,249,2014,0,26
Passing Yards Allowed,0,95,250,2022,0,21
Passing Yards Allowed,0,96,253,2022,0,25
Passing Yards Allowed,0,97,258,2017,0,7
Passing Yards Allowed,0,98,260,2015,0,25
Passing Yards Allowed,0,99,260,2016,0,24
Rushing Yards,0,0,282,2017,0,25
Rushing Yards,0,1,245,2016,0,17
Rushing Yards,0,2,243,2019,0,26
Rushing Yards,0,3,243,2019,0,17
Rushing Yards,0,4,240,2015,0,17
Rushing Yards,0,5,239,2022,0,1
Rushing Yards,0,6,229,2019,0,22
Rushing Yards,0,7,222,2017,0,24
Rushing Yards,0,8,213,2016,0,25
Rushing Yards,0,9,212,2015,0,22
Rushing Yards,0,10,208,2018,0,25
Rushing Yards,0,11,206,2016,0,1
Rushing Yards,0,12,204,2017,0,18
Rushing Yards,0,13,200,2018,0,29
Rushing Yards,0,14,199,2015,0,6
Rushing Yards,0,15,199,2017,0,26
Rushing Yards,0,16,195,2017,0,21
Rushing Yards,0,17,194,2015,0,25
Rushing Yards,0,18,192,2022,0,24
Rushing Yards,0,19,188,2017,0,12
Rushing Yards,0,20,188,2022,0,26
Rushing Yards,0,21,186,2021,0,17
Rushing Yards,0,22,184,2021,0,12
Rushing Yards,0,23,182,2017,0,11
Rushing Yards,0,24,181,2018,0,15
Rushing Yards,0,25,179,2016,0,24
Rushing Yards,0,26,177,2019,0,25
Rushing Yards,0,27,175,2015,0,15
Rushing Yards,0,28,175,2016,0,16
Rushing Yards,0,29,175,2021,0,24
Rushing Yards,0,30,171,2020,0,26
Rushing Yards,0,31,171,2022,0,17
Rushing Yards,0,32,170,2018,0,20
Rushing Yards,0,33,168,2020,0,3
Rushing Yards,0,34,168,2020,0,26
Rushing Yards,0,35,167,2021,0,5
Rushing Yards,0,36,163,2021,0,26
Rushing Yards,0,37,160,2019,0,1
Rushing Yards,0,38,160,2020,0,1
Rushing Yards,0,39,159,2017,0,26
Rushing Yards,0,40,158,2019,0,27
Rushing Yards,0,41,157,2016,0,3
Rushing Yards,0,42,157,2016,0,19
Rushing Yards,0,43,157,2020,0,18
Rushing Yards,0,44,157,2021,0,24
Rushing Yards,0,45,156,2014,0,8
Rushing Yards,0,46,156,2015,0,2
Rushing Yards,0,47,156,2022,0,23
Rushing Yards,0,48,155,2021,0,29
Rushing Yards,0,49,154,2019,0,24
Rushing Yards,0,50,152,2021,0,26
Rushing Yards,0,51,151,2015,0,26
Rushing Yards,0,52,150,2015,0,9
Rushing Yards,0,53,149,2018,0,13
Rushing Yards,0,54,148,2016,0,26
Rushing Yards,0,55,148,2017,0,10
Rushing Yards,0,56,147,2022,0,26
Rushing Yards,0,57,147,2022,0,13
Rushing Yards,0,58,145,2018,0,24
Rushing Yards,0,59,145,2018,0,26
Rushing Yards,0,60,143,2014,0,18
Rushing Yards,0,61,142,2015,0,10
Rushing Yards,0,62,142,2022,0,25
Rushing Yards,0,63,140,2014,0,7
Rushing Yards,0,64,140,2018,0,9
Rushing Yards,0,65,139,2016,0,9
Rushing Yards,0,66,139,2017,0,7
Rushing Yards,0,67,138,2016,0,7
Rushing Yards,0,68,137,2015,0,5
Rushing Yards,0,69,137,2020,0,19
Rushing Yards,0,70,136,2014,0,26
Rushing Yards,0,71,136,2014,0,25
Rushing Yards,0,72,136,2018,0,8
Rushing Yards,0,73,135,2014,0,1
Rushing Yards,0,74,135,2017,0,29
Rushing Yards,0,75,135,2018,0,25
Rushing Yards,0,76,132,2016,0,4
Rushing Yards,0,77,131,2022,0,8
Rushing Yards,0,78,128,2015,0,30
Rushing Yards,0,79,127,2019,0,29
Rushing Yards,0,80,125,2016,0,26
Rushing Yards,0,81,123,2019,0,9
Rushing Yards,0,82,122,2014,0,9
Rushing Yards,0,83,122,2017,0,4
Rushing Yards,0,84,122,2017,0,31
Rushing Yards,0,85,122,2018,0,5
Rushing Yards,0,86,118,2014,0,13
Rushing Yards,0,87,118,2021,0,25
Rushing Yards,0,88,117,2017,0,28
Rushing Yards,0,89,117,2018,0,1
Rushing Yards,0,90,117,2020,0,29
Rushing Yards,0,91,116,2016,0,27
Rushing Yards,0,92,115,2018,0,26
Rushing Yards,0,93,113,2014,0,25
Rushing Yards,0,94,113,2017,0,25
Rushing Yards,0,95,113,2021,0,25
Rushing Yards,0,96,112,2019,0,30
Rushing Yards,0,97,112,2021,0,10
Rushing Yards,0,98,110,2018,0,10
Rushing Yards,0,99,110,2020,0,16
Rushing Yards Allowed,0,0,30,2014,0,29
Rushing Yards Allowed,0,1,32,2020,0,18
Rushing Yards Allowed,0,2,37,2021,0,26
Rushing Yards Allowed,0,3,38,2015,0,15
Rushing Yards Allowed,0,4,38,2016,0,24
Rushing Yards Allowed,0,5,42,2014,0,26
Rushing Yards Allowed,0,6,43,2019,0,25
Rushing Yards Allowed,0,7,50,2021,0,25
Rushing Yards Allowed,0,8,51,2014,0,9
Rushing Yards Allowed,0,9,51,2017,0,26
Rushing Yards Allowed,0,10,52,2022,0,1
Rushing Yards Allowed,0,11,60,2020,0,1
Rushing Yards Allowed,0,12,62,2015,0,22
Rushing Yards Allowed,0,13,62,2016,0,25
Rushing Yards Allowed,0,14,63,2018,0,15
Rushing Yards Allowed,0,15,67,2017,0,25
Rushing Yards Allowed,0,16,69,2020,0,19
Rushing Yards Allowed,0,17,69,2022,0,13
Rushing Yards Allowed,0,18,70,2022,0,25
Rushing Yards Allowed,0,19,73,2016,0,9
Rushing Yards Allowed,0,20,73,2017,0,25
Rushing Yards Allowed,0,21,73,2020,0,21
Rushing Yards Allowed,0,22,74,2014,0,1
Rushing Yards Allowed,0,23,74,2021,0,24
Rushing Yards Allowed,0,24,76,2021,0,17
Rushing Yards Allowed,0,25,80,2018,0,8
Rushing Yards Allowed,0,26,81,2014,0,23
Rushing Yards Allowed,0,27,81,2019,0,26
Rushing Yards Allowed,0,28,82,2017,0,12
Rushing Yards Allowed,0,29,82,2017,0,4
Rushing Yards Allowed,0,30,84,2015,0,9
Rushing Yards Allowed,0,31,84,2020,0,14
Rushing Yards Allowed,0,32,87,2021,0,11
Rushing Yards Allowed,0,33,89,2018,0,25
Rushing Yards Allowed,0,34,89,2019,0,29
Rushing Yards Allowed,0,35,90,2015,0,17
Rushing Yards Allowed,0,36,91,2017,0,28
Rushing Yards Allowed,0,37,91,2017,0,26
Rushing Yards Allowed,0,38,92,2016,0,17
Rushing Yards Allowed,0,39,92,2019,0,1
Rushing Yards Allowed,0,40,95,2016,0,24
Rushing Yards Allowed,0,41,95,2019,0,9
Rushing Yards Allowed,0,42,95,2022,0,9
Rushing Yards Allowed,0,43,95,2022,0,20
Rushing Yards Allowed,0,44,95,2022,0,24
Rushing Yards Allowed,0,45,96,2017,0,21
Rushing Yards Allowed,0,46,96,2018,0,24
Rushing Yards Allowed,0,47,96,2018,0,20
Rushing Yards Allowed,0,48,96,2019,0,6
Rushing Yards Allowed,0,49,98,2015,0,5
Rushing Yards Allowed,0,50,98,2018,0,25
Rushing Yards Allowed,0,51,98,2021,0,15
Rushing Yards Allowed,0,52,101,2016,0,25
Rushing Yards Allowed,0,53,103,2017,0,10
Rushing Yards Allowed,0,54,103,2021,0,9
Rushing Yards Allowed,0,55,105,2017,0,29
Rushing Yards Allowed,0,56,108,2019,0,2
Rushing Yards Allowed,0,57,109,2015,0,26
Rushing Yards Allowed,0,58,109,2016,0,4
Rushing Yards Allowed,0,59,109,2019,0,17
Rushing Yards Allowed,0,60,110,2019,0,24
Rushing Yards Allowed,0,61,110,2022,0,24
Rushing Yards Allowed,0,62,111,2014,0,20
Rushing Yards Allowed,0,63,113,2014,0,26
Rushing Yards Allowed,0,64,113,2016,0,1
Rushing Yards Allowed,0,65,113,2020,0,24
Rushing Yards Allowed,0,66,114,2015,0,10
Rushing Yards Allowed,0,67,114,2016,0,14
Rushing Yards Allowed,0,68,115,2018,0,9
Rushing Yards Allowed,0,69,115,2018,0,13
Rushing Yards Allowed,0,70,115,2019,0,27
Rushing Yards Allowed,0,71,116,2017,0,7
Rushing Yards Allowed,0,72,117,2018,0,5
Rushing Yards Allowed,0,73,117,2018,0,1
Rushing Yards Allowed,0,74,117,2019,0,22
Rushing Yards Allowed,0,75,118,2015,0,25
Rushing Yards Allowed,0,76,118,2021,0,5
Rushing Yards Allowed,0,77,119,2018,0,26
Rushing Yards Allowed,0,78,119,2021,0,12
Rushing Yards Allowed,0,79,121,2016,0,7
Rushing Yards Allowed,0,80,122,2014,0,8
Rushing Yards Allowed,0,81,124,2018,0,29
Rushing Yards Allowed,0,82,124,2022,0,23
Rushing Yards Allowed,0,83,125,2015,0,26
Rushing Yards Allowed,0,84,128,2019,0,4
Rushing Yards Allowed,0,85,128,2020,0,24
Rushing Yards Allowed,0,86,129,2018,0,26
Rushing Yards Allowed,0,87,130,2022,0,17
Rushing Yards Allowed,0,88,131,2014,0,18
Rushing Yards Allowed,0,89,133,2016,0,27
Rushing Yards Allowed,0,90,133,2022,0,26
Rushing Yards Allowed,0,91,134,2016,0,26
Rushing Yards Allowed,0,92,134,2021,0,26
Rushing Yards Allowed,0,93,135,2022,0,8
Rushing Yards Allowed,0,94,136,2015,0,6
Rushing Yards Allowed,0,95,140,2022,0,21
Rushing Yards Allowed,0,96,141,2014,0,13
Rushing Yards Allowed,0,97,141,2019,0,26
Rushing Yards Allowed,0,98,143,2020,0,7
Rushing Yards Allowed,0,99,144,2018,0,24
Total Yards,0,0,514,2018,0,20
Total Yards,0,1,508,2017,0,10
Total Yards,0,2,496,2020,0,16
Total Yards,0,3,474,2022,0,25
Total Yards,0,4,471,2017,0,11
Total Yards,0,5,468,2017,0,21
Total Yards,0,6,458,2014,0,18
Total Yards,0,7,458,2015,0,17
Total Yards,0,8,449,2021,0,31
Total Yards,0,9,448,2019,0,26
Total Yards,0,10,445,2022,0,23
Total Yards,0,11,439,2021,0,26
Total Yards,0,12,438,2014,0,13
Total Yards,0,13,432,2021,0,12
Total Yards,0,14,428,2022,0,1
Total Yards,0,15,426,2022,0,13
Total Yards,0,16,424,2022,0,4
Total Yards,0,17,423,2017,0,25
Total Yards,0,18,416,2021,0,29
Total Yards,0,19,416,2021,0,25
Total Yards,0,20,411,2017,0,24
Total Yards,0,21,411,2019,0,25
Total Yards,0,22,403,2017,0,18
Total Yards,0,23,401,2017,0,26
Total Yards,0,24,401,2021,0,17
Total Yards,0,25,395,2016,0,17
Total Yards,0,26,395,2021,0,24
Total Yards,0,27,394,2020,0,5
Total Yards,0,28,393,2014,0,7
Total Yards,0,29,393,2016,0,1
Total Yards,0,30,393,2019,0,17
Total Yards,0,31,392,2021,0,26
Total Yards,0,32,388,2022,0,24
Total Yards,0,33,386,2014,0,20
Total Yards,0,34,386,2015,0,6
Total Yards,0,35,386,2018,0,13
Total Yards,0,36,385,2018,0,29
Total Yards,0,37,385,2018,0,24
Total Yards,0,38,382,2016,0,7
Total Yards,0,39,381,2016,0,16
Total Yards,0,40,381,2022,0,26
Total Yards,0,41,380,2014,0,21
Total Yards,0,42,376,2015,0,2
Total Yards,0,43,376,2022,0,25
Total Yards,0,44,374,2017,0,24
Total Yards,0,45,371,2017,0,26
Total Yards,0,46,368,2022,0,21
Total Yards,0,47,367,2020,0,14
Total Yards,0,48,366,2015,0,25
Total Yards,0,49,365,2014,0,25
Total Yards,0,50,364,2017,0,25
Total Yards,0,51,364,2019,0,1
Total Yards,0,52,363,2019,0,30
Total Yards,0,53,359,2018,0,15
