Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
3234,15,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
3236,13,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
3242,15,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
3245,15,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
3249,15,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
4008,13,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
4010,14,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
4017,13,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
4020,17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4021,14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
4030,13,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
4040,16,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
4042,14,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
4047,13,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
4055,14,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
4833,15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
4843,14,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
4847,13,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1
4850,12,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
4859,14,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
4868,13,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1
4874,13,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1
4880,14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
5641,14,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
5645,17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5647,15,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
5649,13,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1
5655,13,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
5674,13,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
5677,14,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1
5679,16,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
5683,14,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
5684,10,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1
5696,13,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1
6507,15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
6519,12,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
6528,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
6530,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
6538,16,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
6539,15,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
6544,12,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
6551,11,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1
6566,9,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1
7376,12,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1
7377,8,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1
7381,12,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
7385,10,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1
7387,8,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
7388,15,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
7390,12,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
7393,11,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
7395,14,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1
7396,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
7397,13,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
7400,15,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
7401,15,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
7404,12,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
7405,11,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1
7406,9,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
7410,11,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
7411,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
7414,13,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
7416,10,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
7420,11,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1
7424,11,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1
7425,12,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1
8198,14,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
8199,14,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
8200,12,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
8201,10,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
8202,11,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
8203,14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
8204,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
8205,9,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1
8206,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
8208,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
8209,10,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
8214,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
8218,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
8219,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
8224,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
8225,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
8226,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
8230,12,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
8232,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
8234,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
8235,11,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
8236,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
8240,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
8241,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
8245,11,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
8246,8,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1
8250,13,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
8251,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
8252,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
8255,11,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1
9002,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9003,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9004,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
9005,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9006,6,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
9007,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9008,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9009,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
9010,8,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
9011,10,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1
9012,8,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
9013,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9014,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9015,11,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1
9016,8,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9017,13,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
9018,12,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
9019,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9020,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
9021,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9022,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9023,9,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1
9024,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9025,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
9026,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9027,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9028,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
9029,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
9030,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9031,12,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
9032,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9033,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
9034,6,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
9035,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9036,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9037,10,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
9038,11,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
9039,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
9040,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9041,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9042,10,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1
9043,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
9044,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
9045,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9046,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
9047,10,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
9048,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
9049,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
9050,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
9051,10,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1
9052,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
9053,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
9054,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9055,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9056,9,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9057,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9058,10,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
9059,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
9060,14,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
9061,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9062,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9063,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
9064,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
