Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
FA Stage 1,2022,3891,released,18,CB,0,0,0
FA Stage 1,2022,183,released,18,DT,0,0,0
FA Stage 1,2022,1447,released,18,G,0,0,0
FA Stage 1,2022,5764,released,18,RB,0,0,0
FA Stage 1,2022,6124,released,18,K,0,0,0
FA Stage 1,2022,5107,released,18,C,0,0,0
FA Stage 1,2022,1517,released,18,WR,0,0,0
FA Stage 1,2022,7044,released,18,DE,0,0,0
FA Stage 1,2022,1155,released,19,T,0,0,0
FA Stage 1,2022,1740,released,19,RB,0,0,0
FA Stage 1,2022,2856,released,19,DE,0,0,0
FA Stage 1,2022,6258,released,19,DT,0,0,0
FA Stage 1,2022,7236,released,19,OLB,0,0,0
FA Stage 1,2022,4670,released,19,OLB,0,0,0
FA Stage 1,2022,3944,released,19,S,0,0,0
FA Stage 1,2022,6617,released,19,RB,0,0,0
FA Stage 1,2022,7048,released,19,DE,0,0,0
FA Stage 1,2022,5763,released,20,RB,0,0,0
FA Stage 1,2022,1709,released,20,DT,0,0,0
FA Stage 1,2022,3974,released,20,S,0,0,0
FA Stage 1,2022,5150,released,20,G,0,0,0
FA Stage 1,2022,7137,released,20,ILB,0,0,0
FA Stage 1,2022,1132,released,20,C,0,0,0
FA Stage 1,2022,2972,released,20,ILB,0,0,0
FA Stage 1,2022,4158,released,20,TE,0,0,0
FA Stage 1,2022,5820,released,20,TE,0,0,0
FA Stage 1,2022,6276,released,21,ILB,0,0,0
FA Stage 1,2022,7247,released,21,CB,0,0,0
FA Stage 1,2022,4545,released,21,DT,0,0,0
FA Stage 1,2022,5485,released,21,OLB,0,0,0
FA Stage 1,2022,5747,released,21,RB,0,0,0
FA Stage 1,2022,6895,released,21,G,0,0,0
FA Stage 1,2022,7052,released,21,DE,0,0,0
FA Stage 1,2022,8168,released,21,S,0,0,0
FA Stage 1,2022,8074,released,21,CB,0,0,0
FA Stage 1,2022,3976,released,22,S,0,0,0
FA Stage 1,2022,1422,released,22,T,0,0,0
FA Stage 1,2022,1593,released,22,WR,0,0,0
FA Stage 1,2022,4907,released,22,RB,0,0,0
FA Stage 1,2022,6239,released,22,DT,0,0,0
FA Stage 1,2022,3688,released,22,DE,0,0,0
FA Stage 1,2022,3558,released,22,G,0,0,0
FA Stage 1,2022,5953,released,22,C,0,0,0
FA Stage 1,2022,6775,released,22,WR,0,0,0
FA Stage 1,2022,1171,released,23,OLB,0,0,0
FA Stage 1,2022,4798,released,23,S,0,0,0
FA Stage 1,2022,4337,released,23,G,0,0,0
FA Stage 1,2022,3618,released,23,P,0,0,0
FA Stage 1,2022,2852,released,23,DE,0,0,0
FA Stage 1,2022,5046,released,23,WR,0,0,0
FA Stage 1,2022,6243,released,23,DT,0,0,0
FA Stage 1,2022,5976,released,23,G,0,0,0
FA Stage 1,2022,7118,released,23,DT,0,0,0
FA Stage 1,2022,1707,released,24,G,0,0,0
FA Stage 1,2022,1158,released,24,CB,0,0,0
FA Stage 1,2022,3534,released,24,G,0,0,0
FA Stage 1,2022,2334,released,25,S,0,0,0
FA Stage 1,2022,3839,released,25,OLB,0,0,0
FA Stage 1,2022,5557,released,25,CB,0,0,0
FA Stage 1,2022,1703,released,25,T,0,0,0
FA Stage 1,2022,4674,released,25,OLB,0,0,0
FA Stage 1,2022,2825,released,25,K,0,0,0
FA Stage 1,2022,5222,released,25,T,0,0,0
FA Stage 1,2022,929,released,26,S,0,0,0
FA Stage 1,2022,892,released,26,T,0,0,0
FA Stage 1,2022,1694,released,26,S,0,0,0
FA Stage 1,2022,5545,released,26,CB,0,0,0
FA Stage 1,2022,1853,released,27,OLB,0,0,0
FA Stage 1,2022,1406,released,27,T,0,0,0
FA Stage 1,2022,1865,released,27,OLB,0,0,0
FA Stage 1,2022,6848,released,27,G,0,0,0
FA Stage 1,2022,3370,released,27,TE,0,0,0
FA Stage 1,2022,524,released,27,FB,0,0,0
FA Stage 1,2022,2065,released,27,T,0,0,0
FA Stage 1,2022,5947,released,27,C,0,0,0
FA Stage 1,2022,6257,released,27,DT,0,0,0
FA Stage 1,2022,1476,released,28,TE,0,0,0
FA Stage 1,2022,5282,released,28,K,0,0,0
FA Stage 1,2022,5103,released,28,WR,0,0,0
FA Stage 1,2022,2039,released,28,WR,0,0,0
FA Stage 1,2022,2668,released,28,C,0,0,0
FA Stage 1,2022,1289,released,28,CB,0,0,0
FA Stage 1,2022,6151,released,28,DE,0,0,0
FA Stage 1,2022,650,released,28,DT,0,0,0
FA Stage 1,2022,3308,released,28,RB,0,0,0
FA Stage 1,2022,1088,released,29,DE,0,0,0
FA Stage 1,2022,1585,released,29,WR,0,0,0
FA Stage 1,2022,2071,released,29,G,0,0,0
FA Stage 1,2022,3933,released,29,CB,0,0,0
FA Stage 1,2022,382,released,29,P,0,0,0
FA Stage 1,2022,1701,released,29,S,0,0,0
FA Stage 1,2022,2918,released,29,DT,0,0,0
FA Stage 1,2022,957,released,29,DE,0,0,0
FA Stage 1,2022,1133,released,31,C,0,0,0
FA Stage 1,2022,1028,released,31,DE,0,0,0
FA Stage 1,2022,4991,released,31,TE,0,0,0
FA Stage 1,2022,1626,released,31,CB,0,0,0
FA Stage 1,2022,3510,released,31,G,0,0,0
FA Stage 1,2022,2263,released,31,ILB,0,0,0
FA Stage 1,2022,2797,released,31,P,0,0,0
FA Stage 1,2022,4131,released,31,FB,0,0,0
FA Stage 1,2022,5949,released,31,C,0,0,0
FA Stage 1,2022,4400,designated as a franchise player,15,T,0,0,0
FA Stage 1,2022,363,designated as a franchise player,27,QB,0,0,0
FA Stage 1,2022,5683,designated as a franchise player,30,QB,0,0,0
FA Stage 1,2022,4874,signed a renegotiated contract,0,QB,7163,4,0
FA Stage 1,2022,1515,signed a renegotiated contract,0,G,1749,3,0
FA Stage 1,2022,5487,signed a renegotiated contract,0,OLB,2412,4,0
FA Stage 1,2022,1864,signed a renegotiated contract,0,RB,1934,3,0
FA Stage 1,2022,6758,signed a renegotiated contract,0,WR,2055,4,0
FA Stage 1,2022,3721,signed a renegotiated contract,0,DT,1126,3,0
FA Stage 1,2022,6489,signed a renegotiated contract,0,S,1388,4,0
FA Stage 1,2022,1758,signed a renegotiated contract,0,DE,629,2,0
FA Stage 1,2022,7816,signed a renegotiated contract,0,P,183,4,0
FA Stage 1,2022,1536,signed a renegotiated contract,0,QB,1168,3,0
FA Stage 1,2022,5696,signed a renegotiated contract,0,QB,203,2,0
FA Stage 1,2022,7995,signed a renegotiated contract,0,ILB,310,3,0
FA Stage 1,2022,3907,signed a renegotiated contract,1,CB,1865,4,0
FA Stage 1,2022,1548,signed a renegotiated contract,1,DT,1107,3,0
FA Stage 1,2022,1618,signed a renegotiated contract,1,DE,900,3,0
FA Stage 1,2022,4645,signed a renegotiated contract,1,OLB,449,2,0
FA Stage 1,2022,1654,signed a renegotiated contract,1,QB,1442,3,0
FA Stage 1,2022,7351,signed a renegotiated contract,1,S,212,2,0
FA Stage 1,2022,5748,signed a renegotiated contract,1,RB,200,2,0
FA Stage 1,2022,6713,signed a renegotiated contract,1,TE,321,2,0
FA Stage 1,2022,4055,signed a renegotiated contract,1,QB,223,2,0
FA Stage 1,2022,5137,signed a renegotiated contract,1,C,197,2,0
FA Stage 1,2022,1798,signed a renegotiated contract,2,CB,4014,3,0
FA Stage 1,2022,3609,signed a renegotiated contract,2,T,3169,3,0
FA Stage 1,2022,5050,signed a renegotiated contract,2,WR,3598,5,0
FA Stage 1,2022,4676,signed a renegotiated contract,2,OLB,3360,4,0
FA Stage 1,2022,1425,signed a renegotiated contract,2,DE,2234,3,0
FA Stage 1,2022,1459,signed a renegotiated contract,2,ILB,2014,3,0
FA Stage 1,2022,742,signed a renegotiated contract,2,WR,1191,3,0
FA Stage 1,2022,1375,signed a renegotiated contract,2,TE,1798,3,0
FA Stage 1,2022,4847,signed a renegotiated contract,2,QB,203,2,0
FA Stage 1,2022,7267,signed a renegotiated contract,2,CB,191,2,0
FA Stage 1,2022,1558,signed a renegotiated contract,3,T,2847,3,0
FA Stage 1,2022,1488,signed a renegotiated contract,3,QB,3192,3,0
FA Stage 1,2022,1804,signed a renegotiated contract,3,G,2323,3,0
FA Stage 1,2022,4511,signed a renegotiated contract,3,DE,1958,4,0
FA Stage 1,2022,1688,signed a renegotiated contract,3,C,2154,4,0
FA Stage 1,2022,3854,signed a renegotiated contract,3,OLB,3493,3,0
FA Stage 1,2022,1519,signed a renegotiated contract,3,CB,1209,3,0
FA Stage 1,2022,5575,signed a renegotiated contract,3,CB,1301,4,0
FA Stage 1,2022,6459,signed a renegotiated contract,4,S,2095,5,0
FA Stage 1,2022,1297,signed a renegotiated contract,4,K,1650,5,0
FA Stage 1,2022,4537,signed a renegotiated contract,4,DE,1851,4,0
FA Stage 1,2022,3218,signed a renegotiated contract,4,QB,3377,3,0
FA Stage 1,2022,5995,signed a renegotiated contract,4,G,2380,4,0
FA Stage 1,2022,1173,signed a renegotiated contract,4,P,556,3,0
FA Stage 1,2022,7366,signed a renegotiated contract,4,S,321,2,0
FA Stage 1,2022,7159,signed a renegotiated contract,4,ILB,415,3,0
FA Stage 1,2022,6177,signed a renegotiated contract,4,DE,441,3,0
FA Stage 1,2022,7030,signed a renegotiated contract,4,DE,399,2,0
FA Stage 1,2022,4020,signed a renegotiated contract,4,QB,217,2,0
FA Stage 1,2022,1520,signed a renegotiated contract,6,T,2665,3,0
FA Stage 1,2022,1591,signed a renegotiated contract,6,OLB,3278,3,0
FA Stage 1,2022,1441,signed a renegotiated contract,6,QB,5306,4,0
FA Stage 1,2022,5390,signed a renegotiated contract,6,DT,2496,4,0
FA Stage 1,2022,1824,signed a renegotiated contract,6,S,2589,4,0
FA Stage 1,2022,5068,signed a renegotiated contract,6,WR,2607,5,0
FA Stage 1,2022,278,signed a renegotiated contract,6,K,399,2,0
FA Stage 1,2022,6626,signed a renegotiated contract,6,RB,1809,5,0
FA Stage 1,2022,7003,signed a renegotiated contract,6,K,345,2,0
FA Stage 1,2022,1673,signed a renegotiated contract,6,TE,1720,3,0
FA Stage 1,2022,1137,signed a renegotiated contract,6,DE,1480,3,0
FA Stage 1,2022,6889,signed a renegotiated contract,6,G,191,3,0
FA Stage 1,2022,6691,signed a renegotiated contract,6,TE,366,2,0
FA Stage 1,2022,6299,signed a renegotiated contract,6,ILB,203,2,0
FA Stage 1,2022,6797,signed a renegotiated contract,6,WR,553,2,0
FA Stage 1,2022,3352,signed a renegotiated contract,6,TE,241,2,0
FA Stage 1,2022,6726,signed a renegotiated contract,7,WR,1604,4,0
FA Stage 1,2022,7238,signed a renegotiated contract,7,OLB,1066,4,0
FA Stage 1,2022,6805,signed a renegotiated contract,7,C,1107,4,0
FA Stage 1,2022,1128,signed a renegotiated contract,7,ILB,564,2,0
FA Stage 1,2022,1796,signed a renegotiated contract,7,DE,1306,3,0
FA Stage 1,2022,6871,signed a renegotiated contract,7,G,399,3,0
FA Stage 1,2022,6910,signed a renegotiated contract,7,T,357,3,0
FA Stage 1,2022,4312,signed a renegotiated contract,7,C,223,2,0
FA Stage 1,2022,5525,signed a renegotiated contract,8,CB,4133,3,0
FA Stage 1,2022,5279,signed a renegotiated contract,8,K,1231,4,0
FA Stage 1,2022,1770,signed a renegotiated contract,8,TE,2008,3,0
FA Stage 1,2022,1246,signed a renegotiated contract,8,DE,1773,3,0
FA Stage 1,2022,4262,signed a renegotiated contract,8,WR,1830,4,0
FA Stage 1,2022,1480,signed a renegotiated contract,8,QB,3783,5,0
FA Stage 1,2022,5893,signed a renegotiated contract,8,WR,2182,3,0
FA Stage 1,2022,1030,signed a renegotiated contract,8,S,1354,3,0
FA Stage 1,2022,6753,signed a renegotiated contract,8,WR,813,3,0
FA Stage 1,2022,7100,signed a renegotiated contract,8,DT,386,2,0
FA Stage 1,2022,6813,signed a renegotiated contract,8,C,187,2,0
FA Stage 1,2022,7272,signed a renegotiated contract,9,CB,1612,5,0
FA Stage 1,2022,6860,signed a renegotiated contract,9,G,2049,5,0
FA Stage 1,2022,1779,signed a renegotiated contract,9,CB,2154,3,0
FA Stage 1,2022,562,signed a renegotiated contract,9,QB,3103,3,0
FA Stage 1,2022,1568,signed a renegotiated contract,9,OLB,1599,3,0
FA Stage 1,2022,7194,signed a renegotiated contract,9,OLB,497,3,0
FA Stage 1,2022,6975,signed a renegotiated contract,9,P,224,4,0
FA Stage 1,2022,5968,signed a renegotiated contract,9,C,203,2,0
FA Stage 1,2022,6890,signed a renegotiated contract,9,G,192,2,0
FA Stage 1,2022,5755,signed a renegotiated contract,9,RB,404,3,0
FA Stage 1,2022,4030,signed a renegotiated contract,9,QB,223,2,0
FA Stage 1,2022,4047,signed a renegotiated contract,9,QB,223,2,0
FA Stage 1,2022,1006,signed a renegotiated contract,10,QB,4976,3,0
FA Stage 1,2022,4275,signed a renegotiated contract,10,WR,4446,3,0
