Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
559,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
562,17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
648,14,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
741,14,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
792,13,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
898,13,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1
911,15,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1006,17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1092,17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1138,14,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1221,12,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1
1291,17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1323,14,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
1344,11,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1
1345,17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1441,11,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1
1458,13,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1
1461,15,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
1480,14,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1488,15,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
1536,14,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
1557,14,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
1653,15,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
1654,12,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1
1662,11,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1
1751,12,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1
1856,11,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
1886,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
1887,13,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1
1888,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
1896,9,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1
1898,14,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1903,11,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1
1905,11,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
1922,11,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1
1923,16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1925,14,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
1928,13,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
2350,10,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1
2356,13,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1
2357,14,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
2361,14,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
2368,15,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
2374,10,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
2394,13,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1
2407,9,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
3199,12,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1
3201,10,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
3204,12,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
3207,13,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
3209,10,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1
3211,16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
3213,14,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
3216,12,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1
3218,9,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1
3220,9,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3221,9,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
3226,8,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
3234,12,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1
3235,16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
3236,12,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
3238,10,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
3240,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3242,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
3243,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3245,13,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
3249,12,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
3250,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
3251,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
3252,12,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
3997,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3999,10,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
4002,10,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1
4005,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4008,13,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
4010,11,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1
4013,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
4014,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
4015,8,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1
4017,12,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
4018,11,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1
4020,15,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
4021,10,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
4024,9,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1
4025,11,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
4026,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4029,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
4030,11,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1
4032,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4033,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4034,12,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1
4035,13,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1
4036,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4037,12,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1
4038,10,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
4040,12,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1
4042,12,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1
4043,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
4047,11,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
4051,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
4052,12,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
4053,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
4055,12,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1
4825,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4826,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4827,10,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1
4828,10,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
4829,14,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1
4830,10,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
4831,12,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
4832,10,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
4833,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
4834,16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
4835,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
4836,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4837,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4838,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
4839,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
4840,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
4841,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4842,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
4843,9,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4844,6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4845,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
4846,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4847,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
4848,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
4849,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
4850,11,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
4851,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4852,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4853,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
4854,12,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
4855,13,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
4856,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
4857,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4858,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4859,12,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1
4860,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
4861,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
4862,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4863,9,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1
4864,6,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
4865,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4866,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
4867,12,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1
4868,9,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
4869,13,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1
4870,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4871,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4872,13,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
4873,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
4874,10,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
4875,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4876,11,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1
4877,10,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4878,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
4879,10,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1
4880,10,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1
4881,8,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4882,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4883,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
