Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
FA Stage 1,2017,33,released,25,K,0,0,0
FA Stage 1,2017,607,released,25,OLB,0,0,0
FA Stage 1,2017,735,released,25,G,0,0,0
FA Stage 1,2017,233,released,25,OLB,0,0,0
FA Stage 1,2017,2394,released,25,QB,0,0,0
FA Stage 1,2017,2697,released,25,G,0,0,0
FA Stage 1,2017,2658,released,25,C,0,0,0
FA Stage 1,2017,192,released,26,WR,0,0,0
FA Stage 1,2017,348,released,26,DE,0,0,0
FA Stage 1,2017,230,released,26,CB,0,0,0
FA Stage 1,2017,2420,released,26,RB,0,0,0
FA Stage 1,2017,704,released,26,DE,0,0,0
FA Stage 1,2017,1495,released,26,ILB,0,0,0
FA Stage 1,2017,287,released,27,WR,0,0,0
FA Stage 1,2017,1669,released,28,T,0,0,0
FA Stage 1,2017,630,released,28,K,0,0,0
FA Stage 1,2017,946,released,28,P,0,0,0
FA Stage 1,2017,1546,released,28,WR,0,0,0
FA Stage 1,2017,2094,released,28,G,0,0,0
FA Stage 1,2017,302,released,28,DT,0,0,0
FA Stage 1,2017,753,released,28,TE,0,0,0
FA Stage 1,2017,2668,released,28,C,0,0,0
FA Stage 1,2017,1442,released,28,WR,0,0,0
FA Stage 1,2017,1386,released,29,S,0,0,0
FA Stage 1,2017,1045,released,29,T,0,0,0
FA Stage 1,2017,190,released,29,DT,0,0,0
FA Stage 1,2017,454,released,29,P,0,0,0
FA Stage 1,2017,1721,released,29,RB,0,0,0
FA Stage 1,2017,1074,released,29,DE,0,0,0
FA Stage 1,2017,734,released,29,RB,0,0,0
FA Stage 1,2017,871,released,29,OLB,0,0,0
FA Stage 1,2017,2583,released,29,WR,0,0,0
FA Stage 1,2017,226,released,30,OLB,0,0,0
FA Stage 1,2017,804,released,30,OLB,0,0,0
FA Stage 1,2017,114,released,30,C,0,0,0
FA Stage 1,2017,354,released,30,WR,0,0,0
FA Stage 1,2017,880,released,30,WR,0,0,0
FA Stage 1,2017,167,released,31,DE,0,0,0
FA Stage 1,2017,1377,released,31,C,0,0,0
FA Stage 1,2017,839,released,31,T,0,0,0
FA Stage 1,2017,915,released,31,WR,0,0,0
FA Stage 1,2017,1091,released,31,ILB,0,0,0
FA Stage 1,2017,1318,released,31,OLB,0,0,0
FA Stage 1,2017,370,designated as a franchise player,8,QB,0,0,0
FA Stage 1,2017,1298,designated as a franchise player,12,DT,0,0,0
FA Stage 1,2017,593,signed a renegotiated contract,0,C,2020,4,0
FA Stage 1,2017,1515,signed a renegotiated contract,0,G,2843,4,0
FA Stage 1,2017,1864,signed a renegotiated contract,0,RB,2976,3,0
FA Stage 1,2017,307,signed a renegotiated contract,0,OLB,2491,3,0
FA Stage 1,2017,1321,signed a renegotiated contract,0,DE,1542,4,0
FA Stage 1,2017,435,signed a renegotiated contract,0,DE,1816,3,0
FA Stage 1,2017,1484,signed a renegotiated contract,0,T,1436,3,0
FA Stage 1,2017,842,signed a renegotiated contract,0,WR,1025,3,0
FA Stage 1,2017,3209,signed a renegotiated contract,0,QB,145,2,0
FA Stage 1,2017,604,signed a renegotiated contract,0,DT,1043,4,0
FA Stage 1,2017,1536,signed a renegotiated contract,0,QB,1404,5,0
FA Stage 1,2017,493,signed a renegotiated contract,1,WR,2784,3,0
FA Stage 1,2017,1095,signed a renegotiated contract,1,T,1951,5,0
FA Stage 1,2017,277,signed a renegotiated contract,1,TE,1629,3,0
FA Stage 1,2017,294,signed a renegotiated contract,1,C,215,2,0
FA Stage 1,2017,1833,signed a renegotiated contract,2,DT,1064,4,0
FA Stage 1,2017,1768,signed a renegotiated contract,2,G,979,4,0
FA Stage 1,2017,741,signed a renegotiated contract,2,QB,2551,4,0
FA Stage 1,2017,742,signed a renegotiated contract,2,WR,939,4,0
FA Stage 1,2017,1079,signed a renegotiated contract,2,P,234,3,0
FA Stage 1,2017,1823,signed a renegotiated contract,2,C,949,2,0
FA Stage 1,2017,1821,signed a renegotiated contract,2,ILB,164,2,0
FA Stage 1,2017,784,signed a renegotiated contract,2,OLB,367,3,0
FA Stage 1,2017,1558,signed a renegotiated contract,3,T,2240,5,0
FA Stage 1,2017,1804,signed a renegotiated contract,3,G,1632,5,0
FA Stage 1,2017,571,signed a renegotiated contract,3,WR,2180,3,0
FA Stage 1,2017,429,signed a renegotiated contract,3,FB,570,3,0
FA Stage 1,2017,1462,signed a renegotiated contract,3,ILB,318,2,0
FA Stage 1,2017,292,signed a renegotiated contract,3,TE,1247,2,0
FA Stage 1,2017,3523,signed a renegotiated contract,3,G,145,2,0
FA Stage 1,2017,1687,signed a renegotiated contract,3,K,371,4,0
FA Stage 1,2017,2012,signed a renegotiated contract,3,TE,167,2,0
FA Stage 1,2017,482,signed a renegotiated contract,4,ILB,1599,4,0
FA Stage 1,2017,1022,signed a renegotiated contract,4,WR,1229,3,0
FA Stage 1,2017,1230,signed a renegotiated contract,4,RB,356,3,0
FA Stage 1,2017,3787,signed a renegotiated contract,4,ILB,158,2,0
FA Stage 1,2017,3352,signed a renegotiated contract,4,TE,145,2,0
FA Stage 1,2017,278,signed a renegotiated contract,6,K,631,3,0
FA Stage 1,2017,1661,signed a renegotiated contract,6,CB,666,4,0
FA Stage 1,2017,611,signed a renegotiated contract,6,WR,885,4,0
FA Stage 1,2017,1751,signed a renegotiated contract,6,QB,514,3,0
FA Stage 1,2017,3145,signed a renegotiated contract,6,S,278,2,0
FA Stage 1,2017,1128,signed a renegotiated contract,7,ILB,1532,4,0
FA Stage 1,2017,747,signed a renegotiated contract,7,TE,1565,4,0
FA Stage 1,2017,234,signed a renegotiated contract,7,C,1416,3,0
FA Stage 1,2017,1115,signed a renegotiated contract,7,CB,782,4,0
FA Stage 1,2017,1604,signed a renegotiated contract,7,RB,1111,3,0
FA Stage 1,2017,720,signed a renegotiated contract,7,TE,186,2,0
FA Stage 1,2017,252,signed a renegotiated contract,7,C,223,2,0
FA Stage 1,2017,1246,signed a renegotiated contract,8,DE,3664,5,0
FA Stage 1,2017,1770,signed a renegotiated contract,8,TE,1865,4,0
FA Stage 1,2017,1843,signed a renegotiated contract,8,DE,1890,4,0
FA Stage 1,2017,1625,signed a renegotiated contract,8,DT,1306,3,0
FA Stage 1,2017,1109,signed a renegotiated contract,8,RB,1819,4,0
FA Stage 1,2017,1480,signed a renegotiated contract,8,QB,469,2,0
FA Stage 1,2017,1397,signed a renegotiated contract,8,RB,384,3,0
FA Stage 1,2017,2042,signed a renegotiated contract,8,WR,177,2,0
FA Stage 1,2017,1779,signed a renegotiated contract,9,CB,1341,5,0
FA Stage 1,2017,1269,signed a renegotiated contract,9,CB,1167,4,0
FA Stage 1,2017,562,signed a renegotiated contract,9,QB,6360,4,0
FA Stage 1,2017,678,signed a renegotiated contract,9,S,1244,3,0
FA Stage 1,2017,209,signed a renegotiated contract,9,S,1170,3,0
FA Stage 1,2017,856,signed a renegotiated contract,9,DT,1059,3,0
FA Stage 1,2017,490,signed a renegotiated contract,9,G,1002,3,0
FA Stage 1,2017,1006,signed a renegotiated contract,10,QB,8986,4,0
FA Stage 1,2017,1423,signed a renegotiated contract,10,DT,2370,4,0
FA Stage 1,2017,1645,signed a renegotiated contract,10,S,2113,4,0
FA Stage 1,2017,1849,signed a renegotiated contract,10,CB,2102,4,0
FA Stage 1,2017,511,signed a renegotiated contract,10,CB,1837,3,0
FA Stage 1,2017,1938,signed a renegotiated contract,10,RB,340,3,0
FA Stage 1,2017,1274,signed a renegotiated contract,10,P,195,3,0
FA Stage 1,2017,1479,signed a renegotiated contract,10,TE,287,2,0
FA Stage 1,2017,2368,signed a renegotiated contract,10,QB,167,2,0
FA Stage 1,2017,1663,signed a renegotiated contract,11,T,2146,5,0
FA Stage 1,2017,1329,signed a renegotiated contract,11,P,611,3,0
FA Stage 1,2017,1518,signed a renegotiated contract,11,T,1466,5,0
FA Stage 1,2017,1482,signed a renegotiated contract,11,DE,870,3,0
FA Stage 1,2017,575,signed a renegotiated contract,11,CB,734,3,0
FA Stage 1,2017,431,signed a renegotiated contract,11,ILB,728,3,0
FA Stage 1,2017,1209,signed a renegotiated contract,11,DT,503,3,0
FA Stage 1,2017,532,signed a renegotiated contract,11,G,181,2,0
FA Stage 1,2017,2412,signed a renegotiated contract,11,RB,326,2,0
FA Stage 1,2017,1791,signed a renegotiated contract,11,CB,167,2,0
FA Stage 1,2017,1138,signed a renegotiated contract,12,QB,4900,4,0
FA Stage 1,2017,920,signed a renegotiated contract,12,CB,1421,3,0
FA Stage 1,2017,979,signed a renegotiated contract,12,C,1669,5,0
FA Stage 1,2017,779,signed a renegotiated contract,12,WR,1434,4,0
FA Stage 1,2017,1945,signed a renegotiated contract,12,RB,340,3,0
FA Stage 1,2017,1526,signed a renegotiated contract,12,OLB,330,3,0
FA Stage 1,2017,600,signed a renegotiated contract,13,S,1471,4,0
FA Stage 1,2017,1839,signed a renegotiated contract,13,CB,1263,4,0
FA Stage 1,2017,1374,signed a renegotiated contract,13,CB,1061,4,0
FA Stage 1,2017,870,signed a renegotiated contract,13,S,1234,3,0
FA Stage 1,2017,543,signed a renegotiated contract,13,T,1096,3,0
FA Stage 1,2017,2825,signed a renegotiated contract,13,K,361,3,0
FA Stage 1,2017,2276,signed a renegotiated contract,13,ILB,345,3,0
FA Stage 1,2017,2804,signed a renegotiated contract,13,P,348,3,0
FA Stage 1,2017,1291,signed a renegotiated contract,13,QB,182,2,0
FA Stage 1,2017,1789,signed a renegotiated contract,14,ILB,1617,3,0
FA Stage 1,2017,1393,signed a renegotiated contract,14,CB,2313,4,0
FA Stage 1,2017,1575,signed a renegotiated contract,14,DT,1496,3,0
FA Stage 1,2017,1715,signed a renegotiated contract,14,OLB,460,2,0
FA Stage 1,2017,1735,signed a renegotiated contract,14,OLB,1898,4,0
FA Stage 1,2017,1221,signed a renegotiated contract,14,QB,212,2,0
FA Stage 1,2017,1476,signed a renegotiated contract,14,TE,326,2,0
FA Stage 1,2017,97,signed a renegotiated contract,14,K,485,3,0
FA Stage 1,2017,916,signed a renegotiated contract,14,TE,193,2,0
FA Stage 1,2017,177,signed a renegotiated contract,15,QB,3166,3,0
FA Stage 1,2017,1527,signed a renegotiated contract,15,DE,1909,5,0
FA Stage 1,2017,103,signed a renegotiated contract,15,K,673,3,0
FA Stage 1,2017,377,signed a renegotiated contract,15,WR,1003,3,0
FA Stage 1,2017,574,signed a renegotiated contract,15,ILB,1081,3,0
FA Stage 1,2017,862,signed a renegotiated contract,15,WR,987,3,0
FA Stage 1,2017,2799,signed a renegotiated contract,15,P,330,3,0
FA Stage 1,2017,1528,signed a renegotiated contract,15,S,305,3,0
FA Stage 1,2017,1653,signed a renegotiated contract,15,QB,164,2,0
FA Stage 1,2017,2184,signed a renegotiated contract,15,DT,170,2,0
FA Stage 1,2017,617,signed a renegotiated contract,15,ILB,212,2,0
FA Stage 1,2017,3351,signed a renegotiated contract,15,TE,145,2,0
FA Stage 1,2017,1504,signed a renegotiated contract,16,DE,4004,5,0
FA Stage 1,2017,599,signed a renegotiated contract,16,WR,2768,4,0
FA Stage 1,2017,1794,signed a renegotiated contract,16,DT,1834,5,0
FA Stage 1,2017,1485,signed a renegotiated contract,16,S,1518,4,0
FA Stage 1,2017,1586,signed a renegotiated contract,16,WR,1552,3,0
FA Stage 1,2017,1660,signed a renegotiated contract,16,G,1767,5,0
FA Stage 1,2017,2411,signed a renegotiated contract,16,RB,168,2,0
FA Stage 1,2017,1127,signed a renegotiated contract,17,DE,3346,4,0
FA Stage 1,2017,1877,signed a renegotiated contract,17,WR,1574,4,0
FA Stage 1,2017,1500,signed a renegotiated contract,17,DE,2041,3,0
FA Stage 1,2017,772,signed a renegotiated contract,17,K,1115,5,0
FA Stage 1,2017,321,signed a renegotiated contract,17,TE,1608,3,0
FA Stage 1,2017,346,signed a renegotiated contract,17,G,1048,3,0
FA Stage 1,2017,1733,signed a renegotiated contract,17,DT,432,3,0
FA Stage 1,2017,1905,signed a renegotiated contract,17,QB,167,2,0
FA Stage 1,2017,853,signed a renegotiated contract,18,G,1984,4,0
FA Stage 1,2017,1557,signed a renegotiated contract,18,QB,3529,5,0
FA Stage 1,2017,811,signed a renegotiated contract,18,WR,2478,4,0
FA Stage 1,2017,953,signed a renegotiated contract,18,TE,2268,3,0
FA Stage 1,2017,353,signed a renegotiated contract,18,WR,1850,3,0
FA Stage 1,2017,997,signed a renegotiated contract,18,ILB,1689,3,0
FA Stage 1,2017,1762,signed a renegotiated contract,18,RB,2994,4,0
FA Stage 1,2017,565,signed a renegotiated contract,18,G,1668,3,0
FA Stage 1,2017,601,signed a renegotiated contract,18,DT,1247,4,0
FA Stage 1,2017,1373,signed a renegotiated contract,18,ILB,370,3,0
FA Stage 1,2017,1651,signed a renegotiated contract,18,G,173,2,0
FA Stage 1,2017,3620,signed a renegotiated contract,18,P,145,2,0
FA Stage 1,2017,112,signed a renegotiated contract,19,QB,4087,3,0
FA Stage 1,2017,695,signed a renegotiated contract,19,CB,3521,3,0
FA Stage 1,2017,1292,signed a renegotiated contract,19,DE,2021,5,0
FA Stage 1,2017,1602,signed a renegotiated contract,19,WR,2146,4,0
FA Stage 1,2017,1717,signed a renegotiated contract,19,G,1660,4,0
FA Stage 1,2017,1740,signed a renegotiated contract,19,RB,1612,4,0
FA Stage 1,2017,325,signed a renegotiated contract,19,TE,1302,2,0
FA Stage 1,2017,330,signed a renegotiated contract,19,G,1151,3,0
FA Stage 1,2017,1155,signed a renegotiated contract,19,T,2846,4,0
FA Stage 1,2017,1338,signed a renegotiated contract,19,P,665,3,0
FA Stage 1,2017,1749,signed a renegotiated contract,19,S,1508,4,0
FA Stage 1,2017,1132,signed a renegotiated contract,19,C,1100,3,0
FA Stage 1,2017,1835,signed a renegotiated contract,19,S,269,2,0
FA Stage 1,2017,998,signed a renegotiated contract,19,RB,321,2,0
FA Stage 1,2017,938,signed a renegotiated contract,20,DT,3211,3,0
FA Stage 1,2017,1112,signed a renegotiated contract,20,G,1760,4,0
FA Stage 1,2017,1850,signed a renegotiated contract,20,WR,2335,3,0
FA Stage 1,2017,1562,signed a renegotiated contract,20,WR,2555,4,0
FA Stage 1,2017,1331,signed a renegotiated contract,20,TE,1692,4,0
FA Stage 1,2017,1571,signed a renegotiated contract,20,DT,1441,3,0
FA Stage 1,2017,82,signed a renegotiated contract,20,C,1321,2,0
FA Stage 1,2017,1674,signed a renegotiated contract,20,RB,435,3,0
FA Stage 1,2017,1672,signed a renegotiated contract,20,C,164,2,0
FA Stage 1,2017,3650,signed a renegotiated contract,20,K,145,2,0
FA Stage 1,2017,1092,signed a renegotiated contract,21,QB,4721,5,0
FA Stage 1,2017,893,signed a renegotiated contract,21,CB,2556,3,0
FA Stage 1,2017,1342,signed a renegotiated contract,21,DT,1196,4,0
FA Stage 1,2017,624,signed a renegotiated contract,21,DE,1827,4,0
FA Stage 1,2017,1490,signed a renegotiated contract,21,T,1763,4,0
