Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
Pre-Staff Draft,2015,76,retired as offensive coordinator,15,0,0,0,0
Pre-Staff Draft,2015,4,re-signed as strength coordinator,0,0,0,0,0
Pre-Staff Draft,2015,53,re-signed as assistant coach,10,0,0,0,0
Pre-Staff Draft,2015,81,re-signed as offensive coordinator,16,0,0,0,0
Pre-Staff Draft,2015,82,re-signed as defensive coordinator,16,0,0,0,0
Pre-Staff Draft,2015,137,re-signed as defensive coordinator,27,0,0,0,0
Pre-Staff Draft,2015,147,re-signed as defensive coordinator,29,0,0,0,0
Staff Draft,2015,37,hired as head coach,3,0,0,0,0
Staff Draft,2015,15,fired as head coach,3,0,0,0,0
Staff Draft,2015,157,hired as head coach,15,0,0,0,0
Staff Draft,2015,75,fired as head coach,15,0,0,0,0
Staff Draft,2015,172,hired as head coach,20,0,0,0,0
Staff Draft,2015,100,fired as head coach,20,0,0,0,0
Staff Draft,2015,12,hired as head coach,2,0,0,0,0
Staff Draft,2015,10,fired as head coach,2,0,0,0,0
Staff Draft,2015,230,hired as head coach,5,0,0,0,0
Staff Draft,2015,219,hired as head coach,1,0,0,0,0
Staff Draft,2015,5,fired as head coach,1,0,0,0,0
Staff Draft,2015,96,hired as head coach,14,0,0,0,0
Staff Draft,2015,70,fired as head coach,14,0,0,0,0
Staff Draft,2015,234,hired as head coach,8,0,0,0,0
Staff Draft,2015,40,fired as head coach,8,0,0,0,0
Staff Draft,2015,268,hired as head coach,11,0,0,0,0
Staff Draft,2015,55,fired as head coach,11,0,0,0,0
Staff Draft,2015,132,hired as head coach,13,0,0,0,0
Staff Draft,2015,65,fired as head coach,13,0,0,0,0
Staff Draft,2015,85,hired as head coach,17,0,0,0,0
Staff Draft,2015,263,hired as head coach,23,0,0,0,0
Staff Draft,2015,115,fired as head coach,23,0,0,0,0
Staff Draft,2015,146,hired as head coach,28,0,0,0,0
Staff Draft,2015,249,hired as head coach,26,0,0,0,0
Staff Draft,2015,130,fired as head coach,26,0,0,0,0
Staff Draft,2015,171,hired as offensive coordinator,19,0,0,0,0
Staff Draft,2015,38,hired as offensive coordinator,15,0,0,0,0
Staff Draft,2015,185,hired as offensive coordinator,29,0,0,0,0
Staff Draft,2015,68,hired as defensive coordinator,31,0,0,0,0
Staff Draft,2015,27,hired as defensive coordinator,9,0,0,0,0
Staff Draft,2015,47,fired as defensive coordinator,9,0,0,0,0
Staff Draft,2015,189,hired as defensive coordinator,7,0,0,0,0
Staff Draft,2015,108,hired as defensive coordinator,2,0,0,0,0
Staff Draft,2015,40,hired as defensive coordinator,5,0,0,0,0
Staff Draft,2015,261,hired as defensive coordinator,30,0,0,0,0
Staff Draft,2015,152,fired as defensive coordinator,30,0,0,0,0
Staff Draft,2015,222,hired as defensive coordinator,26,0,0,0,0
Staff Draft,2015,5,hired as assistant coach,6,0,0,0,0
Staff Draft,2015,158,hired as assistant coach,31,0,0,0,0
Staff Draft,2015,193,hired as assistant coach,7,0,0,0,0
Staff Draft,2015,184,hired as assistant coach,13,0,0,0,0
Staff Draft,2015,113,hired as assistant coach,22,0,0,0,0
Staff Draft,2015,241,hired as assistant coach,21,0,0,0,0
Staff Draft,2015,94,hired as strength coordinator,3,0,0,0,0
Staff Draft,2015,19,fired as strength coordinator,3,0,0,0,0
Staff Draft,2015,256,hired as strength coordinator,19,0,0,0,0
Staff Draft,2015,99,fired as strength coordinator,19,0,0,0,0
Staff Draft,2015,44,hired as strength coordinator,6,0,0,0,0
Staff Draft,2015,34,fired as strength coordinator,6,0,0,0,0
Staff Draft,2015,59,hired as strength coordinator,9,0,0,0,0
Staff Draft,2015,49,fired as strength coordinator,9,0,0,0,0
Staff Draft,2015,247,hired as strength coordinator,15,0,0,0,0
Staff Draft,2015,79,fired as strength coordinator,15,0,0,0,0
Staff Draft,2015,166,hired as strength coordinator,4,0,0,0,0
Staff Draft,2015,24,fired as strength coordinator,4,0,0,0,0
Staff Draft,2015,267,hired as strength coordinator,1,0,0,0,0
Staff Draft,2015,9,fired as strength coordinator,1,0,0,0,0
Staff Draft,2015,160,hired as strength coordinator,12,0,0,0,0
Staff Draft,2015,64,fired as strength coordinator,12,0,0,0,0
Staff Draft,2015,229,hired as strength coordinator,8,0,0,0,0
Staff Draft,2015,180,hired as strength coordinator,11,0,0,0,0
Staff Draft,2015,236,hired as strength coordinator,18,0,0,0,0
Staff Draft,2015,170,hired as strength coordinator,22,0,0,0,0
Staff Draft,2015,114,fired as strength coordinator,22,0,0,0,0
Staff Draft,2015,182,hired as strength coordinator,16,0,0,0,0
Staff Draft,2015,84,fired as strength coordinator,16,0,0,0,0
Staff Draft,2015,262,hired as strength coordinator,23,0,0,0,0
Staff Draft,2015,119,fired as strength coordinator,23,0,0,0,0
FA Stage 1,2015,2012,released,0,TE,0,0,0
FA Stage 1,2015,691,released,0,CB,0,0,0
FA Stage 1,2015,1091,released,0,ILB,0,0,0
FA Stage 1,2015,2977,released,0,ILB,0,0,0
FA Stage 1,2015,1687,released,0,K,0,0,0
FA Stage 1,2015,1771,released,0,WR,0,0,0
FA Stage 1,2015,1193,released,0,S,0,0,0
FA Stage 1,2015,2256,released,1,ILB,0,0,0
FA Stage 1,2015,1038,released,1,S,0,0,0
FA Stage 1,2015,2092,released,1,G,0,0,0
FA Stage 1,2015,2028,released,1,TE,0,0,0
FA Stage 1,2015,3170,released,1,S,0,0,0
FA Stage 1,2015,2567,released,1,WR,0,0,0
FA Stage 1,2015,3022,released,1,OLB,0,0,0
FA Stage 1,2015,1801,released,1,WR,0,0,0
FA Stage 1,2015,1540,released,1,RB,0,0,0
FA Stage 1,2015,2324,released,2,S,0,0,0
FA Stage 1,2015,1008,released,2,WR,0,0,0
FA Stage 1,2015,2066,released,2,G,0,0,0
FA Stage 1,2015,2448,released,2,RB,0,0,0
FA Stage 1,2015,2984,released,2,ILB,0,0,0
FA Stage 1,2015,2332,released,2,S,0,0,0
FA Stage 1,2015,1945,released,2,RB,0,0,0
FA Stage 1,2015,2711,released,2,G,0,0,0
FA Stage 1,2015,2011,released,2,TE,0,0,0
FA Stage 1,2015,2921,released,3,DT,0,0,0
FA Stage 1,2015,61,released,3,S,0,0,0
FA Stage 1,2015,582,released,3,TE,0,0,0
FA Stage 1,2015,2302,released,3,OLB,0,0,0
FA Stage 1,2015,66,released,4,OLB,0,0,0
FA Stage 1,2015,2476,released,4,FB,0,0,0
FA Stage 1,2015,1767,released,4,CB,0,0,0
FA Stage 1,2015,1847,released,4,DE,0,0,0
FA Stage 1,2015,96,released,6,T,0,0,0
FA Stage 1,2015,1192,released,6,OLB,0,0,0
FA Stage 1,2015,1596,released,6,CB,0,0,0
FA Stage 1,2015,1854,released,6,RB,0,0,0
FA Stage 1,2015,230,released,6,CB,0,0,0
FA Stage 1,2015,2676,released,6,G,0,0,0
FA Stage 1,2015,850,released,6,WR,0,0,0
FA Stage 1,2015,1664,released,6,S,0,0,0
FA Stage 1,2015,2880,released,6,DE,0,0,0
FA Stage 1,2015,1449,released,7,RB,0,0,0
FA Stage 1,2015,423,released,7,S,0,0,0
FA Stage 1,2015,1483,released,7,C,0,0,0
FA Stage 1,2015,2949,released,7,DT,0,0,0
FA Stage 1,2015,1200,released,7,TE,0,0,0
FA Stage 1,2015,2258,released,7,ILB,0,0,0
FA Stage 1,2015,806,released,8,S,0,0,0
FA Stage 1,2015,54,released,8,C,0,0,0
FA Stage 1,2015,1686,released,8,WR,0,0,0
FA Stage 1,2015,2413,released,8,RB,0,0,0
FA Stage 1,2015,2424,released,8,RB,0,0,0
FA Stage 1,2015,2879,released,8,DE,0,0,0
FA Stage 1,2015,2973,released,8,ILB,0,0,0
FA Stage 1,2015,387,released,9,OLB,0,0,0
FA Stage 1,2015,967,released,9,T,0,0,0
FA Stage 1,2015,1995,released,9,FB,0,0,0
FA Stage 1,2015,1952,released,9,RB,0,0,0
FA Stage 1,2015,1330,released,9,ILB,0,0,0
FA Stage 1,2015,2616,released,9,WR,0,0,0
FA Stage 1,2015,1201,released,9,WR,0,0,0
FA Stage 1,2015,1925,released,9,QB,0,0,0
FA Stage 1,2015,2004,released,10,FB,0,0,0
FA Stage 1,2015,1597,released,10,CB,0,0,0
FA Stage 1,2015,508,released,10,C,0,0,0
FA Stage 1,2015,642,released,10,S,0,0,0
FA Stage 1,2015,2878,released,10,DE,0,0,0
FA Stage 1,2015,2922,released,10,DT,0,0,0
FA Stage 1,2015,770,released,10,T,0,0,0
FA Stage 1,2015,2644,released,10,C,0,0,0
FA Stage 1,2015,1191,released,10,DE,0,0,0
FA Stage 1,2015,996,released,11,T,0,0,0
FA Stage 1,2015,1320,released,11,DE,0,0,0
FA Stage 1,2015,2335,released,11,S,0,0,0
FA Stage 1,2015,3122,released,11,CB,0,0,0
FA Stage 1,2015,2093,released,11,G,0,0,0
FA Stage 1,2015,670,released,11,TE,0,0,0
FA Stage 1,2015,928,released,11,WR,0,0,0
FA Stage 1,2015,799,released,11,OLB,0,0,0
FA Stage 1,2015,2464,released,11,RB,0,0,0
FA Stage 1,2015,2239,released,12,OLB,0,0,0
FA Stage 1,2015,2042,released,12,WR,0,0,0
FA Stage 1,2015,1938,released,12,RB,0,0,0
FA Stage 1,2015,2715,released,12,G,0,0,0
FA Stage 1,2015,2334,released,12,S,0,0,0
FA Stage 1,2015,2144,released,12,DT,0,0,0
FA Stage 1,2015,110,released,12,P,0,0,0
FA Stage 1,2015,214,released,12,DT,0,0,0
FA Stage 1,2015,471,released,12,CB,0,0,0
FA Stage 1,2015,753,released,13,TE,0,0,0
FA Stage 1,2015,2085,released,13,C,0,0,0
FA Stage 1,2015,2039,released,13,WR,0,0,0
FA Stage 1,2015,152,released,13,OLB,0,0,0
FA Stage 1,2015,2198,released,13,DT,0,0,0
FA Stage 1,2015,1918,released,13,QB,0,0,0
FA Stage 1,2015,87,released,13,DE,0,0,0
FA Stage 1,2015,216,released,13,CB,0,0,0
FA Stage 1,2015,2059,released,13,T,0,0,0
FA Stage 1,2015,91,released,14,DT,0,0,0
FA Stage 1,2015,1842,released,14,ILB,0,0,0
FA Stage 1,2015,1810,released,14,OLB,0,0,0
FA Stage 1,2015,101,released,14,G,0,0,0
FA Stage 1,2015,1845,released,14,RB,0,0,0
FA Stage 1,2015,1236,released,14,S,0,0,0
FA Stage 1,2015,1176,released,14,CB,0,0,0
FA Stage 1,2015,2866,released,14,DE,0,0,0
FA Stage 1,2015,2756,released,14,T,0,0,0
FA Stage 1,2015,1196,released,15,S,0,0,0
FA Stage 1,2015,1507,released,15,OLB,0,0,0
FA Stage 1,2015,1675,released,15,TE,0,0,0
FA Stage 1,2015,430,released,15,K,0,0,0
FA Stage 1,2015,2755,released,15,T,0,0,0
FA Stage 1,2015,3014,released,15,OLB,0,0,0
FA Stage 1,2015,2991,released,15,ILB,0,0,0
FA Stage 1,2015,509,released,15,G,0,0,0
FA Stage 1,2015,1349,released,15,TE,0,0,0
FA Stage 1,2015,1962,released,17,FB,0,0,0
FA Stage 1,2015,2993,released,17,ILB,0,0,0
FA Stage 1,2015,1288,released,17,WR,0,0,0
FA Stage 1,2015,503,released,17,C,0,0,0
FA Stage 1,2015,2875,released,17,DE,0,0,0
FA Stage 1,2015,583,released,17,S,0,0,0
FA Stage 1,2015,329,released,17,G,0,0,0
FA Stage 1,2015,615,released,17,RB,0,0,0
FA Stage 1,2015,2303,released,17,OLB,0,0,0
FA Stage 1,2015,253,released,18,OLB,0,0,0
FA Stage 1,2015,2188,released,18,DT,0,0,0
FA Stage 1,2015,3163,released,18,S,0,0,0
FA Stage 1,2015,963,released,18,DE,0,0,0
FA Stage 1,2015,2161,released,18,DT,0,0,0
FA Stage 1,2015,475,released,18,C,0,0,0
FA Stage 1,2015,365,released,18,T,0,0,0
FA Stage 1,2015,513,released,18,FB,0,0,0
FA Stage 1,2015,973,released,18,OLB,0,0,0
FA Stage 1,2015,2948,released,19,DT,0,0,0
FA Stage 1,2015,2497,released,19,FB,0,0,0
FA Stage 1,2015,184,released,19,DE,0,0,0
FA Stage 1,2015,1392,released,19,C,0,0,0
FA Stage 1,2015,318,released,19,ILB,0,0,0
FA Stage 1,2015,866,released,19,DE,0,0,0
FA Stage 1,2015,1604,released,19,RB,0,0,0
FA Stage 1,2015,1593,released,19,WR,0,0,0
FA Stage 1,2015,631,released,19,T,0,0,0
FA Stage 1,2015,1354,released,20,G,0,0,0
FA Stage 1,2015,133,released,20,OLB,0,0,0
FA Stage 1,2015,2920,released,20,DT,0,0,0
FA Stage 1,2015,1340,released,20,S,0,0,0
FA Stage 1,2015,1666,released,20,T,0,0,0
FA Stage 1,2015,1589,released,20,C,0,0,0
FA Stage 1,2015,2277,released,20,ILB,0,0,0
FA Stage 1,2015,340,released,20,S,0,0,0
FA Stage 1,2015,3026,released,20,OLB,0,0,0
FA Stage 1,2015,1761,released,21,ILB,0,0,0
FA Stage 1,2015,47,released,21,P,0,0,0
FA Stage 1,2015,295,released,21,DE,0,0,0
FA Stage 1,2015,1377,released,21,C,0,0,0
FA Stage 1,2015,413,released,21,G,0,0,0
FA Stage 1,2015,1341,released,21,CB,0,0,0
FA Stage 1,2015,119,released,21,DE,0,0,0
FA Stage 1,2015,2773,released,21,T,0,0,0
FA Stage 1,2015,1315,released,21,CB,0,0,0
FA Stage 1,2015,3161,released,22,S,0,0,0
FA Stage 1,2015,1731,released,22,WR,0,0,0
FA Stage 1,2015,161,released,22,DE,0,0,0
FA Stage 1,2015,819,released,22,CB,0,0,0
FA Stage 1,2015,130,released,22,CB,0,0,0
FA Stage 1,2015,1636,released,22,G,0,0,0
FA Stage 1,2015,2014,released,22,TE,0,0,0
FA Stage 1,2015,1466,released,23,TE,0,0,0
FA Stage 1,2015,3018,released,23,OLB,0,0,0
FA Stage 1,2015,2244,released,23,ILB,0,0,0
FA Stage 1,2015,81,released,23,C,0,0,0
FA Stage 1,2015,3095,released,23,CB,0,0,0
FA Stage 1,2015,358,released,23,G,0,0,0
FA Stage 1,2015,126,released,23,P,0,0,0
FA Stage 1,2015,2155,released,24,DT,0,0,0
FA Stage 1,2015,33,released,24,K,0,0,0
FA Stage 1,2015,1026,released,24,WR,0,0,0
FA Stage 1,2015,2095,released,24,G,0,0,0
FA Stage 1,2015,273,released,24,T,0,0,0
FA Stage 1,2015,2029,released,24,WR,0,0,0
FA Stage 1,2015,2359,released,24,QB,0,0,0
FA Stage 1,2015,2761,released,24,T,0,0,0
FA Stage 1,2015,1851,released,24,RB,0,0,0
FA Stage 1,2015,1270,released,25,DE,0,0,0
FA Stage 1,2015,2211,released,25,DT,0,0,0
FA Stage 1,2015,573,released,25,RB,0,0,0
FA Stage 1,2015,1197,released,25,G,0,0,0
FA Stage 1,2015,526,released,26,S,0,0,0
FA Stage 1,2015,458,released,26,ILB,0,0,0
FA Stage 1,2015,2758,released,26,T,0,0,0
FA Stage 1,2015,2699,released,26,G,0,0,0
FA Stage 1,2015,934,released,26,TE,0,0,0
FA Stage 1,2015,901,released,26,WR,0,0,0
FA Stage 1,2015,629,released,27,FB,0,0,0
FA Stage 1,2015,1181,released,28,G,0,0,0
FA Stage 1,2015,1033,released,29,DE,0,0,0
FA Stage 1,2015,655,released,29,DT,0,0,0
FA Stage 1,2015,440,released,29,S,0,0,0
FA Stage 1,2015,2658,released,29,C,0,0,0
FA Stage 1,2015,389,released,29,S,0,0,0
FA Stage 1,2015,195,released,29,TE,0,0,0
FA Stage 1,2015,317,released,29,CB,0,0,0
FA Stage 1,2015,162,released,29,G,0,0,0
FA Stage 1,2015,1041,released,29,T,0,0,0
FA Stage 1,2015,854,released,30,DT,0,0,0
FA Stage 1,2015,1726,released,30,T,0,0,0
FA Stage 1,2015,750,released,30,TE,0,0,0
FA Stage 1,2015,2640,released,30,C,0,0,0
FA Stage 1,2015,1111,released,30,S,0,0,0
FA Stage 1,2015,1940,released,30,RB,0,0,0
FA Stage 1,2015,924,released,30,G,0,0,0
FA Stage 1,2015,2851,released,30,DE,0,0,0
FA Stage 1,2015,2309,released,30,CB,0,0,0
FA Stage 1,2015,2056,released,31,T,0,0,0
FA Stage 1,2015,392,released,31,C,0,0,0
FA Stage 1,2015,610,released,31,TE,0,0,0
FA Stage 1,2015,1495,released,31,ILB,0,0,0
FA Stage 1,2015,1797,released,31,RB,0,0,0
FA Stage 1,2015,1531,released,31,DE,0,0,0
FA Stage 1,2015,807,released,31,ILB,0,0,0
FA Stage 1,2015,2559,released,31,WR,0,0,0
FA Stage 1,2015,2435,released,31,RB,0,0,0
FA Stage 1,2015,139,designated as a franchise player,0,DE,0,0,0
FA Stage 1,2015,988,designated as a franchise player,1,S,0,0,0
FA Stage 1,2015,917,designated as a franchise player,2,RB,0,0,0
FA Stage 1,2015,597,designated as a franchise player,3,CB,0,0,0
FA Stage 1,2015,150,designated as a franchise player,4,WR,0,0,0
FA Stage 1,2015,373,designated as a franchise player,6,S,0,0,0
FA Stage 1,2015,1128,designated as a franchise player,7,ILB,0,0,0
FA Stage 1,2015,455,designated as a franchise player,8,CB,0,0,0
FA Stage 1,2015,578,designated as a franchise player,9,DE,0,0,0
FA Stage 1,2015,466,designated as a franchise player,10,DE,0,0,0
FA Stage 1,2015,291,designated as a franchise player,11,OLB,0,0,0
FA Stage 1,2015,312,designated as a franchise player,12,ILB,0,0,0
FA Stage 1,2015,673,designated as a franchise player,14,CB,0,0,0
FA Stage 1,2015,94,designated as a franchise player,16,QB,0,0,0
FA Stage 1,2015,913,designated as a franchise player,17,RB,0,0,0
FA Stage 1,2015,257,designated as a franchise player,20,ILB,0,0,0
FA Stage 1,2015,999,designated as a franchise player,21,S,0,0,0
FA Stage 1,2015,473,designated as a franchise player,22,DE,0,0,0
FA Stage 1,2015,562,designated as a franchise player,26,QB,0,0,0
FA Stage 1,2015,307,designated as a franchise player,27,OLB,0,0,0
FA Stage 1,2015,104,designated as a franchise player,28,QB,0,0,0
FA Stage 1,2015,686,designated as a franchise player,29,RB,0,0,0
FA Stage 1,2015,320,designated as a franchise player,31,QB,0,0,0
FA Stage 1,2015,593,signed a renegotiated contract,0,C,1817,5,0
FA Stage 1,2015,587,signed a renegotiated contract,0,CB,1652,4,0
FA Stage 1,2015,139,signed a renegotiated contract,0,DE,1575,2,0
FA Stage 1,2015,1515,signed a renegotiated contract,0,G,959,3,0
FA Stage 1,2015,1321,signed a renegotiated contract,0,DE,1086,4,0
FA Stage 1,2015,1484,signed a renegotiated contract,0,T,913,5,0
FA Stage 1,2015,625,signed a renegotiated contract,0,T,711,5,0
FA Stage 1,2015,722,signed a renegotiated contract,0,CB,610,4,0
FA Stage 1,2015,1706,signed a renegotiated contract,0,T,149,2,0
FA Stage 1,2015,535,signed a renegotiated contract,0,CB,186,2,0
FA Stage 1,2015,1464,signed a renegotiated contract,0,WR,137,2,0
FA Stage 1,2015,277,signed a renegotiated contract,1,TE,1771,3,0
FA Stage 1,2015,55,signed a renegotiated contract,1,DT,1319,2,0
FA Stage 1,2015,988,signed a renegotiated contract,1,S,1195,4,0
FA Stage 1,2015,1125,signed a renegotiated contract,1,C,261,2,0
FA Stage 1,2015,185,signed a renegotiated contract,1,QB,3579,4,0
FA Stage 1,2015,2360,signed a renegotiated contract,1,QB,145,2,0
FA Stage 1,2015,2801,signed a renegotiated contract,1,P,242,3,0
FA Stage 1,2015,1978,signed a renegotiated contract,1,FB,134,2,0
FA Stage 1,2015,1798,signed a renegotiated contract,2,CB,1177,5,0
FA Stage 1,2015,1459,signed a renegotiated contract,2,ILB,1404,4,0
FA Stage 1,2015,327,signed a renegotiated contract,2,DE,2952,3,0
FA Stage 1,2015,1833,signed a renegotiated contract,2,DT,688,3,0
FA Stage 1,2015,742,signed a renegotiated contract,2,WR,1127,3,0
FA Stage 1,2015,542,signed a renegotiated contract,2,S,528,2,0
FA Stage 1,2015,1558,signed a renegotiated contract,3,T,1471,4,0
FA Stage 1,2015,366,signed a renegotiated contract,3,WR,1742,4,0
FA Stage 1,2015,429,signed a renegotiated contract,3,FB,586,3,0
FA Stage 1,2015,708,signed a renegotiated contract,3,S,1077,4,0
FA Stage 1,2015,2396,signed a renegotiated contract,3,QB,167,2,0
FA Stage 1,2015,2294,signed a renegotiated contract,3,ILB,223,3,0
FA Stage 1,2015,2943,signed a renegotiated contract,3,DT,135,2,0
FA Stage 1,2015,2683,signed a renegotiated contract,3,G,138,2,0
FA Stage 1,2015,1279,signed a renegotiated contract,3,ILB,143,2,0
FA Stage 1,2015,1249,signed a renegotiated contract,3,CB,143,2,0
FA Stage 1,2015,1681,signed a renegotiated contract,4,CB,1331,5,0
FA Stage 1,2015,193,signed a renegotiated contract,4,S,2099,4,0
FA Stage 1,2015,1590,signed a renegotiated contract,4,OLB,1202,4,0
FA Stage 1,2015,232,signed a renegotiated contract,4,G,893,3,0
FA Stage 1,2015,1190,signed a renegotiated contract,4,T,161,2,0
FA Stage 1,2015,2176,signed a renegotiated contract,4,DT,237,2,0
FA Stage 1,2015,1460,signed a renegotiated contract,4,DE,316,2,0
FA Stage 1,2015,344,signed a renegotiated contract,4,C,188,2,0
FA Stage 1,2015,1498,signed a renegotiated contract,4,CB,343,3,0
FA Stage 1,2015,1142,signed a renegotiated contract,4,TE,277,3,0
FA Stage 1,2015,2635,signed a renegotiated contract,4,WR,137,2,0
FA Stage 1,2015,903,signed a renegotiated contract,4,TE,162,2,0
FA Stage 1,2015,2403,signed a renegotiated contract,4,QB,137,2,0
FA Stage 1,2015,278,signed a renegotiated contract,6,K,1028,3,0
FA Stage 1,2015,1441,signed a renegotiated contract,6,QB,1980,4,0
FA Stage 1,2015,1661,signed a renegotiated contract,6,CB,521,3,0
FA Stage 1,2015,671,signed a renegotiated contract,6,DT,873,4,0
FA Stage 1,2015,774,signed a renegotiated contract,6,DT,397,3,0
FA Stage 1,2015,1751,signed a renegotiated contract,6,QB,154,2,0
FA Stage 1,2015,1128,signed a renegotiated contract,7,ILB,1703,4,0
FA Stage 1,2015,259,signed a renegotiated contract,7,T,1245,4,0
FA Stage 1,2015,648,signed a renegotiated contract,7,QB,1097,3,0
FA Stage 1,2015,171,signed a renegotiated contract,7,DE,729,3,0
FA Stage 1,2015,1115,signed a renegotiated contract,7,CB,685,3,0
FA Stage 1,2015,245,signed a renegotiated contract,7,FB,417,3,0
FA Stage 1,2015,1246,signed a renegotiated contract,8,DE,1752,4,0
FA Stage 1,2015,1109,signed a renegotiated contract,8,RB,2249,4,0
FA Stage 1,2015,840,signed a renegotiated contract,8,G,970,5,0
FA Stage 1,2015,394,signed a renegotiated contract,8,OLB,983,4,0
FA Stage 1,2015,2065,signed a renegotiated contract,8,T,164,2,0
FA Stage 1,2015,2656,signed a renegotiated contract,8,C,137,2,0
FA Stage 1,2015,1446,signed a renegotiated contract,8,RB,138,2,0
FA Stage 1,2015,2706,signed a renegotiated contract,8,G,134,2,0
FA Stage 1,2015,209,signed a renegotiated contract,9,S,1167,4,0
FA Stage 1,2015,678,signed a renegotiated contract,9,S,702,3,0
FA Stage 1,2015,856,signed a renegotiated contract,9,DT,627,3,0
FA Stage 1,2015,490,signed a renegotiated contract,9,G,1700,4,0
FA Stage 1,2015,1799,signed a renegotiated contract,9,WR,1136,5,0
FA Stage 1,2015,1069,signed a renegotiated contract,9,RB,404,4,0
FA Stage 1,2015,690,signed a renegotiated contract,10,ILB,2282,4,0
FA Stage 1,2015,1849,signed a renegotiated contract,10,CB,1043,4,0
FA Stage 1,2015,1645,signed a renegotiated contract,10,S,893,3,0
FA Stage 1,2015,1667,signed a renegotiated contract,10,OLB,1602,4,0
FA Stage 1,2015,1068,signed a renegotiated contract,10,G,661,5,0
FA Stage 1,2015,1774,signed a renegotiated contract,10,S,263,2,0
FA Stage 1,2015,1274,signed a renegotiated contract,10,P,144,3,0
FA Stage 1,2015,521,signed a renegotiated contract,10,T,1114,5,0
FA Stage 1,2015,2267,signed a renegotiated contract,10,ILB,138,2,0
FA Stage 1,2015,1605,signed a renegotiated contract,10,WR,376,3,0
FA Stage 1,2015,1698,signed a renegotiated contract,10,RB,289,3,0
FA Stage 1,2015,1209,signed a renegotiated contract,11,DT,765,3,0
FA Stage 1,2015,1177,signed a renegotiated contract,11,CB,289,3,0
FA Stage 1,2015,2517,signed a renegotiated contract,11,TE,204,3,0
FA Stage 1,2015,1791,signed a renegotiated contract,11,CB,135,2,0
FA Stage 1,2015,536,signed a renegotiated contract,12,T,1248,4,0
FA Stage 1,2015,271,signed a renegotiated contract,12,TE,1132,3,0
FA Stage 1,2015,1035,signed a renegotiated contract,12,ILB,165,2,0
FA Stage 1,2015,3168,signed a renegotiated contract,12,S,134,2,0
FA Stage 1,2015,786,signed a renegotiated contract,12,TE,256,2,0
FA Stage 1,2015,2847,signed a renegotiated contract,12,DE,137,2,0
FA Stage 1,2015,1327,signed a renegotiated contract,13,DE,1688,4,0
FA Stage 1,2015,1600,signed a renegotiated contract,13,OLB,1509,5,0
FA Stage 1,2015,1814,signed a renegotiated contract,13,DT,1315,5,0
FA Stage 1,2015,991,signed a renegotiated contract,13,DT,636,2,0
FA Stage 1,2015,1839,signed a renegotiated contract,13,CB,599,3,0
FA Stage 1,2015,870,signed a renegotiated contract,13,S,896,3,0
