Player_ID,Number_Formations,I_Normal,I_TE_Pairs,I_WR_Slot,Pro_Normal,Pro_TE_Pairs,Pro_WR_Slot,Weak_Normal,Weak_TE_Pairs,Weak_Three_WR,Strong_Normal,Strong_TE_Pairs,Strong_Three_WR,Single-Back_Normal,Single-Back_TE_Pairs,Single-Back_Trips_WR,Single-Back_Four_WR,Five_WR_Spread,Goal_Line_Three_TE
3233,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
3234,10,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
3235,15,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
3236,10,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1
3237,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
3238,9,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
3239,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3240,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3241,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
3242,10,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1
3243,8,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3244,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1
3245,11,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
3246,9,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
3247,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
3248,7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
3249,9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
3250,9,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
3251,8,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
3252,11,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1
