Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Intelligence,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
38,Bisaccia,Rich,15,Offensive Coordinator,Running Backs,319,41,77,61,68,81,0,0,76,43,81,55,0,4,59,60,0,62,0
39,Woicik,Mike,7,Strength Coordinator,Strength,197,0,0,0,0,0,65,72,75,0,0,59,0,2,0,0,0,0,68
40,Fox,John,5,Defensive Coordinator,Secondary,252,14,81,74,43,66,0,0,56,97,41,60,0,4,50,0,61,57,0
41,Gase,Adam,8,Offensive Coordinator,Wide Receivers,240,72,62,77,39,38,0,0,22,52,77,37,0,2,62,53,0,60,0
42,Del Rio,Jack,8,Defensive Coordinator,Linebackers,240,43,39,60,42,33,0,0,34,30,46,52,0,3,45,0,34,38,0
43,Rodgers,Jeff,8,Assistant Coach,Linebackers,179,17,31,67,59,26,0,0,61,38,79,37,0,1,48,0,27,34,0
44,Richesson,Luke,6,Strength Coordinator,Strength,173,0,0,0,0,0,76,73,44,0,0,39,0,4,0,0,0,0,71
45,Caldwell,Jim,9,Head Coach,Wide Receivers,361,65,55,32,17,82,0,0,84,29,86,60,0,1,45,57,0,55,0
46,Lombardi,Joe,9,Offensive Coordinator,Quarterbacks,159,69,52,11,39,38,0,0,7,30,17,44,0,1,29,42,0,43,0
47,Austin,Teryl,99,None,Secondary,0,71,33,39,24,15,0,0,5,4,72,50,0,0,41,0,30,38,0
48,Bonamego,John,9,Assistant Coach,Quarterbacks,114,59,73,11,55,59,0,0,13,65,36,52,0,3,36,58,0,55,0
49,Arapoff,Jason,99,None,Strength,0,0,0,0,0,0,38,21,58,0,0,50,0,0,0,0,0,0,30
50,McCarthy,Mike,10,Head Coach,Quarterbacks,535,64,94,60,30,46,0,0,42,46,38,52,0,2,52,59,0,66,0
51,Clements,Tom,10,Offensive Coordinator,Quarterbacks,276,56,67,39,47,40,0,0,49,67,51,62,0,3,47,53,0,57,0
52,Capers,Dom,10,Defensive Coordinator,Secondary,276,87,22,52,48,37,0,0,37,88,23,65,0,3,49,0,54,42,0
53,Moss,Winston,10,Assistant Coach,Linebackers,237,24,85,63,66,71,0,0,70,72,13,50,0,4,48,0,58,56,0
54,Lovat,Mark,10,Strength Coordinator,Strength,127,0,0,0,0,0,76,64,67,0,0,46,0,2,0,0,0,0,68
55,Pagano,Chuck,99,None,Secondary,0,56,57,52,26,77,0,0,75,43,54,55,0,0,47,0,55,52,0
56,Hamilton,Pep,11,Offensive Coordinator,Quarterbacks,252,52,67,8,41,16,0,0,59,20,34,41,0,3,31,36,0,50,0
57,Manusky,Greg,11,Defensive Coordinator,Linebackers,252,74,81,30,33,37,0,0,36,37,32,49,0,3,41,0,55,59,0
58,McMahon,Tom,11,Assistant Coach,Linebackers,188,17,73,60,79,59,0,0,78,84,11,46,0,2,49,0,53,51,0
59,Marandino,Roger,9,Strength Coordinator,Strength,150,0,0,0,0,0,83,72,17,0,0,44,0,4,0,0,0,0,72
60,Bradley,Gus,12,Head Coach,Linebackers,311,37,45,35,20,71,0,0,31,35,46,49,0,1,32,0,43,37,0
61,Fisch,Jedd,12,Offensive Coordinator,Quarterbacks,141,70,63,10,24,25,0,0,54,30,55,39,0,2,35,45,0,54,0
62,Babich,Bob,12,Defensive Coordinator,Linebackers,141,17,46,11,32,46,0,0,9,57,31,54,0,3,20,0,37,31,0
63,Mallory,Mike,12,Assistant Coach,Secondary,105,55,34,69,71,49,0,0,39,17,68,53,0,2,56,0,37,41,0
64,Myslinski,Tom,99,None,Strength,0,0,0,0,0,0,23,28,47,0,0,47,0,0,0,0,0,0,26
65,Reid,Andy,99,None,Quarterbacks,0,37,65,64,34,38,0,0,34,38,62,57,0,0,49,44,0,50,0
66,Pederson,Doug,13,Offensive Coordinator,Quarterbacks,181,2,17,25,49,59,0,0,70,40,68,47,0,3,27,29,0,24,0
67,Sutton,Bob,13,Defensive Coordinator,Linebackers,181,40,52,21,79,29,0,0,19,81,45,64,0,3,39,0,47,46,0
68,Toub,Dave,31,Defensive Coordinator,Secondary,357,86,54,62,25,97,0,0,52,79,24,53,0,4,53,0,72,54,0
69,Rubin,Barry,13,Strength Coordinator,Strength,83,0,0,0,0,0,25,52,69,0,0,58,0,2,0,0,0,0,40
70,Philbin,Joe,99,None,Tight Ends,0,57,43,8,67,54,0,0,21,55,18,54,0,0,31,46,0,40,0
71,Lazor,Bill,14,Offensive Coordinator,Quarterbacks,137,29,27,36,55,25,0,0,58,69,45,43,0,1,36,35,0,33,0
72,Coyle,Kevin,14,Defensive Coordinator,Secondary,216,97,47,19,55,39,0,0,95,32,38,59,0,2,46,0,51,54,0
73,Rizzi,Darren,14,Assistant Coach,Linebackers,161,62,70,15,57,39,0,0,57,56,55,45,0,1,42,0,54,58,0
74,Krein,Darren,14,Strength Coordinator,Strength,99,0,0,0,0,0,39,69,65,0,0,44,0,2,0,0,0,0,54
75,Zimmer,Mike,99,None,Linebackers,0,14,38,27,73,29,0,0,31,41,33,59,0,0,30,0,28,29,0
76,Turner,Norv,99,None,Wide Receivers,0,40,19,46,39,22,0,0,16,53,68,63,1,0,40,31,0,31,0
77,Edwards,George,15,Defensive Coordinator,Linebackers,159,43,35,13,13,46,0,0,11,48,61,48,0,2,24,0,40,35,0
78,Priefer,Mike,15,Assistant Coach,Linebackers,119,31,31,40,75,45,0,0,53,50,58,49,0,3,43,0,37,36,0
79,Marcus,Evan,99,None,Strength,0,0,0,0,0,0,55,20,4,0,0,47,0,0,0,0,0,0,33
80,Belichick,Bill,16,Head Coach,Secondary,673,58,74,69,42,68,0,0,51,62,45,63,0,1,57,0,61,61,0
81,McDaniels,Josh,16,Offensive Coordinator,Quarterbacks,434,61,71,85,21,82,0,0,68,78,21,39,0,4,57,69,0,59,0
82,Patricia,Matt,16,Defensive Coordinator,Linebackers,442,41,86,87,21,53,0,0,66,85,75,41,0,4,63,0,63,68,0
83,O'Brien,Scott,16,Assistant Coach,Linebackers,221,47,45,51,49,80,0,0,64,59,97,58,0,3,52,0,55,50,0
84,Nash,Harold,99,None,Strength,0,0,0,0,0,0,33,42,41,0,0,59,0,0,0,0,0,0,36
85,Payton,Sean,17,Head Coach,Quarterbacks,375,80,69,53,43,53,0,0,49,35,65,52,0,4,56,57,0,61,0
86,Carmichael,Pete,17,Offensive Coordinator,Quarterbacks,169,33,60,11,14,43,0,0,36,48,57,44,0,2,25,44,0,45,0
87,Ryan,Rob,17,Defensive Coordinator,Linebackers,169,60,83,13,73,35,0,0,69,35,8,53,0,3,38,0,49,58,0
88,McMahon,Greg,17,Assistant Coach,Tight Ends,126,51,82,46,40,40,0,0,88,14,60,55,0,2,50,47,0,62,0
89,Dalrymple,Dan,17,Strength Coordinator,Strength,78,0,0,0,0,0,42,53,9,0,0,50,0,1,0,0,0,0,43
90,Coughlin,Tom,18,Head Coach,Wide Receivers,627,49,45,33,72,91,0,0,64,36,77,69,0,3,46,53,0,46,0
91,McAdoo,Ben,18,Offensive Coordinator,Wide Receivers,276,34,60,58,36,78,0,0,65,69,21,38,0,2,42,56,0,46,0
92,Fewell,Perry,18,Defensive Coordinator,Secondary,357,88,65,27,77,47,0,0,46,44,50,53,0,1,52,0,58,61,0
93,Quinn,Tom,18,Assistant Coach,Linebackers,267,41,67,37,92,69,0,0,88,52,72,47,0,2,53,0,56,59,0
94,Palmieri,Jerry,3,Strength Coordinator,Strength,197,0,0,0,0,0,77,84,83,0,0,57,0,4,0,0,0,0,79
95,Ryan,Rex,19,Head Coach,Linebackers,361,27,72,40,67,69,0,0,23,24,42,53,0,1,40,0,46,47,0
96,Mornhinweg,Marty,14,Head Coach,Quarterbacks,462,99,93,44,83,43,0,0,94,99,47,53,0,4,66,79,0,83,0
97,Thurman,Dennis,19,Defensive Coordinator,Secondary,327,63,29,93,36,54,0,0,66,91,26,59,0,2,59,0,54,43,0
98,Lynn,Anthony,19,Assistant Coach,Running Backs,244,39,81,20,14,65,0,0,47,47,36,47,0,1,29,54,0,53,0
99,Galac,Justus,99,None,Strength,0,0,0,0,0,0,66,32,66,0,0,35,0,0,0,0,0,0,48
100,Sparano,Tony,99,None,Offensive Linemen,0,21,46,8,51,27,0,0,47,42,79,54,0,0,29,33,0,40,0
101,Olson,Greg,20,Offensive Coordinator,Quarterbacks,147,48,95,24,33,88,0,0,20,82,47,52,0,2,39,73,0,65,0
102,Tarver,Jason,20,Defensive Coordinator,Linebackers,147,44,33,48,28,47,0,0,43,47,10,41,0,3,34,0,39,31,0
103,April,Bobby,20,Assistant Coach,Wide Receivers,110,44,49,65,74,26,0,0,84,46,12,62,0,2,51,39,0,43,0
104,Grieco,John,20,Strength Coordinator,Strength,67,0,0,0,0,0,68,66,61,0,0,42,0,3,0,0,0,0,65
105,Kelly,Chip,21,Head Coach,Running Backs,627,58,41,55,37,38,0,0,58,49,41,52,0,1,45,44,0,43,0
106,Shurmur,Pat,21,Offensive Coordinator,Quarterbacks,319,69,75,45,88,89,0,0,86,86,39,50,0,2,59,73,0,68,0
107,Davis,Billy,21,Defensive Coordinator,Linebackers,319,69,64,14,37,67,0,0,10,36,49,50,0,2,35,0,54,52,0
108,Azzinaro,Jerry,2,Defensive Coordinator,Secondary,264,55,97,71,61,60,0,0,53,67,53,57,0,4,64,0,66,72,0
109,Hingst,Josh,21,Strength Coordinator,Strength,146,0,0,0,0,0,47,65,11,0,0,36,0,1,0,0,0,0,51
110,Tomlin,Mike,22,Head Coach,Secondary,535,24,82,62,7,60,0,0,77,81,54,43,0,2,47,0,59,60,0
111,Haley,Todd,22,Offensive Coordinator,Wide Receivers,228,41,36,56,37,70,0,0,34,21,55,48,0,1,42,40,0,36,0
112,LeBeau,Dick,22,Defensive Coordinator,Secondary,228,99,54,43,50,47,0,0,38,46,56,78,0,3,53,0,58,58,0
113,Mitchell,John,22,Assistant Coach,Defensive Linemen,120,29,65,49,41,33,0,0,47,81,67,64,0,4,46,0,50,54,0
114,Giemont,Garrett,99,None,Strength,0,0,0,0,0,0,27,28,90,0,0,59,0,0,0,0,0,0,30
115,McCoy,Mike,99,None,Quarterbacks,0,25,58,6,52,53,0,0,68,66,26,43,0,0,27,47,0,44,0
116,Reich,Frank,23,Offensive Coordinator,Quarterbacks,159,45,64,30,16,68,0,0,83,66,27,54,0,3,36,57,0,50,0
117,Pagano,John,23,Defensive Coordinator,Linebackers,165,49,74,63,22,59,0,0,59,1,22,48,0,1,45,0,43,48,0
118,Spencer,Kevin,23,Assistant Coach,Linebackers,123,24,56,31,59,55,0,0,81,64,63,62,0,1,40,0,50,47,0
119,Johnson,Kent,99,None,Strength,0,0,0,0,0,0,27,16,34,0,0,59,0,0,0,0,0,0,20
120,Carroll,Pete,24,Head Coach,Secondary,719,45,43,49,74,51,0,0,86,31,88,64,0,1,54,0,43,48,0
121,Bevell,Darrell,24,Offensive Coordinator,Quarterbacks,197,17,60,61,36,47,0,0,64,48,57,45,0,3,43,41,0,44,0
122,Quinn,Dan,24,Defensive Coordinator,Defensive Linemen,197,73,17,39,54,46,0,0,36,27,70,45,0,3,46,0,39,37,0
123,Cable,Tom,24,Assistant Coach,Offensive Linemen,147,28,34,33,14,60,0,0,46,69,68,51,0,2,32,46,0,36,0
124,Carlisle,Chris,24,Strength Coordinator,Strength,91,0,0,0,0,0,69,31,72,0,0,53,0,3,0,0,0,0,50
125,Harbaugh,Jim,25,Head Coach,Quarterbacks,448,58,42,49,58,49,0,0,49,38,82,52,0,1,50,46,0,46,0
126,Roman,Greg,25,Offensive Coordinator,Tight Ends,290,45,60,45,28,35,0,0,30,65,61,43,0,1,44,49,0,50,0
127,Fangio,Vic,25,Defensive Coordinator,Linebackers,290,39,97,77,96,66,0,0,40,48,28,57,0,1,62,0,58,63,0
128,Seely,Brad,25,Assistant Coach,Offensive Linemen,217,30,40,47,81,28,0,0,76,31,27,59,0,1,44,31,0,36,0
129,Uyeyama,Mark,25,Strength Coordinator,Strength,133,0,0,0,0,0,29,52,49,0,0,40,0,2,0,0,0,0,40
130,Fisher,Jeff,99,None,Secondary,0,52,39,78,38,30,0,0,38,35,21,57,0,0,49,0,35,38,0
131,Schottenheimer,Brian,26,Offensive Coordinator,Quarterbacks,145,63,65,34,62,45,0,0,28,42,48,42,0,3,46,50,0,53,0
132,Williams,Gregg,13,Head Coach,Linebackers,403,79,31,86,87,90,0,0,23,62,40,57,0,4,66,0,59,45,0
133,Fassel,John,26,Assistant Coach,Tight Ends,108,68,8,45,55,39,0,0,71,44,45,41,0,3,44,38,0,32,0
134,Gullickson,Rock,26,Strength Coordinator,Strength,66,0,0,0,0,0,65,19,24,0,0,60,0,2,0,0,0,0,38
135,Smith,Lovie,27,Head Coach,Linebackers,448,42,30,26,33,25,0,0,79,27,36,57,0,3,31,0,29,32,0
136,Tedford,Jeff,27,Offensive Coordinator,Quarterbacks,197,32,99,80,29,69,0,0,38,35,38,54,0,2,53,55,0,61,0
137,Frazier,Leslie,27,Defensive Coordinator,Secondary,238,46,57,67,76,73,0,0,46,96,63,56,0,4,59,0,65,57,0
138,O'Dea,Kevin,27,Assistant Coach,Offensive Linemen,147,35,15,73,43,37,0,0,22,46,47,55,0,2,44,31,0,26,0
139,Kennedy,Dave,27,Strength Coordinator,Strength,91,0,0,0,0,0,22,67,97,0,0,55,0,2,0,0,0,0,47
140,Whisenhunt,Ken,99,None,Tight Ends,0,33,42,24,26,43,0,0,45,27,36,53,0,0,27,33,0,33,0
141,Michael,Jason,28,Offensive Coordinator,Tight Ends,159,58,36,60,72,60,0,0,33,70,18,37,0,1,49,50,0,40,0
142,Horton,Ray,28,Defensive Coordinator,Secondary,159,40,88,21,33,75,0,0,16,78,65,55,0,2,38,0,67,60,0
143,Kaczor,Nate,28,Assistant Coach,Offensive Linemen,119,18,32,40,39,68,0,0,50,56,31,48,0,1,31,40,0,30,0
144,Watterson,Steve,28,Strength Coordinator,Strength,85,0,0,0,0,0,73,51,41,0,0,59,0,2,0,0,0,0,58
145,Gruden,Jay,29,Head Coach,Quarterbacks,448,25,65,50,14,50,0,0,31,29,21,48,0,3,35,39,0,39,0
146,McVay,Sean,28,Head Coach,Wide Receivers,338,61,42,76,59,58,0,0,52,80,76,29,0,4,63,57,0,54,0
147,Haslett,Jim,29,Defensive Coordinator,Linebackers,418,86,36,75,42,63,0,0,39,84,89,60,0,4,65,0,64,56,0
148,Kotwica,Ben,29,Assistant Coach,Linebackers,147,53,20,4,32,41,0,0,61,56,73,41,0,3,29,0,42,35,0
149,Wright,Ray,29,Strength Coordinator,Strength,173,0,0,0,0,0,93,35,55,0,0,44,0,1,0,0,0,0,60
150,Pettine,Mike,30,Head Coach,Linebackers,311,21,33,56,6,42,0,0,60,66,69,49,0,2,38,0,39,36,0
151,Shanahan,Kyle,30,Offensive Coordinator,Quarterbacks,202,61,45,16,66,34,0,0,40,45,79,36,0,1,41,45,0,48,0
152,O'Neil,Jim,99,None,Secondary,0,50,20,41,34,37,0,0,19,12,36,37,0,0,34,0,27,27,0
153,Tabor,Chris,30,Assistant Coach,Running Backs,132,70,59,23,54,63,0,0,47,42,11,44,0,3,38,53,0,48,0
154,Roll,Brad,30,Strength Coordinator,Strength,81,0,0,0,0,0,83,51,22,0,0,57,0,3,0,0,0,0,61
155,O'Brien,Bill,31,Head Coach,Quarterbacks,448,49,13,60,62,74,0,0,71,50,19,46,0,2,45,43,0,28,0
156,Godsey,George,31,Offensive Coordinator,Quarterbacks,197,27,81,11,46,56,0,0,1,73,73,36,0,2,32,57,0,56,0
157,Crennel,Romeo,15,Head Coach,Defensive Linemen,723,62,95,86,82,60,0,0,82,35,61,68,0,4,74,0,62,72,0
158,Ligashesky,Bob,31,Assistant Coach,Tight Ends,267,80,42,42,37,42,0,0,26,96,34,53,0,4,47,59,0,51,0
159,Fitzgerald,Craig,31,Strength Coordinator,Strength,91,0,0,0,0,0,48,66,56,0,0,40,0,1,0,0,0,0,56
160,Ashton,Leo,12,Strength Coordinator,Strength,99,0,0,0,0,0,57,67,78,0,0,47,0,4,0,0,0,0,62
161,Ford,Harvey,99,None,Tight Ends,0,17,35,37,20,30,0,0,53,46,71,57,0,0,32,31,0,34,0
162,Legband,Ezra,99,None,Defensive Linemen,0,43,71,34,59,22,0,0,66,47,54,53,0,0,43,0,43,55,0
163,Brady,Larry,99,None,Running Backs,0,69,80,23,47,47,0,0,60,17,48,45,0,0,42,51,0,60,0
164,Roffmann,Max,99,None,Strength,0,0,0,0,0,0,38,26,17,0,0,55,0,0,0,0,0,0,29
165,Bollinger,Eddie,99,None,Offensive Linemen,0,51,12,70,69,42,0,0,53,59,10,39,0,0,49,36,0,29,0
166,Maness,Lewis,4,Strength Coordinator,Strength,140,0,0,0,0,0,62,78,32,0,0,33,0,4,0,0,0,0,67
167,Winters,Conner,99,None,Quarterbacks,0,84,39,36,47,17,0,0,74,54,61,56,0,0,50,47,0,53,0
168,Lassiter,Dixon,99,None,Quarterbacks,0,47,46,73,36,80,0,0,53,23,71,51,0,0,53,47,0,46,0
169,Ellison,Howard,99,None,Strength,0,0,0,0,0,0,6,54,13,0,0,33,0,0,0,0,0,0,28
170,Wolfe,Gustavo,22,Strength Coordinator,Strength,74,0,0,0,0,0,39,86,15,0,0,56,0,4,0,0,0,0,60
171,Houghton,Bryson,19,Offensive Coordinator,Running Backs,401,68,77,65,52,79,0,0,4,74,18,48,0,4,54,67,0,58,0
172,Wiggin,Louis,20,Head Coach,Offensive Linemen,627,75,69,76,68,63,0,0,93,78,69,58,0,4,71,69,0,70,0
173,Matthew,Luke,99,None,Offensive Linemen,0,28,51,70,26,20,0,0,58,2,73,35,0,0,46,26,0,41,0
174,Norton,Steven,99,None,Strength,0,0,0,0,0,0,28,29,70,0,0,42,0,0,0,0,0,0,30
175,Eckberg,J.J.,99,None,Tight Ends,0,11,64,42,2,62,0,0,29,29,27,49,0,0,28,38,0,37,0
176,Alexander,Carlton,99,None,Strength,0,0,0,0,0,0,35,64,54,0,0,45,0,0,0,0,0,0,49
177,Masiona,Derrick,99,None,Strength,0,0,0,0,0,0,16,61,18,0,0,39,0,0,0,0,0,0,37
178,Tracy,Jared,99,None,Tight Ends,0,40,72,60,56,12,0,0,77,22,52,41,0,0,52,37,0,53,0
179,Woods,Damon,99,None,Tight Ends,0,45,59,46,51,81,0,0,26,40,44,52,0,0,44,51,0,46,0
180,Eckard,Dennis,11,Strength Coordinator,Strength,85,0,0,0,0,0,34,94,29,0,0,51,0,4,0,0,0,0,62
181,Edwards,Mercury,99,None,Running Backs,0,55,65,18,69,10,0,0,72,53,23,45,0,0,40,44,0,53,0
182,Wooden,Wally,16,Strength Coordinator,Strength,70,0,0,0,0,0,62,54,54,0,0,34,0,4,0,0,0,0,56
183,Walker,Wendell,99,None,Tight Ends,0,48,66,78,37,78,0,0,36,37,49,51,0,0,54,55,0,52,0
184,Sunderland,Jeremy,13,Assistant Coach,Defensive Linemen,132,92,60,21,46,42,0,0,58,77,36,59,0,4,46,0,63,61,0
185,Falcon,Chad,29,Offensive Coordinator,Tight Ends,173,65,57,54,41,69,0,0,74,40,64,42,0,4,53,56,0,56,0
186,Jiminez,Anthony,99,None,Strength,0,0,0,0,0,0,45,28,44,0,0,59,0,0,0,0,0,0,35
187,Olin,Quentin,99,None,Defensive Linemen,0,25,56,50,0,63,0,0,16,70,38,44,0,0,34,0,48,41,0
188,Reid,Ezekiel,99,None,Linebackers,0,16,51,64,58,56,0,0,54,36,13,46,0,0,41,0,35,34,0
189,Barrett,Oliver,7,Defensive Coordinator,Defensive Linemen,290,67,58,70,43,72,0,0,76,63,70,48,0,4,61,0,62,60,0
190,Kyl,Alfredo,99,None,Linebackers,0,68,45,23,28,36,0,0,57,90,17,58,0,0,35,0,53,47,0
191,Hill,Tucker,99,None,Offensive Linemen,0,74,65,60,9,27,0,0,76,33,60,39,0,0,53,50,0,59,0
192,Edwards,Jonathan,99,None,Linebackers,0,22,27,35,21,50,0,0,59,43,70,34,0,0,31,0,35,31,0
193,Komrska,Donovan,7,Assistant Coach,Defensive Linemen,217,35,74,58,29,33,0,0,96,26,94,59,0,4,53,0,44,58,0
194,Barber,Ted,99,None,Tight Ends,0,56,45,83,18,31,0,0,43,35,25,56,0,0,50,38,0,41,0
195,Craig,Edgar,99,None,Strength,0,0,0,0,0,0,52,40,40,0,0,33,0,0,0,0,0,0,43
196,Monroe,Trenton,99,None,Strength,0,0,0,0,0,0,23,32,2,0,0,46,0,0,0,0,0,0,25
197,Holleran,Sean,99,None,Tight Ends,0,69,19,8,56,72,0,0,59,55,42,35,0,0,34,49,0,37,0
198,Mahoney,Jorge,99,None,Offensive Linemen,0,51,71,77,61,47,0,0,42,43,19,38,0,0,56,48,0,53,0
199,Dunn,Matt,99,None,Strength,0,0,0,0,0,0,52,34,18,0,0,58,0,0,0,0,0,0,39
200,Rivers,Paul,99,None,Secondary,0,55,54,15,46,31,0,0,6,26,79,35,0,0,37,0,39,47,0
201,Foreman,Jerry,99,None,Wide Receivers,0,64,27,55,9,80,0,0,43,19,77,46,0,0,43,45,0,38,0
202,Clark,Wyatt,99,None,Secondary,0,5,40,53,2,33,0,0,56,77,68,39,0,0,36,0,38,37,0
203,Knight,Alonzo,99,None,Secondary,0,36,12,19,42,49,0,0,74,26,65,39,0,0,30,0,31,26,0
204,Turnbull,Don,99,None,Tight Ends,0,12,4,64,21,25,0,0,55,41,72,43,0,0,37,21,0,19,0
205,Buckner,Norbert,99,None,Running Backs,0,7,28,58,50,73,0,0,41,75,63,47,0,0,41,44,0,31,0
206,Ward,D.J.,99,None,Offensive Linemen,0,45,20,39,20,59,0,0,30,67,80,53,0,0,39,45,0,34,0
207,Emerson,T.J.,99,None,Running Backs,0,30,57,59,60,40,0,0,45,54,41,39,0,0,48,42,0,44,0
208,Perez,Raymond,99,None,Defensive Linemen,0,46,14,6,7,5,0,0,43,77,41,41,0,0,21,0,33,29,0
209,Williams,Harris,99,None,Wide Receivers,0,69,59,15,58,72,0,0,71,17,59,36,0,0,41,51,0,53,0
210,Shannon,Andres,99,None,Strength,0,0,0,0,0,0,72,36,61,0,0,41,0,0,0,0,0,0,52
211,Drake,Freddie,99,None,Secondary,0,61,39,55,76,22,0,0,87,57,81,57,0,0,59,0,45,52,0
